N	2gram	Tiupa_Hudo_1	FransuaR
368	первая глава	1	1
369	его в	3	1
370	в глазах	6	1
371	смеха и	1	1
372	и тем	1	1
373	он все	1	1
374	здесь нет	1	1
375	в жизни	1	1
376	так завершается	1	1
377	далеко не	1	1
378	с тем	1	1
379	со своими	1	1
380	которой он	1	1
381	он и	1	1
382	несмотря на	4	1
383	при каждом	1	1
384	и того	1	1
385	или менее	1	1
386	первой главы	4	1
387	таким же	1	1
388	жизнь так	1	1
389	в следующем	2	1
390	во времена	1	1
391	место в	1	1
392	не столько	2	1
393	содержания а	1	1
394	большей степени	1	1
395	было очень	1	1
396	в которых	1	1
397	могло бы	1	1
398	своего рода	7	1
399	всякий раз	1	1
400	признать что	1	1
401	и другого	1	1
402	живы и	1	1
403	и море	3	1
404	третьей главе	2	1
405	как от	2	1
406	ним в	1	1
407	для нее	2	1
408	вообще на	1	1
409	по себе	2	1
410	в землю	2	1
411	всего его	1	1
412	в отношении	1	1
413	не менее	5	1
414	не раз	2	1
415	до известной	1	1
416	в смысле	1	1
417	дело в	1	1
418	на него	2	1
419	путь и	1	1
420	без конца	1	1
421	о них	1	1
422	та или	3	1
423	не имеет	2	1
424	так много	1	1
425	казалось бы	7	1
426	ничего не	8	1
427	одна из	2	1
428	и весь	1	1
429	или иная	3	1
430	к концу	1	1
431	моря и	1	1
432	особое значение	1	1
433	ничто не	1	1
434	обратимся в	1	1
435	зарытое в	1	1
436	как будто	4	1
437	несомненным что	1	1
438	ему не	2	1
439	ведь все	1	1
440	представляется нам	2	1
441	могут быть	1	1
442	и вполне	1	1
443	на это	1	1
444	если же	1	1
445	картина жизни	2	1
446	двадцати пяти	1	1
447	и это	4	1
448	опираясь на	1	1
449	приходит к	1	1
450	и о	4	1
451	эти не	1	1
452	здесь не	2	1
453	же не	1	1
454	формы и	1	1
455	в средневековой	1	1
456	в себя	2	1
457	в пределах	3	1
458	его самого	1	1
459	можно было	5	1
460	ясно что	2	1
461	особенно в	2	1
462	раз он	1	1
463	и прочих	1	1
464	мог бы	1	1
465	и каждый	2	1
466	когда его	1	1
467	интересующих нас	1	1
468	жизнь и	1	1
469	последующее развитие	1	1
470	остановимся на	2	1
471	нас и	1	1
472	об этом	5	1
473	следующем году	1	1
474	о нем	3	1
475	узнаем из	1	1
476	как тень	1	1
477	известной степени	1	1
478	тех кто	2	1
479	и т.д	1	1
480	и поэтому	2	1
481	одного из	1	1
482	можно сказать	4	1
483	становится у	1	1
484	и мыслей	1	1
485	нас в	1	1
486	ли ему	1	1
487	восходит к	1	1
488	первой главе	3	1
489	и человечества	1	1
490	нем не	1	1
491	этот момент	2	1
492	и хорошо	1	1
493	это не	7	1
494	в другой	1	1
495	выступает как	1	1
496	вслед за	1	1
497	деле в	2	1
498	века и	1	1
499	нем и	1	1
500	в лучшем	1	1
501	различия между	1	1
502	в лице	3	1
503	в которую	1	1
504	казалось что	1	1
505	том как	3	1
506	художественного восприятия	2	1
507	человека в	6	1
508	с ними	2	1
509	по свидетельству	1	1
510	какие длинные	1	1
511	и так	2	1
512	это очень	1	1
513	от родов	1	1
514	в природе	1	1
515	их не	1	1
516	всякого человека	1	1
517	времени как	1	1
518	изнутри своего	1	1
519	литературы в	1	1
520	уже не	7	1
521	и они	1	1
522	второй главе	2	1
523	является не	1	1
524	а то	2	1
525	оно всегда	1	1
526	не дает	1	1
527	или даже	1	1
528	они все	1	1
529	плана в	1	1
530	связывается с	1	1
531	одно из	1	1
532	именно они	1	1
533	для него	10	1
534	ни в	5	1
535	конца а	1	1
536	говорить об	2	1
537	в пространстве	1	1
538	у нее	2	1
539	ее не	1	1
540	в системе	2	1
541	в широком	1	1
542	ее на	1	1
543	же деле	1	1
544	говорится что	1	1
545	и из	1	1
546	влияние на	2	1
547	город и	1	1
548	по своим	1	1
549	четвертой главе	1	1
550	действующих лиц	2	1
551	еще и	1	1
552	во второй	5	1
553	а с	2	1
554	себя и	2	1
555	и прямо	1	1
556	что для	1	1
557	картину мира	3	1
558	говорит о	1	1
559	выступает в	1	1
560	а голова	1	1
561	к сожалению	1	1
562	самом же	1	1
563	не было	4	1
564	и стал	1	1
565	не знает	2	1
566	ничем не	3	1
567	было сказано	1	1
568	о чем	1	1
569	и слово	1	1
570	в связи	3	1
571	и об	2	1
572	в руках	1	1
573	на фоне	2	1
574	видит здесь	1	1
575	о себе	1	1
576	на исходе	1	1
577	него в	1	1
578	xviii в	2	1
579	к его	1	1
580	этой работы	1	1
581	подхода к	1	1
582	места где	1	1
583	и обаяние	1	1
584	малую часть	1	1
585	в небо	1	1
586	и столь	1	1
587	заключительной главе	3	1
588	не из	1	1
589	к своему	2	1
590	xix века	1	1
591	видит в	3	1
592	я так	1	1
593	что же	2	1
594	и там	1	1
595	происходит в	1	1
596	матери и	2	1
597	да и	2	1
598	думать о	2	1
599	которым он	1	1
600	или со	1	1
601	он мыслит	1	1
602	поэтому когда	1	1
603	она как	1	1
604	круг жизни	1	1
605	только для	2	1
606	героя в	2	1
607	между прочим	1	1
608	это был	1	1
609	что касается	1	1
610	литературе в	2	1
611	под названием	1	1
612	году была	1	1
613	об этих	1	1
614	всей первой	1	1
615	конце концов	1	1
616	нисколько не	1	1
617	от лица	2	1
618	не слишком	1	1
619	на улицах	1	1
620	их с	1	1
621	него и	1	1
622	отношению к	8	1
623	и героем	1	1
624	и другой	1	1
625	в трех	1	1
626	явления не	1	1
627	прямо как	1	1
628	сущности в	1	1
629	пути к	1	1
630	это так	2	1
631	к этой	3	1
632	это в	3	1
633	в таком	3	1
634	индивидуальной жизни	2	1
