N	2gram	Losev_Prob_1	slovoVRo
102	или как	3	4
103	что оно	3	4
104	здесь не	7	4
105	для этого	3	4
106	поэтому и	2	4
107	для всех	1	4
108	и других	1	4
109	так как	11	4
110	даже и	8	4
111	xix века	1	4
112	в основном	1	4
113	в смысле	1	4
114	а в	4	4
115	в таком	9	4
116	ту же	1	3
117	как это	6	3
118	в чисто	1	3
119	должна быть	1	3
120	той же	1	3
121	говорить о	6	3
122	в чем	3	3
123	сама по	4	3
124	перед нами	5	3
125	и как	6	3
126	не приходится	1	3
127	бы и	1	3
128	на этом	1	3
129	не с	1	3
130	лишь в	1	3
131	с точки	3	3
132	его от	3	3
133	связи с	5	3
134	этом отношении	1	3
135	единый и	1	3
136	глубоко и	1	3
137	а также	4	3
138	к нему	3	3
139	между тем	2	3
140	в свете	1	3
141	развернута в	1	3
142	быть и	3	3
143	связан с	1	3
144	здесь в	3	3
145	может иметь	2	3
146	в некоторых	1	3
147	и от	1	3
148	но это	8	3
149	и часто	2	3
150	как для	2	3
151	что в	12	3
152	из себя	1	3
153	хотя бы	3	3
154	сказать что	13	3
155	одновременно и	1	3
156	во всяком	7	3
157	одним из	1	2
158	также и	11	2
159	его моментов	1	2
160	контекста в	1	2
161	оно было	1	2
162	мы уже	5	2
163	и само	1	2
164	мы не	2	2
165	именно к	1	2
166	но она	3	2
167	с ее	1	2
168	х годов	1	2
169	конечно и	1	2
170	имеет дело	1	2
171	другой язык	1	2
172	но как	6	2
173	и свои	1	2
174	за пределы	6	2
175	изображения и	1	2
176	с этим	3	2
177	кроме того	2	2
178	хотя и	6	2
179	более или	3	2
180	от действительности	1	2
181	в себе	15	2
182	как он	4	2
183	а вовсе	1	2
184	на его	2	2
185	т д	10	2
186	он не	3	2
187	художественном образе	1	2
188	в виде	15	2
189	из него	1	2
190	в нее	1	2
191	факт что	1	2
192	конечно в	2	2
193	далеко не	5	2
194	мы видели	1	2
195	смысл и	3	2
196	или менее	3	2
197	несколько слов	1	2
198	и при	2	2
199	в их	4	2
200	свой смысл	1	2
201	мы сказали	1	2
202	которые в	2	2
203	но он	3	2
204	однако в	2	2
205	даже в	1	2
206	на котором	1	2
207	тогда когда	1	2
208	дело в	3	2
209	того как	3	2
210	которого он	2	2
211	нашего сознания	1	2
212	и внутренней	1	2
213	того чтобы	9	2
214	только и	3	2
215	с одним	1	2
216	к ней	1	2
217	в области	2	2
218	и другим	2	2
219	должен быть	1	2
220	говорит и	3	2
221	и образ	1	2
222	без всякого	2	2
223	в дальнейшем	4	2
224	мы наблюдаем	2	2
225	в другом	1	2
226	здесь как	1	2
227	особенно в	2	2
228	в контекст	1	2
229	о нем	3	2
230	и здесь	6	2
231	о том	11	2
232	притом в	1	2
233	или на	3	2
234	нем и	1	2
235	и существенно	1	2
236	ни к	1	2
237	что он	7	2
238	мы увидим	3	2
239	почти все	1	2
240	всяком случае	3	2
241	действительность но	1	2
242	именно на	3	2
243	со всеми	2	2
244	же и	3	2
245	уже в	3	2
246	всем его	1	2
247	этого предмета	1	2
248	и чисто	3	2
249	на протяжении	1	2
250	его и	1	2
251	проникает в	1	2
252	в прошлом	1	2
253	для того	8	2
254	то что	42	2
255	не было	4	2
256	именно как	4	2
257	до сих	3	2
258	именно в	4	2
259	а именно	12	2
260	действующих лиц	2	2
261	сознания для	1	2
262	которых мы	2	2
263	изображения в	1	2
264	с которым	1	2
265	его как	2	2
266	как о	1	2
267	его именно	3	2
268	и слово	1	2
269	в одно	4	2
270	в связи	4	2
271	входить в	1	2
272	но оно	1	2
273	вместе с	2	2
274	и особенно	2	2
275	требует от	1	2
276	самый этот	1	2
277	может стать	1	2
278	в данном	9	2
279	слов в	1	2
280	и нет	1	2
281	сих пор	3	2
282	в смысловом	1	2
283	от нас	3	2
284	известной степени	2	2
285	этих случаях	3	2
286	не знаем	1	2
287	или в	4	2
288	в результате	2	2
289	в языке	1	2
290	и ни	4	2
291	все они	1	2
292	только с	1	2
293	может и	3	2
294	не знает	1	2
295	к его	2	2
296	просто не	1	2
297	себя как	1	1
298	смысле слова	7	1
299	этого в	1	1
300	но их	1	1
301	не должны	3	1
302	только самый	1	1
303	наших дней	1	1
304	того же	3	1
305	пусть не	1	1
306	он может	1	1
307	возможны и	1	1
308	и есть	6	1
309	мы говорим	3	1
310	из самых	1	1
311	по преимуществу	2	1
312	и до	2	1
313	от которых	1	1
314	речь здесь	1	1
315	было глубоко	1	1
316	и этот	1	1
317	и литературы	1	1
318	важно для	1	1
319	есть не	6	1
320	и о	8	1
321	и свой	1	1
322	нам в	1	1
323	место в	1	1
324	но такое	2	1
325	мы ее	1	1
326	момент в	2	1
327	литературы и	4	1
328	и этого	2	1
329	не нужно	3	1
330	он сам	2	1
331	первый план	1	1
332	быть в	1	1
333	что его	3	1
334	как таковая	1	1
335	то мы	1	1
336	но конечно	1	1
337	а следовательно	1	1
338	видели что	1	1
339	совсем не	4	1
340	то он	2	1
341	его во	2	1
342	ивана карамазова	1	1
343	не просто	23	1
344	дело со	1	1
345	чем же	2	1
346	высоких и	1	1
347	в одной	1	1
348	образе его	1	1
349	очень трудно	2	1
350	нас за	1	1
351	или и	1	1
352	этой цели	1	1
353	этой идеи	2	1
354	для которого	3	1
355	в самом	6	1
356	он в	2	1
357	обязательно должен	1	1
358	выражение в	1	1
359	действительности а	7	1
360	и самый	1	1
361	в этой	10	1
362	смотрим на	1	1
363	нами в	1	1
364	здесь обязательно	1	1
365	другом случае	1	1
366	но его	1	1
367	говорят о	2	1
368	этих актов	1	1
369	к единству	1	1
370	совершается не	1	1
371	и те	1	1
372	ее как	1	1
373	о других	1	1
374	на то	8	1
375	если он	1	1
376	вообще не	2	1
377	что она	5	1
378	но именно	3	1
379	вокруг себя	1	1
380	и только	4	1
381	и еще	3	1
382	не значит	2	1
383	и сам	1	1
384	у пушкина	2	1
385	словом или	1	1
386	с собой	2	1
387	одно и	1	1
388	может здесь	1	1
389	в каждом	1	1
390	художественным образом	1	1
391	для изображения	1	1
392	об этом	10	1
393	них не	1	1
394	а его	1	1
395	на этой	2	1
396	для своей	1	1
397	это было	2	1
398	для нее	1	1
399	действительности в	3	1
400	то все	1	1
401	моменты в	1	1
402	и тем	13	1
403	ведь если	2	1
404	здесь нет	2	1
405	мог бы	1	1
406	но уже	5	1
407	он является	1	1
408	о которых	3	1
409	все равно	5	1
410	можем сказать	1	1
411	этой борьбы	2	1
412	этим и	1	1
413	несмотря на	3	1
414	символом как	1	1
415	одного и	2	1
416	и становится	1	1
417	на первый	2	1
418	есть такая	2	1
419	в эту	2	1
420	которая является	2	1
421	в своей	8	1
422	другим и	1	1
423	требует не	1	1
424	образ а	1	1
425	в такой	1	1
426	и без	1	1
427	общность и	1	1
428	прийти к	1	1
429	мы говорили	4	1
430	нему и	1	1
431	заставляет нас	2	1
432	силу и	1	1
433	тем не	18	1
434	поэтому прежде	1	1
435	есть именно	5	1
436	обязательно должно	1	1
437	уже сказали	1	1
438	в таких	2	1
439	если нет	1	1
440	и вся	1	1
441	без него	1	1
442	и одной	1	1
443	ведь совсем	1	1
444	себя не	1	1
445	его целом	1	1
446	до известной	1	1
447	о значении	1	1
448	можно понимать	1	1
449	не о	2	1
450	текста и	5	1
451	символа символ	2	1
452	и притом	4	1
453	чтобы стать	1	1
454	в нас	2	1
455	дело не	1	1
456	иметь в	4	1
457	во всякой	2	1
458	для всего	2	1
459	и уже	3	1
460	следовательно и	2	1
461	ничего не	10	1
462	необходимо однако	1	1
463	действительности но	4	1
464	это то	1	1
465	и существенное	1	1
466	моментов которые	1	1
467	те моменты	1	1
468	это именно	1	1
469	по своей	1	1
470	прежде чем	3	1
471	нам важно	1	1
472	же он	1	1
473	внешней и	1	1
474	в сознании	5	1
475	или иных	2	1
476	xx века	2	1
477	и должно	2	1
478	языке и	1	1
479	если же	1	1
480	указать на	1	1
481	мы смотрим	1	1
482	содержанием и	1	1
483	чем перейти	2	1
484	анализа и	1	1
485	эта внутренняя	1	1
486	символа то	2	1
487	отношении он	1	1
488	утверждать что	1	1
489	символа в	3	1
490	правда не	1	1
491	и это	9	1
492	и самое	1	1
493	как они	2	1
494	ощущения в	1	1
495	в виду	6	1
496	внося в	1	1
497	чтобы быть	1	1
498	нет никакой	2	1
499	обязательно в	1	1
500	этот роман	1	1
501	и образа	2	1
502	и может	2	1
503	его смысловую	1	1
504	на том	4	1
505	например о	2	1
506	и которые	5	1
507	поэтому в	1	1
508	одно из	2	1
509	слова ведь	1	1
510	чтобы понять	3	1
511	он остается	1	1
512	случаях мы	1	1
513	нас и	1	1
514	но такая	1	1
515	этого сознания	1	1
516	не на	3	1
517	образом в	1	1
518	необходимо иметь	1	1
519	другими словами	3	1
520	определенным образом	3	1
521	никак не	4	1
522	и что	9	1
523	и символ	3	1
524	не стоит	2	1
525	можно сказать	5	1
526	будет очень	2	1
527	нас в	2	1
528	за свое	1	1
529	которой мы	1	1
530	тем или	3	1
531	стоит и	2	1
532	во всей	3	1
533	этот последний	2	1
534	вообще и	4	1
535	от этих	1	1
536	в художественной	1	1
537	представления о	1	1
538	в ту	1	1
539	и нельзя	2	1
540	о предмете	2	1
541	и следовательно	3	1
542	наук и	1	1
543	и об	1	1
544	говорить только	1	1
545	скрытой форме	1	1
546	и отдельные	1	1
547	они сливаются	1	1
548	в самый	1	1
549	не зная	1	1
550	того что	7	1
551	ни понимать	1	1
552	поэтому для	2	1
553	всякого рода	1	1
554	речи о	1	1
555	друг друга	1	1
556	его внешняя	1	1
557	не имеющих	2	1
558	никак нельзя	3	1
559	и ее	8	1
560	xix и	2	1
561	эту действительность	1	1
562	в качестве	2	1
563	существенным и	1	1
564	есть чисто	1	1
565	не можем	2	1
566	символ не	1	1
567	только на	4	1
568	понимать и	1	1
569	только чисто	1	1
570	но самое	1	1
571	а это	2	1
572	постановка вопроса	1	1
573	это требует	1	1
574	но есть	2	1
575	за ним	1	1
576	мир в	1	1
577	в известной	1	1
578	сами по	3	1
579	в конце	6	1
580	но повторяем	1	1
581	не для	2	1
582	с этими	2	1
583	мы можем	4	1
584	дело и	1	1
585	случае не	3	1
586	много и	1	1
587	нашего восприятия	1	1
588	как такового	2	1
589	как раз	13	1
590	тем что	7	1
591	чтобы оно	2	1
592	языки как	1	1
593	в других	5	1
594	перейти к	4	1
595	которые как	1	1
596	которое может	1	1
597	говорим о	2	1
598	для правильного	1	1
599	или иначе	2	1
600	не обязательно	3	1
601	говорить и	1	1
602	мы еще	1	1
603	что не	3	1
604	вещь и	1	1
605	говорит о	3	1
606	должно быть	2	1
607	слово например	1	1
608	притом не	1	1
609	к сожалению	1	1
610	нужно сказать	3	1
611	а наоборот	3	1
612	и осуществляется	1	1
613	однако и	3	1
614	другой стороны	3	1
615	идет уже	1	1
616	все время	2	1
617	отнюдь не	10	1
618	и выше	1	1
619	поэтому такое	1	1
620	мира в	1	1
621	ближе к	1	1
622	для этой	1	1
623	мы находим	2	1
624	вступает в	1	1
625	образ так	1	1
626	слова то	1	1
627	и начала	2	1
628	даже не	1	1
629	только его	1	1
630	самой действительности	3	1
631	литературы но	1	1
632	его для	2	1
633	он говорит	1	1
634	который мы	2	1
635	если они	1	1
636	или иного	2	1
637	в литературе	4	1
638	да и	3	1
639	образом на	1	1
640	хотя он	1	1
641	их внутренней	1	1
642	для понимания	1	1
643	евгении онегине	1	1
644	с очень	1	1
645	начала xx	2	1
646	этого факта	1	1
647	протестует против	1	1
648	в систему	1	1
649	в условиях	1	1
650	эти элементы	1	1
651	только для	3	1
652	того или	2	1
653	однако не	3	1
654	их смысл	1	1
655	себе все	2	1
656	невозможно без	1	1
657	тех или	3	1
658	не является	5	1
659	для выражения	1	1
660	бы говорить	1	1
661	тем и	2	1
662	но на	1	1
663	сознания и	2	1
664	поэтический образ	3	1
665	особого рода	2	1
666	нужно чтобы	1	1
667	но зато	1	1
668	иной предмет	1	1
669	же в	4	1
670	уже нет	1	1
671	но всегда	1	1
672	в системе	1	1
673	нисколько не	3	1
674	к самому	1	1
675	здесь только	2	1
676	нами не	1	1
677	это изображение	1	1
678	конечно далеко	1	1
679	последнем случае	1	1
680	только как	1	1
681	обычно не	1	1
682	идея в	1	1
683	в символе	17	1
684	ко всему	1	1
685	в отдельности	4	1
686	что под	1	1
687	значение не	2	1
688	или точнее	1	1
689	что такое	6	1
690	только не	3	1
691	к этому	1	1
692	гораздо более	2	1
693	которая не	1	1
