N	2gram	Vygotskiy__2	VLabPisa
176	или в	3	3
177	бы в	1	3
178	действительной жизни	1	3
179	только что	3	3
180	как на	1	3
181	ее в	2	3
182	интеллектуальной деятельности	2	3
183	смысле слова	5	2
184	частности к	1	2
185	как известно	6	2
186	этого положения	1	2
187	ту же	2	2
188	также и	2	2
189	связана с	4	2
190	и процессов	1	2
191	видеть в	1	2
192	пишет о	1	2
193	и этот	1	2
194	по его	1	2
195	мы имеем	3	2
196	же как	2	2
197	в которой	4	2
198	из своих	1	2
199	говорить о	2	2
200	но даже	1	2
201	то это	1	2
202	даже самый	1	2
203	так называемые	1	2
204	в ней	1	2
205	что его	4	2
206	в чем	1	2
207	но не	3	2
208	одном и	1	2
209	в общем	3	2
210	том числе	3	2
211	первая из	1	2
212	отнюдь не	2	2
213	стороны и	2	2
214	как процесс	2	2
215	но в	6	2
216	эти положения	1	2
217	он в	3	2
218	как он	6	2
219	что она	3	2
220	после этого	2	2
221	он не	7	2
222	в реальной	1	2
223	том чтобы	4	2
224	подобно тому	2	2
225	а затем	1	2
226	им как	1	2
227	в другом	2	2
228	нам остается	1	2
229	из ничего	1	2
230	заключается в	8	2
231	с другими	3	2
232	в жизни	1	2
233	который по	1	2
234	эта теория	2	2
235	как об	1	2
236	не всегда	1	2
237	и для	2	2
238	что такое	1	2
239	всяком случае	6	2
240	о наличии	2	2
241	от его	4	2
242	действительность в	1	2
243	которые в	1	2
244	если бы	8	2
245	по себе	7	2
246	мышления в	9	2
247	тогда когда	5	2
248	к этим	1	2
249	не по	1	2
250	того чтобы	12	2
251	только не	1	2
252	а для	1	2
253	на язык	2	2
254	этом процессе	1	2
255	в сознании	1	2
256	в области	1	2
257	от того	2	2
258	и заключается	1	2
259	отличается от	1	2
260	же самое	2	2
261	числе и	3	2
262	должны быть	1	2
263	другом месте	2	2
264	что оно	4	2
265	в самых	1	2
266	для того	10	2
267	что при	3	2
268	на это	1	2
269	только то	1	2
270	и может	1	2
271	и плана	1	2
272	он сам	3	2
273	о процессе	1	2
274	и даже	5	2
275	вот это	1	2
276	во всяком	7	2
277	на вопрос	4	2
278	лишь в	3	2
279	в пользу	4	2
280	может не	1	2
281	из себя	1	2
282	во всей	5	2
283	вообще и	1	2
284	но с	2	2
285	что даже	1	2
286	с одной	7	2
287	одной из	3	2
288	у них	2	2
289	при помощи	4	2
290	плана в	1	2
291	ни с	1	2
292	могло бы	1	2
293	вовсе не	6	2
294	к ним	1	2
295	при всей	1	2
296	оно является	1	2
297	в особенности	1	2
298	одной стороны	7	2
299	или иной	2	2
300	до сих	1	2
301	как у	2	2
302	развитие как	1	2
303	еще и	1	2
304	показывает что	1	2
305	что для	3	2
306	естественно что	1	2
307	идеи в	1	2
308	зависит от	1	2
309	показывает как	1	2
310	что мы	9	2
311	тому как	2	2
312	с а	1	2
313	стороны в	1	2
314	нет никаких	2	2
315	начиная с	1	2
316	и потому	1	2
317	из которых	3	2
318	в течение	2	2
319	самого себя	1	2
320	объективная действительность	1	2
321	как например	2	2
322	сих пор	1	2
323	того или	1	2
324	но для	2	2
325	можно было	5	2
326	в книге	2	2
327	мира и	2	2
328	ни одного	1	2
329	огромную роль	1	2
330	а в	4	2
331	в системе	1	2
332	в целях	1	2
333	процессе своего	1	2
334	между ними	1	2
335	к его	2	2
336	частности в	1	2
337	в своих	1	2
338	этой точки	1	2
339	они не	3	2
340	отношении но	1	1
341	речь идет	2	1
342	говоря о	1	1
343	в сфере	1	1
344	что наконец	2	1
345	не признать	1	1
346	вопросу который	1	1
347	не пассивно	1	1
348	проблемы в	1	1
349	самом деле	6	1
350	применении к	1	1
351	силы и	1	1
352	с данными	1	1
353	же по	1	1
354	и закон	1	1
355	и так	1	1
356	тот или	1	1
357	этого в	1	1
358	у гете	1	1
359	что эти	1	1
360	и механически	1	1
361	все те	2	1
362	общественных отношений	1	1
363	это познание	1	1
364	действительность или	2	1
365	как мы	6	1
366	что если	2	1
367	это что	1	1
368	вопрос о	5	1
369	является уже	2	1
370	о бессознательном	1	1
371	своих опытах	1	1
372	почти исключительно	1	1
373	приходит к	1	1
374	из того	4	1
375	не способен	1	1
376	сам по	1	1
377	и то	1	1
378	соприкосновении с	1	1
379	он был	1	1
380	вещь в	1	1
381	между собой	1	1
382	ответа на	1	1
383	здесь не	1	1
384	в философских	1	1
385	воображение и	1	1
386	и мира	1	1
387	во имя	1	1
388	и разумным	1	1
389	не отличается	1	1
390	есть функция	2	1
391	как если	1	1
392	предисловии к	4	1
393	его сознания	1	1
394	только тогда	2	1
395	ответ на	1	1
396	а и	1	1
397	себе и	1	1
398	сама по	2	1
399	которые не	2	1
400	в известном	2	1
401	это самое	1	1
402	в истории	6	1
403	самое понятие	1	1
404	опирается на	1	1
405	общего с	2	1
406	когда отдельные	1	1
407	нужно найти	1	1
408	или слов	1	1
409	для их	1	1
410	на высоту	1	1
411	сознания в	1	1
412	целый ряд	2	1
413	говорит что	5	1
414	и наконец	1	1
415	сказал бы	1	1
416	не являются	1	1
417	и свою	1	1
418	роль играет	1	1
419	при соприкосновении	1	1
420	вообще но	1	1
421	привести к	1	1
422	формы в	1	1
423	уже в	5	1
424	отличной от	1	1
425	сущности и	1	1
426	сил в	1	1
427	труд его	1	1
428	к необходимости	2	1
429	имеем в	1	1
430	тому же	1	1
431	связи между	1	1
432	о каждой	1	1
433	деятельность человека	2	1
434	на то	6	1
435	но на	3	1
436	так сказать	1	1
437	фактический материал	2	1
438	характерны для	1	1
439	и если	1	1
440	это представление	3	1
441	время и	1	1
442	да и	1	1
443	момента в	1	1
444	и еще	1	1
445	в понимании	1	1
446	как совершенно	3	1
447	как увидим	2	1
448	что еще	1	1
449	ими в	1	1
450	мы полагаем	1	1
451	удивительно поэтому	4	1
452	но вместе	1	1
453	для данной	2	1
454	на этом	1	1
455	и речи	13	1
456	именно это	1	1
457	одно и	1	1
458	реакции на	2	1
459	а вместе	1	1
460	этим самым	1	1
461	в количестве	1	1
462	самого автора	2	1
463	звуков или	1	1
464	что мысль	1	1
465	зрения на	1	1
466	входит в	1	1
467	основе учения	1	1
468	на протяжении	2	1
469	и ниже	1	1
470	к анализу	1	1
471	этом смысле	2	1
472	же если	1	1
473	приходит в	1	1
474	основная идея	1	1
475	и ошибок	5	1
476	материал для	1	1
477	с которого	1	1
478	в ином	2	1
479	для них	1	1
480	в общественной	1	1
481	двух лет	1	1
482	хотим сказать	1	1
483	и теоретической	1	1
484	с этой	2	1
485	реальный процесс	1	1
486	как сказал	1	1
487	которой он	1	1
488	несмотря на	4	1
489	смысле что	1	1
490	его теории	1	1
491	значит не	1	1
492	ею и	1	1
493	на этот	6	1
494	образами представлениями	1	1
495	обратимся к	1	1
496	речь может	1	1
497	представление что	1	1
498	моментом в	1	1
499	в этих	2	1
500	отрыве от	2	1
501	в ходе	1	1
502	он должен	2	1
503	его мнению	1	1
504	этому же	1	1
505	мысль в	1	1
506	собой не	1	1
507	признать что	4	1
508	значение для	4	1
509	идеалистическое понимание	1	1
510	вот эта	1	1
511	и той	2	1
512	единство и	1	1
513	есть его	1	1
514	образом и	1	1
515	друг другу	1	1
516	так называемое	1	1
517	бы быть	1	1
518	зрения и	1	1
519	действием и	1	1
520	мы встречаемся	1	1
521	это вопрос	1	1
522	что есть	1	1
523	эта мысль	1	1
524	говорит по	2	1
525	в таких	1	1
526	как можно	1	1
527	что эта	6	1
528	с которой	2	1
529	еще до	1	1
530	мысли в	1	1
531	дело не	1	1
532	эти формы	1	1
533	того как	4	1
534	что их	1	1
535	говорит но	1	1
536	определяет как	1	1
537	его собственного	1	1
538	к изучению	1	1
539	этих фактов	2	1
540	наблюдений над	1	1
541	иметь в	1	1
542	не могло	2	1
543	а тот	1	1
544	мышления и	16	1
545	не имеет	4	1
546	нет места	1	1
547	о природе	1	1
548	казалось бы	8	1
549	учения о	2	1
550	общими соображениями	1	1
551	к ней	2	1
552	от него	1	1
553	друг друга	5	1
554	около двух	1	1
555	следует что	2	1
556	целом и	1	1
557	только с	1	1
558	игре и	1	1
559	в основе	3	1
560	логической проверки	1	1
561	больше того	3	1
562	к таким	1	1
563	один раз	1	1
564	из элементов	1	1
565	чрезвычайно важно	1	1
566	самые факты	1	1
567	лежит в	3	1
568	об одном	1	1
569	раз навсегда	1	1
570	бы он	1	1
571	которые его	1	1
572	функцию в	1	1
573	опыта и	1	1
574	ничего общего	1	1
575	в применении	2	1
576	и это	3	1
577	нас то	1	1
578	положения могут	1	1
579	и поэтому	1	1
580	основной и	1	1
581	но по	1	1
582	с ее	2	1
583	данном случае	3	1
584	в понятиях	1	1
585	в дальнейшем	1	1
586	и сам	3	1
587	что у	3	1
588	по аналогии	1	1
589	нельзя не	1	1
590	проблем и	1	1
591	что автор	1	1
592	это настолько	1	1
593	их речь	1	1
594	в логической	1	1
595	в плоскости	1	1
596	и практики	1	1
597	пишет что	1	1
598	по сравнению	5	1
599	за этими	1	1
600	но у	1	1
601	понятно что	2	1
602	является в	1	1
603	и социальные	1	1
604	поэтому в	1	1
605	о котором	1	1
606	для этого	3	1
607	по мере	1	1
608	с ним	3	1
609	а по	1	1
610	путем чисто	1	1
611	материала и	1	1
612	на него	1	1
613	в действительной	1	1
614	прав в	2	1
615	прямо и	1	1
616	и что	8	1
617	еще дальше	1	1
618	после того	1	1
619	для нас	4	1
620	а также	2	1
621	с целью	2	1
622	аналогии с	1	1
623	связанной с	1	1
624	той социальной	1	1
625	развития не	1	1
626	автора на	1	1
627	нас особенно	1	1
628	или как	2	1
629	места и	1	1
630	развитие это	1	1
631	в математическом	1	1
632	которой было	1	1
633	которой мы	2	1
634	и во	1	1
635	на одном	2	1
636	это указание	2	1
637	говорит он	12	1
638	и тех	1	1
639	в теории	6	1
640	в свете	1	1
641	является общим	1	1
642	так говорит	1	1
643	о своих	2	1
644	когда говорят	1	1
645	для самого	1	1
646	полагая что	2	1
647	в сферу	1	1
648	их роли	1	1
649	указывает что	2	1
650	обе эти	1	1
651	согласиться с	1	1
652	различных областей	1	1
653	но ни	1	1
654	как нечто	2	1
655	что а	1	1
656	в стороне	2	1
657	верно и	1	1
658	который в	4	1
659	во времени	1	1
660	между этими	1	1
661	процессов в	1	1
662	же и	1	1
663	разнообразные формы	1	1
664	что осталось	1	1
665	конечно не	1	1
666	только на	1	1
667	его развитие	1	1
668	в виде	1	1
669	в начале	4	1
670	свидетельствует о	1	1
671	и чисто	1	1
672	еще одну	1	1
673	познания не	1	1
674	этому вопросу	1	1
675	не дает	2	1
676	этого процесса	1	1
677	или даже	1	1
678	в данной	1	1
679	по выражению	1	1
680	и лежит	1	1
681	и других	2	1
682	психологии в	2	1
683	и сознания	1	1
684	выше данных	1	1
685	сущность и	1	1
686	отдельные элементы	1	1
687	это обстоятельство	2	1
688	и из	2	1
689	ни в	2	1
690	содержания и	1	1
691	представлений о	1	1
692	сами по	1	1
693	теории познания	5	1
694	не для	1	1
695	течение многих	1	1
696	основания для	1	1
697	но что	2	1
698	при отсутствии	1	1
699	заметить что	2	1
700	тем что	2	1
701	сказать еще	1	1
702	достаточно напомнить	1	1
703	в более	2	1
704	известно о	2	1
705	это положение	1	1
706	концепции в	1	1
707	исследований и	2	1
708	со всем	1	1
709	развития в	6	1
710	так не	1	1
711	все основания	1	1
712	иной мере	1	1
713	связаны с	1	1
714	а именно	1	1
715	что тот	1	1
716	чем он	1	1
717	могут иметь	1	1
718	в воображении	1	1
719	полагаем что	1	1
720	близко к	1	1
721	связано с	1	1
722	могут привести	1	1
723	а наоборот	1	1
724	и составляет	2	1
725	целым рядом	1	1
726	и самый	2	1
727	однако и	2	1
728	действительности как	1	1
729	личности в	1	1
730	действительности без	1	1
731	и психологии	1	1
732	проще и	1	1
733	на эту	2	1
734	самого начала	1	1
735	что перед	1	1
736	при той	1	1
737	бы чрезвычайно	1	1
738	свести к	2	1
739	и особенно	3	1
740	ответить на	1	1
741	целом но	2	1
742	произведение с	1	1
743	относятся к	2	1
744	мы говорим	1	1
745	как в	4	1
746	специфическую форму	1	1
747	в данном	3	1
748	тех явлений	1	1
749	сравнению с	5	1
750	в той	1	1
751	любой из	1	1
752	к действительности	8	1
753	более точно	1	1
754	я с	1	1
755	исходя из	1	1
756	том смысле	1	1
757	должно быть	2	1
758	высказывается по	1	1
759	у которого	1	1
760	рассказывает об	1	1
761	самых ранних	1	1
762	является для	4	1
763	только для	3	1
764	но это	1	1
765	поэтому что	4	1
766	стоит только	1	1
767	слова с	1	1
768	первый вид	1	1
769	мы видим	4	1
770	форм и	1	1
771	о совершенно	1	1
772	к пониманию	1	1
773	структура и	1	1
774	авторов и	1	1
775	по принципу	1	1
776	это как	1	1
777	а к	1	1
778	не представляет	2	1
779	его поведение	1	1
780	и все	3	1
781	той или	2	1
782	еще более	1	1
783	вообще в	2	1
784	находится в	2	1
785	от всего	1	1
786	потому что	7	1
787	увидим ниже	2	1
788	которых он	3	1
789	существует ли	1	1
790	и наоборот	1	1
791	исключительно в	1	1
792	или не	1	1
793	исследования не	2	1
794	как показывает	1	1
795	личности и	1	1
796	к ее	1	1
797	личность и	1	1
798	бы с	3	1
799	из тех	3	1
800	любопытно что	1	1
801	от индивидуального	1	1
802	природе и	1	1
803	разум и	1	1
804	и идеи	2	1
805	эти данные	1	1
806	в заключение	3	1
807	к числу	1	1
808	при подобном	1	1
809	сущности в	1	1
810	процесса с	1	1
811	к этой	3	1
812	говорит ли	1	1
813	видим в	2	1
814	это было	1	1
815	весь процесс	1	1
816	в роли	1	1
817	или наоборот	1	1
