N	2gram	Bakhtin_Pr_1	KFilosof
152	и на	10	3
153	события в	1	3
154	тем как	4	3
155	но конечно	2	3
156	а следовательно	1	3
157	себе и	3	3
158	нет и	1	3
159	ясно и	1	3
160	и этим	2	3
161	бы и	4	3
162	всех этих	3	3
163	для того	2	3
164	из него	1	3
165	людей и	1	3
166	в каждом	8	3
167	этом смысле	9	3
168	нет в	1	3
169	рядом с	13	3
170	положения в	1	3
171	не менее	1	3
172	мира не	2	3
173	тогда когда	1	3
174	в единство	5	3
175	на язык	1	3
176	ничего не	6	3
177	ибо все	1	3
178	и делает	1	3
179	могут быть	1	3
180	здесь не	1	3
181	мне как	1	3
182	отсюда и	1	3
183	здесь нет	1	3
184	но здесь	1	3
185	о том	2	3
186	и весь	1	3
187	того или	1	3
188	ним и	4	3
189	нем и	1	3
190	того что	2	3
191	быть и	1	3
192	действительной жизни	1	3
193	и тем	2	3
194	не дает	3	3
195	был бы	5	3
196	тем что	3	3
197	от того	2	3
198	что не	1	3
199	и пр	1	3
200	до конца	5	3
201	в момент	1	3
202	вступает в	1	3
203	действительно и	1	3
204	поскольку он	1	3
205	сознания и	3	3
206	лишь как	5	3
207	только с	2	3
208	или иного	1	3
209	в то	10	3
210	на своем	1	3
211	себя как	5	2
212	все остальное	1	2
213	и то	1	2
214	он может	3	2
215	это и	9	2
216	едва ли	1	2
217	есть на	1	2
218	а как	6	2
219	на первом	1	2
220	ни у	1	2
221	вопрос о	4	2
222	дан в	1	2
223	только это	1	2
224	а для	1	2
225	с его	6	2
226	совсем не	1	2
227	в данном	2	2
228	абстрактный момент	1	2
229	к которой	1	2
230	ее до	1	2
231	готовое и	1	2
232	как в	6	2
233	как к	1	2
234	в событие	1	2
235	сознания в	2	2
236	и как	8	2
237	от этого	1	2
238	себе как	1	2
239	ни одна	1	2
240	в этой	4	2
241	нами в	1	2
242	было дано	1	2
243	всей его	2	2
244	вследствие этого	1	2
245	из самого	1	2
246	и единство	1	2
247	ни был	1	2
248	так и	10	2
249	то ни	3	2
250	не будет	1	2
251	действительности в	1	2
252	он ни	1	2
253	весь мир	1	2
254	смысл лишь	1	2
255	в жизни	6	2
256	кажется что	3	2
257	и само	2	2
258	бытии и	1	2
259	знает и	1	2
260	можно ли	1	2
261	как предмет	3	2
262	есть его	1	2
263	жизни является	1	2
264	войти в	1	2
265	этот мир	3	2
266	по себе	7	2
267	тому что	2	2
268	раз и	3	2
269	и отсюда	1	2
270	дело в	1	2
271	в процессе	4	2
272	сознания как	1	2
273	того чтобы	4	2
274	же время	7	2
275	в сознании	2	2
276	в области	3	2
277	не потому	2	2
278	к себе	2	2
279	и именно	1	2
280	его с	1	2
281	бы он	1	2
282	оно не	2	2
283	активности в	1	2
284	чтобы быть	1	2
285	говорить о	2	2
286	котором мы	1	2
287	это только	1	2
288	единство мира	3	2
289	его жизни	1	2
290	бы то	3	2
291	мысль не	1	2
292	или как	5	2
293	и она	1	2
294	содержания но	1	2
295	тот же	2	2
296	что он	10	2
297	а с	1	2
298	всех его	1	2
299	именно на	2	2
300	со всеми	1	2
301	в качестве	1	2
302	сознания не	3	2
303	него и	1	2
304	не из	2	2
305	и других	5	2
306	его и	1	2
307	к содержанию	1	2
308	и навсегда	2	2
309	не о	1	2
310	герой и	1	2
311	автора как	3	2
312	были бы	4	2
313	себе а	1	2
314	для этого	1	2
315	себя и	2	2
316	но есть	1	2
317	прежде всего	7	2
318	он и	5	2
319	бы оно	1	2
320	и потому	3	2
321	подхода к	1	2
322	пространства и	1	2
323	его на	2	2
324	что за	1	2
325	дело здесь	1	2
326	этого слова	2	2
327	оценки и	1	2
328	при условии	1	2
329	но для	2	2
330	это уже	1	2
331	отсюда следует	1	2
332	единой и	1	2
333	человек и	2	2
334	или иным	1	2
335	ибо нет	1	2
336	потому что	12	2
337	отношении к	2	2
338	видения и	8	2
339	его к	4	2
340	котором я	1	2
341	к этому	2	2
342	мира его	1	1
343	смысле слова	1	1
344	бы там	1	1
345	в движение	1	1
346	целого и	1	1
347	тем же	1	1
348	и до	1	1
349	моменты его	1	1
350	исходит из	3	1
351	видеть в	1	1
352	в зависимости	3	1
353	отношения к	2	1
354	свой мир	1	1
355	мы уже	2	1
356	той же	6	1
357	его не	1	1
358	их и	1	1
359	из всех	1	1
360	со всех	1	1
361	нуждаются в	1	1
362	не делает	1	1
363	единство и	1	1
364	именно к	1	1
365	не была	1	1
366	он как	1	1
367	совпадает с	2	1
368	этом условии	1	1
369	конечно и	4	1
370	как свой	1	1
371	и он	1	1
372	предмет видения	1	1
373	стороны его	1	1
374	быть понято	1	1
375	мысли и	2	1
376	оно ни	1	1
377	и мира	1	1
378	его действительности	1	1
379	в нашем	1	1
380	действительностью становится	1	1
381	этих миров	1	1
382	как если	1	1
383	и всякий	1	1
384	в план	1	1
385	в ткань	1	1
386	его построения	1	1
387	с собою	2	1
388	события для	1	1
389	человека его	1	1
390	в истории	2	1
391	с этим	1	1
392	самого как	1	1
393	хотя и	1	1
394	бы я	1	1
395	и наконец	5	1
396	не являются	1	1
397	и к	4	1
398	в действительности	1	1
399	в этот	2	1
400	в первом	2	1
401	за собой	1	1
402	видения мира	1	1
403	в самом	8	1
404	в которой	4	1
405	ни один	2	1
406	нем создает	1	1
407	философия в	1	1
408	умирают и	1	1
409	в известном	1	1
410	бы только	1	1
411	но его	1	1
412	ее как	2	1
413	в мышлении	1	1
414	их а	1	1
415	зрения его	1	1
416	этот процесс	1	1
417	на его	2	1
418	есть действительно	1	1
419	и куда	1	1
420	что она	2	1
421	не следует	1	1
422	задний план	1	1
423	жизни вообще	1	1
424	о принципиальной	1	1
425	единство в	1	1
426	перестает быть	1	1
427	не укоренен	1	1
428	не к	1	1
429	образом и	1	1
430	извне как	1	1
431	их в	2	1
432	одном кругозоре	1	1
433	и по	2	1
434	сознание но	1	1
435	значительной степени	1	1
436	мы его	2	1
437	же не	1	1
438	что мир	1	1
439	об этом	1	1
440	и с	4	1
441	то есть	24	1
442	это было	1	1
443	всеми своими	2	1
444	может стать	1	1
445	на почве	1	1
446	он есть	3	1
447	не совпадает	1	1
448	форму и	1	1
449	к миру	1	1
450	делает его	1	1
451	между отдельными	2	1
452	мир поэтому	1	1
453	ведь если	1	1
454	все равно	2	1
455	другие а	1	1
456	и уже	3	1
457	несмотря на	6	1
458	движение по	1	1
459	чем в	2	1
460	и было	1	1
461	данте и	2	1
462	эти миры	2	1
463	такой же	1	1
464	в один	2	1
465	в этих	2	1
466	и поскольку	1	1
467	художественного творчества	2	1
468	и ценностно	1	1
469	и тут	1	1
470	итак ни	1	1
471	лежат в	1	1
472	людей его	1	1
473	он должен	1	1
474	не становится	5	1
475	всяком случае	3	1
476	которого является	1	1
477	его мире	2	1
478	как факт	1	1
479	то для	1	1
480	это разные	1	1
481	он принимает	1	1
482	не от	1	1
483	признать что	1	1
484	не путем	1	1
485	значение для	1	1
486	является только	1	1
487	но он	2	1
488	но во	1	1
489	творчества и	2	1
490	в философии	1	1
491	имеет смысл	2	1
492	оказалось бы	1	1
493	человека но	2	1
494	акта и	1	1
495	к каждому	1	1
496	если и	1	1
497	в отношении	2	1
498	при всех	1	1
499	быть признан	1	1
500	каком плане	1	1
501	с которой	4	1
502	она не	5	1
503	в содержании	1	1
504	есть а	1	1
505	мысли в	2	1
506	одна из	2	1
507	так чтобы	1	1
508	мира нет	1	1
509	и имеет	1	1
510	к такому	1	1
511	но только	1	1
512	нем в	1	1
513	не могло	1	1
514	только не	1	1
515	следовательно и	2	1
516	действительно в	1	1
517	более что	1	1
518	по своей	1	1
519	определения как	1	1
520	полагаю что	1	1
521	это слово	1	1
522	к этим	1	1
523	его он	1	1
524	его чистоте	1	1
525	здесь же	1	1
526	следует что	1	1
527	уже и	1	1
528	точке зрения	2	1
529	у меня	1	1
530	именно оно	1	1
531	в трагедии	1	1
532	представляется нам	2	1
533	которых он	1	1
534	мы абстрактно	1	1
535	и времени	1	1
536	есть только	1	1
537	во все	3	1
538	основных моментов	1	1
539	и всех	1	1
540	зависимости от	3	1
541	отличается от	2	1
542	всего в	1	1
543	не принцип	1	1
544	к тому	1	1
545	уже тем	1	1
546	они даны	1	1
547	всего что	1	1
548	него как	1	1
549	существенный момент	1	1
550	укоренен в	1	1
551	героя для	1	1
552	оно может	1	1
553	аналогию с	1	1
554	если мы	1	1
555	и входит	1	1
556	и о	3	1
557	иной чем	1	1
558	с ее	2	1
559	что все	3	1
560	как не	4	1
561	но при	1	1
562	позицию по	1	1
563	на задний	1	1
564	и от	1	1
565	характер и	1	1
566	бы действительно	1	1
567	него самого	3	1
568	можно сделать	1	1
569	приводит к	3	1
570	можно говорить	2	1
571	являются лишь	1	1
572	что может	2	1
573	здесь как	1	1
574	мы только	1	1
575	частей и	1	1
576	произведения не	1	1
577	свое единственное	1	1
578	остается только	1	1
579	мыслится и	1	1
580	героя весь	1	1
581	и социальные	1	1
582	поэтому в	2	1
583	приводит его	2	1
584	и даже	3	1
585	но эту	1	1
586	находится в	1	1
587	теряя своей	1	1
588	один миг	1	1
589	объективного и	1	1
590	мир мир	2	1
591	и миром	1	1
592	планы и	1	1
593	она всегда	1	1
594	можно сказать	2	1
595	в значительной	1	1
596	ни на	2	1
597	и во	2	1
598	все в	6	1
599	в данных	1	1
600	и смысловой	1	1
601	определение и	1	1
602	литературе о	3	1
603	тем или	1	1
604	от них	1	1
605	во втором	1	1
606	противоречия и	2	1
607	события его	1	1
608	к своеобразному	1	1
609	и можно	1	1
610	философских построений	1	1
611	сознаний из	1	1
612	к ней	1	1
613	в лучшем	2	1
614	есть что	1	1
615	найти и	2	1
616	для самого	2	1
617	утверждение и	1	1
618	сознания его	1	1
619	в литературе	3	1
620	известном смысле	1	1
621	один из	2	1
622	но с	1	1
623	наличное в	1	1
624	мы видим	3	1
625	согласиться с	1	1
626	одной из	1	1
627	в какой	1	1
628	сознание в	3	1
629	описание действительной	1	1
630	в напряженном	1	1
631	это очень	3	1
632	поэтому и	2	1
633	а только	1	1
634	только при	2	1
635	не он	1	1
636	целом это	1	1
637	же и	1	1
638	возможны лишь	1	1
639	не можем	1	1
640	в большинстве	2	1
641	ибо действительно	1	1
642	дано в	2	1
643	как этот	1	1
644	мир и	6	1
645	основе его	1	1
646	он стремится	3	1
647	большинстве случаев	2	1
648	которому и	1	1
649	только к	1	1
650	него нет	1	1
651	одно из	1	1
652	себе в	1	1
653	ведь это	2	1
654	наше время	1	1
655	говорить об	2	1
656	отличен от	1	1
657	не для	1	1
658	может претендовать	1	1
659	смысле этого	1	1
660	так как	7	1
661	может служить	1	1
662	друг друга	3	1
663	если оно	1	1
664	к человеку	2	1
665	возможных точек	1	1
666	само по	2	1
667	и никогда	1	1
668	другом в	1	1
669	как раз	4	1
670	бы иной	1	1
671	к той	2	1
672	другой и	1	1
673	такова концепция	1	1
674	но из	1	1
675	где есть	1	1
676	его ибо	1	1
677	был не	1	1
678	не теряя	1	1
679	точек зрения	3	1
680	жизни при	1	1
681	и т.п	3	1
682	он живет	1	1
683	нет мир	1	1
684	на ее	1	1
685	здесь в	1	1
686	а именно	1	1
687	и самая	1	1
688	эту особенность	3	1
689	во второй	1	1
690	в живом	1	1
691	нового времени	1	1
692	противном случае	1	1
693	этот термин	1	1
694	притом не	1	1
695	превращается в	1	1
696	мир а	1	1
697	другом случае	1	1
698	она является	1	1
699	ничем не	1	1
700	человеческой жизни	2	1
701	он становится	1	1
702	что мы	1	1
703	героя герой	1	1
704	людьми и	1	1
705	ведь только	2	1
706	не способна	1	1
707	него в	2	1
708	эти слова	1	1
709	вместе с	2	1
710	в формальной	1	1
711	к его	1	1
712	как одно	1	1
713	может развить	1	1
714	себе самому	3	1
715	в духе	3	1
716	что именно	2	1
717	единство же	2	1
718	из которых	2	1
719	над ним	1	1
720	месте и	1	1
721	и оценок	1	1
722	не существенно	2	1
723	даже там	1	1
724	в мир	3	1
725	в первой	2	1
726	видения нельзя	1	1
727	как целое	2	1
728	в человеке	6	1
729	лежит в	1	1
730	час и	1	1
731	к событию	1	1
732	слова и	1	1
733	будет и	1	1
734	лучшем случае	2	1
735	как таковой	1	1
736	его конкретного	1	1
737	же самое	1	1
738	в противном	1	1
739	сознания это	1	1
740	самого и	1	1
741	остается в	2	1
742	должны быть	1	1
743	не раз	2	1
744	сознании и	1	1
745	ибо ее	1	1
746	миг не	1	1
747	вне его	2	1
748	не существует	1	1
749	она может	1	1
750	как содержательную	1	1
751	в индивидуальном	1	1
752	совершенно иной	1	1
753	тот мир	1	1
754	на объективное	1	1
755	всего можно	1	1
756	в эту	1	1
757	не понимая	1	1
758	мы должны	2	1
759	не непосредственно	1	1
760	только что	1	1
761	замкнутость и	1	1
762	все они	1	1
763	чего нет	1	1
764	я в	1	1
765	же в	2	1
766	можно конечно	1	1
767	состав и	1	1
768	помимо его	1	1
769	приходится признать	1	1
770	слова я	1	1
771	между ними	2	1
772	с ней	1	1
773	была бы	2	1
774	равно как	1	1
775	жизни а	2	1
776	для героя	2	1
777	первом случае	1	1
778	лица героя	1	1
779	не способны	2	1
780	людей но	1	1
781	не мир	1	1
782	логических отношений	1	1
783	связать и	1	1
784	но эти	2	1
785	ее в	1	1
786	в искусстве	2	1
787	по поводу	1	1
788	это в	2	1
789	мир дан	1	1
790	гораздо более	1	1
791	во всяком	4	1
792	все что	3	1
793	они не	3	1
