N	2gram	Bakhtin_Pr_4	Literetu
467	том или	2	1
468	от них	2	1
469	и во	3	1
470	и всякая	1	1
471	или иными	1	1
472	на одном	1	1
473	смертью и	1	1
474	что же	3	1
475	и других	4	1
476	достоевского это	2	1
477	наконец в	1	1
478	и увидит	1	1
479	в художественной	1	1
480	единого и	2	1
481	к определенному	2	1
482	вся жизнь	4	1
483	художественной манеры	1	1
484	в жизнь	1	1
485	как объект	1	1
486	в литературе	1	1
487	чужим сознанием	1	1
488	но наиболее	1	1
489	и народа	1	1
490	другого чужого	1	1
491	в какой	1	1
492	в литературу	1	1
493	было и	1	1
494	самом и	1	1
495	между этими	3	1
496	бы ни	2	1
497	со всеми	1	1
498	своего собственного	1	1
499	прибегал к	1	1
500	он их	1	1
501	и у	1	1
502	в большинстве	9	1
503	в поэзии	2	1
504	целостности она	1	1
505	первого лица	1	1
506	языка как	1	1
507	кажется что	3	1
508	чужое сознание	2	1
509	своих замкнутых	1	1
510	слова в	13	1
511	в котором	5	1
512	в одном	11	1
513	никто не	1	1
514	слово как	4	1
515	каковы бы	1	1
516	себя от	1	1
517	среди которых	1	1
518	так как	5	1
519	не о	1	1
520	может служить	1	1
521	отношении к	2	1
522	этого он	1	1
523	автора как	1	1
524	и всякое	2	1
525	никого не	1	1
526	из двух	1	1
527	нужно было	1	1
528	что и	3	1
529	выходит за	1	1
530	до сих	8	1
531	сюда же	1	1
532	нельзя сказать	1	1
533	именно в	1	1
534	может показаться	1	1
535	а с	1	1
536	все творчество	1	1
537	себя и	3	1
538	резко отличается	1	1
539	в некоторых	1	1
540	в соответствии	1	1
541	эти идеи	1	1
542	живет на	6	1
543	не делает	1	1
544	до конца	4	1
545	более того	3	1
546	в рассказе	2	1
547	и жизни	1	1
548	однако и	1	1
549	научной художественной	1	1
550	человек в	1	1
551	другому а	1	1
552	художественном мире	1	1
553	воспринимаются как	1	1
554	есть лишь	1	1
555	и ты	1	1
556	душевной жизни	1	1
557	в последующем	1	1
558	прямо на	2	1
559	мы знаем	1	1
560	они все	1	1
561	между собою	1	1
562	и если	1	1
563	в последней	1	1
564	чувствуем что	2	1
565	него в	3	1
566	нами как	1	1
567	сознания перед	1	1
568	ни на	1	1
569	он уже	2	1
570	подхода к	1	1
571	себе самому	4	1
572	речь не	1	1
573	жизни но	1	1
574	к своему	3	1
575	не знал	1	1
576	принципиальное значение	1	1
577	установкой на	1	1
578	искусства но	1	1
579	но сам	1	1
580	в той	3	1
581	эстетическое отношение	1	1
582	и на	11	1
583	в мир	1	1
584	вокруг себя	1	1
585	в первой	2	1
586	романе достоевского	1	1
587	по существу	3	1
588	ней не	1	1
589	как речь	1	1
590	на самое	1	1
591	в это	1	1
592	с ее	3	1
593	как тут	1	1
594	и о	3	1
595	сих пор	8	1
596	при условии	1	1
597	и единственного	1	1
598	но для	3	1
599	как может	1	1
600	можно назвать	1	1
601	просто как	1	1
602	себя с	1	1
603	и ему	1	1
604	достоевского но	3	1
605	уже на	1	1
606	не имея	1	1
607	совершается в	1	1
608	сознания и	2	1
609	а к	1	1
610	себя самого	1	1
611	к чужому	7	1
612	от него	1	1
613	и все	9	1
614	диалога но	1	1
615	но зато	1	1
616	из существеннейших	1	1
617	могли быть	1	1
618	в общем	2	1
619	целый ряд	2	1
620	жизни в	1	1
621	от первого	1	1
622	есть от	2	1
623	в свою	1	1
624	в романе	6	1
625	между ними	10	1
626	героя и	4	1
627	с ней	1	1
628	не знает	4	1
629	сказать что	2	1
630	была бы	1	1
631	от всех	1	1
632	лишь тогда	1	1
633	совершенно не	4	1
634	но эти	4	1
635	к этой	1	1
636	а я	1	1
637	к действительности	1	1
638	языка если	1	1
639	в роли	1	1
640	вместе с	2	1
641	к этому	1	1
642	значение в	2	1
643	такие эпохи	2	1
644	и особенно	1	1
645	все что	2	1
646	от ее	1	1
647	том числе	4	1
648	они не	2	1
