N	2gram	Vinokur_Ku_3	FransuaR
356	стоит на	1	1
357	объясняется это	1	1
358	поэтому можно	1	1
359	прочим в	1	1
360	он является	1	1
361	о которых	1	1
362	под прикрытием	1	1
363	как об	2	1
364	мы имеем	2	1
365	и уже	1	1
366	и чего	1	1
367	в смысловых	1	1
368	друга в	1	1
369	он знает	1	1
370	рода и	1	1
371	без знания	1	1
372	был бы	3	1
373	и при	2	1
374	что такое	4	1
375	хроники и	1	1
376	лежат в	1	1
377	наших дней	1	1
378	и степени	1	1
379	же основаниях	1	1
380	мы называем	2	1
381	не столько	4	1
382	представление о	1	1
383	большей степени	2	1
384	в которых	3	1
385	своего рода	2	1
386	значение для	1	1
387	отношений между	2	1
388	одном из	1	1
389	как это	7	1
390	только для	2	1
391	точку зрения	2	1
392	которые в	4	1
393	но он	1	1
394	была посвящена	1	1
395	есть еще	1	1
396	в современном	1	1
397	во времени	1	1
398	так называемого	3	1
399	почти все	1	1
400	не менее	12	1
401	тем самым	4	1
402	она не	3	1
403	что с	1	1
404	в то	3	1
405	в самых	1	1
406	не могло	1	1
407	для всего	1	1
408	следовательно и	1	1
409	нам предстоит	1	1
410	этого явления	1	1
411	на язык	1	1
412	значения конечно	1	1
413	же время	1	1
414	вопросом об	1	1
415	говорить как	1	1
416	на те	1	1
417	другой стороны	3	1
418	этой речи	1	1
419	убедиться в	1	1
420	тех или	1	1
421	те особенности	1	1
422	остается в	2	1
423	вопрос в	2	1
424	здесь же	1	1
425	людьми не	1	1
426	что на	3	1
427	или иных	1	1
428	их от	1	1
429	не потому	3	1
430	у нас	10	1
431	поняли и	1	1
432	и такие	2	1
433	лежит в	1	1
434	становится возможным	1	1
435	и строго	1	1
436	например на	1	1
437	особой и	1	1
438	свое значение	1	1
439	на это	1	1
440	наши дни	1	1
441	им в	1	1
442	значении в	1	1
443	речи мы	1	1
444	у себя	1	1
445	того чтобы	11	1
446	от друга	1	1
447	что все	2	1
448	здесь не	2	1
449	без всякого	1	1
450	основная линия	1	1
451	есть между	1	1
452	при переходе	1	1
453	в собственном	1	1
454	характер и	1	1
455	последнее время	1	1
456	то или	2	1
457	действия и	1	1
458	в пределах	2	1
459	так в	2	1
460	мы наблюдаем	1	1
461	дано в	2	1
462	с известными	1	1
463	можно было	11	1
464	те же	7	1
465	здесь как	2	1
466	отсюда и	1	1
467	это только	1	1
468	мы в	1	1
469	они как	1	1
470	с литературным	1	1
471	отрицать что	1	1
472	остановимся на	1	1
473	нас и	1	1
474	форме в	1	1
475	но здесь	1	1
476	конечно уже	1	1
477	сводится к	1	1
478	этого языка	3	1
479	именно потому	1	1
480	по себе	6	1
481	и возможно	1	1
482	вот почему	1	1
483	и являются	1	1
484	свое внимание	1	1
485	образа как	1	1
486	сущности первая	1	1
487	важна здесь	1	1
488	они ничего	1	1
489	затем в	1	1
490	нас в	3	1
491	с нашей	1	1
492	мы вовсе	1	1
493	всей нашей	1	1
494	которой мы	1	1
495	и всякая	1	1
496	в языке	7	1
497	никаких сомнений	1	1
498	есть с	1	1
499	и только	3	1
500	форм для	1	1
501	них в	1	1
502	именно в	3	1
503	выше в	1	1
504	слов и	5	1
505	научной литературе	2	1
506	и стилистические	1	1
507	когда человек	1	1
508	говорил когда	1	1
509	известном смысле	2	1
510	один из	4	1
511	дать общую	1	1
512	моменты в	2	1
513	нового термина	1	1
514	всякого рода	5	1
515	одной из	1	1
516	с ними	1	1
517	языка на	1	1
518	беда в	2	1
519	проникнуть в	1	1
520	в какой	3	1
521	в вопросе	1	1
522	и действительно	3	1
523	обычно совершенно	1	1
524	и такое	1	1
525	который в	1	1
526	всей жизни	1	1
527	всяком случае	1	1
528	образа в	1	1
529	и ее	1	1
530	и лишено	1	1
531	не было	4	1
532	правильной постановки	1	1
533	же и	1	1
534	форме с	1	1
535	больших и	1	1
536	таких образах	1	1
537	уже в	3	1
538	этом что	2	1
539	то и	2	1
540	нужно еще	1	1
541	которых можно	1	1
542	целого ряда	1	1
543	но самое	1	1
544	особенно это	1	1
545	степени к	1	1
546	и обратно	1	1
547	не стал	1	1
548	языка но	3	1
549	же объясняется	1	1
550	за ним	1	1
551	он имеет	2	1
552	о поэзии	4	1
553	конечно у	1	1
554	возможна и	1	1
555	понимает что	1	1
556	не находит	1	1
557	не собираемся	2	1
558	что и	6	1
559	без особых	1	1
560	с этими	1	1
561	связаны и	1	1
562	не о	2	1
563	противоречии с	1	1
564	здесь особая	1	1
565	тем что	5	1
566	правды и	1	1
567	именно как	1	1
568	со стороны	1	1
569	что тем	1	1
570	точек зрения	2	1
571	на примере	1	1
572	непонятным остался	1	1
573	которые не	1	1
574	выше и	1	1
575	а на	1	1
576	которых мы	1	1
577	а не	11	1
578	к таким	1	1
579	сколько в	1	1
580	и французского	1	1
581	подобного рода	2	1
582	о чем	2	1
583	это самое	2	1
584	своего понимания	1	1
585	пр и	1	1
586	для этой	1	1
587	как именно	1	1
588	именно поэтому	2	1
589	с общей	1	1
590	вопросе о	2	1
591	противоположность этому	1	1
592	из которых	1	1
593	а потому	2	1
594	конечно не	2	1
595	в область	2	1
596	политических и	1	1
597	целом ряде	1	1
598	для обозначения	2	1
599	возможным только	1	1
600	он перестает	1	1
601	там где	3	1
602	что как	3	1
603	все подобного	1	1
604	сохраняется в	1	1
605	есть и	1	1
606	ли не	1	1
607	в контексте	1	1
608	и формы	1	1
609	слова и	7	1
610	как например	2	1
611	довольно многочисленные	1	1
612	отличается от	2	1
613	в начале	1	1
614	что касается	1	1
615	от нас	2	1
616	уже на	1	1
617	раз подчеркнуть	1	1
618	в связи	5	1
619	тем и	1	1
620	этот процесс	1	1
621	изречений и	1	1
622	в результате	3	1
623	с двух	1	1
624	в эту	1	1
625	во французском	1	1
626	хотя бы	9	1
627	отношении является	1	1
628	все они	2	1
629	укладывается в	1	1
630	характере и	1	1
631	отношении к	1	1
632	не понял	2	1
633	а о	1	1
634	враг и	2	1
635	собираемся решать	1	1
636	типа и	1	1
637	какой мере	2	1
638	отношению к	2	1
639	речи как	3	1
640	это так	2	1
641	к этому	1	1
642	как на	8	1
643	во всяком	2	1
644	все что	1	1
645	такой же	2	1
646	они не	3	1
