N	2gram	Vygotskiy__6	Komedia
289	и до	1	1
290	видеть в	1	1
291	равно что	1	1
292	в зависимости	5	1
293	и должен	1	1
294	как надо	1	1
295	всех указанных	1	1
296	если я	4	1
297	мы имеем	4	1
298	и само	1	1
299	это совершенно	1	1
300	с более	2	1
301	общности в	3	1
302	вопрос о	5	1
303	начинается с	3	1
304	еще до	1	1
305	принадлежит к	2	1
306	а для	1	1
307	требует от	3	1
308	я не	4	1
309	ему в	1	1
310	для нашей	2	1
311	зависимости от	5	1
312	первого и	1	1
313	разве не	1	1
314	он сам	2	1
315	первый план	1	1
316	все эти	2	1
317	в чем	6	1
318	и овладеть	1	1
319	но не	10	1
320	но как	3	1
321	к которой	2	1
322	с какими	1	1
323	в iv	1	1
324	силу этого	1	1
325	ответ на	1	1
326	очевидно что	3	1
327	себе и	2	1
328	предположение что	1	1
329	друг от	1	1
330	человеку и	1	1
331	к сожалению	1	1
332	относится к	4	1
333	которые не	1	1
334	мы обязаны	2	1
335	в истории	1	1
336	в одной	4	1
337	независимо от	3	1
338	общего с	1	1
339	от до	1	1
340	как к	1	1
341	перед нами	1	1
342	и как	6	1
343	и наконец	2	1
344	связанный с	1	1
345	внимание что	1	1
346	самом начале	4	1
347	в действительности	1	1
348	от этого	3	1
349	моментов в	2	1
350	в этот	1	1
351	отношения между	4	1
352	из той	1	1
353	в нашем	4	1
354	из этих	3	1
355	прямо противоположным	1	1
356	процесс образования	1	1
357	начнем с	1	1
358	им в	1	1
359	стоит у	1	1
360	в случае	3	1
361	в восприятии	1	1
362	в первую	3	1
363	нее и	1	1
364	в понимании	1	1
365	не являются	2	1
366	к одному	2	1
367	чтения и	1	1
368	на этом	4	1
369	речь с	1	1
370	в нее	1	1
371	в каждом	3	1
372	для всей	3	1
373	что все	5	1
374	то чтобы	1	1
375	другой раз	5	1
376	значение в	1	1
377	мало кто	1	1
378	той же	4	1
379	это было	1	1
380	ко второму	1	1
381	начала что	2	1
382	известно что	2	1
383	приходит в	1	1
384	и тем	5	1
385	с истинной	1	1
386	в это	1	1
387	его и	1	1
388	для своего	1	1
389	сам не	1	1
390	можно считать	1	1
391	положением вещей	1	1
392	вопроса об	1	1
393	при изучении	1	1
394	таким же	1	1
395	это делает	1	1
396	как там	1	1
397	прийти к	1	1
398	чем более	2	1
399	не столько	1	1
400	в отличие	1	1
401	знаем что	4	1
402	его отношение	3	1
403	что я	2	1
404	точку зрения	2	1
405	для данного	3	1
406	которые в	4	1
407	но он	2	1
408	над ними	2	1
409	друг другу	2	1
410	по указанию	1	1
411	ребенка она	2	1
412	обращение к	1	1
413	дополнения в	1	1
414	это предположение	1	1
415	том и	1	1
416	том же	5	1
417	и под	1	1
418	от более	3	1
419	этой работы	1	1
420	случае в	1	1
421	как можно	1	1
422	ее не	1	1
423	можем теперь	1	1
424	того как	5	1
425	и притом	1	1
426	к новым	1	1
427	к этим	1	1
428	ходом развития	1	1
429	он еще	1	1
430	в самых	1	1
431	не могло	2	1
432	он с	2	1
433	близкую к	1	1
434	знает он	1	1
435	на котором	2	1
436	находятся в	1	1
437	и весь	1	1
438	нечто большее	1	1
439	в оправдание	1	1
440	всего на	1	1
441	и по	3	1
442	по своей	3	1
443	во всем	1	1
444	же он	1	1
445	и теперь	1	1
446	в сознании	4	1
447	одному и	1	1
448	ребенка не	4	1
449	что на	4	1
450	с другом	5	1
451	мы встречаем	1	1
452	детей в	1	1
453	один раз	5	1
454	могут быть	5	1
455	как только	2	1
456	о таких	1	1
457	числе и	1	1
458	и изолированными	1	1
459	он оказывается	1	1
460	слова с	1	1
461	что при	4	1
462	которой она	1	1
463	размышления и	1	1
464	подобно тому	1	1
465	эта последняя	1	1
466	приходит к	2	1
467	то естественно	1	1
468	на помощь	1	1
469	от друга	1	1
470	и сами	1	1
471	отношений и	2	1
472	длительного развития	1	1
473	мере с	1	1
474	время его	1	1
475	и от	2	1
476	еще два	1	1
477	в себя	3	1
478	действия и	3	1
479	она только	1	1
480	и может	1	1
481	как с	2	1
482	и когда	1	1
483	что у	2	1
484	те же	3	1
485	мог бы	3	1
486	к его	2	1
487	которые он	2	1
488	остается только	1	1
489	жизнь и	1	1
490	них есть	1	1
491	не его	1	1
492	для этого	2	1
493	в настоящее	1	1
494	тем чем	1	1
495	этого объяснения	1	1
496	ситуации и	1	1
497	структур в	1	1
498	два момента	1	1
499	в раннем	2	1
500	настоящее время	1	1
501	никак не	1	1
502	это первый	1	1
503	все их	1	1
504	после того	1	1
505	все его	1	1
506	в пользу	2	1
507	может не	1	1
508	нас в	2	1
509	первую очередь	3	1
510	то в	5	1
511	двух сторон	1	1
512	этот момент	1	1
513	во втором	3	1
514	к установлению	3	1
515	этом и	1	1
516	все основания	1	1
517	в середине	1	1
518	он его	1	1
519	чем когда	1	1
520	сфер мышления	1	1
521	в лучшем	1	1
522	своей природе	4	1
523	не требует	1	1
524	раннем детстве	1	1
525	развития но	3	1
526	что здесь	1	1
527	но так	1	1
528	на которой	1	1
529	мысли не	1	1
530	мы видим	7	1
531	этого материала	1	1
532	всю свою	2	1
533	им на	1	1
534	только в	18	1
535	слишком трудно	1	1
536	во ii	2	1
537	ребенка а	1	1
538	об их	1	1
539	приобрел в	1	1
540	нам возможность	1	1
541	в эти	1	1
542	по самой	5	1
543	и у	1	1
544	самым тесным	1	1
545	только на	2	1
546	ни одного	1	1
547	одной точке	1	1
548	в нашей	3	1
549	является не	2	1
550	не из	2	1
551	каким образом	2	1
552	в ином	3	1
553	и других	7	1
554	к мысли	1	1
555	заключить что	4	1
556	и их	1	1
557	в новом	2	1
558	на одном	2	1
559	в прошлом	1	1
560	с этими	1	1
561	к первой	1	1
562	образом что	1	1
563	но вместе	1	1
564	других не	1	1
565	он овладел	2	1
566	его близких	1	1
567	с той	1	1
568	чем он	2	1
569	и между	2	1
570	а с	1	1
571	относящихся к	3	1
572	не отдает	1	1
573	показывает что	7	1
574	из наиболее	1	1
575	говорит о	1	1
576	противоречие между	1	1
577	он только	1	1
578	от высшей	1	1
579	остается еще	2	1
580	не на	2	1
581	эту возможность	2	1
582	в руках	1	1
583	же точно	3	1
584	если этот	1	1
585	ребенка и	2	1
586	место на	1	1
587	брат и	1	1
588	действия в	1	1
589	не видит	2	1
590	именно поэтому	2	1
591	на фоне	3	1
592	эти слова	1	1
593	уже сложившихся	1	1
594	ко всем	4	1
595	он уже	1	1
596	самой своей	4	1
597	относятся к	1	1
598	в разной	1	1
599	о прошлом	1	1
600	ничего нет	1	1
601	решение вопроса	1	1
602	к жизни	4	1
603	тому как	1	1
604	в ответ	1	1
605	в тех	1	1
606	и там	2	1
607	эту мысль	1	1
608	для человека	1	1
609	стоять в	1	1
610	друг с	5	1
611	в состоянии	4	1
612	ребенка это	2	1
613	какие же	2	1
614	на пути	1	1
615	можно сказать	6	1
616	в основном	1	1
617	что совершается	1	1
618	этом вопросе	2	1
619	фактов в	1	1
620	тесным образом	1	1
621	ступени на	1	1
622	короче говоря	1	1
623	здесь прежде	1	1
624	он должен	4	1
625	и никакие	1	1
626	отношениях между	1	1
627	в новой	2	1
628	котором он	1	1
629	в другой	3	1
630	это как	1	1
631	своей собственной	1	1
632	примером в	1	1
633	и постепенное	1	1
634	этом уже	1	1
635	на первый	1	1
636	последнего времени	1	1
637	для нас	2	1
638	могли бы	9	1
639	у них	2	1
640	в этих	2	1
641	не должен	1	1
642	задачей было	1	1
643	места в	1	1
644	между первым	1	1
645	хотя в	2	1
646	источником его	1	1
647	но вот	1	1
648	отношении к	3	1
649	к самому	1	1
650	является источником	1	1
651	с ней	3	1
652	сказать что	13	1
653	и только	3	1
654	была бы	2	1
655	обычно не	1	1
656	это на	3	1
657	но этот	1	1
658	первом случае	3	1
659	можем заключить	1	1
660	самое что	1	1
661	других как	1	1
662	а нечто	1	1
663	они относятся	1	1
664	как на	3	1
665	этой точки	1	1
666	том числе	1	1
667	они не	4	1
668	ничего общего	1	1
