N	2gram	Tiupa_Hudo_1	Istorich
170	к сожалению	1	3
171	же как	2	2
172	и потому	2	2
173	не одного	1	2
174	дает ключ	1	2
175	по его	1	2
176	у себя	2	2
177	когда мы	1	2
178	это время	1	2
179	к своему	2	2
180	на них	1	2
181	столь же	4	2
182	во всех	1	2
183	а только	4	2
184	этого мотива	1	2
185	ответ на	1	2
186	отличие от	1	2
187	связи и	1	2
188	относится к	1	2
189	первый взгляд	1	2
190	как в	8	2
191	однако не	1	2
192	как уже	1	2
193	и как	1	2
194	в действительности	4	2
195	исторические корни	1	2
196	от этого	1	2
197	за собой	1	2
198	в целом	2	2
199	он в	1	2
200	не более	1	2
201	и тот	1	2
202	в себе	11	2
203	во многих	1	2
204	как он	2	2
205	его но	1	2
206	в нем	3	2
207	он не	4	2
208	всех этих	1	2
209	различные формы	1	2
210	он должен	1	2
211	и вот	1	2
212	том чтобы	1	2
213	момент когда	2	2
214	то ни	1	2
215	и тем	1	2
216	но уже	1	2
217	в чистом	1	2
218	должно быть	2	2
219	на первый	1	2
220	для него	10	2
221	в такой	2	2
222	в отличие	1	2
223	только для	2	2
224	однако в	2	2
225	что этот	1	2
226	чистом виде	1	2
227	но они	1	2
228	эти две	1	2
229	как о	1	2
230	и другое	2	2
231	в русской	4	2
232	самого начала	1	2
233	одна из	2	2
234	что их	1	2
235	по своей	4	2
236	не могут	1	2
237	всего в	1	2
238	на это	1	2
239	на вопрос	2	2
240	в ее	3	2
241	с самого	1	2
242	приводит к	3	2
243	и когда	3	2
244	на нее	1	2
245	за то	1	2
246	ясно что	2	2
247	живет в	2	2
248	еще в	3	2
249	том как	3	2
250	с ним	4	2
251	ничего не	8	2
252	о нем	3	2
253	но мы	1	2
254	там же	2	2
255	нас в	1	2
256	между тем	8	2
257	этот момент	2	2
258	в конечном	2	2
259	и только	1	2
260	непосредственно в	1	2
261	и она	1	2
262	с той	2	2
263	но так	1	2
264	тот же	1	2
265	одной из	2	2
266	отказ от	2	2
267	их не	1	2
268	именно на	1	2
269	себя в	4	2
270	то и	3	2
271	оно в	1	2
272	в данной	2	2
273	его и	1	2
274	вовсе не	1	2
275	как раз	4	2
276	в особенности	1	2
277	со стороны	3	2
278	даже не	1	2
279	еще и	1	2
280	а с	2	2
281	один и	1	2
282	что не	2	2
283	говорит о	1	2
284	связано с	1	2
285	не на	1	2
286	не означает	2	2
287	воздействовать на	1	2
288	что нельзя	1	2
289	вступает в	1	2
290	xix века	1	2
291	что сюжет	1	2
292	как бы	7	2
293	не знаем	2	2
294	нисколько не	1	2
295	еще одна	1	2
296	лучше всего	1	2
297	и от	4	2
298	бы в	1	2
299	ни к	2	2
300	по ходу	1	2
301	не дает	1	2
302	в рамках	2	2
303	из этого	1	2
304	в частности	5	2
305	можно назвать	1	2
306	можно говорить	1	1
307	речь идет	3	1
308	неотделима от	1	1
309	относится и	1	1
310	этой связи	4	1
311	связана с	1	1
312	и то	1	1
313	отметим что	2	1
314	не делает	1	1
315	на самом	2	1
316	тех же	1	1
317	к своей	1	1
318	это и	1	1
319	были длинные	1	1
320	в первом	1	1
321	смысл этого	1	1
322	нем но	1	1
323	из его	1	1
324	ведь и	1	1
325	едва ли	3	1
326	и этот	1	1
327	мы уже	4	1
328	его не	1	1
329	а как	1	1
330	их мысли	1	1
331	к нашей	1	1
332	из всего	1	1
333	та же	4	1
334	что уже	1	1
335	ответить на	1	1
336	или с	2	1
337	есть нечто	1	1
338	говорить о	3	1
339	что характер	1	1
340	не упоминается	1	1
341	же что	1	1
342	на другом	1	1
343	мы читаем	2	1
344	время в	1	1
345	иных случаях	1	1
346	совсем не	1	1
347	но как	2	1
348	в сторону	1	1
349	тут же	1	1
350	друга и	1	1
351	отнюдь не	3	1
352	и я	1	1
353	как по	2	1
354	себя за	1	1
355	это одно	1	1
356	что именно	1	1
357	вот как	1	1
358	дает нам	1	1
359	стороны и	1	1
360	знаем лишь	1	1
361	своей среды	1	1
362	как нам	2	1
363	в полном	1	1
364	от изучения	1	1
365	по пути	1	1
366	и к	4	1
367	этой сказочной	1	1
368	и хотя	1	1
369	в этот	1	1
370	то в	4	1
371	со своей	1	1
372	в которой	1	1
373	и у	1	1
374	говорили ему	1	1
375	можно не	1	1
376	бы не	1	1
377	из этих	1	1
378	но он	3	1
379	как солдат	1	1
380	но ведь	1	1
381	аналогия не	1	1
382	и таких	1	1
383	так сказать	2	1
384	о которой	1	1
385	они в	2	1
386	что еще	1	1
387	сказал что	1	1
388	содержит в	1	1
389	не исчерпывает	1	1
390	его от	1	1
391	является не	1	1
392	все с	1	1
393	с такими	2	1
394	например мы	1	1
395	значительной степени	2	1
396	на всю	1	1
397	главным образом	1	1
398	этом он	1	1
399	же касается	2	1
400	том случае	1	1
401	не мотивировано	2	1
402	времени и	1	1
403	саду и	1	1
404	того или	2	1
405	легко заметить	2	1
406	и стала	1	1
407	дело здесь	2	1
408	на вопросе	1	1
409	этом смысле	1	1
410	за ней	1	1
411	не служит	1	1
412	не соответствует	1	1
413	в жизни	1	1
414	жизнь так	1	1
415	соответствии с	1	1
416	этого не	1	1
417	со своими	1	1
418	и уже	1	1
419	которой он	1	1
420	между собою	1	1
421	или три	1	1
422	не мог	1	1
423	но среди	1	1
424	перед собой	2	1
425	в саду	1	1
426	этой главе	1	1
427	в художественную	1	1
428	в своей	10	1
429	это делает	1	1
430	за этими	2	1
431	она в	3	1
432	имеется и	1	1
433	о личной	1	1
434	себе а	1	1
435	они уже	1	1
436	в которых	1	1
437	знаем что	1	1
438	не исчерпывается	1	1
439	от себя	2	1
440	всякий раз	1	1
441	вплоть до	1	1
442	из области	1	1
443	дело уже	1	1
444	однако о	1	1
445	друг другу	1	1
446	иным как	1	1
447	героя но	1	1
448	совершенно иной	2	1
449	этом а	1	1
450	и наоборот	1	1
451	быть не	1	1
452	тому чтобы	1	1
453	это вопрос	1	1
454	они сами	1	1
455	и герой	2	1
456	нас к	1	1
457	тому что	4	1
458	он непременно	1	1
459	себя от	1	1
460	в отношении	1	1
461	не раз	2	1
462	данной связи	1	1
463	на работу	1	1
464	как можно	1	1
465	что эта	1	1
466	она не	4	1
467	же самая	1	1
468	то чего	1	1
469	этих текстов	1	1
470	в самых	1	1
471	о них	1	1
472	к другим	1	1
473	того чтобы	3	1
474	это еще	1	1
475	она из	2	1
476	а порой	2	1
477	так много	1	1
478	о природе	3	1
479	эта сторона	1	1
480	отнестись к	1	1
481	на наш	2	1
482	пример из	1	1
483	именно с	1	1
484	литературе в	2	1
485	его сборник	1	1
486	к концу	1	1
487	на себе	2	1
488	заметить что	2	1
489	ничто не	1	1
490	любимой дочери	2	1
491	никуда не	1	1
492	одну сторону	1	1
493	ему не	2	1
494	известной степени	1	1
495	например что	1	1
496	относиться к	1	1
497	мы узнаем	4	1
498	взглянуть на	1	1
499	герой и	1	1
500	нет мы	1	1
501	уже было	1	1
502	что оно	1	1
503	от нее	1	1
504	нельзя было	1	1
505	в поле	1	1
506	все еще	2	1
507	верно и	1	1
508	и это	4	1
509	приходит к	1	1
510	эти не	1	1
511	в виду	1	1
512	человеку в	1	1
513	начинает утверждаться	1	1
514	реальной действительности	1	1
515	в себя	2	1
516	говорили что	1	1
517	на том	2	1
518	что у	3	1
519	достаточно чтобы	1	1
520	его нет	1	1
521	оно все	1	1
522	о связи	1	1
523	уже на	1	1
524	других и	1	1
525	стороне от	1	1
526	из самой	1	1
527	но здесь	1	1
528	все дело	1	1
529	сводится к	1	1
530	начинается именно	1	1
531	имеет право	1	1
532	а также	3	1
533	только бы	1	1
534	в самой	1	1
535	внимание на	2	1
536	и та	1	1
537	при котором	2	1
538	никак не	2	1
539	может не	1	1
540	в значительной	2	1
541	все в	1	1
542	путь к	1	1
543	и хорошо	1	1
544	более древней	1	1
545	не видел	1	1
546	в другой	1	1
547	считаем необходимым	1	1
548	тот момент	2	1
549	века и	1	1
550	также в	2	1
551	путь и	1	1
552	и об	2	1
553	быть найден	1	1
554	героический эпос	1	1
555	а она	1	1
556	происходит в	1	1
557	эти детали	1	1
558	но с	2	1
559	это делалось	1	1
560	такая же	1	1
561	в тексте	3	1
562	истории его	1	1
563	проникнуть в	2	1
564	и так	2	1
565	он действует	1	1
566	она хороша	1	1
567	и ее	1	1
568	так по	1	1
569	играет роль	1	1
570	с какой	1	1
571	же и	1	1
572	своего рода	7	1
573	только на	2	1
574	и они	1	1
575	не из	1	1
576	оно всегда	1	1
577	на север	1	1
578	мышления и	2	1
579	связывается с	1	1
580	за ним	2	1
581	одно из	1	1
582	не будут	1	1
583	слова в	2	1
584	иначе как	1	1
585	сами по	1	1
586	т п	8	1
587	в прошлом	1	1
588	в конце	4	1
589	же прибавляет	1	1
590	у нее	2	1
591	друг друга	5	1
592	как его	3	1
593	у него	9	1
594	каждый из	1	1
595	иначе не	1	1
596	этом отношении	3	1
597	явно не	2	1
598	и героический	1	1
599	ее на	1	1
600	но из	1	1
601	но она	1	1
602	еще ничего	1	1
603	же деле	1	1
604	существовании этого	1	1
605	на примере	1	1
606	он живет	1	1
607	до известной	1	1
608	было и	1	1
609	же о	1	1
610	не годится	1	1
611	из традиционных	1	1
612	что для	1	1
613	обратиться к	1	1
614	выступает в	1	1
615	самом же	1	1
616	не было	4	1
617	быть только	1	1
618	ничем не	3	1
619	нем и	1	1
620	вопросе о	1	1
621	из названных	1	1
622	от солнца	1	1
623	на который	1	1
624	в иных	1	1
625	например когда	1	1
626	это своего	1	1
627	к жизни	5	1
628	он будет	1	1
629	такого рода	3	1
630	начале рассказа	1	1
631	или иного	2	1
632	о человеке	2	1
633	на какой-то	1	1
634	и всей	1	1
635	в тот	2	1
636	да и	2	1
637	и более	1	1
638	о месте	1	1
639	в это	2	1
640	на пути	1	1
641	войну и	1	1
642	нет ничего	2	1
643	в который	1	1
644	к двум	1	1
645	пока еще	2	1
646	смерти а	1	1
647	ни с	1	1
648	мышления в	1	1
649	при таком	1	1
650	в результате	2	1
651	хотя и	2	1
652	что делать	1	1
653	и все	4	1
654	она же	1	1
655	в мировом	1	1
656	или не	3	1
657	хотя в	1	1
658	есть продукт	1	1
659	не чем	1	1
660	в системе	2	1
661	всегда есть	1	1
662	он видит	1	1
663	нами не	1	1
664	несмотря на	4	1
665	неотделим от	1	1
666	это касается	1	1
667	что этим	1	1
668	было ему	1	1
669	их с	1	1
670	по необходимости	1	1
671	затем к	1	1
672	первом случае	1	1
673	и героем	1	1
674	чем иным	1	1
675	только о	1	1
676	обманчиво перед	1	1
677	этих литературных	1	1
678	к числу	1	1
679	эти слова	2	1
680	таким же	1	1
681	еще недостаточно	1	1
682	об этих	1	1
683	к этой	3	1
684	во всяком	1	1
685	в роли	1	1
