N	2gram	Bakhtin_Pr_1	Myshleni
206	к вопросу	1	2
207	он может	2	2
208	тех же	1	2
209	и должны	2	2
210	как такового	3	2
211	идет о	1	2
212	показать что	2	2
213	непосредственно не	1	2
214	едва ли	3	2
215	есть не	2	2
216	как таковому	1	2
217	бы что	1	2
218	как впрочем	1	2
219	первый план	2	2
220	как таковая	1	2
221	в ее	4	2
222	сложным и	1	2
223	со всеми	3	2
224	который мы	1	2
225	себе и	1	2
226	несколько более	1	2
227	из важнейших	3	2
228	за пределы	12	2
229	и я	1	2
230	работа в	1	2
231	более и	1	2
232	хотя и	3	2
233	и наконец	6	2
234	в противоположность	1	2
235	в первом	1	2
236	бы и	1	2
237	в нашем	4	2
238	нами в	2	2
239	и те	2	2
240	это понятие	1	2
241	направлено на	1	2
242	деятельность и	1	2
243	всех этих	1	2
244	он должен	2	2
245	не к	6	2
246	и вот	1	2
247	на этом	2	2
248	значительной степени	1	2
249	что является	1	2
250	том же	2	2
251	является конечно	2	2
252	из всех	1	2
253	с другими	3	2
254	мышления о	1	2
255	в них	5	2
256	несмотря на	3	2
257	нигде не	1	2
258	должно быть	5	2
259	потому и	1	2
260	как таковой	2	2
261	в один	1	2
262	был бы	1	2
263	на первый	2	2
264	в этих	2	2
265	и при	2	2
266	равной мере	1	2
267	нашу работу	1	2
268	и эти	1	2
269	не могли	2	2
270	что эта	2	2
271	что с	1	2
272	не имеет	9	2
273	дело в	2	2
274	говорить о	3	2
275	никогда не	5	2
276	слова как	1	2
277	же время	3	2
278	на него	3	2
279	целом в	2	2
280	в наши	1	2
281	его значение	1	2
282	опыта и	1	2
283	данном случае	4	2
284	целому и	1	2
285	действия и	1	2
286	что у	1	2
287	на нее	1	2
288	не с	4	2
289	ясно что	3	2
290	наши задачи	1	2
291	строго говоря	1	2
292	поэтому в	2	2
293	этой концепции	1	2
294	на их	1	2
295	в значительной	2	2
296	от них	2	2
297	в исследованиях	3	2
298	в современной	2	2
299	в двух	2	2
300	нуждается в	2	2
301	звук и	1	2
302	человека с	1	2
303	уже не	1	2
304	вопроса о	3	2
305	в науку	1	2
306	к теории	1	2
307	в виде	2	2
308	речь в	1	2
309	в равной	2	2
310	или даже	1	2
311	для него	1	2
312	в известной	3	2
313	зрения с	1	2
314	и даже	3	2
315	на ее	3	2
316	связано с	1	2
317	и пр	2	2
318	которых мы	4	2
319	мысль как	1	2
320	этой главы	1	2
321	основное положение	1	2
322	в слове	3	2
323	связей и	1	2
324	в частности	2	2
325	и потому	4	2
326	как это	2	2
327	исследований в	1	2
328	о чем	1	2
329	в данном	4	2
330	тенденцию к	2	2
331	анализу и	1	2
332	там где	6	2
333	стороны слова	2	2
334	действительность в	1	2
335	на которой	1	2
336	является как	2	2
337	в смысле	1	2
338	что кроме	1	2
339	о котором	2	2
340	которая в	1	2
341	как явление	2	2
342	в одинаковой	1	2
343	а в	6	2
344	между ними	4	2
345	скажем только	1	2
346	к его	2	2
347	но этот	1	2
348	какой мере	2	2
349	занимает в	1	2
350	жизни и	1	2
351	не иначе	1	1
352	и т	14	1
353	лежат в	1	1
354	например в	3	1
355	правильная постановка	1	1
356	и систематического	1	1
357	на самом	4	1
358	в нашу	1	1
359	не имеют	2	1
360	действительности и	3	1
361	иметь место	1	1
362	форма его	1	1
363	мы уже	1	1
364	для построения	1	1
365	и значение	2	1
366	эта деятельность	1	1
367	и функция	2	1
368	науки и	1	1
369	совпадает с	2	1
370	не вполне	2	1
371	это отношение	2	1
372	жизни как	1	1
373	и со	1	1
374	к чистому	1	1
375	в виду	4	1
376	основе этого	1	1
377	в ней	4	1
378	стороны его	1	1
379	настоящая работа	1	1
380	которую можно	1	1
381	в отличие	5	1
382	еще не	7	1
383	на них	3	1
384	к целому	1	1
385	во внешнем	1	1
386	то он	1	1
387	мы будем	3	1
388	не входит	10	1
389	конечном счете	4	1
390	что так	1	1
391	отличие от	5	1
392	не просто	1	1
393	мы сделали	1	1
394	значение для	3	1
395	вмешивается в	1	1
396	это самое	1	1
397	которые могли	1	1
398	в истории	2	1
399	всего от	1	1
400	план выступает	1	1
401	с предшествующим	1	1
402	это ни	1	1
403	стороны и	1	1
404	как к	2	1
405	стороне слова	1	1
406	кроме того	3	1
407	в полном	1	1
408	вопросом о	1	1
409	единство всех	1	1
410	истории философии	1	1
411	в непосредственной	1	1
412	в действительности	1	1
413	чего не	1	1
414	при чтении	1	1
415	по изучению	1	1
416	психологии и	1	1
417	то в	1	1
418	почти совершенно	3	1
419	этих моментов	1	1
420	себя для	1	1
421	рассмотрение этих	1	1
422	им в	1	1
423	имеет для	1	1
424	отнесен к	2	1
425	чувств и	1	1
426	к общей	1	1
427	не могла	1	1
428	вообще не	7	1
429	как оно	1	1
430	в нем	15	1
431	основных функций	1	1
432	т д	1	1
433	она становится	1	1
434	перестает быть	4	1
435	которой не	1	1
436	выражения и	1	1
437	в узком	1	1
438	в принципе	1	1
439	к одному	1	1
440	понимания и	1	1
441	слова которое	1	1
442	этого мышления	1	1
443	значения но	1	1
444	в плане	7	1
445	чем она	1	1
446	уже за	1	1
447	его от	1	1
448	план то	1	1
449	и независимо	1	1
450	всех своих	2	1
451	его можно	1	1
452	всего то	1	1
453	могла бы	1	1
454	критики и	1	1
455	и дальше	1	1
456	такому выводу	1	1
457	может возникнуть	1	1
458	и менее	1	1
459	составу и	1	1
460	и чистой	2	1
461	на бумаге	1	1
462	действительности в	2	1
463	этом смысле	3	1
464	моменты в	1	1
465	является действительно	1	1
466	и своеобразие	2	1
467	он является	1	1
468	о которых	2	1
469	первый шаг	1	1
470	строгом смысле	2	1
471	мир в	2	1
472	автора и	1	1
473	нисколько не	1	1
474	переносится в	1	1
475	анализа является	1	1
476	но если	1	1
477	при изучении	1	1
478	мы конечно	1	1
479	и без	1	1
480	другим как	1	1
481	но которые	2	1
482	таковая она	1	1
483	что вся	1	1
484	они служат	1	1
485	сделано в	1	1
486	бы мы	1	1
487	ассоциативную связь	1	1
488	всего вскрыть	1	1
489	моментом не	1	1
490	является только	1	1
491	но эта	1	1
492	которые в	1	1
493	иным как	1	1
494	тем не	3	1
495	этого метода	1	1
496	лежит не	1	1
497	войти в	2	1
498	самого мышления	1	1
499	о значении	4	1
500	остановимся на	1	1
501	как проблема	1	1
502	и вся	2	1
503	раз и	2	1
504	этой области	2	1
505	уже выше	1	1
506	к некоторым	1	1
507	не менее	4	1
508	вплоть до	1	1
509	человека но	1	1
510	как о	1	1
511	и истинности	1	1
512	материала в	10	1
513	в область	3	1
514	и именно	2	1
515	эта внутренняя	1	1
516	чтобы стать	4	1
517	представления и	1	1
518	следовательно и	1	1
519	и всегда	1	1
520	под этим	1	1
521	действительности но	2	1
522	находятся в	1	1
523	может в	1	1
524	тем чего	1	1
525	того в	1	1
526	все стороны	2	1
527	связь и	2	1
528	и является	1	1
529	в более	4	1
530	в сознании	1	1
531	на некоторые	1	1
532	критическому рассмотрению	1	1
533	так то	1	1
534	однако это	1	1
535	ему не	1	1
536	именно с	1	1
537	представляется нам	2	1
538	логической мыслью	1	1
539	его значению	1	1
540	что можно	1	1
541	в других	4	1
542	как только	3	1
543	слова но	3	1
544	отличается от	2	1
545	должны быть	4	1
546	анализа и	2	1
547	по возможности	1	1
548	себя только	1	1
549	той или	2	1
550	это содержание	1	1
551	области изучения	2	1
552	анализа в	1	1
553	а ее	2	1
554	оно не	3	1
555	в работах	2	1
556	так например	1	1
557	из всего	1	1
558	к такому	1	1
559	предмету но	1	1
560	с ее	1	1
561	и понять	2	1
562	как не	1	1
563	не существует	1	1
564	связи со	1	1
565	на основе	6	1
566	языка и	1	1
567	нами выше	2	1
568	что делает	1	1
569	можно сделать	2	1
570	она только	2	1
571	в дальнейшем	3	1
572	основе концепции	1	1
573	работ по	3	1
574	мы наблюдаем	1	1
575	в совершенно	1	1
576	как с	1	1
577	с самим	2	1
578	одном и	1	1
579	здесь нет	2	1
580	на которую	1	1
581	в научном	1	1
582	как таковую	1	1
583	но единство	1	1
584	полном согласии	1	1
585	известной мере	1	1
586	даже совершенно	1	1
587	формы из	1	1
588	и восприятия	1	1
589	анализа не	1	1
590	в описаниях	1	1
591	и здесь	2	1
592	в удовлетворении	1	1
593	в самой	2	1
594	направленной на	4	1
595	делает возможным	2	1
596	а также	1	1
597	нас в	1	1
598	не вмешивается	1	1
599	вопросу о	1	1
600	в конечном	4	1
601	на протяжении	1	1
602	и смысловой	1	1
603	главы как	1	1
604	мы указывали	1	1
605	общих чертах	1	1
606	сторона слова	3	1
607	что и	2	1
608	дальнейшем и	1	1
609	это не	5	1
610	в форме	4	1
611	лишь к	1	1
612	а следовательно	1	1
613	которые создают	1	1
614	может иметь	5	1
615	несколько иначе	1	1
616	по прихоти	1	1
617	в лингвистике	1	1
618	как например	1	1
619	целое в	1	1
620	путем теоретического	1	1
621	мы увидим	3	1
622	бы из	1	1
623	также и	3	1
624	и действительно	1	1
625	не имеющих	1	1
626	очень многих	1	1
627	нее она	1	1
628	в контексте	1	1
629	действительно не	1	1
630	именно на	1	1
631	со своим	1	1
632	не можем	2	1
633	одной из	3	1
634	и у	2	1
635	своим собственным	1	1
636	осмыслить и	1	1
637	все многообразие	1	1
638	слова не	3	1
639	каким образом	1	1
640	не дает	2	1
641	из них	1	1
642	понятий в	1	1
643	но для	1	1
644	эти два	1	1
645	этом в	1	1
646	центр тяжести	2	1
647	постановка проблемы	1	1
648	слова в	7	1
649	их чисто	1	1
650	теории познания	2	1
651	моментов в	1	1
652	относится не	1	1
653	одинаковой степени	1	1
654	к ним	1	1
655	может служить	1	1
656	или это	1	1
657	как его	3	1
658	но что	1	1
659	им самим	1	1
660	которые могут	2	1
661	бы все	1	1
662	для решения	1	1
663	и теоретического	1	1
664	эти явления	1	1
665	и стремление	1	1
666	именно как	1	1
667	не были	1	1
668	или иной	2	1
669	мы это	1	1
670	связаны с	2	1
671	уходит в	1	1
672	вплотную к	1	1
673	и между	1	1
674	второго направления	1	1
675	и др	8	1
676	желания и	1	1
677	что не	4	1
678	работы по	1	1
679	не на	5	1
680	до этого	1	1
681	не было	2	1
682	она является	1	1
683	до конца	1	1
684	более того	4	1
685	или действительно	1	1
686	сдвиг в	1	1
687	направленную на	1	1
688	как ни	1	1
689	отнюдь не	19	1
690	отражается в	1	1
691	и исторической	1	1
692	более сложным	1	1
693	решения вопроса	1	1
694	мы просто	1	1
695	близка к	1	1
696	и ему	1	1
697	стороны в	1	1
698	его помощью	1	1
699	входить в	1	1
700	для них	1	1
701	с первого	1	1
702	согласии с	1	1
703	мы говорим	1	1
704	только его	3	1
705	в строгом	2	1
706	всей полноте	1	1
707	направление в	1	1
708	тому как	1	1
709	к своему	2	1
710	если так	1	1
711	по своему	1	1
712	главе посвященной	1	1
713	видит в	1	1
714	на которое	1	1
715	и начинает	1	1
716	место только	1	1
717	в тех	3	1
718	для понимания	2	1
719	сравнительно с	1	1
720	теоретического рассмотрения	1	1
721	активности и	1	1
722	всех его	4	1
723	этой науки	2	1
724	становится возможным	1	1
725	самое существенное	1	1
726	понимании и	1	1
727	но с	3	1
728	формы с	1	1
729	и для	11	1
730	живет и	1	1
731	или в	2	1
732	это как	1	1
733	а к	2	1
734	пр в	1	1
735	является той	1	1
736	на границах	5	1
737	находит свое	2	1
738	которую он	1	1
739	ни к	2	1
740	я должен	2	1
741	а эта	1	1
742	вообще и	1	1
743	исследования не	1	1
744	хотя в	1	1
745	проблему а	1	1
746	только нечто	1	1
747	значения для	1	1
748	все то	3	1
749	отношении к	1	1
750	связь с	3	1
751	только с	1	1
752	значения в	1	1
753	слово в	2	1
754	такового так	1	1
755	лишь что	2	1
756	совершенно независимо	2	1
757	только как	6	1
758	мышления остается	1	1
759	совершенно не	7	1
760	затем к	1	1
761	суждение об	1	1
762	есть и	1	1
763	и слов	1	1
764	другого рода	1	1
765	слов в	1	1
766	но эти	1	1
767	к этой	1	1
768	как слово	1	1
769	и другие	2	1
770	по поводу	2	1
771	слово уже	1	1
772	это в	1	1
773	в таком	3	1
774	чисто словесную	1	1
775	все что	3	1
776	которая не	1	1
