N	2gram	Losev_Prob_1	Analitik
474	историческую действительность	1	1
475	в стороне	1	1
476	и так	2	1
477	по этому	3	1
478	литературе и	4	1
479	есть ни	5	1
480	человека с	1	1
481	так что	6	1
482	есть в	5	1
483	бы мало	2	1
484	этом что	1	1
485	этого я	1	1
486	его и	1	1
487	ту или	1	1
488	мы знаем	1	1
489	одно из	2	1
490	и их	1	1
491	ведь это	2	1
492	могло бы	1	1
493	вовсе не	35	1
494	в-третьих это	1	1
495	с этими	2	1
496	этой поэмы	1	1
497	при всей	1	1
498	не о	2	1
499	случае не	3	1
500	она будет	1	1
501	в самый	1	1
502	не говорит	1	1
503	и делает	3	1
504	к той	1	1
505	зрение и	1	1
506	нет в	1	1
507	и строго	1	1
508	бы это	1	1
509	для того	8	1
510	что на	1	1
511	являются здесь	1	1
512	до сих	3	1
513	может и	3	1
514	или иначе	2	1
515	он ничего	1	1
516	ее в	2	1
517	а именно	12	1
518	не сводится	1	1
519	чем он	1	1
520	это все	1	1
521	было и	1	1
522	данного художественного	2	1
523	но о	2	1
524	обратить внимание	3	1
525	ей не	1	1
526	он только	1	1
527	на этот	3	1
528	не знает	1	1
529	она является	2	1
530	уже давно	2	1
531	он становится	1	1
532	смыкаются в	1	1
533	эстетического сознания	1	1
534	в одно	4	1
535	новое качество	2	1
536	к лицу	1	1
537	входить в	1	1
538	этого героя	1	1
539	а завтра	2	1
540	из трех	1	1
541	этого момента	1	1
542	требует от	1	1
543	из которых	1	1
544	пройти через	1	1
545	а если	1	1
546	в течение	1	1
547	этой последней	1	1
548	в литературе	4	1
549	в москве	1	1
550	отдельности и	1	1
551	хотя он	1	1
552	не говоря	4	1
553	с лизой	1	1
554	с этой	1	1
555	действительности не	1	1
556	во-вторых он	1	1
557	художественное произведение	1	1
558	известном смысле	1	1
559	сих пор	3	1
560	не будем	2	1
561	но это	8	1
562	фактов в	1	1
563	между прочим	2	1
564	и тогда	1	1
565	цветов и	2	1
566	как такая	1	1
567	уже на	2	1
568	в стихотворении	1	1
569	в связи	4	1
570	уж я	1	1
571	сколько бы	2	1
572	как на	1	1
573	а все	1	1
574	ни одного	1	1
575	есть система	1	1
576	от него	1	1
577	но еще	2	1
578	на свою	1	1
579	же есть	1	1
580	мы должны	5	1
581	правда не	1	1
582	от всего	3	1
583	хотя бы	3	1
584	будто бы	1	1
585	но если	2	1
586	утверждал что	1	1
587	здесь только	2	1
588	нами не	1	1
589	чем с	1	1
590	этот вопрос	1	1
591	только ею	1	1
592	только как	1	1
593	от всех	2	1
594	к его	2	1
595	по одному	1	1
596	не что	2	1
597	оно не	3	1
598	в трех	1	1
599	жизни и	1	1
600	к этой	1	1
