N	3gram	Losev_Prob_3	Dialekti
218	друг от друга	2	1
219	которые могут быть	1	1
220	для этого необходимо	1	1
221	это не мешает	1	1
222	каком случае нельзя	1	1
223	и повелительно требует	1	1
224	но это не	1	1
225	не значит что	2	1
226	она не имеет	1	1
227	тех или иных	4	1
228	но также и	2	1
229	но если бы	1	1
230	художественное произведение и	1	1
231	начинаем говорить о	1	1
232	но что он	1	1
233	не сама по	2	1
234	общего не имеет	1	1
235	о ней не	1	1
236	никогда и не	1	1
237	перед нами не	1	1
238	может быть в	1	1
239	из того что	1	1
240	т д в	1	1
241	по себе а	3	1
242	поскольку речь идет	1	1
243	мы только что	1	1
244	поэтому если мы	1	1
245	той или иной	8	1
246	д все это	1	1
247	мы еще не	1	1
248	она имеет свою	1	1
