N	2gram	Tiupa_Narr_2	KulturaY
393	вторая часть	1	1
394	место в	5	1
395	от себя	1	1
396	теперь как	2	1
397	признать что	1	1
398	и уж	1	1
399	в одном	1	1
400	точку зрения	3	1
401	нам в	3	1
402	быть может	2	1
403	где о	1	1
404	имеет смысл	1	1
405	их в	1	1
406	однако в	2	1
407	для нее	1	1
408	вам в	1	1
409	тому что	3	1
410	что есть	1	1
411	случае в	1	1
412	каждого отдельного	1	1
413	на котором	1	1
414	одна из	3	1
415	и когда	3	1
416	до сих	1	1
417	в структуре	1	1
418	последние десятилетия	1	1
419	отнестись к	1	1
420	вследствие того	1	1
421	следует понимать	1	1
422	ли в	1	1
423	которое не	2	1
424	только с	1	1
425	в действительности	1	1
426	п все	1	1
427	именно то	2	1
428	свое собственное	1	1
429	как только	1	1
430	слова но	1	1
431	не встречается	1	1
432	мысли о	1	1
433	имеет место	2	1
434	если же	1	1
435	где он	1	1
436	этой своей	2	1
437	в театре	1	1
438	это время	1	1
439	то она	1	1
440	с ее	1	1
441	в ее	4	1
442	не легко	1	1
443	счетом ничего	1	1
444	то время	1	1
445	характерного и	1	1
446	и иные	2	1
447	природе своей	1	1
448	например о	1	1
449	о нашей	1	1
450	не с	1	1
451	по природе	1	1
452	и прочих	1	1
453	которая была	1	1
454	во многом	1	1
455	а все	1	1
456	собой и	1	1
457	всегда имеет	1	1
458	внимание к	1	1
459	толстого как	1	1
460	тех кто	1	1
461	то они	1	1
462	о том	5	1
463	внимание на	3	1
464	говорит об	1	1
465	единственный в	1	1
466	с того	1	1
467	все его	4	1
468	теперь и	1	1
469	в чем	2	1
470	на протяжении	5	1
471	и смысловой	1	1
472	более широкий	1	1
473	а потому	1	1
474	необходимо должна	2	1
475	лишь к	1	1
476	вслед за	6	1
477	от этих	1	1
478	в него	2	1
479	может иметь	1	1
480	известном смысле	3	1
481	но с	1	1
482	оно и	1	1
483	собеседника и	1	1
484	и дело	2	1
485	одной из	1	1
486	дело с	2	1
487	в какой	4	1
488	к вам	1	1
489	том или	1	1
490	могло быть	1	1
491	очень много	1	1
492	по мнению	1	1
493	в уста	1	1
494	других писателей	1	1
495	именно на	1	1
496	в большинстве	1	1
497	ни одного	1	1
498	в виде	2	1
499	свидетельствует о	4	1
500	которым не	1	1
501	или даже	3	1
502	на своего	1	1
503	одно из	2	1
504	для него	4	1
505	и их	1	1
506	могло бы	2	1
507	иначе как	1	1
508	не для	1	1
509	у нее	4	1
510	отношение к	1	1
511	не случайно	2	1
512	должен был	2	1
513	заметить что	1	1
514	тогда в	1	1
515	на некоторые	1	1
516	роли и	1	1
517	или ином	1	1
518	не хотел	1	1
519	п не	1	1
520	в других	2	1
521	нужно было	1	1
522	только у	1	1
523	или иной	3	1
524	в данный	1	1
525	хоть и	1	1
526	я был	1	1
527	чем он	1	1
528	другого что	1	1
529	по всей	1	1
530	выше я	1	1
531	одной стороны	5	1
532	и опять	2	1
533	поскольку она	1	1
534	и составляет	1	1
535	пушкина как	1	1
536	отношением к	1	1
537	человек в	3	1
538	формируется в	1	1
539	в пределы	1	1
540	с которым	1	1
541	если не	2	1
542	более чем	2	1
543	позволяет нам	1	1
544	ровным счетом	1	1
545	суждений о	1	1
546	я уже	2	1
547	что теперь	1	1
548	по своему	2	1
549	он говорит	1	1
550	сравнению с	1	1
551	наряду с	1	1
552	такого рода	12	1
553	ведет к	2	1
554	по содержанию	1	1
555	обоих этих	1	1
556	поскольку он	1	1
557	когда он	1	1
558	думать о	2	1
559	том смысле	1	1
560	войны и	4	1
561	в это	1	1
562	этот не	1	1
563	еще раз	1	1
564	этом своем	1	1
565	быть и	1	1
566	установки и	1	1
567	той мере	2	1
568	сих пор	1	1
569	читателя или	1	1
570	какой он	1	1
571	ни тот	1	1
572	не мог	1	1
573	случае он	1	1
574	более того	1	1
575	тем и	1	1
576	выше не	1	1
577	речи как	1	1
578	нас нет	2	1
579	что только	1	1
580	давно уже	2	1
581	которым в	1	1
582	бы в	2	1
583	тем более	2	1
584	и смысл	1	1
585	не должен	2	1
586	же к	1	1
587	только что	2	1
588	в этих	1	1
589	я в	5	1
590	или не	1	1
591	нет никаких	1	1
592	не предполагает	1	1
593	вопрос как	1	1
594	может и	1	1
595	имеет право	1	1
596	о своем	2	1
597	не своим	1	1
598	это все	1	1
599	первый раз	1	1
600	между ними	1	1
601	говорящий и	1	1
602	было показано	1	1
603	тот ни	1	1
604	не что	1	1
605	который не	1	1
606	но эти	1	1
607	как на	2	1
608	они не	2	1
609	которая не	2	1
