N	2gram	Bakhtin_Fr_4	Analitik
188	вообще и	1	2
189	того что	3	2
190	один из	4	2
191	времени как	1	2
192	себя в	2	2
193	этой системе	3	2
194	для всех	1	2
195	связывается с	1	2
196	ни с	2	2
197	и их	3	2
198	или даже	1	2
199	ведь это	3	2
200	в одном	1	2
201	вовсе не	9	2
202	уже и	2	2
203	здесь в	6	2
204	в соответствии	1	2
205	превращается в	3	2
206	и стал	1	2
207	на этот	1	2
208	о чем	2	2
209	и слово	1	2
210	так же	7	2
211	к его	1	2
212	тех или	1	2
213	и для	2	2
214	этого рода	2	2
215	и другими	1	2
216	споре о	1	2
217	тот кто	1	2
218	еще более	1	2
219	сказать что	5	2
220	другой стороны	3	2
221	и внутренне	1	2
222	речи и	1	2
223	этой сцены	2	2
224	все что	1	2
225	к этому	2	2
226	в таком	1	2
227	как известно	2	1
228	также и	4	1
229	с жизнью	2	1
230	и сменяется	1	1
231	самом деле	1	1
232	этого мира	1	1
233	здесь и	3	1
234	смерть в	1	1
235	мы уже	10	1
236	со всех	1	1
237	на место	1	1
238	сущности это	1	1
239	почти все	3	1
240	в каждый	1	1
241	не вполне	1	1
242	которые при	1	1
243	в полной	1	1
244	они были	3	1
245	но даже	1	1
246	связь этих	1	1
247	в сцене	1	1
248	всех сторон	1	1
249	то его	1	1
250	после игры	1	1
251	пристрастие к	1	1
252	и сами	1	1
253	этот голос	1	1
254	цвет и	1	1
255	она связывает	1	1
256	в чем	3	1
257	же самые	1	1
258	и всего	1	1
259	как другие	1	1
260	то он	2	1
261	почти до	1	1
262	не все	1	1
263	рассказывающий о	1	1
264	а всего	1	1
265	тут же	1	1
266	один и	2	1
267	общий знаменатель	1	1
268	одни из	1	1
269	и должны	1	1
270	контексте и	1	1
271	независимо от	1	1
272	это ни	2	1
273	за голову	1	1
274	в приведенном	2	1
275	и наконец	2	1
276	и тот	2	1
277	его к	2	1
278	более или	3	1
279	есть на	1	1
280	не приходится	1	1
281	в которой	4	1
282	бы и	1	1
283	всего романа	2	1
284	все эти	9	1
285	бы не	2	1
286	которые в	1	1
287	рассказ о	1	1
288	раз в	2	1
289	лица и	1	1
290	как он	2	1
291	после чего	1	1
292	в наших	1	1
293	так сказать	2	1
294	в нем	5	1
295	время и	2	1
296	полной и	1	1
297	всех этих	3	1
298	к одному	1	1
299	не как	1	1
300	прочим и	1	1
301	в силу	1	1
302	что одно	1	1
303	i в	1	1
304	на жизнь	1	1
305	и по	5	1
306	начинается словами	1	1
307	об этом	1	1
308	первый и	1	1
309	времени и	2	1
310	входит в	1	1
311	воспринимается как	1	1
312	это не	5	1
313	ко второму	1	1
314	то все	1	1
315	что один	1	1
316	в жизни	2	1
317	ни в	2	1
318	в них	7	1
319	далеко не	5	1
320	со своими	2	1
321	и некоторых	1	1
322	новеллы о	1	1
323	такой же	3	1
324	со всей	1	1
325	и частей	2	1
326	слогов и	1	1
327	и при	2	1
328	рассказа о	1	1
329	имеется в	3	1
330	и пошел	1	1
331	жизнь и	4	1
332	что я	2	1
333	вплоть до	1	1
334	времени не	1	1
335	том же	2	1
336	и вся	1	1
337	раз и	1	1
338	виду что	1	1
339	играть в	1	1
340	до известной	1	1
341	собственному признанию	1	1
342	которого он	1	1
343	первая половина	1	1
344	но только	2	1
345	каждый из	1	1
346	сам уже	1	1
347	в разных	3	1
348	только и	1	1
349	именно с	1	1
350	и такой	1	1
351	как она	1	1
352	эпизода с	1	1
353	по своей	3	1
354	потому что	1	1
355	связи с	2	1
356	конечно и	3	1
357	у нас	1	1
358	к столу	1	1
359	одно и	1	1
360	которых он	2	1
361	т.п и	1	1
362	похож на	1	1
363	и внутренней	1	1
364	его за	1	1
365	и смертью	1	1
366	же самое	1	1
367	бы он	1	1
368	как человек	1	1
369	части романа	1	1
370	вырождается в	1	1
371	если же	2	1
372	и своих	1	1
373	ни попало	1	1
374	образы и	1	1
375	и о	5	1
376	и тогда	1	1
377	значения и	1	1
378	существенное значение	1	1
379	в виду	2	1
380	свою очередь	1	1
381	в ее	3	1
382	здесь также	1	1
383	все прочие	1	1
384	в образе	4	1
385	в отношении	1	1
386	ряд эпизодов	1	1
387	связан с	4	1
388	начала и	3	1
389	она была	1	1
390	поэтому в	2	1
391	не случайна	1	1
392	ряде произведений	1	1
393	и здесь	3	1
394	но к	1	1
395	но мы	2	1
396	и что	1	1
397	все его	1	1
398	но когда	1	1
399	это была	1	1
400	заключительная фраза	1	1
401	это единая	1	1
402	к нему	3	1
403	с его	4	1
404	будто он	2	1
405	от них	1	1
406	них в	1	1
407	полной мере	1	1
408	на словах	1	1
409	из одних	1	1
410	слов и	3	1
411	здесь выступает	1	1
412	вся первая	1	1
413	в литературе	4	1
414	что здесь	3	1
415	оно и	1	1
416	мы видим	3	1
417	тот же	3	1
418	дело с	1	1
419	а тем	1	1
420	также получение	1	1
421	эпизоде все	1	1
422	между этими	1	1
423	и ее	1	1
424	делает его	1	1
425	все они	5	1
426	же и	3	1
427	тем временем	1	1
428	уже в	2	1
429	мотивов в	1	1
430	на этих	1	1
431	этого процесса	1	1
432	у того	1	1
433	его и	2	1
434	этот раз	1	1
435	изображается в	2	1
436	это место	5	1
437	так как	7	1
438	как его	1	1
439	характерны для	1	1
440	к самому	1	1
441	и точно	1	1
442	к судьбе	1	1
443	особое внимание	1	1
444	с мотивом	1	1
445	надо его	1	1
446	что тот	1	1
447	в свою	1	1
448	текст в	1	1
449	еще и	7	1
450	другим он	1	1
451	нового времени	2	1
452	у меня	2	1
453	не исключает	1	1
454	на смерть	1	1
455	не погиб	1	1
456	или с	1	1
457	мира в	1	1
458	ближе к	1	1
459	в связи	1	1
460	было в	2	1
461	но оно	2	1
462	эти слова	1	1
463	себя за	1	1
464	границы между	3	1
465	но особенно	1	1
466	и потому	1	1
467	так уж	1	1
468	это своего	2	1
469	в тех	1	1
470	и всей	1	1
471	ко всему	1	1
472	или менее	3	1
473	стороны и	1	1
474	да и	2	1
475	указание на	1	1
476	и там	1	1
477	с этой	1	1
478	слова и	1	1
479	еще раз	2	1
480	было сказано	1	1
481	только для	4	1
482	между прочим	2	1
483	с этими	1	1
484	перед нами	4	1
485	остается в	1	1
486	фигуры и	1	1
487	чем дело	1	1
488	известной степени	1	1
489	в мировой	1	1
490	прежде чем	1	1
491	как на	2	1
492	например не	1	1
493	к счастью	1	1
494	для нас	1	1
495	vii и	1	1
496	от него	1	1
497	и как	3	1
498	эту игру	2	1
499	с высоты	1	1
500	будто бы	1	1
501	но это	4	1
502	только что	1	1
503	все остальные	3	1
504	в системе	1	1
505	от лица	1	1
506	в романе	10	1
507	состоит из	1	1
508	в отдельности	1	1
509	из этого	2	1
510	самое что	1	1
511	на это	1	1
512	это в	2	1
513	значение в	1	1
