N	2gram	Vygotskiy__1	RusskieA
167	должно быть	1	2
168	и еще	1	2
169	в своей	3	2
170	нас не	1	2
171	в их	1	2
172	должны были	1	2
173	для объяснения	3	2
174	при рассмотрении	1	2
175	тем не	2	2
176	не менее	2	2
177	как можно	1	2
178	что с	2	2
179	в то	5	2
180	дело не	1	2
181	принадлежат к	2	2
182	того как	1	2
183	когда они	1	2
184	никогда не	8	2
185	не принадлежат	1	2
186	во всем	3	2
187	связи с	1	2
188	что на	3	2
189	к таким	1	2
190	все то	3	2
191	когда мы	3	2
192	в состав	1	2
193	о происхождении	1	2
194	что при	3	2
195	говорит о	2	2
196	должен быть	1	2
197	в виду	4	2
198	и многие	1	2
199	на другой	1	2
200	то время	5	2
201	мнение что	1	2
202	чтобы вызвать	3	2
203	а к	1	2
204	в глаза	1	2
205	с другой	5	2
206	части и	1	2
207	все в	1	2
208	в приведенных	1	2
209	ее от	3	2
210	этому поводу	2	2
211	в ряд	1	2
212	что и	13	2
213	также в	1	2
214	представления о	1	2
215	в него	2	2
216	в самый	1	2
217	представление будто	1	2
218	он есть	1	2
219	бросается в	1	2
220	один из	4	2
221	совсем не	3	2
222	в разные	2	2
223	и ее	1	2
224	по этому	2	2
225	есть в	7	2
226	рассматриваться как	3	2
227	на эту	1	2
228	одно из	2	2
229	заметить что	1	2
230	ее на	1	2
231	церкви и	1	2
232	чем в	1	2
233	здесь в	1	2
234	а с	1	2
235	прежде всего	4	2
236	и пр	1	2
237	одной стороны	6	2
238	там где	4	2
239	совершенно очевидно	3	2
240	другие в	1	2
241	совершенно не	5	2
242	что такие	1	2
243	если она	2	2
244	многих случаях	1	2
245	из которых	3	2
246	могут быть	11	2
247	быть только	1	2
248	с этой	4	2
249	пока еще	1	2
250	и для	5	2
251	ее и	2	2
252	за этим	1	2
253	жизни в	1	2
254	только как	1	2
255	и при	1	2
256	не что	1	2
257	из этого	2	2
258	приводит нас	1	2
259	в своих	4	2
260	это в	2	2
261	гоголь в	1	1
262	этим как	1	1
263	ту же	2	1
264	отношение к	2	1
265	человека и	2	1
266	в углу	1	1
267	показать что	8	1
268	к этой	2	1
269	относятся к	1	1
270	и есть	5	1
271	этой теории	6	1
272	из самых	1	1
273	в нашу	1	1
274	что эти	3	1
275	в силе	1	1
276	очень много	1	1
277	применении к	2	1
278	с таким	11	1
279	например в	3	1
280	она в	2	1
281	с теорией	3	1
282	например то	1	1
283	что если	1	1
284	в первый	1	1
285	на место	2	1
286	этом не	2	1
287	не была	1	1
288	в египетской	1	1
289	совпадает с	4	1
290	то это	1	1
291	глаза когда	1	1
292	в ней	1	1
293	форм есть	1	1
294	на нем	1	1
295	и общую	1	1
296	в различных	1	1
297	тем как	1	1
298	еще далеко	1	1
299	явлений и	1	1
300	если в	1	1
301	ответ на	1	1
302	нет и	1	1
303	что они	2	1
304	относится к	1	1
305	отнюдь не	6	1
306	несколько раз	1	1
307	за эти	1	1
308	независимо от	2	1
309	что именно	1	1
310	стороны и	3	1
311	в своем	3	1
312	в различные	1	1
313	в одних	1	1
314	перед нами	1	1
315	тех случаях	1	1
316	хотя и	3	1
317	когда он	2	1
318	всем другим	1	1
319	и наконец	1	1
320	от других	2	1
321	не являются	1	1
322	более или	2	1
323	увидим что	2	1
324	есть ли	2	1
325	в самом	11	1
326	уже в	3	1
327	не оставляет	1	1
328	выражение в	1	1
329	производительных сил	2	1
330	только один	1	1
331	тому же	3	1
332	в мышлении	2	1
333	как он	2	1
334	на то	10	1
335	и если	4	1
336	теории не	1	1
337	что без	1	1
338	к выводу	1	1
339	не следует	1	1
340	в нем	2	1
341	в статье	1	1
342	образом на	1	1
343	различные формы	1	1
344	он должен	1	1
345	безотносительно к	1	1
346	только в	14	1
347	в нее	1	1
348	именно это	1	1
349	на этих	1	1
350	но все	1	1
351	а вместе	1	1
352	в одну	1	1
353	могла бы	1	1
354	что все	3	1
355	связанных с	1	1
356	и чтобы	1	1
357	эти знаки	1	1
358	на все	1	1
359	буквальный смысл	1	1
360	а как	1	1
361	знает что	1	1
362	если при	2	1
363	за ней	1	1
364	чаще всего	1	1
365	и была	1	1
366	остановиться на	2	1
367	наиболее распространенная	1	1
368	на основании	7	1
369	и значения	1	1
370	теорию по	1	1
371	такой же	2	1
372	из круга	1	1
373	можно найти	1	1
374	или менее	2	1
375	вносят в	1	1
376	при изучении	1	1
377	оставаться в	1	1
378	в такой	2	1
379	уже к	1	1
380	это только	2	1
381	изучения не	2	1
382	заключение что	1	1
383	своего рода	1	1
384	как одна	2	1
385	такую же	1	1
386	п с	1	1
387	над ними	1	1
388	однако в	1	1
389	что этот	1	1
390	и таким	2	1
391	указывали что	1	1
392	случае мы	1	1
393	и очень	2	1
394	что есть	2	1
395	стоит в	1	1
396	при всех	1	1
397	более широким	1	1
398	что эта	3	1
399	с которой	1	1
400	себе целью	1	1
401	виду что	1	1
402	быть признан	1	1
403	как о	1	1
404	считает что	1	1
405	дело в	1	1
406	в науке	2	1
407	в основе	2	1
408	с и	5	1
409	народа к	1	1
410	подходят к	1	1
411	следовательно и	1	1
412	в коем	1	1
413	ничего не	2	1
414	в полной	1	1
415	сущность его	1	1
416	такая же	1	1
417	или когда	1	1
418	буквальном смысле	1	1
419	и его	7	1
420	которое не	1	1
421	как будто	5	1
422	этом отношении	2	1
423	не является	5	1
424	и здесь	2	1
425	в духе	1	1
426	во все	1	1
427	и такие	1	1
428	как только	1	1
429	сходство с	2	1
430	наоборот в	1	1
431	для его	1	1
432	ссылкой на	1	1
433	теории в	1	1
434	оно не	1	1
435	на долю	2	1
436	в применении	2	1
437	и это	3	1
438	совпадают с	2	1
439	не будет	3	1
440	свою очередь	1	1
441	не могу	1	1
442	без всякого	2	1
443	на основе	2	1
444	со слов	1	1
445	можно показать	1	1
446	в особенности	1	1
447	в пределах	1	1
448	приводит к	2	1
449	идет речь	1	1
450	может дать	2	1
451	и совершенно	5	1
452	и когда	3	1
453	то как	1	1
454	что у	3	1
455	так и	3	1
456	здесь нет	1	1
457	найти в	1	1
458	можно только	1	1
459	к тем	1	1
460	том как	1	1
461	но у	1	1
462	без всякой	1	1
463	основана на	1	1
464	если присмотреться	1	1
465	с этого	1	1
466	если бы	6	1
467	и вообще	1	1
468	с ним	2	1
469	означает что	2	1
470	выводу что	1	1
471	находится в	1	1
472	говорят что	1	1
473	сводится к	1	1
474	то они	1	1
475	и поэтому	2	1
476	настоящее время	2	1
477	не имеем	1	1
478	утверждает что	2	1
479	можно сказать	1	1
480	может не	1	1
481	аналогии с	1	1
482	и во	2	1
483	нас в	2	1
484	теперь уже	1	1
485	в его	6	1
486	во всей	1	1
487	в ту	1	1
488	все время	4	1
489	если это	1	1
490	и мир	1	1
491	в литературе	1	1
492	но так	1	1
493	но с	1	1
494	о двух	1	1
495	тот же	2	1
496	с ними	1	1
497	что он	7	1
498	мы увидим	4	1
499	в какой	5	1
500	и действительно	1	1
501	те которые	1	1
502	и так	4	1
503	который в	3	1
504	указывает что	1	1
505	какой степени	1	1
506	из которого	2	1
507	же и	1	1
508	сомнений в	1	1
509	только на	3	1
510	ее а	1	1
511	значение и	1	1
512	а это	1	1
513	что делают	1	1
514	при помощи	20	1
515	в данной	1	1
516	и обратно	1	1
517	это обстоятельство	3	1
518	который как	1	1
519	был бы	5	1
520	не так	1	1
521	для него	1	1
522	заключить что	1	1
523	всяком случае	6	1
524	могло бы	4	1
525	в одном	2	1
526	в конце	3	1
527	с гор	1	1
528	и должна	1	1
529	в состоянии	3	1
530	к ним	2	1
531	или это	1	1
532	не составляет	2	1
533	случае не	2	1
534	должны будем	2	1
535	как при	1	1
536	как раз	2	1
537	не противоречит	1	1
538	она начинает	1	1
539	время как	5	1
540	в другой	2	1
541	в это	1	1
542	и даже	6	1
543	это составляет	1	1
544	имеет и	1	1
545	как у	1	1
546	составляет предмет	3	1
547	и чем	1	1
548	очень верно	1	1
549	имеет место	2	1
550	и др	1	1
551	близко к	1	1
552	течение воды	1	1
553	ей не	1	1
554	целым рядом	1	1
555	на которых	1	1
556	зависит от	1	1
557	в изучении	2	1
558	и следовательно	2	1
559	под влиянием	3	1
560	которого она	1	1
561	через нее	1	1
562	и воем	1	1
563	в одной	3	1
564	и потому	2	1
565	верно что	1	1
566	наблюдение что	1	1
567	по своему	1	1
568	в область	2	1
569	той и	1	1
570	нужно не	1	1
571	же представления	1	1
572	смысле этого	2	1
573	обстоятельство не	1	1
574	и основной	1	1
575	а потом	1	1
576	равным образом	1	1
577	в тех	1	1
578	можно выразить	1	1
579	исходя из	3	1
580	который он	1	1
581	и более	1	1
582	по ним	2	1
583	этого слова	4	1
584	и не	16	1
585	но это	3	1
586	она будет	1	1
587	в теорию	1	1
588	это выражение	1	1
589	и тогда	2	1
590	же значение	1	1
591	что подобные	1	1
592	и другими	3	1
593	в настоящее	2	1
594	тот кто	2	1
595	в двух	1	1
596	нас совершенно	1	1
597	от него	2	1
598	и новое	1	1
599	а может	1	1
600	мы должны	1	1
601	не непосредственно	1	1
602	только что	2	1
603	в мировом	1	1
604	или не	2	1
605	где говорится	1	1
606	его к	1	1
607	несмотря на	5	1
608	он же	2	1
609	только с	1	1
610	все еще	1	1
611	о своем	1	1
612	в свою	1	1
613	сказать что	7	1
614	другой стороны	5	1
615	всех других	2	1
616	одновременно и	1	1
617	религии и	1	1
618	него в	2	1
619	содержится в	1	1
620	этим объясняется	1	1
621	и становится	1	1
622	и состоит	2	1
623	во всяком	8	1
624	очевидно в	1	1
625	как на	3	1
626	все что	3	1
