N	2gram	Vinokur_Ku_3	Problema
584	не сразу	1	1
585	из которых	1	1
586	его развитие	1	1
587	же значение	1	1
588	xix века	3	1
589	который мы	1	1
590	той и	1	1
591	требуют от	1	1
592	также как	1	1
593	могут быть	6	1
594	нас уже	1	1
595	думается что	1	1
596	то уже	1	1
597	там где	3	1
598	получает свое	1	1
599	том смысле	1	1
600	дело здесь	1	1
601	но это	5	1
602	между прочим	8	1
603	что выше	1	1
604	фигуры и	1	1
605	с большой	1	1
606	какого-нибудь одного	1	1
607	и от	1	1
608	котором он	1	1
609	искусства и	1	1
610	лишь о	2	1
611	по одному	1	1
612	об этих	1	1
613	речи с	1	1
614	от него	1	1
615	собственно говоря	1	1
616	имеют свои	1	1
617	или нет	1	1
618	тем более	5	1
619	не видит	1	1
620	не должен	1	1
621	отношении не	1	1
622	мы должны	3	1
623	в г	1	1
624	дана в	1	1
625	только что	2	1
626	гораздо важнее	1	1
627	я в	3	1
628	есть уже	1	1
629	но вот	1	1
630	от всякого	1	1
631	считать не	1	1
632	с ними	1	1
633	а о	1	1
634	не говоря	2	1
635	работы и	1	1
636	только как	4	1
637	состоит из	1	1
638	автор хочет	1	1
639	то здесь	2	1
640	к его	2	1
641	сказали бы	1	1
642	можно привести	1	1
643	только о	2	1
644	что об	1	1
645	таким же	1	1
646	того или	3	1
647	это в	2	1
648	этой точки	1	1
