N	2gram	Propp_Isto_3	DiskursI
422	пришел к	1	1
423	из сторон	1	1
424	и действительно	2	1
425	его живой	1	1
426	сказки в	4	1
427	живет еще	1	1
428	стороны он	1	1
429	эту связь	1	1
430	со всеми	1	1
431	с двумя	1	1
432	что сказка	5	1
433	не имеют	2	1
434	в большинстве	1	1
435	только на	2	1
436	вернуться к	1	1
437	в нашей	1	1
438	то и	6	1
439	в виде	2	1
440	за счет	2	1
441	большинстве случаев	2	1
442	его и	4	1
443	но для	1	1
444	за ним	3	1
445	к своим	1	1
446	он имеет	1	1
447	что происходило	1	1
448	и их	1	1
449	всяком случае	2	1
450	он весь	1	1
451	и один	2	1
452	друг друга	6	1
453	мы можем	6	1
454	мы назвали	1	1
455	не единственная	1	1
456	представляют собой	4	1
457	представление о	3	1
458	но эти	1	1
459	в исторической	1	1
460	с другим	1	1
461	до сих	5	1
462	он ничего	2	1
463	связаны с	1	1
464	что человек	1	1
465	сюда же	2	1
466	а именно	4	1
467	в каких	1	1
468	уходит в	3	1
469	а впоследствии	1	1
470	и прежде	1	1
471	было бы	3	1
472	или о	1	1
473	сказке но	2	1
474	себя и	1	1
475	на которых	1	1
476	i это	1	1
477	говорит о	1	1
478	к более	2	1
479	связано с	4	1
480	сказки об	1	1
481	ничем не	1	1
482	сказка не	2	1
483	что так	1	1
484	объединены в	1	1
485	от мира	1	1
486	здесь имеет	1	1
487	этом случае	5	1
488	в связи	3	1
489	это лишь	1	1
490	вместе с	9	1
491	как это	4	1
492	всем что	1	1
493	восходит к	1	1
494	и будут	1	1
495	что вся	1	1
496	в область	1	1
497	его собственной	1	1
498	сказка но	1	1
499	да и	2	1
500	кто из	1	1
501	и другой	1	1
502	не создает	1	1
503	этого слова	1	1
504	быть и	3	1
505	сих пор	5	1
506	в основном	1	1
507	оба они	1	1
508	о его	1	1
509	в чем	3	1
510	ранних стадиях	1	1
511	в книге	1	1
512	это уже	1	1
513	случаях когда	1	1
514	указать на	2	1
515	при таком	1	1
516	не существует	1	1
517	лицо и	2	1
518	вопрос о	2	1
519	которая в	1	1
520	или нет	1	1
521	от того	1	1
522	мы должны	7	1
523	но это	3	1
524	по ходу	1	1
525	или не	2	1
526	лежит в	1	1
527	могли быть	1	1
528	был вынужден	1	1
529	не знает	1	1
530	как нечто	1	1
531	на более	1	1
532	для каждой	1	1
533	речи и	1	1
534	их с	1	1
535	природой в	1	1
536	и также	1	1
537	в отдельности	1	1
538	на своем	1	1
539	и другие	4	1
540	событий в	1	1
541	цель его	1	1
542	им и	1	1
543	в таком	1	1
