N	2gram	Trubetskoy_1	Problemy
626	или поздно	1	1
627	одной стороны	2	1
628	и из	2	1
629	или иначе	5	1
630	а именно	1	1
631	к которому	1	1
632	более резкой	1	1
633	случаев в	1	1
634	только один	2	1
635	и между	1	1
636	на которые	1	1
637	что для	4	1
638	они останутся	1	1
639	от этого	1	1
640	которых мы	3	1
641	после этих	1	1
642	миром в	1	1
643	одну из	1	1
644	а так	1	1
645	его собственной	4	1
646	не то	3	1
647	лишь тогда	2	1
648	в связи	3	1
649	на этой	2	1
650	все более	1	1
651	в центре	1	1
652	вместе с	6	1
653	но почти	1	1
654	такой форме	2	1
655	это те	1	1
656	и потому	3	1
657	и гораздо	1	1
658	в европе	6	1
659	о возможности	1	1
660	из которых	4	1
661	к своему	1	1
662	если так	1	1
663	смысле этого	1	1
664	это есть	4	1
665	постепенно и	1	1
666	указание на	1	1
667	как две	2	1
668	эти вопросы	1	1
669	стремятся к	1	1
670	лишь то	1	1
671	отсюда как	1	1
672	несколько дальше	1	1
673	в начале	2	1
674	которой он	1	1
675	но с	2	1
676	тут уже	1	1
677	не знаем	1	1
678	не имея	1	1
679	в самые	1	1
680	этот процесс	2	1
681	и от	5	1
682	тем более	3	1
683	в другой	1	1
684	о котором	7	1
685	своей собственной	1	1
686	а к	2	1
687	совершенно иной	2	1
688	дальше так	1	1
689	это может	2	1
690	созданных и	1	1
691	здесь гораздо	1	1
692	ибо в	4	1
693	в большей	1	1
694	ничего общего	3	1
695	эквивалента в	1	1
696	наоборот все	1	1
697	впечатление которое	1	1
698	обстоит дело	1	1
699	в равной	1	1
700	что слова	1	1
701	лишь те	1	1
702	за исключением	1	1
703	на их	1	1
704	наконец не	1	1
705	две стороны	1	1
706	на более	2	1
707	по одному	3	1
708	же они	1	1
709	переход из	1	1
710	из этого	6	1
711	и другой	1	1
712	эти слова	1	1
713	котором идет	5	1
714	можно назвать	3	1
715	ли они	1	1
716	пользоваться для	1	1
717	жизни и	2	1
718	а может	1	1
719	вполне понятно	1	1
720	все что	9	1
721	и другие	1	1
722	этой точки	1	1
723	до некоторой	1	1
724	к этому	5	1
725	как на	4	1
726	том числе	1	1
727	они не	2	1
