N	2gram	Bakhtin_Pr_2	Vladivir
643	этого слова	2	1
644	значение не	1	1
645	этих отношений	1	1
646	в основном	1	1
647	то перед	1	1
648	любовь или	1	1
649	и того	1	1
650	из тех	1	1
651	в более	1	1
652	и ярко	1	1
653	уже на	2	1
654	или в	2	1
655	и среди	2	1
656	которая в	1	1
657	и слова	1	1
658	и перед	1	1
659	постоянно и	2	1
660	раз он	1	1
661	это уже	1	1
662	ибо не	1	1
663	бы в	5	1
664	его уже	1	1
665	ее в	2	1
666	не есть	2	1
667	связь с	2	1
668	жизни в	2	1
669	о своем	1	1
670	это все	1	1
671	но если	1	1
672	в моем	1	1
673	между ними	4	1
674	найти во	1	1
675	от своего	1	1
676	которым он	1	1
677	своего отца	1	1
678	жизни а	1	1
679	одновременно и	1	1
680	по которой	1	1
681	он получил	1	1
682	время не	1	1
683	мысли но	1	1
684	огромное значение	1	1
685	со всей	2	1
686	и другие	4	1
687	которые в	2	1
688	и эта	3	1
689	у людей	1	1
690	в таком	3	1
691	переворот в	1	1
692	он часто	1	1
