N	2gram	Bakhtin_Pr_5	formyVre
260	из нее	1	2
261	нет в	3	2
262	рядом с	4	2
263	на друга	2	2
264	строгом смысле	1	2
265	этого произведения	1	2
266	и всей	1	2
267	места в	2	2
268	для него	14	2
269	в своей	4	2
270	он должен	1	2
271	с точки	2	2
272	начиная от	1	2
273	в отличие	2	2
274	в которых	2	2
275	что имеет	1	2
276	но он	4	2
277	друг другу	4	2
278	есть именно	1	2
279	том же	1	2
280	по себе	4	2
281	раз и	3	2
282	его целом	2	2
283	самого начала	8	2
284	дело в	1	2
285	никогда не	4	2
286	в самой	1	2
287	но очень	1	2
288	к ней	2	2
289	во всем	4	2
290	мире и	2	2
291	есть только	2	2
292	той или	4	2
293	оно не	1	2
294	здесь еще	2	2
295	во всякой	1	2
296	но по	1	2
297	всего этого	3	2
298	сочетается с	1	2
299	с самого	8	2
300	те же	2	2
301	здесь как	1	2
302	во многом	1	2
303	ту же	1	2
304	по сравнению	1	2
305	нет становления	1	2
306	и вообще	2	2
307	с ним	7	2
308	или иной	4	2
309	в глаза	5	2
310	в значительной	1	2
311	связь между	1	2
312	во втором	1	2
313	там где	7	2
314	того что	3	2
315	быть и	2	2
316	в стороне	1	2
317	и кончая	1	2
318	иной характер	2	2
319	есть в	1	2
320	уже в	3	2
321	речи в	2	2
322	его и	3	2
323	других так	1	2
324	не для	1	2
325	отношение к	6	2
326	не о	4	2
327	отличие от	2	2
328	тем что	4	2
329	лишь один	1	2
330	не были	1	2
331	и даже	5	2
332	и характер	1	2
333	о своей	3	2
334	с другой	4	2
335	и тех	1	2
336	далеко не	1	2
337	и прежде	4	2
338	еще и	1	2
339	одних и	1	2
340	начале романа	1	2
341	в некоторых	1	2
342	он только	3	2
343	других для	1	2
344	жизнь в	1	2
345	здесь только	1	2
346	вступает в	2	2
347	но оно	1	2
348	прямо сказать	1	2
349	к своему	5	2
350	в данном	1	2
351	в романах	5	2
352	слова и	11	2
353	но для	2	2
354	здесь в	2	2
355	также очень	1	2
356	не является	1	2
357	одна из	1	2
358	и может	1	2
359	сохраняется и	2	2
360	как она	1	2
361	человек и	4	2
362	лишь как	1	2
363	и события	2	2
364	мы должны	3	2
365	хотя бы	2	2
366	или не	1	2
367	все только	1	2
368	в свою	1	2
369	время не	3	2
370	в которой	2	2
371	и эта	1	2
372	я и	2	1
373	женщины и	1	1
374	одним из	1	1
375	сколько-нибудь существенной	1	1
376	начинается с	1	1
377	функции в	1	1
378	и через	1	1
379	он может	1	1
380	принципы построения	1	1
381	его жизненного	1	1
382	ему что	1	1
383	пусть же	1	1
384	его же	2	1
385	высшей степени	3	1
386	в доме	1	1
387	собою в	1	1
388	по его	1	1
389	со всех	1	1
390	и само	1	1
391	принадлежит самому	2	1
392	бы в	4	1
393	и ничего	1	1
394	бы и	2	1
395	почти все	1	1
396	развернуть в	1	1
397	оно вообще	1	1
398	на себе	1	1
399	то новое	1	1
400	я не	8	1
401	как я	1	1
402	не происходит	1	1
403	не совсем	1	1
404	за всеми	1	1
405	всего романа	2	1
406	начала в	1	1
407	зависимости от	1	1
408	и он	2	1
409	всех сторон	1	1
410	знает отсюда	1	1
411	и происходит	2	1
412	он был	1	1
413	он сам	6	1
414	мы наблюдали	2	1
415	служит для	1	1
416	здесь тот	1	1
417	их так	1	1
418	самом деле	10	1
419	данном случае	1	1
420	то он	1	1
421	но как	4	1
422	мы нашли	1	1
423	в противоречии	1	1
424	эта особенность	2	1
425	и чужой	1	1
426	менее всего	1	1
427	вступают в	1	1
428	с собою	5	1
429	и место	1	1
430	форме и	1	1
431	и поэтому	1	1
432	к истинному	1	1
433	независимо от	1	1
434	более и	1	1
435	что касается	1	1
436	перед нами	1	1
437	в единый	1	1
438	по ошибке	1	1
439	могли бы	1	1
440	а каждый	1	1
441	нами в	1	1
442	и наконец	7	1
443	и сам	7	1
444	слова он	1	1
445	себе не	1	1
446	увидим что	2	1
447	сливается с	4	1
448	та же	4	1
449	что это	4	1
450	ни один	1	1
451	последующей жизни	1	1
452	бы не	2	1
453	или во	1	1
454	которые в	1	1
455	и резко	1	1
456	тоже не	1	1
457	в этой	1	1
458	вообще а	1	1
459	наконец как	1	1
460	вне этой	1	1
461	очень важно	2	1
462	ведет себя	1	1
463	не могла	1	1
464	человек не	1	1
465	образ его	1	1
466	не следует	1	1
467	он ни	1	1
468	стремится к	6	1
469	к герою	8	1
470	литературных произведений	1	1
471	а вовсе	1	1
472	образа в	1	1
473	на третий	1	1
474	что еще	1	1
475	можно раскрыть	1	1
476	именно этим	1	1
477	в плане	6	1
478	его можно	1	1
479	без исключения	2	1
480	не бывает	1	1
481	такого же	2	1
482	значительной степени	1	1
483	здесь мы	1	1
484	в первых	1	1
485	главным образом	1	1
486	есть все	1	1
487	действует на	1	1
488	в мире	4	1
489	конечно в	2	1
490	них не	1	1
491	глубокий и	1	1
492	зрения на	1	1
493	это было	2	1
494	на протяжении	5	1
495	особенно в	2	1
496	непосредственным продолжением	1	1
497	и соответствующие	1	1
498	вначале он	1	1
499	в ином	1	1
500	по всему	1	1
501	она и	1	1
502	на второй	1	1
503	в высшей	3	1
504	его все	1	1
505	которой он	3	1
506	когда я	5	1
507	нигде не	1	1
508	после стольких	2	1
509	говорили в	1	1
510	i во	1	1
511	движется в	1	1
512	должно быть	3	1
513	и некоторые	1	1
514	в один	1	1
515	уже готового	1	1
516	выступает здесь	1	1
517	в эту	4	1
518	во время	5	1
519	этом случае	1	1
520	дошли до	1	1
521	и при	1	1
522	почти нет	1	1
523	таким же	1	1
524	внутренние и	1	1
525	всяком случае	4	1
526	что дело	1	1
527	самого героя	3	1
528	он дает	2	1
529	они уже	1	1
530	своего рода	2	1
531	образом весь	1	1
532	и другого	2	1
533	оказывается здесь	1	1
534	оно должно	2	1
535	на виду	1	1
536	другом и	1	1
537	с такою	1	1
538	теми же	2	1
539	и более	1	1
540	есть еще	1	1
541	с такими	1	1
542	что этот	1	1
543	для нее	1	1
544	и овладевает	2	1
545	всех событий	1	1
546	и очень	1	1
547	вернемся к	1	1
548	из которых	1	1
549	случае в	1	1
550	власть в	1	1
551	третий день	1	1
552	в таких	1	1
553	она не	1	1
554	иной раз	1	1
555	правда в	1	1
556	самом содержании	1	1
557	велик и	1	1
558	как его	3	1
559	все без	1	1
560	это с	1	1
561	находится в	1	1
562	всю судьбу	1	1
563	ибо не	1	1
564	что их	1	1
565	того в	1	1
566	это именно	1	1
567	по своей	2	1
568	исповедь мы	1	1
569	и после	1	1
570	это слово	4	1
571	здесь же	1	1
572	эти три	1	1
573	входят в	1	1
574	с другом	4	1
575	и со	3	1
576	от их	1	1
577	ни был	2	1
578	теперь когда	2	1
579	строится как	2	1
580	эти проявления	1	1
581	про себя	2	1
582	я сам	7	1
583	отличается от	1	1
584	всего в	1	1
585	этого и	2	1
586	что оно	2	1
587	его с	5	1
588	бы он	2	1
589	для его	2	1
590	целом в	1	1
591	они и	1	1
592	в каждом	6	1
593	время он	1	1
594	особый тип	1	1
595	него как	1	1
596	встрече в	1	1
597	мы привели	1	1
598	и самое	2	1
599	приходит к	1	1
600	элементы этого	1	1
601	свою очередь	1	1
602	миром и	1	1
603	своего мира	1	1
604	и получает	1	1
605	и человек	1	1
606	уже с	2	1
607	в себя	1	1
608	через три	1	1
609	так в	2	1
610	приводит к	2	1
611	и совершенно	1	1
612	форме сохраняется	1	1
613	становится лишь	1	1
614	в другом	12	1
615	с собой	2	1
616	было в	2	1
617	моментом которого	1	1
618	собой в	1	1
619	в последующих	1	1
620	жизнь это	1	1
621	поэтому нет	2	1
622	и пересекаются	1	1
623	в самые	1	1
624	и принуждены	1	1
625	громадное значение	1	1
626	с человеком	3	1
627	смысле и	1	1
628	образом в	1	1
629	но здесь	1	1
630	в построении	2	1
631	или прямо	1	1
632	можно бы	1	1
633	здесь то	1	1
634	мы это	1	1
635	тех кто	1	1
636	и т.д	3	1
637	но к	1	1
638	абстрактный характер	2	1
639	о том	2	1
640	характер этого	1	1
641	не перед	1	1
642	находятся в	1	1
643	или на	1	1
644	развертывается в	1	1
645	все в	1	1
646	новое что	1	1
647	своего образа	1	1
648	путь к	1	1
649	от них	1	1
650	лишь путем	1	1
651	какие мы	1	1
652	на одном	1	1
653	и только	1	1
654	почти как	1	1
655	тотчас же	4	1
656	по разным	1	1
657	наконец в	4	1
658	из одних	1	1
659	каков бы	1	1
660	на всю	2	1
661	в ту	1	1
662	человека как	2	1
663	в него	3	1
664	и мир	2	1
665	эти последние	1	1
666	этом моменте	1	1
667	же все	1	1
668	поэтому для	1	1
669	и дело	1	1
670	тот же	4	1
671	что он	24	1
672	мы увидим	2	1
673	что даже	2	1
674	очень много	1	1
675	это очень	1	1
676	я для	4	1
677	приходят в	1	1
678	иной степени	2	1
679	всех его	1	1
680	на мир	1	1
681	в эти	2	1
682	человека с	3	1
683	что из	1	1
684	себя в	2	1
685	так что	5	1
686	переходит в	2	1
687	и строится	1	1
688	в большинстве	2	1
689	случаях когда	1	1
690	ни одного	9	1
691	этот момент	1	1
692	или даже	1	1
693	из них	3	1
694	только наблюдает	1	1
695	с совершенно	1	1
696	него нет	2	1
697	жизнь героя	1	1
698	ведь это	1	1
699	исторический роман	1	1
700	так начинается	1	1
701	при всей	1	1
702	мы можем	2	1
703	противоречии с	1	1
704	ничего что	2	1
705	но уже	2	1
706	человек как	1	1
707	тут же	1	1
708	ее на	1	1
709	деле и	1	1
710	героя его	1	1
711	протяжении всего	4	1
712	связан с	2	1
713	реальных человеческих	1	1
714	и обратно	1	1
715	с другим	13	1
716	что человек	1	1
717	и нельзя	1	1
718	действующих лиц	1	1
719	сама по	1	1
720	резко отличается	1	1
721	говорит о	2	1
722	v в	1	1
723	мир все	1	1
724	то и	1	1
725	к третьему	2	1
726	и своего	3	1
727	ей не	1	1
728	а наоборот	1	1
729	не на	1	1
730	раскрыт в	1	1
731	изображения в	1	1
732	с которым	4	1
733	и внутренне	2	1
734	своей любви	1	1
735	о чем	1	1
736	своей структуре	1	1
737	мы остановимся	3	1
738	их же	1	1
739	процесс остался	1	1
740	романах есть	1	1
741	этим и	1	1
742	на которые	1	1
743	если не	1	1
744	себя на	1	1
745	в те	1	1
746	обращения о	1	1
747	уже давно	1	1
748	все более	1	1
749	но кроме	1	1
750	возможно лишь	1	1
751	внутреннего человека	1	1
752	две особенности	1	1
753	не знал	2	1
754	по своему	4	1
755	и вот	4	1
756	это произведение	1	1
757	когда мы	1	1
758	в последнем	2	1
759	смысле этого	2	1
760	и основной	1	1
761	самого себя	1	1
762	образ и	1	1
763	бы его	3	1
764	друг с	4	1
765	есть такого	1	1
766	ко мне	1	1
767	их правда	1	1
768	плачут и	1	1
769	оставляем в	1	1
770	мы сказали	1	1
771	или хотя	1	1
772	нам еще	1	1
773	черты и	1	1
774	собою на	1	1
775	этого слова	5	1
776	о своих	1	1
777	имел в	1	1
778	ведь и	4	1
779	поступков и	1	1
780	к другим	2	1
781	при всем	1	1
782	это уже	2	1
783	и позволяет	1	1
784	до них	1	1
785	его лежит	1	1
786	и от	3	1
787	ее но	1	1
788	это он	4	1
789	и выражений	1	1
790	его образ	1	1
791	в отдельных	1	1
792	себя самого	7	1
793	но эти	2	1
794	от него	6	1
795	проявляется уже	1	1
796	и ни	2	1
797	тем более	1	1
798	еще придется	1	1
799	ни единого	1	1
800	у которого	1	1
801	образ героя	1	1
802	но зато	4	1
803	на одно	2	1
804	самому и	5	1
805	его к	3	1
806	с ними	5	1
807	слово в	2	1
808	этот вопрос	1	1
809	с ней	1	1
810	раскрывается и	1	1
811	является и	1	1
812	что ты	4	1
813	остается неизменным	1	1
814	героя в	5	1
815	где он	4	1
816	и внешние	1	1
817	каков его	1	1
818	в своих	1	1
819	все основные	1	1
820	ним не	1	1
821	им и	3	1
