N	2gram	Bakhtin_Pr_4	Hudozhes
135	с нею	2	3
136	характерно что	1	3
137	в одном	11	3
138	что на	1	3
139	с другой	3	3
140	все время	2	3
141	а с	1	3
142	прежде всего	9	3
143	в соответствии	1	3
144	человек в	1	3
145	так же	3	3
146	одной стороны	1	3
147	все это	6	3
148	или в	8	3
149	к чужому	7	3
150	все они	1	3
151	на фоне	6	3
152	героя и	4	3
153	о себе	5	3
154	есть и	2	3
155	по поводу	1	3
156	самом деле	4	3
157	во сне	2	3
158	все что	2	3
159	же как	2	2
160	и то	1	2
161	в чужой	1	2
162	в первом	1	2
163	рассказ и	2	2
164	той же	3	2
165	а как	2	2
166	на пороге	12	2
167	не во	1	2
168	он сам	2	2
169	тем как	2	2
170	различия между	1	2
171	если в	2	2
172	отношение к	3	2
173	тоже не	1	2
174	без другого	1	2
175	все же	4	2
176	и к	9	2
177	но в	6	2
178	со своей	1	2
179	точкой зрения	1	2
180	та же	1	2
181	бы с	1	2
182	в нашем	1	2
183	из этих	3	2
184	тому же	1	2
185	мысли и	2	2
186	но именно	3	2
187	не как	3	2
188	на этом	3	2
189	однако в	1	2
190	же не	1	2
191	а по	1	2
192	не с	1	2
193	лишь в	2	2
194	его в	1	2
195	который и	1	2
196	о которых	2	2
197	характер и	1	2
198	автора и	2	2
199	обратимся к	1	2
200	и тогда	1	2
201	место в	1	2
202	от своего	1	2
203	с точки	9	2
204	знает и	1	2
205	не столько	1	2
206	что говорит	1	2
207	что я	6	2
208	а вот	1	2
209	жизни то	1	2
210	дело не	1	2
211	того как	2	2
212	одна из	2	2
213	к ней	2	2
214	они и	1	2
215	в строгом	2	2
216	рассказа и	1	2
217	как мы	12	2
218	людей в	2	2
219	данном случае	1	2
220	самим собою	3	2
221	приводит к	4	2
222	роль в	1	2
223	на свой	6	2
224	с собой	3	2
225	те же	2	2
226	с самим	5	2
227	до сих	8	2
228	во второй	1	2
229	в последней	1	2
230	один человек	1	2
231	и внешней	1	2
232	о нем	6	2
233	жизни не	2	2
234	и т.д	3	2
235	в другом	2	2
236	в смерти	2	2
237	во втором	1	2
238	и только	3	2
239	один из	1	2
240	себя с	1	2
241	здесь не	4	2
242	не видеть	1	2
243	он уже	2	2
244	теперь в	1	2
245	именно на	1	2
246	же и	4	2
247	и у	1	2
248	произведения не	1	2
249	его и	1	2
250	человеческих отношений	1	2
251	вовсе не	9	2
252	сих пор	8	2
253	никого не	1	2
254	или иной	2	2
255	именно в	1	2
256	еще и	4	2
257	себя и	3	2
258	что не	1	2
259	мы знаем	1	2
260	однако и	1	2
261	жизнь в	3	2
262	нет ничего	1	2
263	вместе с	2	2
264	в духе	2	2
265	в данном	2	2
266	главного героя	2	2
267	что же	3	2
268	и для	3	2
269	в двух	1	2
270	потому что	4	2
271	хотя бы	2	2
272	точки зрения	11	2
273	личности и	1	2
274	между ними	10	2
275	и эта	1	2
276	сказать что	2	2
277	и внутренне	1	2
278	они все	1	2
279	как на	1	2
280	тем самым	1	2
281	в роли	1	2
282	отношения к	2	1
283	одним из	3	1
284	например в	4	1
285	в сфере	1	1
286	характер героя	1	1
287	функции в	1	1
288	и через	2	1
289	композиционный прием	1	1
290	мир где	1	1
291	так у	1	1
292	перед лицом	1	1
293	здесь и	3	1
294	и так	2	1
295	к другому	5	1
296	которое могло	1	1
297	только эти	1	1
298	высшей степени	1	1
299	к рассказу	1	1
300	обойтись без	1	1
301	также и	3	1
302	на материале	1	1
303	мы имеем	3	1
304	мы не	4	1
305	себе как	2	1
306	что если	1	1
307	все последующее	1	1
308	со смертью	1	1
309	не была	2	1
310	время здесь	1	1
311	установкой на	1	1
312	в сущности	7	1
313	принадлежит к	1	1
314	ослабевает и	1	1
315	на чужое	11	1
316	в каждой	1	1
317	это время	1	1
318	в xix	1	1
319	не нужно	2	1
320	между собой	1	1
321	внимательнее к	1	1
322	установку на	2	1
323	со словами	1	1
324	установки на	5	1
325	в различных	3	1
326	во всех	5	1
327	в сюжете	1	1
328	иного рода	1	1
329	от сна	1	1
330	могло быть	1	1
331	точка зрения	1	1
332	себе он	1	1
333	в сторону	1	1
334	в общем	2	1
335	с собою	2	1
336	себе и	3	1
337	друг от	1	1
338	нет и	2	1
339	и поведении	1	1
340	за пределы	5	1
341	один и	1	1
342	в одной	2	1
343	в той	3	1
344	как к	1	1
345	она как	1	1
346	художественного видения	2	1
347	и нет	4	1
348	ней в	1	1
349	как нам	2	1
350	друга дома	1	1
351	хотя и	6	1
352	когда он	2	1
353	еще мал	1	1
354	к иному	1	1
355	но для	3	1
356	и смеялась	1	1
357	его к	2	1
358	напомним что	1	1
359	себе не	1	1
360	от этого	2	1
361	о самом	1	1
362	от своей	1	1
363	из жизни	1	1
364	так или	1	1
365	все эти	4	1
366	чужих слов	4	1
367	и отношения	1	1
368	чужое слово	40	1
369	нами в	1	1
370	говорить с	1	1
371	ее как	1	1
372	но ведь	2	1
373	человек не	1	1
374	так сказать	5	1
375	сказать в	1	1
376	независимость от	1	1
377	только себя	1	1
378	к миру	1	1
379	он все	1	1
380	главное в	1	1
381	застыть в	2	1
382	пределах одного	6	1
383	однако он	1	1
384	в силу	1	1
385	будут ли	1	1
386	в корне	2	1
387	их в	3	1
388	свое время	2	1
389	жизни здесь	1	1
390	него в	3	1
391	людей и	4	1
392	серьезность и	1	1
393	не бывает	1	1
394	но все	2	1
395	значительной степени	1	1
396	слова не	2	1
397	в каждом	6	1
398	здесь мы	1	1
399	интонаций в	1	1
400	и характер	1	1
401	этом он	1	1
402	и внутренняя	1	1
403	в отставку	1	1
404	самим собой	2	1
405	то есть	40	1
406	и других	4	1
407	и иных	1	1
408	которая как	1	1
409	зрения и	2	1
410	игра на	1	1
411	эти два	1	1
412	и тем	2	1
413	даже в	1	1
414	делает его	1	1
415	за ней	1	1
416	видеть и	4	1
417	авторский замысел	3	1
418	к области	2	1
419	и соответствующего	1	1
420	она и	1	1
421	этой комнате	2	1
422	достоевского и	2	1
423	берет на	1	1
424	в слове	3	1
425	не всегда	1	1
426	на своего	1	1
427	он и	4	1
428	рассказа у	1	1
429	жизни но	1	1
430	такою же	1	1
431	я беру	1	1
432	духовной жизни	1	1
433	в один	1	1
434	и еще	1	1
435	во время	1	1
436	и при	3	1
437	никак не	3	1
438	это ощущение	1	1
439	установка на	3	1
440	характер это	1	1
441	эта как	1	1
442	от себя	1	1
443	и другого	2	1
444	отношений между	1	1
445	одном из	2	1
446	нем он	1	1
447	односторонней и	1	1
448	художественного мира	1	1
449	образом и	3	1
450	другом и	1	1
451	но он	3	1
452	обращение к	1	1
453	не могли	2	1
454	в конце	3	1
455	том же	4	1
456	не должна	1	1
457	в словах	4	1
458	любовь к	4	1
459	освободиться от	1	1
460	то с	1	1
461	раз и	4	1
462	в атмосфере	2	1
463	и притом	1	1
464	трактовка темы	1	1
465	жизни между	1	1
466	фоне его	1	1
467	виду что	1	1
468	что ему	1	1
469	мысли в	1	1
470	автора он	1	1
471	самого начала	1	1
472	в направлении	4	1
473	дело в	3	1
474	на себе	1	1
475	и остается	1	1
476	сна и	1	1
477	во всякой	1	1
478	не могло	2	1
479	для всего	1	1
480	появляются в	2	1
481	и всегда	1	1
482	контакт с	1	1
483	в самой	5	1
484	этих двух	4	1
485	нее нет	1	1
486	к определенному	2	1
487	изображенного слова	1	1
488	и любовь	2	1
489	а лишь	1	1
490	прибегать к	1	1
491	для осуществления	1	1
492	не столь	1	1
493	снята а	1	1
494	героя а	1	1
495	в области	1	1
496	может показаться	1	1
497	пороге его	1	1
498	именно оно	1	1
499	когда мы	1	1
500	последнее слово	1	1
501	отличается от	3	1
502	числе и	3	1
503	глубокое и	1	1
504	всего в	1	1
505	с авторской	1	1
506	его с	1	1
507	от нее	1	1
508	бы он	1	1
509	той или	2	1
510	это я	1	1
511	все еще	1	1
512	на это	1	1
513	но сама	1	1
514	мы остановились	1	1
515	при анализе	1	1
516	у себя	1	1
517	а затем	1	1
518	от друга	1	1
519	внутрь его	2	1
520	себе самом	5	1
521	подлинной жизни	2	1
522	эпизода в	1	1
523	в себя	4	1
524	с самого	1	1
525	не возникает	1	1
526	читателя в	1	1
527	нельзя сказать	1	1
528	на нее	1	1
529	всегда говорит	1	1
530	в вагоне	1	1
531	времени и	2	1
532	особенно в	5	1
533	в плоскости	2	1
534	глубоко и	1	1
535	иногда в	1	1
536	еще в	1	1
537	это только	1	1
538	жизнь и	3	1
539	мы в	1	1
540	является в	1	1
541	этой жизни	1	1
542	но иногда	1	1
543	с этого	1	1
544	на что	1	1
545	остановимся на	2	1
546	по себе	7	1
547	смысле и	1	1
548	лишь то	1	1
549	автор не	2	1
550	с головой	1	1
551	лишь одно	1	1
552	себя а	1	1
553	и здесь	4	1
554	т.п в	1	1
555	этом произведении	1	1
556	в драматическом	1	1
557	слово то	3	1
558	и что	3	1
559	доминирует в	1	1
560	после того	1	1
561	в значительной	1	1
562	внешней и	1	1
563	других людей	1	1
564	а во	1	1
565	на всех	1	1
566	все в	2	1
567	оглядки на	1	1
568	его трудно	1	1
569	и лишь	1	1
570	а у	1	1
571	или иначе	1	1
572	его личности	1	1
573	и всякая	1	1
574	на одном	1	1
575	из своего	1	1
576	рассказчика а	1	1
577	например между	2	1
578	в другой	1	1
579	еще более	3	1
580	следующий эпизод	1	1
581	на старости	1	1
582	художественном мире	1	1
583	вся жизнь	4	1
584	что вот	2	1
585	уходит в	1	1
586	быть и	1	1
587	по своей	3	1
588	но с	2	1
589	оно и	2	1
590	и одновременно	2	1
591	вне себя	1	1
592	проникнуть в	1	1
593	и потому	1	1
594	но как	1	1
595	говорит только	1	1
596	в уста	1	1
597	это же	1	1
598	со всеми	1	1
599	так что	2	1
600	уже в	4	1
601	он очень	1	1
602	выходя из	1	1
603	героя с	2	1
604	до предела	1	1
605	эта особенность	1	1
606	не принимает	2	1
607	него и	1	1
608	мышления и	1	1
609	других героев	1	1
610	к своим	1	1
611	их как	2	1
612	который как	1	1
613	ведь это	3	1
614	в прозе	1	1
615	могло бы	2	1
616	я в	1	1
617	ты меня	1	1
618	про него	1	1
619	непосредственное же	1	1
620	среди которых	1	1
621	так как	5	1
622	при всей	1	1
623	не о	1	1
624	может служить	1	1
625	отношении к	2	1
626	на меня	1	1
627	слиться с	1	1
628	свидания с	1	1
629	на том	2	1
630	чувствует себя	1	1
631	человеческой мысли	1	1
632	и даже	3	1
633	и братьев	1	1
634	о своей	1	1
635	и т.п	14	1
636	слово мы	1	1
637	по своим	1	1
638	а именно	1	1
639	это все	1	1
640	чужой мысли	1	1
641	наконец в	1	1
642	с чужого	1	1
643	по всей	1	1
644	настоящего времени	1	1
645	и стал	1	1
646	которых мы	1	1
647	у меня	3	1
648	до конца	4	1
649	более того	3	1
650	человек есть	1	1
651	там где	2	1
652	слова без	1	1
653	голубчик мой	1	1
654	более глубокое	2	1
655	вовлекается в	1	1
656	в речи	3	1
657	он впервые	1	1
658	уже давно	1	1
659	этот рассказ	1	1
660	все более	1	1
661	бы оно	1	1
662	живущих в	1	1
663	пожалуй самым	1	1
664	и она	1	1
665	и страшно	1	1
666	ни на	1	1
667	себе самому	4	1
668	втором эпизоде	1	1
669	в пределах	10	1
670	к жизни	2	1
671	другого я	1	1
672	что за	1	1
673	чем в	1	1
674	прорывается в	1	1
675	эстетическое отношение	1	1
676	по существу	3	1
677	человек с	2	1
678	другого человека	3	1
679	возможность такого	1	1
680	лежит в	1	1
681	рассказ в	3	1
682	и смерти	1	1
683	приходилось говорить	1	1
684	на другое	1	1
685	слова и	7	1
686	еще раз	1	1
687	я сам	1	1
688	этом случае	1	1
689	он убеждает	1	1
690	его личность	1	1
691	в условиях	3	1
692	но это	6	1
693	в рассказах	1	1
694	не любил	1	1
695	не найдет	1	1
696	его собственная	1	1
697	к которому	1	1
698	оглядка на	1	1
699	которых он	1	1
700	слова но	4	1
701	самое главное	1	1
702	жизнью в	1	1
703	что делает	1	1
704	в пределе	1	1
705	котором он	1	1
706	место для	1	1
707	мира и	1	1
708	чужого голоса	3	1
709	бы в	3	1
710	я хотел	1	1
711	но зато	1	1
712	обстоит дело	1	1
713	от ее	1	1
714	слова от	2	1
715	чужому слову	9	1
716	с ней	1	1
717	не знает	4	1
718	другой стороны	3	1
719	совершенно не	4	1
720	жизни а	1	1
721	и жизнь	2	1
722	у толстого	1	1
723	героя в	3	1
724	важно для	1	1
725	к этой	1	1
726	а я	1	1
727	люди и	1	1
728	в своих	1	1
729	том числе	4	1
730	это в	1	1
731	старости лет	1	1
732	каждое слово	1	1
733	который не	1	1
734	к этому	1	1
735	можно назвать	1	1
736	в таком	1	1
