N	2gram	Bakhtin_Fr_2	Narrotol
112	как мы	7	3
113	с ее	3	3
114	в произведении	2	3
115	и самого	1	3
116	один из	7	3
117	по мысли	1	3
118	из них	3	3
119	в прошлом	1	3
120	не о	1	3
121	и даже	2	3
122	в свою	1	3
123	не существует	1	3
124	что в	2	3
125	будто бы	1	3
126	жизни в	3	3
127	а во	1	3
128	жизни и	7	3
129	как известно	2	2
130	отношения к	4	2
131	одним из	2	2
132	например в	1	2
133	и потому	5	2
134	самом деле	1	2
135	здесь и	1	2
136	и до	4	2
137	должна быть	1	2
138	мы имеем	1	2
139	со смертью	2	2
140	время в	1	2
141	отношение к	8	2
142	независимо от	1	2
143	как к	2	2
144	в своем	5	2
145	что касается	2	2
146	что по	1	2
147	в противоположность	2	2
148	точкой зрения	1	2
149	все эти	7	2
150	бы не	1	2
151	и тот	1	2
152	роль в	5	2
153	та же	2	2
154	себя и	1	2
155	ключ к	2	2
156	подобно тому	2	2
157	значительной степени	2	2
158	и ей	1	2
159	а по	1	2
160	зрения на	2	2
161	его в	1	2
162	того или	1	2
163	это не	1	2
164	в самую	1	2
165	несмотря на	3	2
166	рассказ в	1	2
167	с точки	5	2
168	даже в	3	2
169	вплоть до	2	2
170	а иногда	1	2
171	она не	1	2
172	чтобы стать	1	2
173	ничего не	2	2
174	как формы	1	2
175	как раз	1	2
176	и после	2	2
177	оно не	1	2
178	то она	1	2
179	языка и	1	2
180	в собственном	3	2
181	в пределах	2	2
182	и когда	1	2
183	можно было	3	2
184	во второй	1	2
185	один человек	1	2
186	о своей	1	2
187	в значительной	3	2
188	нет у	1	2
189	во всей	1	2
190	в литературе	6	2
191	и одновременно	1	2
192	всех его	1	2
193	и ее	1	2
194	от одной	1	2
195	есть в	2	2
196	одно из	1	2
197	для него	9	2
198	смерти и	4	2
199	событие в	1	2
200	одну из	2	2
201	после смерти	1	2
202	к которому	1	2
203	была и	1	2
204	и др	9	2
205	события но	1	2
206	нового времени	4	2
207	говорит о	1	2
208	не было	4	2
209	не на	1	2
210	как ни	1	2
211	наконец в	3	2
212	о чем	3	2
213	не всегда	1	2
214	тому как	2	2
215	по существу	2	2
216	вокруг него	1	2
217	и для	1	2
218	в связи	2	2
219	которая в	1	2
220	и все	3	2
221	прошлого и	1	2
222	к самому	1	2
223	совершенно не	2	2
224	или иного	1	2
225	в какой	1	2
226	включает в	2	2
227	так же	2	2
228	литературы а	1	1
229	также и	3	1
230	мире это	1	1
231	целое на	2	1
232	наших дней	2	1
233	того же	1	1
234	они еще	1	1
235	в разные	1	1
236	на самом	2	1
237	он может	1	1
238	и есть	1	1
239	них как	1	1
240	на историю	1	1
241	в какой-то	2	1
242	отдельных элементов	1	1
243	видеть в	2	1
244	действительности и	1	1
245	с таким	1	1
246	в году	13	1
247	есть не	1	1
248	в первый	1	1
249	он как	2	1
250	роман с	1	1
251	но она	1	1
252	и над	4	1
253	мы и	1	1
254	имеет своим	1	1
255	и со	3	1
256	в целом	1	1
257	как не	1	1
258	о роли	1	1
259	меньшей степени	3	1
260	к своему	1	1
261	глава первая	1	1
262	в различных	1	1
263	в чем	1	1
264	во всех	6	1
265	бы она	1	1
266	по своему	1	1
267	могло быть	1	1
268	и который	1	1
269	видит в	3	1
270	мы будем	1	1
271	только потому	1	1
272	не входит	1	1
273	иногда и	1	1
274	один и	1	1
275	хотя иногда	1	1
276	всего к	1	1
277	в художественном	2	1
278	не сливаются	1	1
279	нельзя было	3	1
280	и где	1	1
281	я лично	1	1
282	и наконец	1	1
283	бытового диалога	1	1
284	и к	4	1
285	от этого	1	1
286	поэтому и	1	1
287	в смысл	1	1
288	характер как	1	1
289	в самом	3	1
290	человеческого сознания	1	1
291	шире и	1	1
292	таковы например	2	1
293	формы в	1	1
294	характерные образцы	1	1
295	всем его	1	1
296	мира но	1	1
297	из общей	1	1
298	так сказать	1	1
299	на его	2	1
300	персонажем и	1	1
301	силу и	1	1
302	широкое и	2	1
303	в первую	2	1
304	в понимании	2	1
305	знаменует не	1	1
306	том чтобы	1	1
307	новое и	1	1
308	содержит в	2	1
309	однозначности и	1	1
310	на земле	3	1
311	свое время	3	1
312	свою силу	1	1
313	в плане	3	1
314	его от	1	1
315	и по	1	1
316	на этом	1	1
317	образа и	1	1
318	таким образом	7	1
319	и за	2	1
320	этом последнем	1	1
321	здесь мы	1	1
322	в совершенно	1	1
323	в другом	2	1
324	об этом	1	1
325	мы уже	6	1
326	была в	1	1
327	входит в	1	1
328	первую очередь	1	1
329	что один	1	1
330	с начала	1	1
331	должен был	2	1
332	но именно	3	1
333	однако здесь	1	1
334	особое отношение	1	1
335	в них	13	1
336	в историческом	1	1
337	восприятие и	1	1
338	понят и	1	1
339	он и	1	1
340	мы видели	3	1
341	кладет начало	1	1
342	как сказано	1	1
343	в развитии	1	1
344	в один	1	1
345	их на	1	1
346	с еще	1	1
347	и конец	1	1
348	или другому	1	1
349	связь со	1	1
350	угнетает и	1	1
351	таким же	1	1
352	это ощущение	3	1
353	не становится	1	1
354	этого момента	2	1
355	в котором	1	1
356	в их	2	1
357	место в	3	1
358	на руси	1	1
359	как символ	1	1
360	слова в	1	1
361	здесь становится	1	1
362	есть его	1	1
363	не понимает	1	1
364	образом и	1	1
365	но он	6	1
366	теми же	1	1
367	с этого	1	1
368	и более	4	1
369	их в	3	1
370	в конце	2	1
371	том же	1	1
372	лично для	1	1
373	что этот	1	1
374	и то	1	1
375	картине мира	1	1
376	области художественной	1	1
377	до известной	1	1
378	отметить что	1	1
379	перед смертью	2	1
380	дело в	1	1
381	не нуждается	1	1
382	бытия и	1	1
383	он еще	2	1
384	с некоторой	1	1
385	все без	1	1
386	для всего	1	1
387	время пребывания	1	1
388	преимущественно в	1	1
389	именно с	1	1
390	людей так	1	1
391	из древнейших	1	1
392	по стилю	1	1
393	к концу	1	1
394	к ней	2	1
395	все плакали	1	1
396	лишь в	4	1
397	мире и	3	1
398	потому что	1	1
399	к этим	3	1
400	со сменой	1	1
401	свидетельствуют о	1	1
402	в книге	3	1
403	было не	1	1
404	здесь сохраняется	2	1
405	в области	4	1
406	с другом	1	1
407	к однозначности	1	1
408	есть к	1	1
409	не могут	1	1
410	т.п то	1	1
411	этой истории	1	1
412	жить в	1	1
413	но также	1	1
414	они и	1	1
415	например на	1	1
416	он видит	2	1
417	для себя	1	1
418	году в	4	1
419	всем миром	1	1
420	что все	1	1
421	в виду	3	1
422	после него	1	1
423	и от	1	1
424	только таким	1	1
425	только то	2	1
426	и совершенно	1	1
427	например о	1	1
428	и сам	1	1
429	на путь	1	1
430	в последующих	3	1
431	тот же	5	1
432	на них	1	1
433	если бы	1	1
434	и вообще	3	1
435	после рождения	1	1
436	с ним	4	1
437	и смерть	1	1
438	и здесь	1	1
439	в самой	2	1
440	от последующих	1	1
441	на что	1	1
442	в вопросах	1	1
443	там же	2	1
444	или меньшую	1	1
445	и во	4	1
446	подлежит сомнению	1	1
447	этот момент	4	1
448	что и	1	1
449	существенную роль	1	1
450	утрачивает свою	3	1
451	них в	1	1
452	слов и	1	1
453	если это	1	1
454	в него	2	1
455	того что	1	1
456	и характерное	1	1
457	с ними	1	1
458	до нас	8	1
459	особенности его	2	1
460	на мир	2	1
461	временем и	1	1
462	со всеми	2	1
463	до наших	2	1
464	с нею	1	1
465	и у	1	1
466	этом что	1	1
467	в начале	5	1
468	не дает	3	1
469	характерно что	2	1
470	ни с	1	1
471	искать в	1	1
472	христа в	1	1
473	никто не	2	1
474	вовсе не	10	1
475	мы можем	2	1
476	жизни на	1	1
477	и оценки	1	1
478	достаточно напомнить	1	1
479	конца в	1	1
480	протяжении всего	5	1
481	вне ее	1	1
482	до сих	4	1
483	связаны с	2	1
484	нельзя сказать	2	1
485	здесь в	6	1
486	и прежде	2	1
487	как же	1	1
488	понимать как	1	1
489	его из	1	1
490	точке зрения	1	1
491	более того	1	1
492	не подлежит	2	1
493	как о	1	1
494	когда она	1	1
495	и ему	1	1
496	можно охарактеризовать	2	1
497	связь с	3	1
498	ни на	1	1
499	и будущего	1	1
500	предназначенная для	1	1
501	некоторые из	1	1
502	в меру	2	1
503	неотделимо от	1	1
504	над ним	1	1
505	смеются над	1	1
506	дает нам	2	1
507	мира с	1	1
508	в тех	2	1
509	и там	1	1
510	ли его	1	1
511	быть только	1	1
512	друг с	1	1
513	человек с	1	1
514	низа и	1	1
515	с этой	1	1
516	еще раз	2	1
517	за нею	1	1
518	благодаря этому	4	1
519	человека который	1	1
520	с историей	1	1
521	сих пор	4	1
522	своей жизни	1	1
523	не будем	1	1
524	о его	1	1
525	усопших в	1	1
526	в смысле	2	1
527	с иными	1	1
528	тому или	1	1
529	всего в	1	1
530	под названием	2	1
531	начинает входить	1	1
532	известной степени	1	1
533	случаях когда	1	1
534	как своего	1	1
535	место для	1	1
536	на большую	1	1
537	нас нет	1	1
538	и перед	3	1
539	ни одного	1	1
540	для нас	1	1
541	есть система	1	1
542	и события	1	1
543	большую или	1	1
544	от всего	1	1
545	но это	2	1
546	в терминах	1	1
547	в общем	1	1
548	на фоне	2	1
549	а о	1	1
550	первый раз	1	1
551	внутреннее единство	1	1
552	него а	1	1
553	культуры в	1	1
554	не могла	1	1
555	в свое	4	1
556	есть то	1	1
557	чего в	1	1
558	которого нет	1	1
559	по поводу	2	1
560	в античности	1	1
561	и эта	2	1
562	и кажется	1	1
