N	2gram	Bakhtin_Fr_1	Psycholo
153	только на	2	3
154	и других	3	3
155	мышления и	1	3
156	а потому	1	3
157	в конце	1	3
158	от того	2	3
159	и только	1	3
160	точек зрения	1	3
161	на примере	1	3
162	до сих	4	3
163	не было	1	3
164	какой мере	1	3
165	под влиянием	1	3
166	в состоянии	3	3
167	сих пор	4	3
168	но это	3	3
169	от всех	3	3
170	жизни и	7	3
171	все что	1	3
172	как на	1	3
173	в таком	2	3
174	то на	1	2
175	произведения но	1	2
176	и без	2	2
177	на самом	6	2
178	тех же	1	2
179	мысли а	1	2
180	оно было	1	2
181	из всех	2	2
182	как мы	6	2
183	на эти	1	2
184	человека и	1	2
185	почти все	1	2
186	в чем	2	2
187	совершенно прав	1	2
188	в область	1	2
189	но как	3	2
190	отношение к	4	2
191	или иное	1	2
192	последнее время	1	2
193	как к	1	2
194	в полном	1	2
195	как таковое	1	2
196	есть ли	1	2
197	в себя	3	2
198	действия и	1	2
199	в известном	1	2
200	остановиться на	1	2
201	как он	1	2
202	в нем	13	2
203	главным образом	6	2
204	или иных	1	2
205	как они	1	2
206	и дальше	1	2
207	и с	3	2
208	его в	7	2
209	в них	5	2
210	далеко не	3	2
211	и очень	2	2
212	формы это	1	2
213	нигде не	1	2
214	такой же	1	2
215	что такое	1	2
216	с точки	3	2
217	и понятия	1	2
218	мысли и	4	2
219	одном из	1	2
220	их в	2	2
221	даже в	3	2
222	можно ли	1	2
223	не менее	1	2
224	тем самым	1	2
225	в науке	1	2
226	в основе	8	2
227	эта внутренняя	1	2
228	принадлежат к	1	2
229	ничего не	3	2
230	показывает как	1	2
231	видим что	1	2
232	у шекспира	3	2
233	тех или	1	2
234	этом отношении	3	2
235	их от	1	2
236	мы найдем	2	2
237	в основу	1	2
238	есть только	2	2
239	на это	1	2
240	в применении	3	2
241	без всякого	1	2
242	то или	1	2
243	приводит к	2	2
244	подойти к	1	2
245	это только	1	2
246	с ним	3	2
247	в настоящее	1	2
248	и здесь	3	2
249	зрения на	1	2
250	настоящее время	1	2
251	утверждает что	1	2
252	но и	10	2
253	случае не	1	2
254	нас в	1	2
255	этих двух	2	2
256	и во	3	2
257	что с	1	2
258	отметить что	2	2
259	наконец в	1	2
260	и следовательно	1	2
261	к нему	3	2
262	как например	1	2
263	всю историю	1	2
264	которых они	1	2
265	и потому	10	2
266	никак нельзя	1	2
267	бы ни	2	2
268	уже не	3	2
269	в жизни	4	2
270	от других	1	2
271	из них	4	2
272	одно из	6	2
273	и их	3	2
274	в одном	5	2
275	к ним	1	2
276	как раз	3	2
277	себя и	1	2
278	говорит о	1	2
279	то и	1	2
280	о чем	1	2
281	в связи	1	2
282	выражения и	2	2
283	к жизни	2	2
284	целом ряде	1	2
285	применении к	3	2
286	образ и	1	2
287	отличается от	1	2
288	в книге	2	2
289	в прошлое	2	2
290	являются не	1	2
291	и может	1	2
292	и от	2	2
293	это можно	2	2
294	нам придется	2	2
295	от него	2	2
296	бы в	1	2
297	и как	1	2
298	в живописи	2	2
299	имеет место	1	2
300	имеет в	1	2
301	это в	4	2
302	как результат	1	2
303	всегда в	3	1
304	от этой	1	1
305	некоторая часть	1	1
306	говоря о	1	1
307	так резко	1	1
308	начала является	1	1
309	литературы она	1	1
310	связана с	5	1
311	пор недостаточно	1	1
312	он показывает	1	1
313	есть форма	1	1
314	изучения в	1	1
315	области литературы	2	1
316	жизни мы	1	1
317	смотрит на	1	1
318	раньше в	1	1
319	определить как	1	1
320	когда человек	1	1
321	по преимуществу	1	1
322	на этих	1	1
323	ведь и	1	1
324	и больше	1	1
325	вся она	2	1
326	и литературных	2	1
327	на тех	2	1
328	и значение	1	1
329	и была	1	1
330	какой-то особой	1	1
331	именно к	1	1
332	не была	2	1
333	только благодаря	1	1
334	быть определены	1	1
335	который был	2	1
336	принадлежит к	1	1
337	не видим	1	1
338	и ее	1	1
339	которое в	2	1
340	это время	2	1
341	в ней	6	1
342	относит к	2	1
343	литературы и	5	1
344	целое и	1	1
345	еще не	6	1
346	и на	11	1
347	и многие	2	1
348	время в	2	1
349	с его	5	1
350	во всех	9	1
351	по своему	8	1
352	есть по	1	1
353	для всякого	1	1
354	и воображения	1	1
355	изменения и	1	1
356	нет и	2	1
357	не оказалось	1	1
358	человеку и	1	1
359	за пределы	8	1
360	и чем	1	1
361	полнее и	1	1
362	сущности всегда	1	1
363	чем же	1	1
364	этих образах	1	1
365	в постоянном	1	1
366	если на	1	1
367	искусстве и	1	1
368	что как	1	1
369	в известной	3	1
370	как уже	1	1
371	двух разных	1	1
372	и наконец	2	1
373	в древнейшем	1	1
374	его к	2	1
375	конечно не	1	1
376	и свою	1	1
377	из самых	1	1
378	от эстетических	1	1
379	кажется совершенно	1	1
380	еще далеко	1	1
381	в тех	3	1
382	с их	5	1
383	творчество и	1	1
384	можно определить	1	1
385	во многих	2	1
386	но прежде	1	1
387	широком смысле	1	1
388	на его	2	1
389	что без	1	1
390	прошлое и	1	1
391	здесь особенно	1	1
392	главное в	1	1
393	вокруг себя	1	1
394	признак всякого	1	1
395	момента в	1	1
396	и еще	4	1
397	различные формы	2	1
398	и утверждает	2	1
399	из сферы	1	1
400	же это	1	1
401	могло возникнуть	1	1
402	в громадной	2	1
403	основе своей	2	1
404	конца и	1	1
405	но все	3	1
406	человека в	1	1
407	могла бы	1	1
408	а затем	2	1
409	употребленные в	1	1
410	конечно в	2	1
411	об этом	1	1
412	связанных с	1	1
413	сущности не	1	1
414	внешнюю оболочку	1	1
415	на все	2	1
416	времени и	6	1
417	а как	1	1
418	особенно в	2	1
419	это не	3	1
420	свести к	1	1
421	отношений на	1	1
422	эти моменты	1	1
423	в большей	5	1
424	от всякой	1	1
425	на этот	2	1
426	это положение	1	1
427	всех форм	1	1
428	на материале	1	1
429	она и	1	1
430	всегда лежит	1	1
431	в общей	1	1
432	тот самый	1	1
433	и уже	1	1
434	всегда и	2	1
435	еще раз	2	1
436	или к	2	1
437	освобождает от	1	1
438	места в	1	1
439	для него	5	1
440	и при	1	1
441	можно найти	1	1
442	мы называем	1	1
443	жизни с	1	1
444	может вызвать	1	1
445	совершенно иначе	1	1
446	в другие	1	1
447	и более	1	1
448	не могли	1	1
449	оно само	1	1
450	числу величайших	1	1
451	ним в	1	1
452	мере и	1	1
453	новое и	2	1
454	он дает	3	1
455	с которой	1	1
456	теми или	1	1
457	между людьми	5	1
458	при всех	2	1
459	вплоть до	1	1
460	оба эти	1	1
461	в таких	2	1
462	считает что	1	1
463	они находятся	1	1
464	дело в	2	1
465	выводы и	1	1
466	литературных явлений	1	1
467	в самых	1	1
468	пока еще	1	1
469	него очень	1	1
470	на котором	3	1
471	только и	1	1
472	явление в	1	1
473	своей природе	1	1
474	том можно	1	1
475	людей и	1	1
476	убедиться в	1	1
477	образного и	1	1
478	связи с	4	1
479	область искусства	1	1
480	здесь же	1	1
481	и исторического	1	1
482	и искусства	4	1
483	не потому	1	1
484	к таким	1	1
485	в духе	8	1
486	и такие	1	1
487	лежит в	1	1
488	ли не	1	1
489	числе и	7	1
490	о происхождении	1	1
491	с коренным	1	1
492	они и	1	1
493	оно не	1	1
494	он создает	1	1
495	речи мы	1	1
496	значительной мере	2	1
497	но при	2	1
498	характер и	1	1
499	можно сопоставить	1	1
500	же и	1	1
501	и немецкая	1	1
502	идет не	1	1
503	ею же	2	1
504	законченности и	1	1
505	в пределах	1	1
506	его ученики	1	1
507	следовательно и	1	1
508	темных людей	1	1
509	с известными	1	1
510	его жизни	1	1
511	здесь как	1	1
512	здесь нет	1	1
513	она была	3	1
514	даже у	1	1
515	можно только	4	1
516	но у	2	1
517	он смотрит	1	1
518	мыслью и	1	1
519	заключение что	1	1
520	понятно что	2	1
521	строго говоря	1	1
522	поэтому в	2	1
523	в эпоху	9	1
524	и вообще	3	1
525	поставить проблему	1	1
526	живописи и	1	1
527	мы всегда	2	1
528	реакция на	1	1
529	сводится к	1	1
530	о нем	3	1
531	именно потому	1	1
532	в состав	1	1
533	вот почему	1	1
534	и силу	1	1
535	характер этого	1	1
536	и та	1	1
537	это вольный	1	1
538	как ее	1	1
539	в глаза	1	1
540	можно сказать	2	1
541	людей как	1	1
542	материал остается	1	1
543	в значительной	6	1
544	части и	1	1
545	мы вовсе	1	1
546	три основных	2	1
547	явления но	1	1
548	которые мы	1	1
549	или иными	1	1
550	сильнее и	1	1
551	во всей	3	1
552	исторического развития	2	1
553	резко отличается	1	1
554	довольно верно	1	1
555	слов и	1	1
556	в свете	2	1
557	теории в	1	1
558	ее можно	1	1
559	мы хотим	1	1
560	и мир	1	1
561	говорит в	1	1
562	и полное	1	1
563	бросается в	1	1
564	известном смысле	1	1
565	образом как	1	1
566	но с	2	1
567	проявления и	1	1
568	одной из	1	1
569	в вопросе	1	1
570	и действительно	1	1
571	в изобразительном	1	1
572	и такое	1	1
573	ключом к	1	1
574	образа в	1	1
575	от обычных	2	1
576	без этого	1	1
577	итак в	3	1
578	можно выразить	1	1
579	и всякая	1	1
580	значение и	2	1
581	нужно еще	1	1
582	поэзии он	1	1
583	которых можно	1	1
584	все формы	2	1
585	но самое	1	1
586	этого процесса	1	1
587	и обратно	1	1
588	за ним	1	1
589	между обоими	1	1
590	конечно у	1	1
591	возможна и	1	1
592	стоит и	1	1
593	сами по	1	1
594	не совпадают	1	1
595	всегда имело	1	1
596	процесс постепенного	1	1
597	явлениями и	1	1
598	и оценки	4	1
599	ее на	1	1
600	в других	3	1
601	в готовом	1	1
602	по-разному и	1	1
603	и материал	1	1
604	форм по	1	1
605	же сущность	1	1
606	правды и	1	1
607	в особенности	2	1
608	чтобы убедиться	1	1
609	но вся	2	1
610	жизни в	5	1
611	остальным формам	1	1
612	без всякой	1	1
613	выходит за	4	1
614	объяснение в	1	1
615	вовсе и	1	1
616	в быт	1	1
617	связаны с	3	1
618	леонардо да	2	1
619	именно в	1	1
620	здесь в	8	1
621	фантазии и	1	1
622	еще и	5	1
623	и др	24	1
624	и пр	5	1
625	существенную роль	2	1
626	которых мы	1	1
627	и самый	2	1
628	своего рода	1	1
629	его как	1	1
630	с конца	2	1
631	да винчи	2	1
632	входят и	1	1
633	вероятно не	1	1
634	которую не	1	1
635	и большим	1	1
636	для этой	1	1
637	было в	1	1
638	здесь начало	1	1
639	и полноте	1	1
640	границы между	1	1
641	вопросе о	1	1
642	в разной	2	1
643	совершенно в	1	1
644	всем остальным	1	1
645	образом на	2	1
646	представления о	2	1
647	он говорит	1	1
648	в той	5	1
649	лежат в	1	1
650	она полнее	1	1
651	в литературе	6	1
652	быть только	2	1
653	значение его	1	1
654	для понимания	1	1
655	другие в	1	1
656	в это	2	1
657	или хотя	1	1
658	его творчество	1	1
659	слова и	1	1
660	с первой	1	1
661	в условиях	13	1
662	не к	2	1
663	но для	3	1
664	которые были	1	1
665	есть она	1	1
666	в более	3	1
667	определены как	1	1
668	форм и	9	1
669	в самые	1	1
670	совершается в	1	1
671	становится возможным	1	1
672	при таком	2	1
673	и само	2	1
674	или в	2	1
675	вот его	1	1
676	романе и	1	1
677	форм в	2	1
678	и новое	3	1
679	почти вовсе	5	1
680	на других	1	1
681	находится в	1	1
682	хотя бы	1	1
683	которой мы	1	1
684	же в	2	1
685	к чисто	1	1
686	между ними	4	1
687	из тех	2	1
688	в системе	3	1
689	в их	4	1
690	роль играет	1	1
691	же самой	1	1
692	что такие	1	1
693	с ними	1	1
694	одновременно и	2	1
695	строй и	1	1
696	беда в	1	1
697	включает в	1	1
698	отдельных людей	1	1
699	от ее	1	1
700	том числе	10	1
