N	2gram	Losev_Prob_1	Literetu
220	для него	2	2
221	а потому	2	2
222	от читателя	1	2
223	не случайно	1	2
224	тем что	7	2
225	душе своей	1	2
226	за пределы	6	2
227	сознания для	1	2
228	не на	3	2
229	нет ничего	10	2
230	тому как	2	2
231	для понимания	1	2
232	произведение в	1	2
233	россии как	2	2
234	художественное произведение	1	2
235	можно было	3	2
236	не является	5	2
237	такое сознание	1	2
238	которая в	1	2
239	своей собственной	1	2
240	особого рода	2	2
241	тем более	5	2
242	все они	1	2
243	утверждал что	1	2
244	не есть	29	2
245	о своем	2	2
246	не говоря	4	2
247	ко всему	1	2
248	в искусстве	3	2
249	по поводу	4	2
250	которая не	1	2
251	этого романа	2	1
252	в объективном	1	1
253	тайну мы	1	1
254	же как	2	1
255	от самой	1	1
256	о любви	2	1
257	на самом	6	1
258	только потому	3	1
259	показать что	1	1
260	проникает в	1	1
261	сам автор	1	1
262	оно было	1	1
263	и этот	1	1
264	ни были	1	1
265	который в	1	1
266	есть не	6	1
267	в историю	1	1
268	по собственному	1	1
269	мы не	2	1
270	нам чрезвычайно	1	1
271	говоря и	1	1
272	вопрос о	1	1
273	нам в	1	1
274	этом не	1	1
275	художественного произведения	1	1
276	есть нечто	11	1
277	как тайну	1	1
278	но даже	1	1
279	которое в	1	1
280	это время	1	1
281	того не	1	1
282	ипполит в	1	1
283	человеческого опыта	1	1
284	но собственно	1	1
285	он был	1	1
286	он сам	2	1
287	быть в	1	1
288	бы то	1	1
289	в чем	3	1
290	у чехова	2	1
291	только после	2	1
292	всего является	1	1
293	он строит	1	1
294	но как	6	1
295	и никто	1	1
296	всем его	1	1
297	и будет	1	1
298	тут же	1	1
299	не просто	23	1
300	что они	3	1
301	и эстетического	1	1
302	исторически и	1	1
303	первый взгляд	1	1
304	в одной	1	1
305	для всех	1	1
306	а иной	1	1
307	однако не	3	1
308	перед нами	5	1
309	мы можем	4	1
310	и как	6	1
311	на нас	1	1
312	необходима еще	1	1
313	и логически	1	1
314	духа и	1	1
315	в противоположность	1	1
316	есть ли	1	1
317	то в	5	1
318	еще на	1	1
319	в которой	2	1
320	как то	1	1
321	себя к	1	1
322	он в	2	1
323	если мы	11	1
324	что к	2	1
325	почти целиком	1	1
326	говорят о	2	1
327	на то	8	1
328	а скорее	1	1
329	он не	3	1
330	но само	1	1
331	едва ли	2	1
332	уже об	1	1
333	идеи и	1	1
334	в начале	1	1
335	чтобы в	1	1
336	у пушкина	2	1
337	так например	1	1
338	или иных	2	1
339	но все	3	1
340	человека в	1	1
341	я вам	2	1
342	этом последнем	1	1
343	бы они	1	1
344	в одну	1	1
345	в каждом	1	1
346	оно и	3	1
347	то ни	1	1
348	а то	1	1
349	об этой	1	1
350	и с	2	1
351	говорил что	1	1
352	а по	1	1
353	это было	2	1
354	может стать	1	1
355	и умереть	1	1
356	новой жизни	1	1
357	жизни человека	1	1
358	и разговаривать	1	1
359	в них	7	1
360	и вы	1	1
361	в ее	3	1
362	мы имеем	2	1
363	с тем	5	1
364	романы достоевского	1	1
365	и уже	3	1
366	должно быть	2	1
367	потому и	1	1
368	и некоторые	1	1
369	одного и	2	1
370	на первый	2	1
371	в эту	2	1
372	в этих	3	1
373	в отношении	3	1
374	в советской	1	1
375	на свою	1	1
376	в условиях	1	1
377	в которых	3	1
378	этого в	1	1
379	собою а	1	1
380	до последнего	1	1
381	знал и	1	1
382	тот кто	2	1
383	в памяти	1	1
384	однако он	1	1
385	объективного мира	3	1
386	по крайней	2	1
387	если бы	4	1
388	ни было	1	1
389	тому чтобы	1	1
390	вовсе не	35	1
391	есть всегда	1	1
392	и тому	1	1
393	если и	1	1
394	между людьми	1	1
395	чистом виде	1	1
396	другого или	1	1
397	она не	2	1
398	иной раз	1	1
399	и начинает	1	1
400	как о	1	1
401	не имеет	2	1
402	тогда когда	1	1
403	текста и	5	1
404	во время	1	1
405	и сама	2	1
406	говорить о	6	1
407	текст но	1	1
408	для кого	1	1
409	о них	1	1
410	что вы	3	1
411	иметь в	4	1
412	во всякой	2	1
413	но только	2	1
414	общий для	1	1
415	это мы	2	1
416	на котором	1	1
417	и всегда	2	1
418	рассматриваться в	1	1
419	этого сознания	1	1
420	имеем дело	1	1
421	это именно	1	1
422	пиковой даме	1	1
423	другой стороны	3	1
424	тех или	3	1
425	именно его	1	1
426	для нас	5	1
427	о нем	3	1
428	самой этой	1	1
429	только с	1	1
430	уже и	3	1
431	в каком	3	1
432	в стиле	1	1
433	вот в	2	1
434	в момент	1	1
435	уже о	1	1
436	указание на	4	1
437	и другим	2	1
438	имеет место	1	1
439	отказаться от	1	1
440	одним и	1	1
441	ничего общего	11	1
442	существует только	1	1
443	не объект	1	1
444	можно и	1	1
445	как мы	7	1
446	но по	1	1
447	символизма если	1	1
448	и от	1	1
449	сознания однако	1	1
450	мысль о	1	1
451	мы никогда	3	1
452	вопрос что	1	1
453	в дальнейшем	4	1
454	сознания с	2	1
455	решающую роль	1	1
456	что может	2	1
457	на нее	1	1
458	действительности это	1	1
459	или в	4	1
460	он говорит	1	1
461	на путь	1	1
462	с самим	1	1
463	мог бы	1	1
464	а все	1	1
465	он остается	1	1
466	в третьем	1	1
467	ничто в	1	1
468	действительности по	1	1
469	чем художественный	1	1
470	и здесь	6	1
471	нам представляется	1	1
472	того он	1	1
473	это вполне	1	1
474	и внутреннее	2	1
475	никак не	4	1
476	и что	9	1
477	всех подобных	1	1
478	его жизни	1	1
479	есть так	1	1
480	можно сказать	5	1
481	и который	2	1
482	является здесь	1	1
483	к нему	3	1
484	во всех	7	1
485	в полтаве	1	1
486	этому поводу	3	1
487	и во	3	1
488	природы которая	1	1
489	на одном	2	1
490	во всей	3	1
491	что же	9	1
492	крайней мере	2	1
493	этот последний	2	1
494	и других	1	1
495	в художественной	1	1
496	бы вполне	2	1
497	который бы	2	1
498	не мешает	2	1
499	это всегда	1	1
500	нового типа	1	1
501	в литературе	4	1
502	однако изучение	1	1
503	поэтому для	2	1
504	тот же	1	1
505	например есть	1	1
506	что даже	1	1
507	сознания из	1	1
508	гораздо более	2	1
509	может оказаться	1	1
510	было и	1	1
511	но ее	3	1
512	литературе и	4	1
513	с самой	1	1
514	тот или	1	1
515	со всеми	2	1
516	не можем	2	1
517	в значении	1	1
518	вернуться к	1	1
519	в виде	15	1
520	свидетельствует о	3	1
521	сознания так	1	1
522	кажется что	1	1
523	чем ее	1	1
524	от других	2	1
525	за ним	1	1
526	раз с	2	1
527	что будет	2	1
528	не так	1	1
529	в котором	5	1
530	не для	2	1
531	так как	11	1
532	не о	2	1
533	как такового	2	1
534	этого он	1	1
535	герой как	1	1
536	значение только	1	1
537	бы это	1	1
538	перейти к	4	1
539	о каком	1	1
540	со всем	2	1
541	другого и	1	1
542	выходит за	1	1
543	до сих	3	1
544	может и	3	1
545	хоть и	1	1
546	нельзя сказать	2	1
547	именно в	4	1
548	человека а	2	1
549	чем он	1	1
550	и говорил	1	1
551	и внешнее	1	1
552	в некоторых	1	1
553	и жизни	1	1
554	однако и	3	1
555	человек в	1	1
556	ниже в	1	1
557	он становится	1	1
558	только от	1	1
559	и п	1	1
560	становится ясным	2	1
561	мы знаем	1	1
562	если не	4	1
563	для этой	1	1
564	среди прочих	1	1
565	они все	1	1
566	между собою	7	1
567	и если	6	1
568	нами как	1	1
569	ни на	4	1
570	он уже	1	1
571	в акте	1	1
572	речь не	1	1
573	к своему	1	1
574	не знал	5	1
575	и на	8	1
576	одновременно с	1	1
577	впрочем это	1	1
578	вокруг себя	1	1
579	по существу	2	1
580	сам не	1	1
581	евгении онегине	1	1
582	многих других	1	1
583	о месте	1	1
584	в это	2	1
585	с ее	1	1
586	не выходит	1	1
587	действительности не	1	1
588	и о	8	1
589	сих пор	3	1
590	только для	3	1
591	о его	2	1
592	лермонтов в	1	1
593	текст и	2	1
594	природу и	1	1
595	между прочим	2	1
596	имел в	2	1
597	но для	3	1
598	пока еще	3	1
599	просто как	1	1
600	романа о	1	1
601	из которых	1	1
602	и искусства	4	1
603	уже на	2	1
604	не имея	1	1
605	но такой	1	1
606	сознания и	2	1
607	от него	1	1
608	и все	7	1
609	собственно говоря	2	1
610	не будучи	1	1
611	но зато	1	1
612	от всего	3	1
613	только что	2	1
614	или не	3	1
615	как человек	1	1
616	в общем	1	1
617	нами не	1	1
618	в романе	1	1
619	не знает	1	1
620	сказать что	13	1
621	только как	1	1
622	была бы	1	1
623	от всех	2	1
624	совершенно не	6	1
625	сознания на	1	1
626	друга а	1	1
627	в трех	1	1
628	но вечно	1	1
629	самое и	1	1
630	в действительности	3	1
631	но эти	1	1
632	к этой	1	1
633	а я	1	1
634	однако мы	1	1
635	вместе с	2	1
636	к этому	1	1
637	и особенно	2	1
