N	4gram	Tiupa_Vved_1	Narrotol
144	но в новейшее время	1	1
145	следует подчеркнуть что риторические	1	1
146	обратившись к широко распространившемуся	1	1
147	жизни для языковой этнической	1	1
148	скорости по обратимости/необратимости но	1	1
149	на смеховую реакцию нравственный	1	1
150	ощущали себя любимыми свободными	1	1
151	к [рассказываемой в.т.] истории	1	1
152	размежевать невозможно да и	1	1
153	своей прецедентности здесь актант	1	1
154	том или ином варианте	1	1
155	здесь не в том	1	1
156	поступки только раскрывают содержание	1	1
157	о возможности двоякой нарративной	1	1
158	в настоящем существовании асинхрония	1	1
159	быта временем диегетического мира	1	1
160	ситуации а в том	1	1
161	время диегетическое если говорить	1	1
162	рассказанной истории не имеет	1	1
163	розы на вот возьми	1	1
164	категория которая не может	1	1
165	в противном случае он	1	1
166	как беспрецедентный факт который	1	1
167	или претворению того что	1	1
168	динамика которого создается лишь	1	1
169	как увлекательное переплетение циклической	1	1
170	итоге отцовский персонаж приобретает	1	1
171	оно необратимо вписано в	1	1
172	и не столько чем	1	1
173	рассматривать в категориях идиллического	1	1
174	на утро может показаться	1	1
175	запредельного пространства в мир	1	1
176	самостоятельные интриги с одной	1	1
177	идиллического хронотопа однако идиллический	1	1
178	время является временем ментальным	1	1
179	писателем инициатором нарративности и	1	1
180	употребления нарративных энтимем напротив	1	1
181	никак не можем рассмеяться	1	1
182	рассказа все что находится	1	1
183	злочастии не могло бы	1	1
184	не стабильно изменчиво иначе	1	1
185	мы всегда можем вернуться	1	1
186	персонажем в той мере	1	1
187	позитивно на фоне общечеловеческой	1	1
188	этом между делом мы	1	1
189	может и должен совершить	1	1
190	конструктивной природе наррации мысленно	1	1
191	в стране мертвых преображения	1	1
192	или читатель реципиент нарратива	1	1
193	изменчиво иначе говоря при	1	1
194	в далеком прошлом и	1	1
195	улыбнуться а не идентифицировать	1	1
196	научной религиозной художественной профессиональной	1	1
197	инновации такого рода вынуждают	1	1
198	цели вследствие чего открывается	1	1
199	к другим лицам и	1	1
200	не могло бы возникнуть	1	1
201	слушателя нет рассказывания рассказать	1	1
202	взаимодействия сознаний и событие	1	1
203	состоит в нарастании интенсивности	1	1
204	началом и концом в	1	1
205	и стилистике история будет	1	1
206	множества обобщающих систем представления	1	1
207	по удачному выражению осипа	1	1
208	формироваться образ читателя в	1	1
209	действий человека не зависит	1	1
210	тому как день сменяется	1	1
211	не столько самой наррацией	1	1
212	и уж во всяком	1	1
213	но и не сводится	1	1
214	симметрии тогда как для	1	1
215	в частности из этого	1	1
216	а рассказ возможен только	1	1
217	способно иметь для нас	1	1
218	лев толстой по поводу	1	1
219	словесностью лиминальная схема повествуемой	1	1
220	событий сопоставляя трактовки интриги	1	1
221	интригу читательского ожидания либо	1	1
222	о том что диегетический	1	1
223	имя и функция вестника	1	1
224	адресата в противном случае	1	1
225	художественному хотя в литературно-художественной	1	1
226	продолжения если к первому	1	1
227	это специфический для данной	1	1
228	преображающийся субъект восприятия а	1	1
229	глубоко и т.п но	1	1
230	в чужом для него	1	1
231	звеном которой служит символическая	1	1
232	реалиями или существами но	1	1
233	восстановление исходной ситуации а	1	1
234	животными персонажами неро назначается	1	1
235	движение времени сюжета истории	1	1
236	от времени физического в	1	1
237	другой взрослой позиционируется как	1	1
238	а не идентифицировать себя	1	1
239	человек и т.п строго	1	1
240	говорящего субъекта в чеховском	1	1
241	той о которой было	1	1
242	репрезентирующего событийный опыт сознания	1	1
243	инициации смерть и воскресение	1	1
244	отцовского кабинета ценностным центром	1	1
245	отклонениями от нормы оставляя	1	1
246	аналог фактического мира не	1	1
247	по отношению к аномальным	1	1
248	тогда как для пост-классического	1	1
249	происходит в живой речи	1	1
250	отсутствие топоса согласия между	1	1
251	манифестированный нарративным текстом он	1	1
252	данного дискурса как коммуникативного	1	1
253	двух но зато центральных	1	1
254	до его мифологического субстрата	1	1
255	коммуникативном событии рассказывания есть	1	1
256	же она тем что	1	1
257	такого пути и составляет	1	1
258	некоторое условное пространство и	1	1
259	историю приготовленную таким образом	1	1
260	об этом будет рассказано	1	1
261	обозначаемое греческим словом экфрасис	1	1
262	он может и должен	1	1
263	самом первом эпизоде как	1	1
264	восстановления исходной ситуации с	1	1
265	нины нянька ча-аю раздается	1	1
266	проникновения в тайну или	1	1
267	эпизоде как бы в	1	1
268	условное пространство и время	1	1
269	возникнуть если бы молодец	1	1
270	только рецептивными актами воспринимающих	1	1
271	последовательными этапам которые ритмизуют	1	1
272	истинных помощников у детей	1	1
273	миры действительной жизни и	1	1
274	и их самих жестокой	1	1
275	котят дядя петруша со	1	1
276	сами участвуем как слушатели-читатели	1	1
277	раскрывается в своей прецедентности	1	1
278	ча-аю раздается реплика мамы	1	1
279	коммуникативного события рассказывания то	1	1
280	его зеркальным отображением пространственная	1	1
281	как преступление так и	1	1
282	интрига есть завершенная совокупность	1	1
283	отрезки итеративного процесса время	1	1
284	имеет место слияние пространственных	1	1
285	как по своей природе	1	1
286	бытия будучи по удачному	1	1
287	грандиозную интригу мировой истории	1	1
288	составе циклической сюжетной схемы	1	1
289	удивление нераздельно связаны особое	1	1
290	важно не только а	1	1
291	или технологичных действий человека	1	1
292	встречается художественная наррация всегда	1	1
293	тогда как истинных помощников	1	1
294	нарратора за ответом следует	1	1
295	эпопейной и многочисленных лиминальных	1	1
296	эпилога войны и мира	1	1
297	альтернативных перспектив продолжения эти	1	1
298	правильно поставленный по выражению	1	1
299	завязка и развязка являются	1	1
300	хотел жити как ему	1	1
301	во всей его полноте	1	1
302	таким образом для рецептивной	1	1
303	истории виртуальная трехмерная протяженность	1	1
304	эпоса мифы о богах	1	1
305	текстах такого рода нейтральных	1	1
306	коммуникативное событие взаимодействия сознаний	1	1
307	сюжетные схемы это только	1	1
308	происшествий однако спрашивать о	1	1
309	событие рассказывания в частности	2	1
310	было рассказано одним из	1	1
311	рецептивными актами воспринимающих сознаний	1	1
312	представлений об условиях того	1	1
313	нового времени и великим	1	1
314	него позицию адресата в	1	1
315	которое бахтин выявил обратившись	1	1
316	него мире и/или прохождением	1	1
317	становится художественно-зримым пространство же	1	1
318	дома однодневным циклом повседневного	1	1
319	такая категория которая не	1	1
320	при этом подлежащего однозначной	1	1
321	самого рассказывания в этом	1	1
322	гарантирует возможное смысловое единство	1	1
323	персонаж приобретает ключевую в	1	1
324	сознания адресата это конвенциональный	1	1
325	нерассказанной жизни и внутренним	1	1
326	сверхтопос без которого взаимопонимание	1	1
327	их актантных центров и	1	1
328	глубинному автору и глубинному	1	1
329	повествовательный вопрос обычно имплицитный	1	1
330	рассказано одним из персонажей	1	1
331	ожидания если нарративные энтимемы	1	1
332	диегетическое время излагаемых событий	1	1
333	асинхрония диегетического и медиального	1	1
334	радость узнавания но не	1	1
335	стихов главного героя однако	1	1
336	повествования бы уничтожился мне	1	1
337	ни говорящий ни слушающий	1	1
338	не восстанавливался как вечный	1	1
339	события нельзя признать вполне	1	1
340	картиной мира дающей масштабы	1	1
341	обращенности не к фабуле	1	1
342	едва ли не наиболее	1	1
343	в той степени в	1	1
344	своего рода слои имплицитная	1	1
345	нас значимым событием однако	1	1
346	рассказ или внутренним чтение	1	1
347	в какой тональности и	1	1
348	от нормы оставляя сколь	1	1
349	дома очень много крыс	1	1
350	к позиции отводимой адресату	1	1
351	быть типической имеется устойчивая	1	1
352	греховной нормы при всей	1	1
353	рассказываемых событий сопоставляя трактовки	1	1
354	могли бы оказаться в	1	1
355	то два обрамляющих звена	1	1
356	как бы в ответ	1	1
357	из процессуальной непрерывности бытия	1	1
358	но показательным образцом может	1	1
359	миросозерцания для которого событийно	1	1
360	во всех без исключения	1	1
361	опираясь прежде всего на	1	1
362	частью завязкой а не	1	1
363	призван противостоять один из	1	1
364	пространству дома однодневным циклом	1	1
365	семейный обед четыре центральных	1	1
366	по мысли толстого его	1	1
367	предоставляет ящик для рождения	1	1
368	напротив ускоряющих восприятие принципиальная	1	1
369	высказывания в составе литературного	1	1
370	повествуемым миром с легкой	1	1
371	остановленное это время памяти	1	1
372	светом нравственного абсолюта вслед	1	1
373	события рассказывания перечитывая шедевр	1	1
374	котенка с гербовой бумаги	1	1
375	собой время нашего восприятия	1	1
376	себе например трактатом пьера	1	1
377	целого дня детей не	1	1
378	пути поиск такого пути	1	1
379	субъекта речи оцельняющая фрактальность	1	1
380	повествуемое событие перечисленные сюжетные	1	1
381	может именоваться императивной ею	1	1
382	первопредках о самом первом	1	1
383	позиционирует своих персонажей и	1	1
384	образует едва ли не	1	1
385	эпохе с ее предпочтениями	1	1
386	свершившегося как о симптоме	1	1
387	событийности свершившегося как о	1	1
388	об условиях того мира	1	1
389	события как исполнения намеченной	1	1
390	можно назвать доктора живаго	1	1
391	как видится фокализатору данной	1	1
392	и временных примет в	1	1
393	адекватной установки со стороны	1	1
394	поскольку не отделен от	1	1
395	протяжении единого высказывания смена	1	1
396	ситуации с другой в	1	1
397	медиального пластов нарративного времени	1	1
398	обнаруживается фрактальный разлом повествуемого	1	1
399	ей предпосылками событийности охватывается	1	1
400	дети не ведая экзистенциальной	1	1
401	картиной мира будучи писателем	1	1
402	литературы неклассической художественности к	1	1
403	его имплицитному адресату последний	1	1
404	некий набор правил существования	1	1
405	ценностную значимость какой лишены	1	1
406	нарративного целого систему персонажей	1	1
407	ответом следует обращаться к	1	1
408	нарратива к некоторой культурной	1	1
409	могут входить персонажи рассказывающие	1	1
410	модель развертывания событийной цени	1	1
411	гибели котят приобретает в	1	1
412	конкретный слушатель или читатель	1	1
413	интереса о котором рассуждал	1	1
414	текста а не позицию	1	1
415	семантической границы между жизнью	1	1
416	пребыванием персонажа в чужом	1	1
417	онегине читатель ждет уж	1	1
418	девочка присутствующие во всех	1	1
419	циклической эпопейной и многочисленных	1	1
420	к его высказыванию они	1	1
421	естественно замедляет восприятие а	1	1
422	природы носили перформативно-итеративный характер	1	1
423	книжности к прельщению адама	1	1
424	знаков наррация предполагает широкие	1	1
425	мира это специальная модификация	1	1
426	в мастере и маргарите	1	1
427	смену состояния предшествующего кризису	1	1
428	воображаемого наррация прокладывает границу	1	1
429	составляют семейно-идиллический набор персонажей	1	1
430	фуко конституируется не вещами	1	1
431	негативный и т.д здесь	1	1
432	нарративного времени создается не	1	1
433	кошке этой функции не	1	1
434	принадлежностью цепи эпизодов к	1	1
435	целого вокруг интриги названого	1	1
436	так и по длительности	1	1
437	нашей способности прослеживать историю	1	1
438	мира все же игнорирует	1	1
439	что элиминировано из него	1	1
440	же время у всякого	1	1
441	встречи двух и более	1	1
442	и читателем реципиентом обнаруживаются	1	1
443	позиция субъекта речи оцельняющая	1	1
444	пространственное время динамика которого	1	1
445	в данном рассказе совершенно	1	1
446	установки со стороны воспринимающего	1	1
447	осипа мандельштама движущей силой	1	1
448	в литературно-художественной наррации эти	1	1
449	преломлении в частности через	1	1
450	ней представляет собой время	1	1
451	тем не менее сохраняет	1	1
452	воспринимается нашим слухом внешним	1	1
453	ремесло такого рода интерес	1	1
454	кульминационным звеном которой служит	1	1
455	собой своего рода общий	1	1
456	того что дети не	1	1
457	сферы общения комплекс исходных	1	1
458	в своей прецедентности здесь	1	1
459	субъект восприятия а мы	1	1
460	статус рассказанного происшествия определяется	1	1
461	с ее предпочтениями и	1	1
462	культуре конфигурациям к схематизму	1	1
463	этапам которые ритмизуют неуверенное	1	1
464	пролепсис что естественно замедляет	1	1
465	рассказывающие некоторую собственную историю	1	1
466	эпизоды организовывая ими время	1	1
467	полагал что вполне адекватным	1	1
468	активирует в сознаниях коммуникантов	1	1
469	преображение перемену статуса героя	1	1
470	а не только художественному	1	1
471	мышления роковым образом их	1	1
472	с диегетическим пространством единстве	1	1
473	рассказу фрактально не примкнет	1	1
474	объемлющей их картине мира	1	1
475	годового природных циклов ритуальных	1	1
476	что он может и	1	1
477	нарративная картина мира у	1	1
478	и разрешается в воспринимающем	1	1
479	деле физическое пространство способно	1	1
480	времени и пространства присуща	1	1
481	детьми и котятами возникает	1	1
482	позаботившаяся о кошке этой	1	1
483	между детьми и взрослыми	1	1
484	в новейшей практике художественного	1	1
485	рассказывания способно оттеснять на	1	1
486	не имеет априорных фаз	1	1
487	в нарративном дискурсе общеизвестная	1	1
488	сюжетного действия может быть	1	1
489	единством глубинного смысла данного	1	1
490	есть имя и функция	1	1
491	дубликат этого локуса маловероятно	1	1
492	референтных объектов и знаков	1	1
493	пространства входит только поименованное	1	1
494	мира представляет собой своего	1	1
495	мире присущими ей предпосылками	1	1
496	первом эпизоде как бы	1	1
497	которой завязка и развязка	1	1
498	или иному типу сюжетосложения	1	1
499	функцией отца дети в	1	1
500	потенциально предполагаемая всяким высказыванием	1	1
501	однако человек в нем	1	1
502	данного нарративного дискурса таким	1	1
503	в данном случае это	1	1
504	или существами но [...]	1	1
505	воплощенной в структуре текста	1	1
506	собой сотворение интереса для	1	1
507	схема кумулятивная которая состоит	1	1
508	тексте актуализированное нарратором а	1	1
509	данная фаза может оказаться	1	1
510	которая состоит в нарастании	1	1
511	не непосредственно а исключительно	1	1
512	только художественному хотя в	1	1
513	остранняющей наррации гоголь тем	1	1
514	качестве яркого примера организованности	1	1
515	присущими ей предпосылками событийности	1	1
516	бы уничтожился мне невольно	1	1
517	рассказа необходимо должна обратиться	1	1
518	к одной интриге в	1	1
519	актуализируется только рецептивными актами	1	1
520	представляет собой креативную компетенцию	1	1
521	после него термину хронотоп	1	1
522	образцами повествования с прецедентной	1	1
523	в отношении симметрии тогда	1	1
524	рецептивную интенцию адресата коррелирующую	1	1
525	интриги названого типа можно	1	1
526	он полагал нарративе стремился	1	1
527	и нулевой в случае	1	1
528	собой единством персонажей но	1	1
529	невольно представлялось что смерть	1	1
530	традиция разграничения двух универсальных	1	1
531	особенность нарративного пространства его	1	1
532	раздается реплика мамы не	1	1
533	смысловой значимости история по	1	1
534	новейшее время значимость ее	1	1
535	все что находится за	1	1
536	того что является событием	1	1
537	специальная модификация общериторического понятия	1	1
538	коннотации роль папы в	1	1
539	истории соотнесенность с неизбежным	1	1
540	кумулятивная интрига становилась направляющей	1	1
541	любимыми свободными и защищенными	1	1
542	нарративного пространства его отграниченность	1	1
543	сердцевине истории в направлении	2	1
544	современной нарратологии его иногда	1	1
545	а не все что	2	1
546	автору и глубинному адресату	1	1
547	гибели на помойке он	1	1
548	по ходу рассказывания носит	1	1
549	дискурсе общеизвестная особенность зрелого	1	1
550	возврат либо смену состояния	1	1
551	точно из земли выросши	1	1
552	вычленения событий из процессуальной	1	1
553	речи персонажей принадлежащие различным	1	1
554	детской кухни гостиной где	1	1
555	поддержка иначе говоря всякое	1	1
556	отношению к христианским императивам	1	1
557	содержания сознания замкнуть единым	1	1
558	аналогичная сепаратности диегетического пространства	1	1
559	мира общее наименование для	1	1
560	и после первого и	1	1
561	завязка и развязка находятся	1	1
562	риторическая модальность это такая	1	1
563	фоновых и чисто служебных	1	1
564	третий и т.д связанные	1	1
565	два-три таких разлома одновременно	1	1
566	т.е повествуемым миром с	1	1
567	единственное помещение где котята	1	1
568	жизнью и смертью усвоенная	1	1
569	протекания нарративной истории обратимая	1	1
570	мира пронизанная дидактическим светом	1	1
571	нового высказывания в составе	1	1
572	было дальше-то? однако в	1	1
573	смысла диегетическое же пространство	1	1
574	наррация прокладывает границу между	1	1
575	жизнеуклад и разворачивается по	1	1
576	рассказе совершенно чужда идиллическому	1	1
577	ими время пространство и	1	1
578	одной стороны циклическую модель	1	1
579	циклической сюжетной схемы обнаруживаются	1	1
580	литературное ремесло такого рода	1	1
581	хронотопа однако идиллический хронотоп	1	1
582	референтная сторона высказывания как	1	1
583	авантюрно-приключенческих сюжетов или биографических	1	1
584	чередовании нарратором моментов утаивания	1	1
585	неро наделив неро функцией	1	1
586	можем рассмеяться вместе с	1	1
587	растянутую между началом и	1	1
588	далеком прошлом и служащим	1	1
589	данной ситуации появляется в	1	1
590	однозначной оценке в категориях	1	1
591	субъекта и рецептивного сознания	1	1
592	особый виртуальный континуум который	1	1
593	и превращенный тем самым	1	1
594	оцельняющую рассказ позицию свидетеля	1	1
595	участок текста цепь кадров	1	1
596	имеет начало и конец	1	1
597	в котором позиционируется коммуникативный	1	1
598	катастрофическое отсутствие топоса согласия	1	1
599	действительного экстрадиегетического мироустройства и	1	1
600	себя с неким непритязательным	1	1
601	откровения текст итогового авторского	1	1
602	и глубинному адресату связанными	1	1
603	позитивно стабильный жизнеуклад и	1	1
604	коррелирующая с энигматической интригой	1	1
605	однако спрашивать о художественном	1	1
606	его произведение не роман	1	1
607	идиллическим однако для уверенной	1	1
608	и брак представлялся большею	1	1
609	энтимемы служат узнаванию повествуемого	1	1
610	фаза может оказаться и	1	1
611	как образ автора может	1	1
612	письма прежде всего чеховской	1	1
613	рассказчик позиционирует своих персонажей	1	1
614	смыслу слов практически не	1	1
615	смерть после которых интерес	1	1
616	уже говорилось выше не	1	1
617	уникальна в той степени	1	1
618	для множества обобщающих систем	1	1
619	как рассуждал мишель фуко	1	1
620	картине мира а также	1	1
621	то есть в чередовании	1	1
622	неизбежным концом придает повествуемым	1	1
623	между детьми и котятами	1	1
624	необходимо должна обратиться к	1	1
625	все же игнорирует этот	1	1
626	пространство же интенсифицируется втягивается	1	1
627	знаки текста событийность рассказывания	1	1
628	мною лицам известные границы	1	1
629	движется действие достаточно очевидным	1	1
630	пространственных и временных примет	1	1
631	и физическое так и	1	1
632	молодец слушался отца и	1	1
633	бытия угадывается в смысловой	1	1
634	мамы не забудьте дать	1	1
635	адресата коррелирующую с креативной	1	1
636	что касается типичности нарративной	1	1
637	зато центральных эпизодах уподобляясь	1	1
638	строго говоря персонаж тоже	1	1
639	встрече с ранней чеховской	1	1
640	усвоив выдвинутое вольфгангом изером	1	1
641	рассказывание не миф но	1	1
642	а исключительно в медиальном	1	1
643	реальности что не исключает	1	1
644	пространственный вектор а низ	1	1
645	актуализируется без слушателя нет	1	1
646	одной интриге в мастере	1	1
647	безухова по аналогии с	1	1
648	и иные объекты повествования	1	1
649	явления иного порядка когда	1	1
650	миф но корнями своими	1	1
651	входит в диегетический мир	1	1
652	после первого и последующих	1	1
653	функций по ходу рассказывания	1	1
654	войны и мира по	1	1
655	всякая семантическая пауза подобно	1	1
656	этого оно непрерывно и	1	1
657	время подлежит не рассказыванию	1	1
658	рецептивной рефигурации читательским сознанием	1	1
659	завязкой а не развязкой	1	1
660	субпространства детской кухни гостиной	1	1
661	случае он остается вне	1	1
662	можно развернуть в цепь	1	1
663	актантных центров и смысловой	1	1
664	скрепляемые словом конфигурируемые рикёр	1	1
665	энигматической интригой состоит в	1	1
666	разграничения двух универсальных схем	1	1
667	что я никак не	1	1
668	составляет нарративную интригу дидактических	1	1
669	пространство в котором рассказчик	1	1
670	продуктивную для классической художественной	1	1
671	распознаются читателем по большей	1	1
672	картины мира излагаются события	1	1
673	в.т.] истории использовать данный	1	1
674	о котором рассуждал лев	1	1
675	и внутренним континуумом рассказа	1	1
676	моделирования адресата рассказывания текстом	1	1
677	представляет собой очень существенный	1	1
678	текста событийность рассказывания может	1	1
