N	2gram	Ircho_Kome_2	FransuaR
494	были с	1	1
495	где в	1	1
496	цитаты из	2	1
497	только на	1	1
498	чувствует себя	1	1
499	имели бы	1	1
500	пришли к	1	1
501	стороны он	1	1
502	после смерти	3	1
503	к которому	1	1
504	на которые	1	1
505	что не	1	1
506	природой человека	1	1
507	говорит о	1	1
508	что последний	1	1
509	на этот	4	1
510	не на	1	1
511	занимает в	1	1
512	а не	1	1
513	только как	1	1
514	а по	1	1
515	чем на	2	1
516	ближе к	1	1
517	он и	1	1
518	если не	2	1
519	в вину	1	1
520	случаев не	1	1
521	в руках	4	1
522	с помощью	1	1
523	ближе всего	1	1
524	все более	1	1
525	этой же	1	1
526	в частности	4	1
527	рассматривали как	1	1
528	если она	1	1
529	над ним	1	1
530	к своему	1	1
531	по своему	2	1
532	еще тем	1	1
533	чем в	2	1
534	и там	1	1
535	поводом для	2	1
536	выступает против	2	1
537	действительно не	1	1
538	материал для	1	1
539	его творчество	1	1
540	для изображения	1	1
541	о его	4	1
542	и единственного	1	1
543	оружием в	1	1
544	народа и	1	1
545	ближайших потомков	1	1
546	в наше	1	1
547	всего в	2	1
548	в более	1	1
549	это уже	1	1
550	этот образ	1	1
551	не является	2	1
552	и для	4	1
553	случаях когда	1	1
554	к будущему	1	1
555	и от	4	1
556	показателен для	1	1
557	стремлением к	1	1
558	и позже	1	1
559	это как	1	1
560	и питьем	1	1
561	для нас	3	1
562	бы в	2	1
563	не более	2	1
564	еще более	2	1
565	и ни	1	1
566	и как	1	1
567	стояла в	1	1
568	быта как	1	1
569	будто бы	1	1
570	частной жизни	1	1
571	в знаменитом	1	1
572	утверждал что	1	1
573	за этим	1	1
574	в стихах	1	1
575	к самому	1	1
576	иначе чем	1	1
577	с ними	2	1
578	теперь в	2	1
579	равно как	1	1
580	в свою	1	1
581	или иного	1	1
582	отношению к	3	1
583	можно привести	2	1
584	ко времени	3	1
585	на это	2	1
586	к этому	5	1
