N	2gram	Potebnia_M_4	FransuaR
116	при этом	15	3
117	и сам	1	3
118	образов в	1	3
119	на все	1	3
120	с другими	4	3
121	было бы	8	3
122	на первый	1	3
123	и их	3	3
124	тесно связаны	1	3
125	к этим	1	3
126	также что	1	3
127	потому что	33	3
128	только с	1	3
129	этом отношении	1	3
130	есть только	5	3
131	они и	1	3
132	как один	1	3
133	котором мы	1	3
134	те же	3	3
135	до сих	4	3
136	к нему	5	3
137	во втором	1	3
138	того что	14	3
139	одной из	1	3
140	только в	15	3
141	конечно не	2	3
142	есть в	5	3
143	до того	3	3
144	что не	6	3
145	не были	2	3
146	в данном	4	3
147	в первой	1	3
148	и не	18	3
149	сих пор	4	3
150	но это	3	3
151	не мог	1	3
152	и для	2	3
153	на языке	1	3
154	здесь только	1	3
155	между ними	4	3
156	жизни и	1	3
157	в искусстве	3	3
158	всем и	1	2
159	если б	4	2
160	с образом	1	2
161	связана с	1	2
162	и то	5	2
163	с точки	3	2
164	должна быть	1	2
165	том какое	1	2
166	было и	2	2
167	мы не	8	2
168	есть нечто	5	2
169	говорить о	5	2
170	а для	1	2
171	но уже	3	2
172	природы и	2	2
173	но конечно	1	2
174	землю и	1	2
175	но не	1	2
176	то он	2	2
177	в новом	1	2
178	за пределы	1	2
179	в истории	4	2
180	точки зрения	4	2
181	дает нам	1	2
182	весьма распространено	1	2
183	хотя и	5	2
184	и отчасти	1	2
185	духа в	1	2
186	он в	1	2
187	и тот	3	2
188	этого образа	1	2
189	и те	1	2
190	так сказать	5	2
191	на его	3	2
192	он не	2	2
193	есть именно	1	2
194	на этом	1	2
195	что все	4	2
196	значение в	1	2
197	лишь в	3	2
198	второй половины	1	2
199	это было	2	2
200	заключается в	1	2
201	мы видели	1	2
202	в развитии	1	2
203	одного и	1	2
204	из этих	2	2
205	но если	1	2
206	в своей	1	2
207	уже здесь	2	2
208	страх и	1	2
209	но эта	2	2
210	ряд образов	1	2
211	их в	3	2
212	в таких	2	2
213	как о	1	2
214	тогда когда	8	2
215	что их	1	2
216	от тела	1	2
217	находятся в	1	2
218	так что	5	2
219	как она	2	2
220	связи с	3	2
221	превращается в	2	2
222	не могут	2	2
223	в области	2	2
224	в дело	1	2
225	данном случае	2	2
226	естественная история	1	2
227	и когда	2	2
228	времени и	1	2
229	образом в	5	2
230	внимание на	5	2
231	доходит до	1	2
232	между тем	9	2
233	и во	1	2
234	тем более	5	2
235	а именно	4	2
236	на которой	1	2
237	но с	1	2
238	и влияние	1	2
239	они могут	2	2
240	человека с	1	2
241	эти образы	2	2
242	что если	6	2
243	себе в	3	2
244	никто не	2	2
245	и прежде	2	2
246	может быть	26	2
247	в форме	1	2
248	человека и	3	2
249	что человек	3	2
250	и самая	1	2
251	если мы	2	2
252	нужно сказать	1	2
253	а не	12	2
254	с образами	2	2
255	в частности	1	2
256	начиная с	1	2
257	и потому	10	2
258	как это	1	2
259	отрывок из	1	2
260	влияния на	1	2
261	не был	1	2
262	знать что	1	2
263	несколько слов	2	2
264	что мы	10	2
265	мира и	1	2
266	для нас	14	2
267	от него	2	2
268	в эту	1	2
269	бы в	2	2
270	в этих	3	2
271	еще более	2	2
272	в том	23	2
273	и у	2	2
274	другой стороны	1	2
275	состоит из	1	2
276	от всех	1	2
277	что даже	2	2
278	есть и	2	2
279	ту же	3	1
280	в сфере	1	1
281	потом и	1	1
282	до него	1	1
283	заимствованное из	1	1
284	и через	1	1
285	ли оно	1	1
286	сам по	4	1
287	все остальное	1	1
288	на самом	3	1
289	он может	1	1
290	выражения как	2	1
291	то в	3	1
292	тем же	1	1
293	в мыслях	1	1
294	др в	1	1
295	что народная	1	1
296	в их	1	1
297	его не	1	1
298	в несколько	1	1
299	полагает что	1	1
300	всего того	1	1
301	выражение заимствованное	1	1
302	для своего	1	1
303	образы и	3	1
304	это совершенно	1	1
305	и себя	2	1
306	и рождает	1	1
307	общества и	1	1
308	не во	1	1
309	гуманитарных наук	2	1
310	нам в	1	1
311	получают значение	1	1
312	образом уже	1	1
313	и над	1	1
314	не вполне	2	1
315	и другая	1	1
316	этим словом	3	1
317	ему в	1	1
318	то это	8	1
319	зависимости от	1	1
320	и говорить	2	1
321	в xix	1	1
322	столько же	1	1
323	еще не	3	1
324	на них	1	1
325	далее в	1	1
326	мысли и	7	1
327	что его	2	1
328	в различных	2	1
329	тем как	2	1
330	бы не	3	1
331	основано на	1	1
332	друг к	1	1
333	видели что	1	1
334	значение и	2	1
335	к слову	3	1
336	по отношению	10	1
337	отношение к	2	1
338	и разными	1	1
339	и огня	2	1
340	нет и	1	1
341	и речи	1	1
342	один и	5	1
343	и я	2	1
344	как говорит	1	1
345	бы при	1	1
346	и нет	1	1
347	словом в	1	1
348	там же	3	1
349	в приведенном	1	1
350	что нет	1	1
351	возвращаемся к	1	1
352	что по	2	1
353	и к	6	1
354	в действительности	3	1
355	следующим образом	1	1
356	и хотя	3	1
357	времени с	1	1
358	в которой	6	1
359	и животных	1	1
360	чем больше	2	1
361	в нашем	2	1
362	во многих	2	1
363	думать что	4	1
364	еще один	1	1
365	того факта	1	1
366	им в	1	1
367	слова было	1	1
368	бы только	2	1
369	его части	2	1
370	чувств и	1	1
371	имеет для	5	1
372	если он	1	1
373	между этими	1	1
374	и природы	1	1
375	есть но	1	1
376	этот процесс	1	1
377	и если	3	1
378	и стало	1	1
379	перестает быть	1	1
380	они в	1	1
381	не как	2	1
382	пить и	1	1
383	из виду	2	1
384	быть самим	1	1
385	из него	2	1
386	и по	3	1
387	образа и	3	1
388	но все	1	1
389	значительной степени	2	1
390	на нее	3	1
391	в каждом	3	1
392	касается до	1	1
393	есть все	1	1
394	же касается	1	1
395	и пожирания	1	1
396	с болезнью	1	1
397	мере и	1	1
398	значило бы	1	1
399	его в	4	1
400	и других	3	1
401	в глазах	2	1
402	он есть	1	1
403	в сложном	2	1
404	должен был	1	1
405	есть также	1	1
406	и тем	4	1
407	он все	2	1
408	далеко не	1	1
409	на основании	4	1
410	с тем	7	1
411	это до	1	1
412	явления которые	1	1
413	при каждом	1	1
414	строгом смысле	1	1
415	чем в	2	1
416	думали что	1	1
417	видим как	1	1
418	и было	1	1
419	обратимся к	1	1
420	и тогда	1	1
421	и того	1	1
422	восприятия и	1	1
423	сосредоточиться на	1	1
424	таким же	5	1
425	в следующем	1	1
426	что от	2	1
427	одним и	1	1
428	содержания а	1	1
429	в которых	3	1
430	могло бы	1	1
431	своего рода	1	1
432	от его	2	1
433	признать что	2	1
434	сходства с	1	1
435	и другого	1	1
436	одном из	2	1
437	или что	2	1
438	и относительно	2	1
439	или если	2	1
440	для нее	1	1
441	по себе	11	1
442	же мы	2	1
443	всего его	1	1
444	роль играют	1	1
445	в отношении	1	1
446	и против	1	1
447	перед собою	2	1
448	не менее	5	1
449	эта мысль	2	1
450	дали ему	1	1
451	до известной	2	1
452	ее влияние	2	1
453	что с	1	1
454	в смысле	3	1
455	дело в	1	1
456	того как	6	1
457	с живым	2	1
458	слов об	2	1
459	жизни из	1	1
460	зависят от	2	1
461	значение этого	2	1
462	вообще можно	1	1
463	не имеет	5	1
464	понять что	1	1
465	если кто	1	1
466	казалось бы	1	1
467	ничего не	1	1
468	нее нет	1	1
469	с одним	1	1
470	можно видеть	2	1
471	видим что	1	1
472	какой же	1	1
473	особое значение	1	1
474	эти три	1	1
475	раз как	2	1
476	как будто	1	1
477	стихий в	1	1
478	если только	1	1
479	факта что	1	1
480	настоящего времени	2	1
481	у меня	1	1
482	такие же	5	1
483	от их	1	1
484	его находится	1	1
485	на поле	1	1
486	могут быть	7	1
487	и вполне	2	1
488	его понимании	1	1
489	для развития	1	1
490	к другу	1	1
491	коровы в	1	1
492	и другим	3	1
493	его с	1	1
494	той или	1	1
495	как человек	3	1
496	свое значение	1	1
497	значение как	1	1
498	если же	4	1
499	значение это	1	1
500	и это	2	1
501	все связанное	1	1
502	и о	4	1
503	но вообще	1	1
504	говорит и	1	1
505	в себя	1	1
506	то время	1	1
507	в пределах	1	1
508	в ту	2	1
509	образа как	1	1
510	конечно отлично	1	1
511	образ во	1	1
512	можно было	2	1
513	ясно что	1	1
514	мы приведем	1	1
515	когда его	1	1
516	можно спросить	1	1
517	без сомнения	4	1
518	основана на	1	1
519	в некоторой	1	1
520	об этом	2	1
521	связанная с	3	1
522	образ этот	1	1
523	связанное с	1	1
524	со всех	1	1
525	живописи и	1	1
526	о нем	1	1
527	каждый раз	4	1
528	и здесь	2	1
529	известной степени	3	1
530	оно непосредственно	1	1
531	и поэтому	1	1
532	настоящее время	1	1
533	в глаза	1	1
534	на что	1	1
535	мысль не	1	1
536	после того	2	1
537	можно сказать	4	1
538	времени в	1	1
539	нас в	2	1
540	большое количество	1	1
541	образом все	1	1
542	от них	1	1
543	судить о	2	1
544	внешним миром	1	1
545	в языке	16	1
546	что и	7	1
547	это не	7	1
548	чем и	1	1
549	в другой	2	1
550	того в	1	1
551	вслед за	1	1
552	деле в	1	1
553	бросались в	1	1
554	века и	1	1
555	сказать и	1	1
556	том почему	1	1
557	различия между	1	1
558	всех сторон	1	1
559	эти последние	1	1
560	что здесь	1	1
561	том как	1	1
562	горы и	1	1
563	человека в	2	1
564	с ними	3	1
565	этот вопрос	3	1
566	как нечто	1	1
567	мощь и	1	1
568	словом и	1	1
569	есть место	1	1
570	и так	3	1
571	в природе	1	1
572	говорит только	1	1
573	их не	1	1
574	по этому	1	1
575	люди которые	2	1
576	уже не	3	1
577	и они	2	1
578	же явления	1	1
579	свидетельствует о	1	1
580	области более	1	1
581	но самое	2	1
582	рано или	2	1
583	все признаки	1	1
584	и обратно	1	1
585	превращаются в	1	1
586	обращаем внимание	1	1
587	одно из	1	1
588	совсем другое	1	1
589	для него	5	1
590	и сюда	1	1
591	в пространстве	1	1
592	ее не	3	1
593	к ним	2	1
594	мы можем	10	1
595	образом не	1	1
596	явления природы	1	1
597	ее на	1	1
598	в других	2	1
599	для того	6	1
600	уже совершенно	1	1
601	а потому	1	1
602	человеческой мысли	2	1
603	или поздно	2	1
604	от ее	2	1
605	зрения этого	1	1
606	он объясняет	1	1
607	и из	3	1
608	влияние на	2	1
609	существовать не	1	1
610	о влиянии	1	1
611	к которому	1	1
612	во второй	1	1
613	такое же	2	1
614	а с	1	1
615	и прямо	1	1
616	не было	12	1
617	света и	2	1
618	он умрет	1	1
619	они также	1	1
620	на этот	2	1
621	не знает	1	1
622	а главное	1	1
623	и каждому	1	1
624	было сказано	1	1
625	его как	1	1
626	увидим в	1	1
627	было для	1	1
628	частей тела	1	1
629	затем не	1	1
630	под влиянием	1	1
631	в связи	1	1
632	в строении	1	1
633	и об	1	1
634	в руках	1	1
635	стороны в	1	1
636	связь с	1	1
637	на чем	1	1
638	к его	2	1
639	эта связь	2	1
640	мы говорим	7	1
641	в разной	1	1
642	конечно есть	1	1
643	не из	5	1
644	к своему	1	1
645	xix века	1	1
646	до настоящего	1	1
647	он говорит	1	1
648	теми же	2	1
649	огня в	2	1
650	для обозначения	1	1
651	смысле этого	1	1
652	здесь вместо	1	1
653	на эту	1	1
654	это есть	3	1
655	если человек	1	1
656	что же	5	1
657	происходит в	2	1
658	образ и	1	1
659	да и	4	1
660	для понимания	2	1
661	два раза	1	1
662	этому в	1	1
663	исходя из	1	1
664	этого слова	7	1
665	слова и	5	1
666	связано со	1	1
667	человеческая природа	1	1
668	благодаря этому	1	1
669	только для	2	1
670	между прочим	3	1
671	явлениями природы	1	1
672	это явление	1	1
673	тем и	6	1
674	потому не	1	1
675	не существует	2	1
676	не подлежит	1	1
677	в настоящее	1	1
678	существовало до	1	1
679	и важно	1	1
680	из себя	2	1
681	у них	1	1
682	что значит	2	1
683	и необходимо	1	1
684	речи если	1	1
685	есть от	2	1
686	лишь тогда	3	1
687	их с	1	1
688	отношению к	8	1
689	и другой	1	1
690	на свет	1	1
691	это так	1	1
692	по поводу	4	1
693	это их	1	1
694	это в	1	1
695	как на	1	1
696	в таком	4	1
