N	2gram	Ircho_Kome_2	Istorich
113	нет необходимости	2	3
114	представление об	1	3
115	связи с	3	3
116	к себе	1	3
117	все еще	1	3
118	большей частью	1	3
119	в образе	3	3
120	но мы	1	3
121	а также	1	3
122	в другой	2	3
123	представления о	2	3
124	в том	11	3
125	только в	4	3
126	человека с	1	3
127	попадает в	1	3
128	не на	1	3
129	о чем	3	3
130	там где	1	3
131	к своему	1	3
132	сравнению с	1	3
133	наряду с	6	3
134	как бы	2	3
135	по существу	1	3
136	случаях когда	1	3
137	или в	3	3
138	для нас	3	3
139	всякого рода	1	3
140	же в	4	3
141	между ними	1	3
142	своего отца	2	3
143	и другие	2	3
144	такую же	1	2
145	и есть	2	2
146	видеть в	1	2
147	и за	2	2
148	по его	1	2
149	из леса	1	2
150	ему в	1	2
151	видели как	1	2
152	собой в	1	2
153	то мы	1	2
154	при жизни	1	2
155	это видно	1	2
156	тех же	3	2
157	отношение к	2	2
158	тут же	2	2
159	создается образ	1	2
160	в этой	3	2
161	в истории	5	2
162	с этим	5	2
163	в своем	6	2
164	тех случаях	1	2
165	хотя и	4	2
166	царство и	1	2
167	конечно не	1	2
168	что это	4	2
169	в целом	4	2
170	представляет собой	1	2
171	в себе	1	2
172	в нем	6	2
173	задний план	1	2
174	же это	1	2
175	его от	1	2
176	на этом	2	2
177	главным образом	1	2
178	связанных с	2	2
179	с целью	1	2
180	хотя бы	2	2
181	было бы	8	2
182	из них	7	2
183	он же	1	2
184	ни одной	1	2
185	этого не	1	2
186	с тем	5	2
187	которой он	1	2
188	нечто подобное	1	2
189	земли и	1	2
190	и их	3	2
191	можно найти	1	2
192	при существовании	1	2
193	тем не	1	2
194	все это	3	2
195	однако в	2	2
196	по себе	1	2
197	отец и	2	2
198	не менее	4	2
199	здесь на	1	2
200	не по	4	2
201	небом и	1	2
202	одна из	2	2
203	по своей	1	2
204	что на	3	2
205	в области	1	2
206	от того	2	2
207	у нас	1	2
208	его с	1	2
209	никогда не	1	2
210	и на	7	2
211	имеется в	1	2
212	если бы	9	2
213	или на	2	2
214	после того	2	2
215	а у	3	2
216	от них	1	2
217	и во	2	2
218	в современной	1	2
219	с той	2	2
220	показывают что	1	2
221	содержится в	1	2
222	себя в	3	2
223	так что	5	2
224	уже в	4	2
225	и они	1	2
226	при дворе	1	2
227	ни в	5	2
228	могло бы	1	2
229	у нее	2	2
230	в других	2	2
231	возможно что	3	2
232	были найдены	1	2
233	из таких	1	2
234	говорит о	1	2
235	на этот	4	2
236	только теперь	1	2
237	с помощью	1	2
238	в частности	4	2
239	он говорит	1	2
240	такого рода	1	2
241	и там	1	2
242	с этой	3	2
243	это уже	1	2
244	в связи	3	2
245	на задний	1	2
246	и все	2	2
247	в лице	2	2
248	в могилу	1	2
249	вот этот	1	2
250	сказать что	1	2
251	на это	2	2
252	по свидетельству	1	2
253	в северной	1	2
254	или отец	1	1
255	говоря о	1	1
256	разрешение его	1	1
257	с кем	1	1
258	от голода	1	1
259	говорилось выше	1	1
260	даже если	1	1
261	ли то	1	1
262	редкий случай	1	1
263	из его	2	1
264	что эти	1	1
265	не имеют	1	1
266	той же	3	1
267	мы не	2	1
268	полагать что	1	1
269	не заметил	1	1
270	время как	2	1
271	представляло собой	1	1
272	знаем теперь	1	1
273	не вполне	2	1
274	или дав	1	1
275	они были	1	1
276	но даже	1	1
277	и сыном	1	1
278	теперь на	1	1
279	в ней	3	1
280	и самого	1	1
281	когда речь	1	1
282	он был	2	1
283	что по	2	1
284	в различных	1	1
285	в чем	1	1
286	что люди	1	1
287	во всех	3	1
288	говоря не	1	1
289	только после	1	1
290	как правило	3	1
291	часть из	1	1
292	от его	1	1
293	землю и	1	1
294	то он	1	1
295	плен в	1	1
296	о смерти	1	1
297	не все	1	1
298	если в	2	1
299	в наиболее	4	1
300	и я	2	1
301	независимо от	5	1
302	общего с	1	1
303	что именно	2	1
304	как к	1	1
305	однако не	1	1
306	представлял собой	1	1
307	целый ряд	2	1
308	достаточно ясно	2	1
309	года до	1	1
310	и к	2	1
311	имеет в	2	1
312	под тем	2	1
313	и хотя	2	1
314	греческих и	1	1
315	ход действия	1	1
316	та же	1	1
317	каждому по	1	1
318	привести к	1	1
319	жизни так	2	1
320	в ответ	2	1
321	думать что	1	1
322	то и	1	1
323	этого было	1	1
324	лет тому	1	1
325	не могла	1	1
326	чтобы установить	1	1
327	на свой	1	1
328	и стало	1	1
329	не следует	2	1
330	которой не	1	1
331	год или	1	1
332	и почему	2	1
333	том чтобы	1	1
334	отца а	1	1
335	дом и	1	1
336	в человеческую	1	1
337	исходя из	1	1
338	совпадают с	1	1
339	за то	4	1
340	в ход	1	1
341	на все	1	1
342	наделен признаками	1	1
343	знает что	1	1
344	этой стороне	1	1
345	служит средством	1	1
346	и мы	1	1
347	войны и	3	1
348	ты мне	1	1
349	по всему	3	1
350	же образом	1	1
351	но уже	1	1
352	в них	4	1
353	существовали в	1	1
354	о которых	1	1
355	героя или	1	1
356	выступает не	1	1
357	берет на	2	1
358	со своими	1	1
359	и уже	1	1
360	к середине	2	1
361	и такая	2	1
362	с такой	1	1
363	в развитии	2	1
364	как таковой	1	1
365	и тогда	1	1
366	еще одно	1	1
367	только тем	1	1
368	внимания заслуживает	1	1
369	точки зрения	4	1
370	этой связи	1	1
371	представить себе	3	1
372	начинает меняться	1	1
373	в котором	3	1
374	то для	1	1
375	было очень	1	1
376	этого сюжета	1	1
377	должны были	1	1
378	образом и	1	1
379	друг другу	3	1
380	отцом и	1	1
381	надо признать	3	1
382	условия и	1	1
383	тому что	4	1
384	и очень	1	1
385	тем меньше	1	1
386	власть в	1	1
387	встреча с	1	1
388	в то	6	1
389	легко представить	1	1
390	это дает	1	1
391	на два	1	1
392	между небом	1	1
393	же становится	1	1
394	их из	1	1
395	в общих	1	1
396	случаев мы	1	1
397	не каждый	1	1
398	более что	1	1
399	и является	1	1
400	это слово	4	1
401	со своим	1	1
402	эти три	1	1
403	в основе	1	1
404	одним из	2	1
405	сюжета в	2	1
406	вот в	1	1
407	если у	2	1
408	не заставляет	1	1
409	других случаях	1	1
410	впереди в	1	1
411	и другой	1	1
412	к тому	12	1
413	для его	1	1
414	можно полагать	1	1
415	и это	2	1
416	как не	2	1
417	и служит	1	1
418	на основе	1	1
419	только при	1	1
420	чем говорилось	1	1
421	причиной его	1	1
422	то время	3	1
423	в пределах	1	1
424	приводит к	1	1
425	роль в	2	1
426	есть человек	1	1
427	чтобы дать	1	1
428	ясно что	8	1
429	здесь нет	1	1
430	о связи	1	1
431	во второй	1	1
432	веры в	1	1
433	жизнь и	1	1
434	является в	1	1
435	между собой	1	1
436	в эпоху	1	1
437	быту и	2	1
438	с ним	1	1
439	все его	1	1
440	в виду	2	1
441	или через	1	1
442	экономическую основу	1	1
443	внимание на	1	1
444	одного из	1	1
445	мог бы	1	1
446	на что	2	1
447	этих двух	1	1
448	в греческой	1	1
449	нас в	1	1
450	бы в	2	1
451	для античности	1	1
452	тем более	1	1
453	служит не	1	1
454	в середине	4	1
455	и следовательно	1	1
456	ничего этого	1	1
457	замечает что	1	1
458	людей с	1	1
459	по содержанию	2	1
460	один из	5	1
461	обстановку в	1	1
462	чем это	2	1
463	человека в	3	1
464	гораздо важнее	1	1
465	тот же	2	1
466	тому назад	1	1
467	речи о	1	1
468	одной из	4	1
469	которому они	1	1
470	что даже	1	1
471	нем не	2	1
472	к их	3	1
473	позволяют нам	1	1
474	очень много	1	1
475	до нас	4	1
476	может привести	1	1
477	по мнению	1	1
478	персонажей мы	1	1
479	или его	2	1
480	начало ее	1	1
481	которые очень	1	1
482	же она	1	1
483	в большинстве	1	1
484	только на	1	1
485	попадают в	1	1
486	в дом	1	1
487	в начале	4	1
488	здесь же	1	1
489	мы достаточно	1	1
490	большинстве случаев	1	1
491	а вместо	1	1
492	он имеет	1	1
493	одно из	2	1
494	но нет	1	1
495	как их	1	1
496	не для	2	1
497	среди которых	1	1
498	друг друга	3	1
499	речь и	1	1
500	как раз	1	1
501	к той	1	1
502	в очень	1	1
503	которые как	1	1
504	во власти	1	1
505	представление о	2	1
506	по смыслу	1	1
507	со стороны	2	1
508	на ее	1	1
509	или иначе	3	1
510	на дочери	1	1
511	не один	1	1
512	не обязательно	1	1
513	нельзя сказать	1	1
514	именно в	1	1
515	к которому	1	1
516	человека который	1	1
517	а с	1	1
518	если мы	1	1
519	ii как	1	1
520	однако что	1	1
521	и затем	1	1
522	что не	1	1
523	прежде всего	4	1
524	выступает в	1	1
525	к каким	1	1
526	не было	3	1
527	первоначально это	1	1
528	у других	2	1
529	с которым	2	1
530	его по	1	1
531	сослаться на	1	1
532	найдена в	1	1
533	становится ясным	1	1
534	он и	1	1
535	действия в	1	1
536	или другая	1	1
537	этой же	1	1
538	всегда является	1	1
539	или по	1	1
540	им ни	1	1
541	у первого	1	1
542	над ним	1	1
543	и землей	1	1
544	содержанию и	2	1
545	что же	1	1
546	ли эта	1	1
547	у своего	1	1
548	как будто	4	1
549	в это	2	1
550	себя их	1	1
551	на пути	2	1
552	образом на	1	1
553	естественно не	2	1
554	здесь в	3	1
555	в более	1	1
556	из дома	1	1
557	за свое	1	1
558	в результате	1	1
559	поэтому она	1	1
560	жизни и	3	1
561	еще более	2	1
562	и ни	1	1
563	не будучи	1	1
564	действительно не	1	1
565	особого внимания	1	1
566	будто бы	1	1
567	ставились в	1	1
568	силы в	1	1
569	но если	3	1
570	к ее	1	1
571	в юности	1	1
572	иначе чем	1	1
573	эта случайность	1	1
574	не знает	1	1
575	только как	1	1
576	к его	2	1
577	все к	1	1
578	поэтического творчества	1	1
579	по которой	1	1
580	этим объясняется	2	1
581	в голову	2	1
582	пути к	2	1
583	по поводу	3	1
584	тем самым	1	1
585	как на	1	1
586	том числе	3	1
