N	2gram	Bakhtin_Pr_2	Myshleni
171	или менее	3	3
172	в которых	2	3
173	которые в	1	3
174	их в	4	3
175	того как	2	3
176	но только	1	3
177	во всем	3	3
178	перед ним	2	3
179	отличается от	2	3
180	не есть	2	3
181	ничего общего	1	3
182	были бы	1	3
183	в себя	3	3
184	на том	2	3
185	является в	1	3
186	в него	7	3
187	мы видим	1	3
188	с ними	2	3
189	этот вопрос	4	3
190	между тем	3	3
191	если мы	2	3
192	в виде	3	3
193	и их	3	3
194	сами по	1	3
195	или иной	3	3
196	к которому	1	3
197	а с	2	3
198	мышления которые	1	3
199	и слово	1	3
200	в результате	4	3
201	между ними	4	3
202	другой стороны	3	3
203	их с	2	3
204	к этому	1	3
205	смысле слова	1	2
206	словом как	2	2
207	функции в	1	2
208	и то	2	2
209	но тем	1	2
210	между двумя	1	2
211	в чисто	1	2
212	к другому	5	2
213	уже по	1	2
214	то же	8	2
215	и могут	1	2
216	он получает	1	2
217	а как	4	2
218	направленных на	1	2
219	мы и	2	2
220	в прямой	1	2
221	с его	4	2
222	бы в	5	2
223	что как	1	2
224	хотя и	5	2
225	с нею	1	2
226	говорили что	2	2
227	бы с	1	2
228	но все	2	2
229	речи но	1	2
230	с их	2	2
231	нами в	2	2
232	в себе	5	2
233	или иному	1	2
234	к внутренней	2	2
235	чтобы их	1	2
236	слова не	1	2
237	здесь мы	2	2
238	в нем	12	2
239	и характер	1	2
240	в мире	1	2
241	конечно в	2	2
242	об этом	2	2
243	зрения на	1	2
244	с другими	1	2
245	от одного	2	2
246	лишь на	2	2
247	из нее	1	2
248	в них	4	2
249	это положение	1	2
250	очень легко	1	2
251	в эту	3	2
252	в этих	6	2
253	в своей	4	2
254	что говорит	2	2
255	и другого	2	2
256	в корне	1	2
257	и эти	1	2
258	лежит не	1	2
259	однако в	1	2
260	слова мы	2	2
261	но они	1	2
262	одна из	2	2
263	в плане	1	2
264	для всего	1	2
265	речи не	1	2
266	на себя	2	2
267	и его	8	2
268	внутренне не	1	2
269	очень часто	1	2
270	той или	3	2
271	указывает на	2	2
272	все еще	1	2
273	но по	1	2
274	своей речи	1	2
275	того и	3	2
276	еще в	1	2
277	не стоит	1	2
278	поэтому в	1	2
279	для этого	2	2
280	в построении	1	2
281	и здесь	3	2
282	которого оно	2	2
283	или иначе	1	2
284	и во	1	2
285	или иными	1	2
286	и только	3	2
287	другого в	3	2
288	все время	1	2
289	этом смысле	2	2
290	слово с	5	2
291	этой точки	1	2
292	первых слов	1	2
293	мы будем	3	2
294	без этого	1	2
295	где они	1	2
296	так что	5	2
297	уже не	3	2
298	ни было	2	2
299	всеми остальными	1	2
300	в начале	1	2
301	речь в	2	2
302	с теми	2	2
303	слова в	12	2
304	как их	1	2
305	в одном	12	2
306	само по	1	2
307	каждый из	2	2
308	связан с	1	2
309	на которые	1	2
310	на этот	4	2
311	которых мы	1	2
312	этого нового	1	2
313	и эта	2	2
314	мы остановимся	1	2
315	в речи	5	2
316	все более	1	2
317	слова от	1	2
318	ни на	3	2
319	и особенно	2	2
320	и потому	1	2
321	знаем о	1	2
322	речь не	1	2
323	должно быть	4	2
324	является для	1	2
325	и для	3	2
326	которых он	1	2
327	и от	1	2
328	или в	8	2
329	о котором	1	2
330	для нас	2	2
331	иное чем	1	2
332	все они	1	2
333	же в	1	2
334	тот же	3	2
335	что слова	1	2
336	отношению к	5	2
337	есть и	3	2
338	к другим	1	2
339	в своих	2	2
340	как на	1	2
341	в таком	2	2
342	все что	1	2
343	ту же	2	1
344	отношения к	2	1
345	также и	3	1
346	не знаем	1	1
347	эпоху в	1	1
348	не признать	1	1
349	сам по	5	1
350	или к	1	1
351	и чрезвычайно	1	1
352	и до	4	1
353	из его	2	1
354	в конкретном	3	1
355	видеть в	1	1
356	определяется в	1	1
357	всей ее	1	1
358	например в	2	1
359	для построения	2	1
360	есть не	1	1
361	и дополнения	1	1
362	здесь нам	1	1
363	бы уже	1	1
364	при анализе	1	1
365	себе как	2	1
366	предполагает что	1	1
367	лишь после	1	1
368	вопрос о	2	1
369	именно к	1	1
370	своими корнями	1	1
371	есть нечто	1	1
372	и через	1	1
373	так чтобы	4	1
374	от друга	2	1
375	ему в	1	1
376	не способен	1	1
377	и он	5	1
378	имеет непосредственное	1	1
379	собой в	1	1
380	не приходит	1	1
381	бы то	1	1
382	служит для	1	1
383	во всех	4	1
384	тем как	1	1
385	а следовательно	1	1
386	как если	2	1
387	слово не	8	1
388	очевидно и	1	1
389	функции слова	1	1
390	менее всего	1	1
391	как справедливо	1	1
392	то такой	2	1
393	слова на	5	1
394	отношение к	2	1
395	слову в	1	1
396	друг от	2	1
397	значение для	2	1
398	они действительно	1	1
399	сама по	4	1
400	конечно совершенно	1	1
401	ответ этот	1	1
402	речи именно	1	1
403	опирается на	2	1
404	за этим	1	1
405	во вне	1	1
406	однако не	1	1
407	кроме того	3	1
408	целый ряд	2	1
409	и понимания	1	1
410	всего как	1	1
411	более или	3	1
412	увидим что	1	1
413	тенденция как	1	1
414	и приведенных	1	1
415	впечатление что	1	1
416	только один	1	1
417	сливается с	2	1
418	та же	2	1
419	бы и	2	1
420	вопрос почему	1	1
421	без учета	1	1
422	бы не	2	1
423	что так	3	1
424	тому же	3	1
425	но ведь	5	1
426	вообще не	1	1
427	от его	1	1
428	она становится	1	1
429	чем у	3	1
430	собой не	1	1
431	что еще	1	1
432	однако он	1	1
433	по существу	3	1
434	совпадающее с	1	1
435	свои собственные	1	1
436	до конца	4	1
437	не совершается	1	1
438	ни были	1	1
439	к каждому	1	1
440	он так	2	1
441	что ни	1	1
442	будем говорить	1	1
443	значительной степени	1	1
444	то ни	1	1
445	а затем	2	1
446	что все	1	1
447	и дальше	1	1
448	и с	5	1
449	собой другое	1	1
450	и обратно	1	1
451	всеми своими	1	1
452	которая как	2	1
453	он есть	2	1
454	известно что	2	1
455	приходит в	1	1
456	и тем	1	1
457	видеть и	4	1
458	о которых	1	1
459	и вы	2	1
460	все равно	1	1
461	в слове	5	1
462	которой он	1	1
463	несмотря на	1	1
464	чем в	1	1
465	что второй	1	1
466	речь для	1	1
467	первый тип	1	1
468	такой же	3	1
469	нисколько не	1	1
470	не самостоятельно	1	1
471	которую он	2	1
472	и при	2	1
473	глубоко в	1	1
474	речи от	1	1
475	им за	1	1
476	в такой	2	1
477	почти не	2	1
478	себе а	2	1
479	от себя	1	1
480	собой как	1	1
481	становится предметом	1	1
482	сих пор	7	1
483	поэтому мы	1	1
484	иначе как	1	1
485	над всеми	1	1
486	теми же	1	1
487	что было	2	1
488	том же	4	1
489	каждой его	1	1
490	и вообще	1	1
491	даже в	3	1
492	и очень	2	1
493	и речью	1	1
494	раз и	2	1
495	с точки	8	1
496	и функции	1	1
497	остальными и	1	1
498	дальше что	1	1
499	не имеет	1	1
500	в сущности	9	1
501	на него	3	1
502	это еще	1	1
503	не могло	1	1
504	данное слово	2	1
505	нельзя не	1	1
506	хотя все	1	1
507	чем он	1	1
508	для внутренней	1	1
509	только и	1	1
510	показывает нам	1	1
511	что их	1	1
512	или как	4	1
513	явление в	1	1
514	развивается в	1	1
515	слове и	1	1
516	не говорит	1	1
517	и является	2	1
518	а лишь	2	1
519	образец и	1	1
520	придаточным предложением	1	1
521	нам важно	1	1
522	вот что	1	1
523	эти три	1	1
524	до того	1	1
525	для слова	1	1
526	уже и	2	1
527	человеком а	1	1
528	до своих	2	1
529	ему не	1	1
530	или ином	1	1
531	группе в	1	1
532	у нас	2	1
533	между словами	3	1
534	тех конкретных	1	1
535	когда они	1	1
536	и другой	1	1
537	же самое	1	1
538	числе и	1	1
539	является одним	1	1
540	другое слово	1	1
541	для его	1	1
542	его значение	1	1
543	в переходе	1	1
544	но сама	1	1
545	него как	2	1
546	на предмет	4	1
547	для себя	2	1
548	в виду	3	1
549	но при	3	1
550	след в	1	1
551	всего этого	2	1
552	без всякого	2	1
553	же не	4	1
554	в ее	1	1
555	из главных	1	1
556	типа в	1	1
557	только не	1	1
558	степени и	1	1
559	в пределах	16	1
560	а особенно	1	1
561	мы наблюдаем	2	1
562	что у	2	1
563	достаточно чтобы	1	1
564	в другом	7	1
565	а этот	1	1
566	здесь как	1	1
567	особенно в	2	1
568	могут вступать	1	1
569	здесь нет	3	1
570	до сих	7	1
571	принципиальное значение	1	1
572	чужой речи	3	1
573	слово и	9	1
574	понятно что	1	1
575	даны в	3	1
576	этот высший	1	1
577	к другу	2	1
578	по мере	4	1
579	все те	1	1
580	форме в	2	1
581	в последнем	3	1
582	связанная с	1	1
583	образ или	1	1
584	сколько ему	1	1
585	то мы	1	1
586	о нем	6	1
587	с полным	1	1
588	и третий	1	1
589	нашей работы	2	1
590	за пределами	1	1
591	слова как	3	1
592	но мы	1	1
593	в глаза	2	1
594	все его	2	1
595	снова в	1	1
596	может не	1	1
597	в значительной	1	1
598	не выходит	1	1
599	от него	1	1
600	на всех	1	1
601	он берет	1	1
602	том или	3	1
603	переходит в	2	1
604	это имеет	1	1
605	и всякая	1	1
606	помимо того	1	1
607	точке пересечения	2	1
608	на одном	1	1
609	тех связей	1	1
610	во всей	1	1
611	в форме	2	1
612	в другой	1	1
613	в это	1	1
614	говорит в	1	1
615	друг к	2	1
616	на которой	1	1
617	ибо в	1	1
618	но наиболее	1	1
619	том как	1	1
620	образов и	1	1
621	словом и	2	1
622	они могут	2	1
623	между этими	1	1
624	он приходит	1	1
625	человека с	1	1
626	из которого	1	1
627	прямо не	1	1
628	есть в	3	1
629	мы очень	1	1
630	большим количеством	1	1
631	существенное для	1	1
632	следует за	1	1
633	процессе его	1	1
634	или даже	1	1
635	принадлежать к	1	1
636	за ним	1	1
637	в известной	1	1
638	котором все	1	1
639	мы находим	1	1
640	в конце	2	1
641	вовсе не	5	1
642	слово как	4	1
643	не о	1	1
644	как его	4	1
645	но что	1	1
646	дело и	2	1
647	у него	6	1
648	не случайно	1	1
649	связано с	1	1
650	которые могут	1	1
651	как носитель	1	1
652	и делает	1	1
653	ведь мы	1	1
654	и даже	3	1
655	точек зрения	4	1
656	за пределы	3	1
657	не обязательно	1	1
658	здесь в	3	1
659	а именно	1	1
660	человека а	1	1
661	в сознание	1	1
662	и между	1	1
663	такое же	1	1
664	в большинстве	9	1
665	но о	1	1
666	что не	2	1
667	или этот	1	1
668	что для	1	1
669	говорит о	1	1
670	превращается в	2	1
671	и последней	1	1
672	он только	2	1
673	не на	4	1
674	основной вопрос	1	1
675	а не	7	1
676	и непосредственно	1	1
677	как ни	1	1
678	человек но	1	1
679	здесь этот	1	1
680	и стать	1	1
681	совершенно иное	1	1
682	не видит	1	1
683	бы оно	1	1
684	так называемой	1	1
685	этот другой	1	1
686	такой форме	1	1
687	это те	1	1
688	дана в	1	1
689	со словом	1	1
690	что вся	1	1
691	же самый	1	1
692	может стать	4	1
693	где же	1	1
694	видит в	1	1
695	этого типа	1	1
696	так или	1	1
697	с крайним	1	1
698	в той	5	1
699	что же	7	1
700	постепенно и	1	1
701	со всею	3	1
702	в мир	1	1
703	да и	5	1
704	наконец мы	1	1
705	мы с	2	1
706	он начинает	1	1
707	мы сказали	2	1
708	дело идет	1	1
709	в любом	1	1
710	значения оно	1	1
711	и какое	1	1
712	слово для	1	1
713	в одних	1	1
714	двух точек	2	1
715	стоит только	1	1
716	силу и	1	1
717	но для	3	1
718	это последнее	1	1
719	как раз	4	1
720	остается в	1	1
721	например у	2	1
722	этот образ	1	1
723	известной степени	1	1
724	его лежит	2	1
725	этих случаях	2	1
726	строится на	1	1
727	связь в	1	1
728	остается тем	1	1
729	и слова	2	1
730	это как	1	1
731	в другое	1	1
732	ними все	1	1
733	с двух	1	1
734	значение внутренней	1	1
735	слов с	3	1
736	лишь как	2	1
737	увидим дальше	1	1
738	нет твердых	1	1
739	конце концов	2	1
740	к речи	1	1
741	хотя бы	2	1
742	или несколько	1	1
743	этот раз	1	1
744	на более	1	1
745	есть уже	1	1
746	всеми его	1	1
747	материал и	1	1
748	по одному	1	1
749	но этот	2	1
750	предмете и	1	1
751	типа и	1	1
752	него в	3	1
753	даже когда	1	1
754	по поводу	1	1
755	уже после	2	1
756	но в	10	1
757	каждое слово	2	1
758	который не	2	1
759	чем слово	1	1
760	им и	1	1
761	эту последнюю	1	1
762	том числе	1	1
763	другой здесь	1	1
