N	2gram	Bakhtin_Pr_2	KFilosof
381	его познания	1	1
382	единство и	1	1
383	единый контекст	1	1
384	именно к	1	1
385	не была	1	1
386	ничем меня	1	1
387	он как	3	1
388	совпадает с	1	1
389	эстетики и	1	1
390	котором не	1	1
391	какого-нибудь определенного	1	1
392	бы ни	1	1
393	и ее	7	1
394	конечно и	2	1
395	как свой	1	1
396	и он	3	1
397	стороны его	2	1
398	причастности к	1	1
399	мысли и	3	1
400	не был	2	1
401	оно ни	1	1
402	связи между	1	1
403	как таковая	1	1
404	в нашем	2	1
405	землю и	1	1
406	мы будем	1	1
407	с собою	1	1
408	смысловое единство	1	1
409	решения этой	1	1
410	но со	1	1
411	в истории	2	1
412	возможности такой	1	1
413	с этим	1	1
414	категории а	1	1
415	в единый	1	1
416	хотя и	2	1
417	по соображениям	1	1
418	и наконец	1	1
419	все значимое	2	1
420	и к	2	1
421	и свою	2	1
422	в первом	1	1
423	за собой	2	1
424	поэтому он	1	1
425	в самом	13	1
426	не дано	1	1
427	и неясно	1	1
428	в которой	2	1
429	ни один	3	1
430	только вижу	1	1
431	на некоторых	1	1
432	ее как	1	1
433	на то	2	1
434	в конкретном	1	1
435	его но	3	1
436	действительную жизнь	1	1
437	на его	5	1
438	что она	4	1
439	по самому	1	1
440	сказать в	1	1
441	и одна	1	1
442	а скорее	1	1
443	но мир	1	1
444	с основной	1	1
445	перестает быть	3	1
446	но прежде	1	1
447	нем но	1	1
448	их в	7	1
449	и по	2	1
450	на этом	1	1
451	все с	1	1
452	этом вся	1	1
453	подход к	2	1
454	же не	1	1
455	об этом	3	1
456	и с	7	1
457	здесь то	2	1
458	имеет с	1	1
459	то есть	50	1
460	в единую	1	1
461	это было	2	1
462	может стать	2	1
463	а есть	3	1
464	на почве	4	1
465	то все	1	1
466	он есть	2	1
467	не совпадает	1	1
468	форму и	1	1
469	всю свою	1	1
470	к миру	1	1
471	как другого	1	1
472	от содержательной	1	1
473	поможет нам	1	1
474	это положение	1	1
475	все равно	1	1
476	а за	2	1
477	всю жизнь	1	1
478	и переживает	1	1
479	несмотря на	1	1
480	чем в	1	1
481	же мысль	1	1
482	контексте его	1	1
483	лучше всего	1	1
484	в этих	4	1
485	жизнь не	1	1
486	от своего	1	1
487	она сама	1	1
488	к моему	1	1
489	художественного творчества	1	1
490	лежат в	1	1
491	его мире	1	1
492	очень трудная	1	1
493	она в	1	1
494	к предмету	1	1
495	не от	1	1
496	как неделимые	1	1
497	значение для	3	1
498	является только	1	1
499	его объективный	1	1
500	выходит из	1	1
501	но он	1	1
502	есть поступок	1	1
503	и очень	1	1
504	сознании в	1	1
505	нет никакого	1	1
506	любви и	1	1
507	дан не	1	1
508	если и	1	1
509	в отношении	1	1
510	котором оно	1	1
511	отчетливо и	1	1
512	она не	5	1
513	есть а	1	1
514	одна из	3	1
515	его жизнью	1	1
516	смысле и	1	1
517	так чтобы	2	1
518	ее бытия	1	1
519	но только	2	1
520	нем в	1	1
521	разобранный нами	1	1
522	через него	1	1
523	слово и	2	1
524	жизни не	1	1
525	суждение не	1	1
526	оно могло	1	1
527	действительно в	1	1
528	более что	1	1
529	ему и	1	1
530	не вытекает	1	1
531	отдельного человека	1	1
532	мире и	1	1
533	к этим	1	1
534	и теперь	1	1
535	здесь же	1	1
536	до того	1	1
537	уже и	1	1
538	не является	3	1
539	действительной причастности	1	1
540	и говорят	1	1
541	точке зрения	3	1
542	сделать в	1	1
543	у меня	3	1
544	определенность и	1	1
545	и должно	1	1
546	есть только	4	1
547	во все	2	1
548	и всех	1	1
549	зависимости от	3	1
550	отличается от	1	1
551	случайна и	1	1
552	содержанием и	1	1
553	всего в	1	1
554	к тому	1	1
555	всего что	1	1
556	социальные и	1	1
557	него как	1	1
558	правда не	1	1
559	оно может	1	1
560	своего развития	2	1
561	и входит	1	1
562	и о	2	1
563	с ее	3	1
564	что все	3	1
565	как не	5	1
566	человеку в	1	1
567	всего этого	3	1
568	позицию по	1	1
569	не вступает	1	1
570	и от	3	1
571	уже с	1	1
572	она только	1	1
573	зрения автора	2	1
574	приводит к	1	1
575	и иные	1	1
576	как с	1	1
577	на том	1	1
578	вмещается в	1	1
579	что может	1	1
580	не за	3	1
581	не с	1	1
582	живет в	1	1
583	и каждый	1	1
584	этой мысли	1	1
585	подойти к	1	1
586	можно только	1	1
587	мыслится и	1	1
588	приводит его	1	1
589	и даже	3	1
590	сама она	1	1
591	остановимся на	2	1
592	образом в	2	1
593	в мою	1	1
594	единство сознания	2	1
595	и смерть	1	1
596	находится в	2	1
597	задает себе	1	1
598	бытия неизбежно	1	1
599	возможна только	1	1
600	но к	1	1
601	нашей работы	2	1
602	другими словами	2	1
603	к действительности	2	1
604	не стоит	1	1
605	только за	1	1
606	можно сказать	2	1
607	ли она	1	1
608	находящегося вне	1	1
609	его активности	1	1
610	нем всех	1	1
611	нет это	1	1
612	а во	1	1
613	все в	1	1
614	он его	1	1
615	или более	1	1
616	литературе о	2	1
617	которой мы	1	1
618	тем или	1	1
619	я а	1	1
620	от них	2	1
621	переходит в	2	1
622	истина не	1	1
623	эти возможности	1	1
624	это лишь	2	1
625	вообще и	1	1
626	отношения являются	1	1
627	вложена в	1	1
628	не тот	1	1
629	человека как	2	1
630	если это	1	1
631	в лучшем	1	1
632	найти и	1	1
633	в жизнь	1	1
634	в каких	1	1
635	в литературе	6	1
636	я ее	1	1
637	один из	2	1
638	или нет	1	1
639	но с	3	1
640	всю историю	1	1
641	вне себя	1	1
642	мы видим	2	1
643	до ее	1	1
644	согласиться с	1	1
645	одной из	2	1
646	в какой	1	1
647	же я	1	1
648	в напряженном	1	1
649	и так	1	1
650	это очень	2	1
651	поэтому и	3	1
652	а только	2	1
653	нем нет	1	1
654	только при	1	1
655	не он	1	1
656	мышлению он	1	1
657	же и	1	1
658	правду как	1	1
659	в большинстве	2	1
660	только на	1	1
661	истины не	1	1
662	дано в	1	1
663	отношение не	1	1
664	он стремится	1	1
665	большинстве случаев	2	1
666	в данной	1	1
667	в душе	1	1
668	него все	1	1
669	я люблю	1	1
670	возможности для	1	1
671	мир не	1	1
672	него нет	3	1
673	одно из	1	1
674	есть правда	1	1
675	ведь это	1	1
676	наше время	1	1
677	остается чисто	1	1
678	смысле этого	2	1
679	живет не	1	1
680	так как	5	1
681	может служить	1	1
682	друг друга	7	1
683	если оно	1	1
684	мы можем	4	1
685	от ответственности	1	1
686	к человеку	1	1
687	само по	2	1
688	но уже	2	1
689	и никогда	1	1
690	другом в	1	1
691	как раз	6	1
692	для решения	1	1
693	смерти и	1	1
694	мире где	1	1
695	именно как	1	1
696	к совершенно	1	1
697	был не	1	1
698	она и	3	1
699	и теоретически	1	1
700	точек зрения	3	1
701	и т.п	6	1
702	он живет	1	1
703	различны в	1	1
704	осмысления и	1	1
705	мир все	1	1
706	на ее	1	1
707	до этого	1	1
708	здесь в	2	1
709	а именно	3	1
710	по всей	1	1
711	и др	4	1
712	и затем	2	1
713	нового времени	3	1
714	положений и	1	1
715	этот термин	2	1
716	превращается в	4	1
717	и своего	1	1
718	другом случае	1	1
719	конечно только	1	1
720	она является	1	1
721	ничем не	2	1
722	зависит от	1	1
723	человеческой жизни	2	1
724	чисто теоретическим	1	1
725	с которым	1	1
726	меня есть	1	1
727	вступил с	1	1
728	остается и	1	1
729	здесь этот	1	1
730	уже вышел	1	1
731	бы внутренне	1	1
732	что мы	1	1
733	это дело	1	1
734	себя я	1	1
735	героя герой	1	1
736	и всякое	1	1
737	всю полноту	1	1
738	связь с	2	1
739	не способна	1	1
740	него в	1	1
741	вместе с	1	1
742	к его	1	1
743	как одно	2	1
744	может развить	1	1
745	его содержание	1	1
746	книге о	1	1
747	о возможности	1	1
748	личная жизнь	1	1
749	из которых	2	1
750	еще на	1	1
751	ним как	1	1
752	где же	1	1
753	единственный и	1	1
754	месте и	1	1
755	даже там	1	1
756	в точке	5	1
757	над всяким	1	1
758	сознания нельзя	1	1
759	она принципиально	1	1
760	истины в	1	1
761	в мир	1	1
762	в первой	1	1
763	истинное суждение	1	1
764	из первого	1	1
765	в человеке	10	1
766	лежит в	2	1
767	том смысле	1	1
768	к следующему	1	1
769	слова и	1	1
770	как из	1	1
771	свою значимость	2	1
772	своей жизни	3	1
773	только для	2	1
774	лучшем случае	1	1
775	как таковой	1	1
776	сознания это	1	1
777	мысли но	1	1
778	должны быть	1	1
779	не раз	2	1
780	сознании и	2	1
781	она должна	1	1
782	здесь вовсе	1	1
783	одного и	2	1
784	и единого	1	1
785	и сама	1	1
786	она может	1	1
787	или в	2	1
788	слова мы	1	1
789	это позволяет	1	1
790	другими и	1	1
791	мы должны	4	1
792	мысль в	1	1
793	только что	2	1
794	творчества но	1	1
795	все они	4	1
796	или не	2	1
797	пока я	1	1
798	же в	1	1
799	и завершенными	1	1
800	но оно	1	1
801	помимо его	1	1
802	лишь по	1	1
803	между ними	4	1
804	неотделим от	2	1
805	была бы	3	1
806	еще отчетливее	1	1
807	и живет	1	1
808	в иной	1	1
809	того же	1	1
810	жизни а	1	1
811	одновременно и	1	1
812	я это	2	1
813	по которой	1	1
814	отсюда ясно	1	1
815	бы его	1	1
816	не способны	1	1
817	не мир	2	1
818	ней в	1	1
819	а я	1	1
820	ее в	2	1
821	по поводу	1	1
822	это в	1	1
823	не превращается	2	1
824	который не	1	1
825	во всяком	1	1
826	все что	3	1
827	они не	2	1
