N	2gram	Medvedev_F_2	Psycholo
287	даже в	2	2
288	они сами	1	2
289	этой области	1	2
290	не менее	1	2
291	тем самым	2	2
292	с теми	2	2
293	в основе	5	2
294	исследования для	1	2
295	ничего не	4	2
296	таким путем	1	2
297	в русском	1	2
298	эта тенденция	1	2
299	потебни и	2	2
300	и теперь	4	2
301	к работе	1	2
302	отношение и	1	2
303	этом отношении	7	2
304	его изучения	1	2
305	фактов и	1	2
306	их от	1	2
307	в основу	2	2
308	есть только	2	2
309	если же	2	2
310	в применении	2	2
311	и поэтому	1	2
312	без всякого	1	2
313	то или	1	2
314	приводит к	2	2
315	том случае	2	2
316	подойти к	2	2
317	это только	1	2
318	с ним	2	2
319	в настоящее	1	2
320	все дело	3	2
321	и здесь	3	2
322	настоящее время	1	2
323	но и	13	2
324	этих двух	2	2
325	и во	1	2
326	этой формулы	1	2
327	как прежде	1	2
328	этому поводу	1	2
329	отметить что	2	2
330	и следовательно	1	2
331	как она	2	2
332	к нему	3	2
333	как например	2	2
334	тот же	1	2
335	никак нельзя	1	2
336	по этому	2	2
337	в качестве	2	2
338	уже не	7	2
339	в поэзии	12	2
340	от других	1	2
341	из них	4	2
342	и их	3	2
343	к ним	1	2
344	но что	1	2
345	как раз	6	2
346	в каком	1	2
347	что для	2	2
348	говорит о	1	2
349	то и	3	2
350	о чем	1	2
351	в связи	10	2
352	научного изучения	1	2
353	мы видели	4	2
354	п все	1	2
355	смысле этого	1	2
356	применении к	2	2
357	что же	5	2
358	и там	1	2
359	истины в	1	2
360	отличается от	1	2
361	к другим	2	2
362	основных понятий	3	2
363	в книге	1	2
364	это новое	1	2
365	должна была	2	2
366	как прием	2	2
367	и может	3	2
368	не существует	1	2
369	и от	2	2
370	его не	2	2
371	ее и	2	2
372	от него	2	2
373	бы в	5	2
374	и как	3	2
375	готового материала	1	2
376	или не	1	2
377	утверждал что	1	2
378	этой школы	1	2
379	не обладает	1	2
380	нельзя судить	2	2
381	на один	2	2
382	имеет место	1	2
383	что даже	1	2
384	из этого	2	2
385	только о	1	2
386	в трех	1	2
387	гораздо более	1	2
388	непременно должны	1	1
389	и наиболее	1	1
390	от этой	1	1
391	говоря о	1	1
392	предицирования и	1	1
393	совершенно справедливо	1	1
394	связана с	1	1
395	утверждение что	1	1
396	поэтической речи	1	1
397	лучше в	1	1
398	что поэтическое	1	1
399	так легко	1	1
400	в первом	7	1
401	по преимуществу	5	1
402	на этих	1	1
403	ведь и	1	1
404	все те	1	1
405	и больше	1	1
406	едва ли	2	1
407	к созданию	1	1
408	и этот	1	1
409	от истины	1	1
410	формулирует это	1	1
411	он уже	1	1
412	и была	1	1
413	при анализе	2	1
414	что если	1	1
415	вопрос следовательно	1	1
416	в первый	5	1
417	содержания в	1	1
418	не осуществляется	2	1
419	не была	2	1
420	который был	1	1
421	к самим	1	1
422	но она	1	1
423	что иное	1	1
424	и ее	6	1
425	которое не	1	1
426	то это	3	1
427	которое в	1	1
428	учение об	1	1
429	это время	2	1
430	в ней	6	1
431	свою очередь	1	1
432	все остальное	4	1
433	литературы и	4	1
434	и на	3	1
435	и многие	2	1
436	в последних	2	1
437	время в	1	1
438	с общими	1	1
439	бы то	1	1
440	а смысл	1	1
441	с его	11	1
442	во всех	5	1
443	как таковая	2	1
444	то он	1	1
445	в сторону	4	1
446	изменения и	1	1
447	не оказалось	2	1
448	за пределы	1	1
449	один и	1	1
450	чем же	3	1
451	мере в	1	1
452	материалом для	3	1
453	самое понятие	2	1
454	в м	1	1
455	дело идет	4	1
456	искусстве и	1	1
457	в известной	2	1
458	и нет	1	1
459	в одних	1	1
460	всей этой	1	1
461	перед нами	2	1
462	от изучения	2	1
463	звук в	3	1
464	этих различий	1	1
465	и наконец	4	1
466	его к	1	1
467	прежде и	1	1
468	конечно не	1	1
469	и хотя	1	1
470	основная тенденция	2	1
471	вещи но	1	1
472	то в	2	1
473	за собой	1	1
474	его элементов	5	1
475	целями и	1	1
476	но отсюда	2	1
477	бы сказать	1	1
478	в тех	2	1
479	выражение в	1	1
480	с их	1	1
481	другие произведения	1	1
482	элементов в	2	1
483	и поэтическим	2	1
484	можно определить	1	1
485	всей его	1	1
486	не вещь	1	1
487	а вовсе	1	1
488	широком смысле	2	1
489	значения слова	1	1
490	не следует	4	1
491	в первых	1	1
492	задний план	1	1
493	в статье	4	1
494	исполнения и	1	1
495	время и	3	1
496	анализ самого	1	1
497	и еще	1	1
498	в понимании	2	1
499	он должен	1	1
500	же это	2	1
501	его конкретной	1	1
502	к одному	1	1
503	в корне	7	1
504	значения но	1	1
505	метод изучения	1	1
506	изображения и	1	1
507	и попытка	2	1
508	приходим к	2	1
509	отличие нашего	1	1
510	мы обратимся	1	1
511	является не	2	1
512	но все	3	1
513	тут не	1	1
514	мы его	1	1
515	могла бы	1	1
516	связанных с	1	1
517	и чтобы	1	1
518	сущности не	1	1
519	времени и	2	1
520	тот материал	1	1
521	а как	3	1
522	особенно в	3	1
523	подходит к	1	1
524	это не	2	1
525	и мы	1	1
526	он есть	1	1
527	этом романе	1	1
528	литературном произведении	1	1
529	за ней	1	1
530	в большей	1	1
531	на этот	1	1
532	это положение	2	1
533	всех форм	1	1
534	исходили из	3	1
535	на материале	1	1
536	эта система	1	1
537	ни одной	1	1
538	вышли из	1	1
539	все равно	1	1
540	не ради	2	1
541	и вне	1	1
542	для себя	1	1
543	чем в	1	1
544	ведет к	1	1
545	автора и	1	1
546	как таковой	3	1
547	обратимся к	1	1
548	каком соответствии	1	1
549	лучше всего	2	1
550	места в	1	1
551	для него	7	1
552	метода в	2	1
553	но если	1	1
554	и при	1	1
555	нас не	1	1
556	мы приходим	2	1
557	быть названы	1	1
558	представлений и	1	1
559	теории литературы	1	1
560	языка от	1	1
561	что говорит	1	1
562	знаем что	1	1
563	значение слова	2	1
564	теперь как	1	1
565	той мере	1	1
566	должны были	2	1
567	и методологическую	1	1
568	мы полагаем	1	1
569	другую сторону	1	1
570	в другие	1	1
571	и более	2	1
572	не могли	2	1
573	же мы	1	1
574	случае мы	1	1
575	его поэтичности	1	1
576	евгения онегина	1	1
577	ее совершенно	1	1
578	теми или	1	1
579	между людьми	1	1
580	живет не	1	1
581	поэзии то	1	1
582	иной раз	1	1
583	виду что	1	1
584	самого начала	2	1
585	как о	4	1
586	ее изучения	1	1
587	дело в	1	1
588	к изучению	1	1
589	что каждое	1	1
590	бытия и	1	1
591	материала в	1	1
592	у различных	1	1
593	на котором	2	1
594	только и	3	1
595	поэтическое произведение	3	1
596	одной плоскости	1	1
597	явление в	1	1
598	и учение	1	1
599	дать только	1	1
600	такая же	1	1
601	или когда	1	1
602	п в	1	1
603	не останется	2	1
604	дело обстоит	2	1
605	связи с	13	1
606	всех высоких	1	1
607	здесь же	1	1
608	следует что	3	1
609	важно и	1	1
610	так то	1	1
611	же самым	1	1
612	чем объясняется	1	1
613	стоит перед	2	1
614	сравнить с	1	1
615	точке зрения	2	1
616	именно это	1	1
617	в направлении	1	1
618	и заключается	1	1
619	его методы	1	1
620	во все	1	1
621	под воздействием	1	1
622	сравнительно с	1	1
623	и такие	1	1
624	лежит в	1	1
625	ли не	1	1
626	как только	1	1
627	то вся	1	1
628	наук об	1	1
629	для его	1	1
630	прозаического и	1	1
631	они и	1	1
632	творчества следует	1	1
633	перейти к	1	1
634	поэтического языка	65	1
635	оно не	4	1
636	из ее	1	1
637	объекта а	1	1
638	и методологически	2	1
639	от произведения	1	1
640	можно и	3	1
641	и входит	1	1
642	по учению	4	1
643	одинаковы с	1	1
644	как не	1	1
645	но при	1	1
646	на нем	2	1
647	законы и	1	1
648	метод для	1	1
649	перед необходимостью	2	1
650	как система	1	1
651	языка и	12	1
652	направлении к	1	1
653	характер и	1	1
654	изучения и	3	1
655	же и	2	1
656	идет не	1	1
657	с самого	2	1
658	зрения не	1	1
659	роман для	1	1
660	в пределах	12	1
661	и марксистская	1	1
662	то как	1	1
663	исключительно с	1	1
664	к простой	1	1
665	ярче выступает	1	1
666	столько же	1	1
667	анализа этих	1	1
668	произведения не	3	1
669	произведения является	1	1
670	она была	1	1
671	можно только	1	1
672	том как	1	1
673	строго говоря	1	1
674	в эпоху	2	1
675	смысле и	1	1
676	и восприятия	2	1
677	говорят что	1	1
678	сводится к	5	1
679	о нем	1	1
680	произведения как	2	1
681	что самая	1	1
682	вот почему	1	1
683	существенной и	1	1
684	поэзии в	3	1
685	художественные произведения	1	1
686	и та	1	1
687	как ее	3	1
688	одного из	3	1
689	еще дальше	1	1
690	в поэтической	4	1
691	можно сказать	1	1
692	в различных	1	1
693	так если	1	1
694	аналогии с	1	1
695	звуков в	1	1
696	в значительной	3	1
697	образом мы	1	1
698	мысли приходится	1	1
699	хорошо но	1	1
700	все в	1	1
701	искусстве есть	1	1
702	поскольку он	2	1
703	потебни едва	1	1
704	творчества так	1	1
705	во втором	7	1
706	к установлению	1	1
707	или иными	1	1
708	стоящей перед	1	1
709	искусства к	1	1
710	во всей	2	1
711	отдельного слова	1	1
712	все построения	1	1
713	поэтического произведения	8	1
714	слов и	1	1
715	самим автором	1	1
716	в самый	2	1
717	говорит в	5	1
718	эти направления	1	1
719	слово с	1	1
720	ни взять	1	1
721	художественного восприятия	1	1
722	чем это	1	1
723	одной из	1	1
724	действия этих	1	1
725	том или	1	1
726	и действительно	1	1
727	непосредственно из	1	1
728	должен быть	1	1
729	же оно	1	1
730	равно что	1	1
731	к смыслу	1	1
732	здесь с	2	1
733	иное как	1	1
734	к звуку	1	1
735	факта который	1	1
736	теперь уже	1	1
737	научного исследования	1	1
738	значение и	3	1
739	психологической и	1	1
740	быть положена	1	1
741	если в	3	1
742	за счет	4	1
743	этому вопросу	1	1
744	каким образом	1	1
745	речь в	1	1
746	звука в	5	1
747	который как	1	1
748	не так	2	1
749	для другой	1	1
750	центр тяжести	2	1
751	в порядок	1	1
752	сами по	2	1
753	не совпадают	1	1
754	и должна	1	1
755	содержание и	1	1
756	произведения и	3	1
757	от тех	2	1
758	и звуковая	1	1
759	можно с	1	1
760	не найдем	1	1
761	осознавать себя	1	1
762	этой системы	1	1
763	слове не	2	1
764	как такового	6	1
765	существовать как	1	1
766	и оценки	1	1
767	или ином	1	1
768	поэзии но	1	1
769	в других	7	1
770	и важность	1	1
771	но из	1	1
772	этих понятий	1	1
773	этом рассказе	1	1
774	произведениями искусства	1	1
775	эта по	1	1
776	в особенности	4	1
777	она начинает	1	1
778	со всем	1	1
779	без всякой	3	1
780	для поэтического	3	1
781	имеет и	1	1
782	именно в	5	1
783	здесь в	1	1
784	один шаг	2	1
785	являются только	2	1
786	в свою	1	1
787	материал художественного	1	1
788	и др	3	1
789	могут иметь	1	1
790	приемом таким	1	1
791	социальной жизни	1	1
792	полагаем что	1	1
793	и пр	21	1
794	по тем	1	1
795	некоторые изменения	1	1
796	и самый	1	1
797	не таков	1	1
798	зависит от	1	1
799	если даже	1	1
800	его как	2	1
801	была бы	3	1
802	остается и	1	1
803	произведения искусства	2	1
804	к уже	1	1
805	и изменяется	1	1
806	если это	2	1
807	было в	2	1
808	кроме тех	1	1
809	элементов и	1	1
810	мы говорим	4	1
811	социальной среде	1	1
812	совершенно в	1	1
813	образом на	1	1
814	что именно	2	1
815	только с	1	1
816	их к	3	1
817	смысла для	1	1
818	в шкловский	14	1
819	быть во	1	1
820	а если	1	1
821	в той	2	1
822	лежат в	1	1
823	литературное произведение	1	1
824	что бы	1	1
825	на эту	1	1
826	в литературе	1	1
827	значение его	1	1
828	для понимания	6	1
829	для потебни	1	1
830	является вопрос	1	1
831	должно быть	2	1
832	поэтому когда	1	1
833	всем что	1	1
834	произведения или	2	1
835	находится под	1	1
836	л в	1	1
837	слова и	7	1
838	но почему	1	1
839	как из	1	1
840	новое понимание	1	1
841	в условиях	1	1
842	как предмет	2	1
843	судить о	1	1
844	о его	1	1
845	этого метода	1	1
846	новые и	1	1
847	не к	2	1
848	но для	1	1
849	не характеризуют	1	1
850	под знаком	1	1
851	вещь а	1	1
852	материалом поэзии	1	1
853	в более	1	1
854	восприятия и	4	1
855	не той	1	1
856	форм и	1	1
857	при таком	1	1
858	и само	1	1
859	системы совершенно	1	1
860	на задний	1	1
861	или в	3	1
862	вот его	1	1
863	его с	3	1
864	показать как	1	1
865	а к	2	1
866	как для	1	1
867	а ради	1	1
868	как увидим	2	1
869	и новое	1	1
870	и смысл	1	1
871	мы должны	1	1
872	истории литературы	6	1
873	находится в	2	1
874	хотя бы	6	1
875	же в	1	1
876	теоретической мысли	1	1
877	между теорией	1	1
878	в широком	2	1
879	его утверждение	1	1
880	между ними	2	1
881	из тех	1	1
882	различных формах	1	1
883	как явление	1	1
884	только как	1	1
885	в системе	1	1
886	формалисты должны	1	1
887	в их	6	1
888	поэтического творчества	1	1
889	системы а	2	1
890	с ними	2	1
891	не что	1	1
892	при изучении	1	1
893	языка то	2	1
894	в действительности	1	1
895	никто не	1	1
896	но эти	1	1
897	случае если	1	1
898	думать что	1	1
