N	2gram	Medvedev_F_2	KulturaY
362	этом случае	1	2
363	с историей	1	2
364	в смысле	1	2
365	не раз	1	2
366	смысл и	2	2
367	в более	1	2
368	то только	1	2
369	и для	5	2
370	или в	3	2
371	для нас	1	2
372	и все	3	2
373	лишь как	4	2
374	то оно	1	2
375	е в	1	2
376	значения в	2	2
377	между ними	2	2
378	не говоря	1	2
379	история литературы	1	2
380	самого языка	1	2
381	в последнем	1	2
382	языка то	2	2
383	ее в	2	2
384	литературный язык	6	1
385	вряд ли	2	1
386	говоря о	1	1
387	слова которые	1	1
388	же как	3	1
389	язык может	2	1
390	совершенно справедливо	1	1
391	связана с	1	1
392	языку и	1	1
393	утверждение что	1	1
394	для себя	1	1
395	к своей	1	1
396	же относятся	1	1
397	но тем	1	1
398	на деле	1	1
399	показать что	1	1
400	явления и	2	1
401	на этих	1	1
402	из его	1	1
403	исходит из	1	1
404	противном случае	1	1
405	ведь и	1	1
406	собственном смысле	1	1
407	и больше	1	1
408	едва ли	2	1
409	всегда на	1	1
410	и этот	1	1
411	поэзии и	1	1
412	его не	2	1
413	полагает что	1	1
414	есть не	1	1
415	языка с	1	1
416	можно и	3	1
417	на материале	1	1
418	до крайности	2	1
419	не приходится	3	1
420	на место	1	1
421	из своих	1	1
422	не имелось	1	1
423	который был	1	1
424	так чтобы	1	1
425	говорить о	5	1
426	что иное	1	1
427	социальной действительности	1	1
428	из того	1	1
429	но даже	1	1
430	и со	1	1
431	е все	1	1
432	слово не	1	1
433	это время	2	1
434	столько же	1	1
435	не найдем	1	1
436	столь же	2	1
437	время в	1	1
438	в различных	1	1
439	события в	1	1
440	сознания а	1	1
441	истории русского	1	1
442	язык или	1	1
443	как система	1	1
444	но тогда	1	1
445	не велась	1	1
446	всякого искусства	2	1
447	широко распространенные	1	1
448	то он	1	1
449	именно этот	1	1
450	не то	3	1
451	к ним	1	1
452	менее всего	3	1
453	этой проблеме	1	1
454	отношение к	2	1
455	отличие от	2	1
456	не оказалось	2	1
457	была подменена	1	1
458	в одной	2	1
459	общего с	1	1
460	как к	3	1
461	организации языка	1	1
462	в противном	1	1
463	перед нами	2	1
464	и где	1	1
465	собственно и	1	1
466	мысль в	1	1
467	в действительности	1	1
468	следующим образом	1	1
469	моментов в	1	1
470	них как	1	1
471	со своей	2	1
472	помощью которого	1	1
473	проблем в	1	1
474	бы сказать	1	1
475	же слово	1	1
476	в чем	2	1
477	в нашем	1	1
478	бы не	1	1
479	выражение в	1	1
480	думать что	1	1
481	отчасти и	1	1
482	языка к	3	1
483	в дальнейшем	4	1
484	родился в	1	1
485	имеем в	1	1
486	как он	1	1
487	разрешения в	1	1
488	но на	1	1
489	а вовсе	1	1
490	широком смысле	2	1
491	чтобы овладеть	1	1
492	не следует	4	1
493	лишь между	1	1
494	и критики	2	1
495	но именно	3	1
496	время о	1	1
497	всех этих	3	1
498	он должен	1	1
499	к одному	1	1
500	понятий и	3	1
501	его значением	1	1
502	как орудию	1	1
503	слову как	2	1
504	языке мы	1	1
505	который пытается	1	1
506	же сколько	1	1
507	из него	2	1
508	приходим к	2	1
509	и по	2	1
510	на этом	2	1
511	всего то	1	1
512	без исключения	2	1
513	именно это	1	1
514	и стало	1	1
515	от нее	4	1
516	тому чтобы	2	1
517	по происхождению	1	1
518	то ни	2	1
519	же не	1	1
520	то чтобы	1	1
521	связанные с	1	1
522	том случае	2	1
523	связанных с	1	1
524	историю литературы	1	1
525	а их	1	1
526	особенности в	2	1
527	разница между	2	1
528	стилей и	1	1
529	роковую роль	1	1
530	том смысле	3	1
531	и иных	2	1
532	на почве	9	1
533	как таковому	1	1
534	и основные	1	1
535	не выполняет	1	1
536	язык по	5	1
537	слова без	1	1
538	между отдельными	1	1
539	какой они	1	1
540	как язык	1	1
541	статьи по	1	1
542	говорим о	2	1
543	бы совершенно	2	1
544	нет в	1	1
545	как общее	1	1
546	является их	1	1
547	далеко не	1	1
548	он действительно	1	1
549	со смыслом	2	1
550	мы видели	4	1
551	смысле что	2	1
552	раз и	4	1
553	об особом	1	1
554	на первый	2	1
555	них уже	1	1
556	как некоторое	1	1
557	во второй	2	1
558	мы приходим	2	1
559	основное понятие	1	1
560	в такой	2	1
561	и без	1	1
562	язык с	1	1
563	как увидим	2	1
564	каким был	1	1
565	значение именно	2	1
566	мы в	2	1
567	языка когда	1	1
568	в прозе	1	1
569	в отличие	2	1
570	должны были	2	1
571	органов речи	2	1
572	и единым	1	1
573	чтобы можно	1	1
574	в научных	1	1
575	самого смысла	1	1
576	но это	2	1
577	но он	1	1
578	друг другу	1	1
579	но они	1	1
580	для россии	1	1
581	случае мы	1	1
582	сам он	2	1
583	слово для	1	1
584	можно заменить	1	1
585	в крупных	1	1
586	слова мы	1	1
587	литературы как	1	1
588	вопросу о	1	1
589	отчетливо и	1	1
590	между звуком	5	1
591	слово без	1	1
592	только из	1	1
593	и притом	1	1
594	в процессе	9	1
595	этого объекта	1	1
596	более отчетливо	1	1
597	и принципы	1	1
598	иметь в	1	1
599	проникают в	1	1
600	это еще	1	1
601	не могло	1	1
602	возможно и	1	1
603	правда в	2	1
604	дело в	1	1
605	вследствие того	1	1
606	учения о	1	1
607	в лингвистическом	1	1
608	таким путем	1	1
609	этих последних	1	1
610	как она	2	1
611	и учение	1	1
612	за которой	1	1
613	говорить лишь	1	1
614	как не	1	1
615	и теперь	4	1
616	как будто	1	1
617	речь лишь	1	1
618	что на	2	1
619	фактов и	1	1
620	и звуком	1	1
621	конечно и	1	1
622	процессу в	1	1
623	сравнить с	1	1
624	относиться к	1	1
625	есть только	2	1
626	могут быть	6	1
627	чтобы сделать	2	1
628	значения между	1	1
629	как только	1	1
630	первом и	1	1
631	жанрах так	1	1
632	различных типов	1	1
633	той или	1	1
634	они и	1	1
635	слова с	1	1
636	ничего общего	1	1
637	в настоящее	1	1
638	в применении	2	1
639	слов но	1	1
640	своим языком	1	1
641	что лингвистика	1	1
642	как мы	7	1
643	значения и	2	1
644	и понять	1	1
645	на нем	2	1
646	говоря уже	1	1
647	без всякого	1	1
648	в ее	2	1
649	социальное явление	1	1
650	и от	2	1
651	в каких	2	1
652	все содержание	2	1
653	только то	1	1
654	и сам	1	1
655	слово есть	2	1
656	по аналогии	2	1
657	нельзя не	1	1
658	к простой	1	1
659	во многом	1	1
660	речь как	1	1
661	в научном	1	1
662	этих выводов	1	1
663	при необходимости	1	1
664	она была	1	1
665	можно только	1	1
666	в словах	1	1
667	даже не	2	1
668	образом в	1	1
669	находится в	2	1
670	все дело	3	1
671	момент в	1	1
672	она уже	1	1
673	то во	1	1
674	языка вообще	1	1
675	язык и	7	1
676	настоящее время	1	1
677	когда язык	1	1
678	одного из	3	1
679	здесь слово	1	1
680	п все	1	1
681	аналогии с	1	1
682	звуков в	1	1
683	данного языка	1	1
684	согласно учению	1	1
685	и во	1	1
686	эти конструкции	1	1
687	всего на	1	1
688	во всех	5	1
689	смысла т	2	1
690	языковой системы	2	1
691	в науку	2	1
692	должно было	3	1
693	и хорошо	1	1
694	как его	2	1
695	говорит он	5	1
696	в форме	1	1
697	лишь к	1	1
698	и только	5	1
699	богатство и	1	1
700	для поэтики	1	1
701	весь вопрос	1	1
702	это лишь	1	1
703	еще более	5	1
704	отдельного слова	1	1
705	в теории	4	1
706	в развитии	2	1
707	все время	6	1
708	современная лингвистика	1	1
709	из моментов	1	1
710	у всех	1	1
711	ней все	2	1
712	и следовательно	1	1
713	если это	2	1
714	статья в	1	1
715	общем смысле	2	1
716	его тем	1	1
717	в литературе	1	1
718	конструкции эти	1	1
719	и естественно	1	1
720	законы которые	1	1
721	мы получим	1	1
722	совсем не	2	1
723	и дело	1	1
724	важное значение	1	1
725	этот вопрос	2	1
726	что даже	1	1
727	к их	1	1
728	формам самого	1	1
729	не имеющих	1	1
730	и так	1	1
731	а лишь	3	1
732	эти утверждения	2	1
733	поэтому и	1	1
734	связанным с	1	1
735	этой попытки	1	1
736	или же	2	1
737	к звуку	1	1
738	с одной	1	1
739	в эти	1	1
740	нужно понимать	2	1
741	значения была	1	1
742	литературы в	1	1
743	и положительно	1	1
744	указания на	1	1
745	каждый из	3	1
746	вопроса о	2	1
747	только на	3	1
748	борьбы с	2	1
749	в противоречии	1	1
750	здесь это	1	1
751	первые три	1	1
752	еще одну	2	1
753	является не	2	1
754	от единства	1	1
755	не дает	1	1
756	большинстве случаев	3	1
757	или даже	2	1
758	и других	2	1
759	самом широком	1	1
760	связывается с	1	1
761	и понимание	1	1
762	языка таким	1	1
763	звука в	5	1
764	которые в	1	1
765	не так	2	1
766	для него	7	1
767	и их	3	1
768	в известной	2	1
769	слова в	3	1
770	сами по	2	1
771	в конце	2	1
772	не для	1	1
773	ему принадлежит	1	1
774	но что	1	1
775	в систему	2	1
776	как такового	6	1
777	от всякого	2	1
778	не из	1	1
779	образом не	2	1
780	он является	1	1
781	более молодых	1	1
782	в других	7	1
783	же это	2	1
784	на фактах	1	1
785	чтобы показать	3	1
786	именно как	4	1
787	одной стороны	1	1
788	со всем	1	1
789	без всякой	3	1
790	их разрешения	1	1
791	этого основного	1	1
792	ее только	1	1
793	сюда же	1	1
794	здесь в	1	1
795	речи а	1	1
796	конструкций и	1	1
797	как же	1	1
798	было и	2	1
799	приходится преодолевать	1	1
800	в природе	1	1
801	задания но	1	1
802	в россии	1	1
803	что для	2	1
804	говорит о	1	1
805	ничем не	2	1
806	в некоторых	4	1
807	к сожалению	2	1
808	здесь дело	1	1
809	а сам	1	1
810	более того	5	1
811	зависит от	1	1
812	однако и	3	1
813	его как	2	1
814	слов и	1	1
815	а ведь	1	1
816	было ему	1	1
817	отнюдь не	8	1
818	какой мере	2	1
819	пр и	4	1
820	конструкция должна	1	1
821	но как	2	1
822	форма слова	1	1
823	звука эта	1	1
824	почву для	1	1
825	все более	2	1
826	и изменяется	1	1
827	пр это	1	1
828	к его	2	1
829	sui generis	1	1
830	языка где	1	1
831	в историю	1	1
832	и иной	1	1
833	к такому	1	1
834	что именно	2	1
835	мировоззрения это	1	1
836	лингвистики и	1	1
837	применении к	2	1
838	нашего анализа	1	1
839	и смысла	3	1
840	эта проблема	1	1
841	да и	1	1
842	образом на	1	1
843	как средство	1	1
844	своего развития	3	1
845	особенно важное	1	1
846	и там	1	1
847	только о	1	1
848	его в	3	1
849	является для	2	1
850	в условиях	1	1
851	как предмет	2	1
852	каждое из	1	1
853	о его	1	1
854	но для	1	1
855	кроме того	2	1
856	язык поэзии	2	1
857	к другим	2	1
858	к вопросу	1	1
859	особенностей в	1	1
860	как определяет	3	1
861	только одна	1	1
862	с проблемой	3	1
863	сюжета и	3	1
864	могло не	1	1
865	такое понимание	1	1
866	для той	1	1
867	а все	2	1
868	не отрицал	1	1
869	поэзии в	3	1
870	всего можно	1	1
871	собственно говоря	1	1
872	язык например	2	1
873	быть что	1	1
874	главным образом	3	1
875	значение лишь	2	1
876	в тенденции	1	1
877	он стал	1	1
878	если можно	1	1
879	укладывается в	1	1
880	возможны некоторые	1	1
881	г и	1	1
882	приходится хотя	1	1
883	всюду где	1	1
884	слово в	2	1
885	это все	1	1
886	возможно лишь	1	1
887	сказать что	2	1
888	только как	1	1
889	лишь тогда	1	1
890	совершенно не	4	1
891	в такие	1	1
892	он я	1	1
893	значение все	1	1
894	не что	1	1
895	та же	2	1
896	на своем	1	1
897	известных условиях	2	1
898	звук как	1	1
899	жизни и	3	1
900	но эти	1	1
901	звука и	5	1
902	в искусстве	2	1
903	случае если	1	1
904	в своих	1	1
905	к этому	4	1
906	значение в	1	1
