N	2gram	Bakhtin_Pr_2	StatiiOP
533	почему же	4	1
534	произведения не	1	1
535	еще в	1	1
536	в кельи	1	1
537	является в	1	1
538	в диалог	1	1
539	но иногда	1	1
540	он говорил	2	1
541	свое дело	1	1
542	лишь то	1	1
543	там в	3	1
544	вот это	1	1
545	о нем	6	1
546	до последних	1	1
547	только так	2	1
548	вопроса и	1	1
549	но к	2	1
550	и та	2	1
551	настоящее время	2	1
552	в глаза	2	1
553	его речи	2	1
554	скажу что	1	1
555	после того	1	1
556	можно сказать	1	1
557	все его	2	1
558	каждом из	1	1
559	и всю	1	1
560	его личности	1	1
561	даже по	1	1
562	и всякая	1	1
563	помимо того	1	1
564	во всей	1	1
565	в форме	2	1
566	тему о	1	1
567	в другой	1	1
568	быть даже	1	1
569	каких бы	1	1
570	дела в	1	1
571	сюда относится	1	1
572	дела это	1	1
573	ничего а	1	1
574	чем он	1	1
575	тот же	3	1
576	детали в	1	1
577	пор не	1	1
578	положение в	2	1
579	бы ни	2	1
580	но то	1	1
581	простое и	1	1
582	место из	1	1
583	и из	1	1
584	именно на	1	1
585	менее и	1	1
586	себя в	3	1
587	первостепенное значение	2	1
588	мы очень	1	1
589	уже не	3	1
590	если мы	2	1
591	отношений к	1	1
592	на определенной	1	1
593	слова не	1	1
594	в действительно	1	1
595	и обратно	1	1
596	д как	1	1
597	его и	2	1
598	как справедливо	1	1
599	но вот	1	1
600	ведь это	2	1
601	слова в	12	1
602	в одном	12	1
603	сами по	1	1
604	не о	1	1
605	в выборе	1	1
606	дело и	2	1
607	вообще можно	1	1
608	каждый из	2	1
609	которые могут	1	1
610	указание на	1	1
611	были бы	1	1
612	что могло	1	1
613	никого не	1	1
614	или иной	3	1
615	точек зрения	4	1
616	с другим	2	1
617	уже при	1	1
618	и тех	1	1
619	здесь в	3	1
620	случаев в	1	1
621	была и	1	1
622	такое же	1	1
623	и др	2	1
624	но о	1	1
625	больше и	1	1
626	связано с	1	1
627	которых мы	1	1
628	до конца	4	1
629	более того	4	1
630	не на	4	1
631	в руках	2	1
632	о чем	1	1
633	него не	2	1
634	время оно	1	1
635	бы совершенно	1	1
636	в одно	3	1
637	себя на	2	1
638	не видит	1	1
639	но что	1	1
640	вместе с	1	1
641	но кто	1	1
642	такой форме	1	1
643	и гораздо	1	1
644	положений в	1	1
645	из которых	1	1
646	к своему	1	1
647	без труда	1	1
648	и довольно	1	1
649	слова он	2	1
650	на какой-то	1	1
651	и всей	1	1
652	с толку	1	1
653	для понимания	2	1
654	и другой	1	1
655	в последнем	3	1
656	в это	1	1
657	него в	3	1
658	а становится	1	1
659	всех его	1	1
660	при условии	1	1
661	этом смысле	2	1
662	е слова	1	1
663	в крайнем	1	1
664	и от	1	1
665	или в	8	1
666	узком смысле	2	1
667	м эйхенбаум	1	1
668	которая в	1	1
669	в настоящее	2	1
670	работы над	1	1
671	эти проблемы	2	1
672	обращается к	1	1
673	себя самого	1	1
674	это может	1	1
675	влагает в	1	1
676	по одной	1	1
677	той или	3	1
678	в третьем	1	1
679	бы в	5	1
680	в литературной	2	1
681	конце концов	2	1
682	но зато	3	1
683	я же	1	1
684	я в	1	1
685	впечатление которое	1	1
686	смысле это	1	1
687	еще очень	1	1
688	сверх того	1	1
689	бы оно	1	1
690	отношении к	2	1
691	всеми его	1	1
692	утверждения в	1	1
693	одной из	1	1
694	лишь те	1	1
695	слово в	8	1
696	но эта	2	1
697	на более	1	1
698	ведь именно	1	1
699	что сделано	1	1
700	впрочем было	1	1
701	их с	2	1
702	из этого	1	1
703	время не	1	1
704	но эти	4	1
705	а может	1	1
706	е для	1	1
707	и другие	1	1
708	к этому	1	1
709	как на	1	1
710	они не	1	1
