N	2gram	Trubetskoy_1	Psycholo
150	состоит в	2	3
151	что все	4	3
152	бы в	1	3
153	его в	1	3
154	ни в	1	3
155	в них	2	3
156	далеко не	4	3
157	в такой	1	3
158	место в	1	3
159	у этих	1	3
160	в то	4	3
161	того как	1	3
162	к концу	3	3
163	как только	1	3
164	и конечно	1	3
165	на это	1	3
166	и о	3	3
167	имеет никакого	1	3
168	из двух	1	3
169	к тем	1	3
170	из одного	1	3
171	этот второй	1	3
172	эти два	1	3
173	и только	4	3
174	здесь не	1	3
175	тот же	2	3
176	уже говорили	1	3
177	которое мы	1	3
178	не так	1	3
179	морали в	1	3
180	к ним	3	3
181	тем что	1	3
182	параллельно с	1	3
183	такое же	1	3
184	так называемой	2	3
185	когда она	1	3
186	только для	2	3
187	но это	1	3
188	все это	6	3
189	главным образом	8	3
190	одновременно и	2	3
191	к этому	3	3
192	как на	8	3
193	в таком	3	3
194	от этой	1	2
195	отношения к	1	2
196	себя как	1	2
197	он может	1	2
198	что когда	1	2
199	все те	1	2
200	и больше	2	2
201	той же	1	2
202	нам в	1	2
203	совпадает с	1	2
204	оно есть	1	2
205	большей частью	3	2
206	между собой	1	2
207	мы читаем	1	2
208	всего этого	1	2
209	что его	1	2
210	видели что	1	2
211	в общем	8	2
212	уже как	1	2
213	материалом для	1	2
214	в одной	1	2
215	что именно	2	2
216	как к	1	2
217	более и	1	2
218	это был	1	2
219	целый ряд	4	2
220	и наконец	2	2
221	представляет собой	3	2
222	он в	2	2
223	что так	1	2
224	думать что	1	2
225	не могла	2	2
226	в прямом	1	2
227	всех этих	1	2
228	до самого	1	2
229	в силу	5	2
230	и по	4	2
231	так например	2	2
232	не совпадает	1	2
233	такой же	1	2
234	перед собой	1	2
235	в эту	2	2
236	от своего	1	2
237	и ее	1	2
238	признать что	2	2
239	должны были	1	2
240	но они	1	2
241	и более	1	2
242	их в	1	2
243	в этих	4	2
244	заставляет его	1	2
245	все более	1	2
246	этими двумя	2	2
247	дело не	1	2
248	ничего не	1	2
249	под этим	1	2
250	либо в	2	2
251	ли это	2	2
252	в известных	1	2
253	всех прочих	1	2
254	у нас	1	2
255	не могут	2	2
256	когда мы	1	2
257	что оно	4	2
258	утверждать что	2	2
259	с ее	1	2
260	свою очередь	1	2
261	данном случае	1	2
262	только то	1	2
263	то время	1	2
264	прямом смысле	1	2
265	в глаза	1	2
266	одного из	1	2
267	том как	1	2
268	для этого	2	2
269	с ним	1	2
270	и во	1	2
271	в которую	1	2
272	а у	1	2
273	у них	3	2
274	и следовательно	1	2
275	все прочие	1	2
276	что здесь	1	2
277	что даже	1	2
278	и действительно	2	2
279	должен был	4	2
280	все они	1	2
281	со всеми	2	2
282	в качестве	3	2
283	для всех	2	2
284	уже не	3	2
285	чтобы он	1	2
286	в виде	4	2
287	к своим	4	2
288	который как	1	2
289	одно из	2	2
290	для него	3	2
291	всяком случае	6	2
292	могло бы	1	2
293	иначе как	1	2
294	в конце	6	2
295	заметить что	1	2
296	и вместе	4	2
297	представляют собой	1	2
298	сам себя	1	2
299	еще и	1	2
300	а с	7	2
301	уже давно	2	2
302	эти слова	1	2
303	к его	2	2
304	надо было	2	2
305	хотя бы	3	2
306	в данном	1	2
307	смысле этого	1	2
308	это есть	1	2
309	по существу	2	2
310	этого слова	1	2
311	с этой	3	2
312	благодаря этому	2	2
313	о мире	1	2
314	в наше	1	2
315	не знаем	1	2
316	при таком	2	2
317	к смерти	1	2
318	не более	1	2
319	только что	2	2
320	же в	1	2
321	лежит в	1	2
322	так же	5	2
323	его к	1	2
324	к этой	1	2
325	и другие	3	2
326	они не	1	2
327	можно назвать	2	2
328	во всяком	6	2
329	говорили о	2	1
330	а между	1	1
331	как известно	1	1
332	же как	3	1
333	чтобы не	1	1
334	и потому	6	1
335	силы и	2	1
336	это и	1	1
337	и есть	1	1
338	в первом	1	1
339	и до	1	1
340	и служило	1	1
341	что мы	2	1
342	их и	1	1
343	к нашей	1	1
344	мы имеем	2	1
345	она опять	1	1
346	это совершенно	1	1
347	определенный характер	1	1
348	что уже	1	1
349	из своих	2	1
350	что самый	1	1
351	он как	1	1
352	так чтобы	2	1
353	между этими	2	1
354	сложнее и	1	1
355	что начиная	1	1
356	а другие	1	1
357	еще не	2	1
358	каким-нибудь определенным	1	1
359	в чем	1	1
360	с его	2	1
361	природы и	1	1
362	сказать и	1	1
363	при жизни	4	1
364	но не	8	1
365	это зло	1	1
366	более высокое	1	1
367	от характера	1	1
368	в сторону	1	1
369	одном и	1	1
370	более как	1	1
371	отношение к	5	1
372	двум различным	1	1
373	отличие от	1	1
374	общего правила	1	1
375	что два	1	1
376	один и	1	1
377	относится к	2	1
378	зрения а	1	1
379	пор было	1	1
380	всей этой	1	1
381	кроме того	1	1
382	точкой для	1	1
383	более или	5	1
384	с душой	1	1
385	то в	1	1
386	в себя	1	1
387	очень много	2	1
388	ни один	2	1
389	за это	1	1
390	оно превращается	1	1
391	всей своей	1	1
392	непременно будет	1	1
393	имеет для	1	1
394	и тот	1	1
395	но параллельно	1	1
396	имеем в	1	1
397	и те	3	1
398	на его	1	1
399	не следует	1	1
400	отношение которое	1	1
401	принимает совершенно	1	1
402	о морали	1	1
403	на одну	1	1
404	чтобы они	1	1
405	не как	2	1
406	именно из	2	1
407	в корне	1	1
408	отправной точкой	1	1
409	заключает в	2	1
410	но все	7	1
411	этом последнем	1	1
412	сделать из	1	1
413	в одну	1	1
414	факт что	1	1
415	значение в	1	1
416	только не	2	1
417	и с	10	1
418	на этой	1	1
419	в музыке	1	1
420	с другими	4	1
421	есть не	1	1
422	это не	1	1
423	в жизни	1	1
424	из первых	1	1
425	с которого	2	1
426	к области	1	1
427	в минуту	1	1
428	чаще всего	1	1
429	она и	1	1
430	в слове	1	1
431	этим и	1	1
432	о чем	1	1
433	о характере	1	1
434	должно быть	1	1
435	и тогда	4	1
436	или менее	5	1
437	его нельзя	1	1
438	из общего	1	1
439	и при	3	1
440	что такое	1	1
441	таким же	1	1
442	интерес и	1	1
443	представить себе	1	1
444	ее вместе	1	1
445	в их	1	1
446	то для	1	1
447	как простой	1	1
448	на каждом	1	1
449	оказывается что	3	1
450	и римлян	1	1
451	пользуются и	1	1
452	но эта	1	1
453	при рассмотрении	1	1
454	нет вовсе	2	1
455	борьбу с	1	1
456	на такое	1	1
457	однако в	1	1
458	бы быть	1	1
459	по вкусу	1	1
460	даже в	1	1
461	случае мы	1	1
462	поставить эту	1	1
463	то с	3	1
464	этих трех	1	1
465	а иногда	1	1
466	как о	3	1
467	и отсюда	1	1
468	ее с	2	1
469	к этим	1	1
470	не по	1	1
471	героев и	2	1
472	в уме	1	1
473	не могло	2	1
474	а тот	1	1
475	это мы	1	1
476	в русском	2	1
477	как она	1	1
478	как время	1	1
479	это слово	1	1
480	мире и	1	1
481	бы по	1	1
482	этом отношении	2	1
483	нет все	1	1
484	одним из	2	1
485	нам нужно	1	1
486	нашли себе	1	1
487	и другой	2	1
488	не есть	1	1
489	ничего общего	2	1
490	всегда в	1	1
491	в каждой	1	1
492	значения и	1	1
493	но по	3	1
494	только всякий	1	1
495	но при	2	1
496	мысль о	2	1
497	она живет	1	1
498	смерти в	1	1
499	уже с	3	1
500	идет речь	1	1
501	роль в	1	1
502	так и	6	1
503	те же	2	1
504	не с	2	1
505	у другого	1	1
506	же эти	1	1
507	подойти к	3	1
508	в результате	3	1
509	ничего подобного	1	1
510	по сравнению	2	1
511	не исчерпывается	2	1
512	по мере	1	1
513	вероятно что	1	1
514	считают что	1	1
515	еще при	1	1
516	может не	1	1
517	которые могли	1	1
518	ясным что	1	1
519	называемой новой	1	1
520	можно сказать	3	1
521	в пользу	2	1
522	времени в	1	1
523	это было	1	1
524	котором они	1	1
525	своему значению	1	1
526	образом если	2	1
527	этих слов	1	1
528	или иначе	3	1
529	что человек	1	1
530	в глазах	2	1
531	под именем	1	1
532	вслед за	2	1
533	быть и	2	1
534	но с	3	1
535	этот вопрос	1	1
536	дело с	1	1
537	пор не	1	1
538	положение в	2	1
539	каждом шагу	1	1
540	из которого	3	1
541	и у	8	1
542	только на	1	1
543	в нашей	1	1
544	в начале	2	1
545	и других	1	1
546	но совершенно	1	1
547	участие в	1	1
548	что сама	1	1
549	и их	1	1
550	с этими	1	1
551	тому же	5	1
552	друг друга	1	1
553	которым они	1	1
554	так легко	1	1
555	в других	3	1
556	смерти и	1	1
557	перейти к	1	1
558	этим двум	1	1
559	на стороне	1	1
560	не было	2	1
561	смотря по	1	1
562	со всем	1	1
563	ней и	1	1
564	к рассмотрению	1	1
565	значение которое	1	1
566	чтобы между	1	1
567	именно в	2	1
568	по своим	2	1
569	а именно	1	1
570	выйдет из	1	1
571	к которому	2	1
572	не потому	2	1
573	и прежде	1	1
574	в отличие	1	1
575	души и	1	1
576	ни на	1	1
577	после себя	1	1
578	деле если	1	1
579	превращается в	2	1
580	от этого	1	1
581	целым рядом	1	1
582	ничем не	4	1
583	и самый	1	1
584	зависит от	1	1
585	таких людей	1	1
586	жизнь в	1	1
587	с конца	1	1
588	на эту	1	1
589	когда же	2	1
590	черт которые	1	1
591	которые как	1	1
592	мы знаем	1	1
593	если не	2	1
594	этому что	1	1
595	виде в	2	1
596	тем чтобы	5	1
597	наконец что	1	1
598	в момент	1	1
599	причину этого	1	1
600	с первого	1	1
601	и особенно	2	1
602	как эти	1	1
603	о каждом	1	1
604	тот факт	1	1
605	по одному	1	1
606	так происходит	1	1
607	и глубоко	1	1
608	сравнению с	2	1
609	одновременно с	1	1
610	из этой	2	1
611	и смерти	1	1
612	сейчас же	1	1
613	о его	1	1
614	слов которые	1	1
615	отличается от	2	1
616	из поля	1	1
617	из человеческих	2	1
618	не является	1	1
619	которых он	1	1
620	должна была	2	1
621	тем и	2	1
622	том виде	2	1
623	как не	1	1
624	действия в	1	1
625	к одной	2	1
626	мы должны	6	1
627	его жизнь	1	1
628	всех тех	1	1
629	с ней	3	1
630	бы бьет	1	1
631	только как	1	1
632	других подобных	1	1
633	и так	1	1
634	жизни а	1	1
635	всех других	2	1
636	мере в	1	1
637	ко всему	2	1
638	и ясно	1	1
639	жизни и	2	1
640	как результат	1	1
641	все что	2	1
642	этой точки	2	1
