N	2gram	Propp_Isto_2	Analitik
196	в той	1	2
197	когда мы	2	2
198	тому как	3	2
199	да и	2	2
200	этого слова	1	2
201	на пути	1	2
202	и для	2	2
203	мира и	1	2
204	не должен	4	2
205	же в	1	2
206	как показывает	1	2
207	хотя в	3	2
208	пока же	1	2
209	но всегда	1	2
210	то что	12	2
211	сказать что	2	2
212	в иной	5	2
213	а также	2	2
214	также что	2	1
215	связана с	6	1
216	сам по	1	1
217	на самом	2	1
218	и есть	5	1
219	перед лицом	1	1
220	из его	1	1
221	не имеют	1	1
222	в зависимости	1	1
223	в доме	3	1
224	есть на	2	1
225	общественных отношений	1	1
226	мы уже	6	1
227	при анализе	1	1
228	у тебя	2	1
229	вопрос о	4	1
230	этой роли	1	1
231	что иное	2	1
232	я не	2	1
233	зависимости от	1	1
234	в таком	1	1
235	как ему	1	1
236	он был	3	1
237	он сам	1	1
238	иное как	2	1
239	и русской	1	1
240	время в	1	1
241	всего этого	1	1
242	тем как	1	1
243	там и	1	1
244	то мы	2	1
245	этого мотива	5	1
246	не все	2	1
247	тому времени	1	1
248	друг от	1	1
249	должны были	8	1
250	говорилось выше	1	1
251	в истории	1	1
252	в гости	1	1
253	этой стороны	1	1
254	тех случаях	1	1
255	кто из	1	1
256	говорит что	3	1
257	себе не	1	1
258	от этого	1	1
259	для которого	1	1
260	к чему	2	1
261	не можем	1	1
262	как то	1	1
263	так или	1	1
264	и тот	1	1
265	мы обратимся	1	1
266	на стадии	3	1
267	на то	3	1
268	в отдельности	1	1
269	к миру	1	1
270	прямой путь	1	1
271	сказкой и	1	1
272	свою собственную	1	1
273	в силу	2	1
274	но дело	1	1
275	в нее	2	1
276	которое как	1	1
277	от других	1	1
278	человека в	2	1
279	здесь мы	3	1
280	этим самым	1	1
281	совпадают с	1	1
282	а затем	2	1
283	свое имя	1	1
284	и может	2	1
285	в другом	9	1
286	связанных с	1	1
287	бы быть	1	1
288	а по	1	1
289	это весьма	1	1
290	мыслится как	1	1
291	хотят и	1	1
292	это было	1	1
293	с другими	2	1
294	дать ей	1	1
295	который и	1	1
296	и иных	1	1
297	центральное место	1	1
298	есть и	2	1
299	из нее	1	1
300	в общей	1	1
301	не узнает	1	1
302	место и	1	1
303	он любил	1	1
304	есть он	1	1
305	не того	1	1
306	обратимся к	2	1
307	остается в	1	1
308	всех этих	3	1
309	но я	1	1
310	в эту	2	1
311	бы на	1	1
312	этом случае	5	1
313	в своей	1	1
314	право на	3	1
315	это делает	1	1
316	не единичный	1	1
317	еще нет	1	1
318	однако еще	1	1
319	превратилась в	1	1
320	себе а	1	1
321	при рассмотрении	1	1
322	что было	1	1
323	жениться и	1	1
324	войти в	1	1
325	со многими	1	1
326	здесь достаточно	1	1
327	же мы	2	1
328	случае мы	2	1
329	нас к	1	1
330	это верно	1	1
331	что мотив	1	1
332	с ним	1	1
333	как можно	1	1
334	от нас	1	1
335	со сказкой	1	1
336	сына в	4	1
337	как о	1	1
338	на него	5	1
339	у него	4	1
340	можно судить	1	1
341	того чтобы	2	1
342	каждый из	1	1
343	казалось бы	1	1
344	под этим	1	1
345	с одним	3	1
346	можно усмотреть	2	1
347	ему и	1	1
348	потому что	9	1
349	к живой	1	1
350	связи с	8	1
351	своей цели	2	1
352	всей своей	1	1
353	как будто	3	1
354	в бою	1	1
355	у нас	1	1
356	сюжета в	1	1
357	это далеко	1	1
358	очень часто	4	1
359	к самому	1	1
360	не могут	1	1
361	встречается в	3	1
362	этого дома	1	1
363	но едва	1	1
364	этот сын	1	1
365	бы он	1	1
366	в поле	1	1
367	мы могли	2	1
368	все еще	2	1
369	своего отца	1	1
370	е у	1	1
371	что при	5	1
372	как мы	1	1
373	всех сторон	4	1
374	и о	1	1
375	то она	1	1
376	от друга	1	1
377	действующие лица	2	1
378	только при	1	1
379	свою руку	1	1
380	старший брат	1	1
381	этим же	2	1
382	мнение что	2	1
383	что у	2	1
384	живого в	1	1
385	особенно в	1	1
386	живет в	2	1
387	достигает своей	1	1
388	мог бы	3	1
389	иногда в	1	1
390	в чужом	1	1
391	оказывается хозяйкой	1	1
392	является в	1	1
393	образом в	1	1
394	именно потому	1	1
395	и герой	2	1
396	при котором	1	1
397	одного из	1	1
398	этих двух	1	1
399	должно было	3	1
400	связь между	1	1
401	сложного и	1	1
402	так возникает	1	1
403	отметить что	1	1
404	и только	2	1
405	вслед за	1	1
406	может иметь	1	1
407	что девушка	1	1
408	с мертвецами	1	1
409	того что	3	1
410	старик в	1	1
411	царству мертвых	1	1
412	герой в	3	1
413	себе еще	1	1
414	д и	2	1
415	и одновременно	1	1
416	всякого рода	1	1
417	идет по	1	1
418	новое рождение	1	1
419	тот же	1	1
420	одной из	4	1
421	с ними	2	1
422	дочери он	1	1
423	историческую действительность	2	1
424	в стороне	1	1
425	и так	2	1
426	по этому	1	1
427	пальцем на	1	1
428	так что	6	1
429	как кажется	1	1
430	смерть и	1	1
431	его и	4	1
432	в мифе	2	1
433	характерно что	1	1
434	мы знаем	11	1
435	одно из	2	1
436	себе в	1	1
437	и их	2	1
438	могло бы	1	1
439	слова в	2	1
440	вовсе не	1	1
441	говорит ему	1	1
442	при всей	1	1
443	царство мертвых	6	1
444	героя или	1	1
445	он же	1	1
446	что на	1	1
447	на второй	1	1
448	до сих	6	1
449	или иначе	1	1
450	связаны с	1	1
451	ее в	2	1
452	с мотивом	3	1
453	а именно	3	1
454	к которому	5	1
455	и между	1	1
456	а с	2	1
457	и др	4	1
458	целым рядом	1	1
459	себя и	2	1
460	только по	1	1
461	что им	2	1
462	превращается в	2	1
463	их можно	1	1
464	иначе в	1	1
465	зависит от	2	1
466	не знает	2	1
467	она является	1	1
468	в одно	1	1
469	приводящего к	1	1
470	не видит	3	1
471	входить в	1	1
472	состояла в	1	1
473	к себе	2	1
474	требует от	1	1
475	в область	4	1
476	а если	1	1
477	вступление в	2	1
478	в течение	1	1
479	ведет к	1	1
480	отдельности и	1	1
481	другого человека	1	1
482	она названа	1	1
483	стороны с	1	1
484	с этой	1	1
485	сих пор	7	1
486	не будем	4	1
487	но это	4	1
488	между прочим	3	1
489	под названием	2	1
490	в книге	1	1
491	случаях когда	1	1
492	как живого	1	1
493	уже на	3	1
494	в связи	5	1
495	со всех	4	1
496	от него	1	1
497	но еще	1	1
498	мы должны	4	1
499	стороны в	1	1
500	хотя бы	2	1
501	будто бы	2	1
502	брата на	1	1
503	но если	3	1
504	не обладает	3	1
505	этот вопрос	1	1
506	перейдем к	2	1
507	по одному	1	1
508	не что	2	1
509	из этого	1	1
510	героя в	1	1
511	матери в	1	1
512	жизнь в	1	1
513	к этой	4	1
514	и другие	4	1
515	не живет	1	1
516	они не	4	1
