N	2gram	Vygotskiy__4	Formalny
211	том чтобы	4	2
212	и более	1	2
213	но ведь	1	2
214	на психологию	1	2
215	но все	2	2
216	могла бы	4	2
217	каждый акт	1	2
218	является конечно	1	2
219	это не	6	2
220	начала и	1	2
221	действий и	1	2
222	ни в	3	2
223	с тем	4	2
224	нисколько не	5	2
225	в эту	1	2
226	не так	1	2
227	почти не	1	2
228	не от	1	2
229	значение для	1	2
230	бы быть	1	2
231	какие бы	1	2
232	мысли в	1	2
233	на него	4	2
234	к другим	1	2
235	только не	2	2
236	ничего не	2	2
237	одна из	4	2
238	в самой	6	2
239	к ней	1	2
240	за исключением	1	2
241	на языке	1	2
242	и является	2	2
243	во всем	2	2
244	и заключается	1	2
245	его с	1	2
246	от нее	1	2
247	если же	1	2
248	на наших	1	2
249	всего этого	1	2
250	как с	1	2
251	на нее	2	2
252	каждого из	1	2
253	для всякого	1	2
254	она была	1	2
255	с ним	5	2
256	на их	1	2
257	исследования и	4	2
258	и что	25	2
259	как ее	1	2
260	к действительности	1	2
261	чтобы вскрыть	1	2
262	все в	1	2
263	между тем	1	2
264	ее от	1	2
265	что и	3	2
266	во всей	3	2
267	в другой	1	2
268	в лице	1	2
269	ее к	1	2
270	только в	4	2
271	таком понимании	1	2
272	и исключительно	1	2
273	не имеющие	1	2
274	не можем	3	2
275	если мы	12	2
276	ни одного	2	2
277	чтобы он	2	2
278	в душе	1	2
279	его и	2	2
280	могло бы	3	2
281	точка зрения	2	2
282	в одном	3	2
283	иначе как	1	2
284	сами по	3	2
285	и со	1	2
286	техники и	1	2
287	эйхенбаум в	1	2
288	как художник	1	2
289	как раз	9	2
290	перейти к	2	2
291	и анализа	1	2
292	говорить на	1	2
293	или иначе	1	2
294	здесь в	3	2
295	мысли об	1	2
296	сама по	3	2
297	и самый	1	2
298	не на	2	2
299	все время	24	2
300	была бы	2	2
301	художественной формы	4	2
302	вместе с	8	2
303	функции каждого	1	2
304	и техника	2	2
305	целом ряде	1	2
306	она есть	2	2
307	из этой	3	2
308	по существу	2	2
309	и развития	1	2
310	к которому	1	2
311	совершается в	2	2
312	в результате	2	2
313	ни было	1	2
314	в своих	3	2
315	жизни в	1	2
316	одной из	1	2
317	прав когда	2	2
318	что такое	1	2
319	это та	1	2
320	эту последнюю	1	2
321	этого в	1	1
322	также и	2	1
323	например в	3	1
324	начинается с	1	1
325	себя как	1	1
326	он может	2	1
327	и есть	4	1
328	нам кажется	2	1
329	между двумя	2	1
330	в первом	1	1
331	из самых	1	1
332	в технических	1	1
333	и чрезвычайно	1	1
334	из его	2	1
335	едва ли	2	1
336	его основе	4	1
337	и этот	3	1
338	значения мы	1	1
339	мы уже	5	1
340	той же	4	1
341	со всех	1	1
342	всего того	1	1
343	и значение	1	1
344	элементы и	1	1
345	которую мы	1	1
346	и наш	1	1
347	почти все	2	1
348	нас это	2	1
349	вместо того	2	1
350	но под	1	1
351	искусства эта	1	1
352	самый материал	1	1
353	его основная	1	1
354	всех сторон	1	1
355	это время	2	1
356	не был	2	1
357	заложены в	2	1
358	в чем	1	1
359	в сюжете	1	1
360	тем как	1	1
361	должны искать	1	1
362	совершенно прав	1	1
363	предисловии к	1	1
364	чем это	1	1
365	совсем не	1	1
366	к которой	3	1
367	протекать в	1	1
368	понимали что	1	1
369	а через	1	1
370	оно является	2	1
371	и речи	1	1
372	своих последних	1	1
373	самом конце	3	1
374	связи и	1	1
375	пониманию и	1	1
376	общего с	1	1
377	построения и	2	1
378	вот как	3	1
379	за этим	3	1
380	словом в	1	1
381	этой стороны	1	1
382	что касается	2	1
383	перед нами	6	1
384	и всецело	1	1
385	увидим что	3	1
386	в этот	1	1
387	о самом	1	1
388	психологии и	1	1
389	в условиях	1	1
390	значения как	1	1
391	и конечно	2	1
392	та же	3	1
393	бы и	2	1
394	нее так	1	1
395	мы получаем	1	1
396	так или	1	1
397	из этих	2	1
398	так в	1	1
399	нами в	2	1
400	как он	5	1
401	на то	10	1
402	не следует	1	1
403	в поэтике	1	1
404	все те	2	1
405	к конкретной	1	1
406	что нужно	1	1
407	вообще не	1	1
408	том и	1	1
409	какой бы	3	1
410	приходим к	2	1
411	теперь с	1	1
412	как момент	1	1
413	на этом	3	1
414	мы их	1	1
415	в нее	2	1
416	конца и	2	1
417	это конечно	1	1
418	они должны	1	1
419	и чтобы	2	1
420	заключается в	5	1
421	же об	1	1
422	деле в	1	1
423	уже знаем	3	1
424	этом романе	1	1
425	этом смысле	1	1
426	должен был	3	1
427	чисто художественные	1	1
428	смысл в	1	1
429	за ней	2	1
430	и каждый	1	1
431	только одно	2	1
432	но уже	1	1
433	она и	1	1
434	ни одной	3	1
435	далеко не	3	1
436	материал этот	1	1
437	вполне понятна	1	1
438	и уже	4	1
439	включить в	1	1
440	переходим к	1	1
441	нигде не	1	1
442	это совершенно	3	1
443	дает ей	1	1
444	такой же	2	1
445	роль и	1	1
446	смысл и	4	1
447	в восприятии	1	1
448	этот материал	4	1
449	в этих	1	1
450	мы попытаемся	1	1
451	и другие	1	1
452	что если	3	1
453	можно найти	2	1
454	в такой	2	1
455	в котором	2	1
456	не столько	1	1
457	в первый	3	1
458	знаем что	4	1
459	бы мы	3	1
460	от его	1	1
461	взятые сами	1	1
462	и эстетикой	1	1
463	совершенно иначе	3	1
464	не понимает	2	1
465	даны в	4	1
466	но он	6	1
467	что утверждение	1	1
468	и эти	2	1
469	тому чтобы	3	1
470	и вся	1	1
471	тому что	6	1
472	и очень	1	1
473	на один	1	1
474	и какие	1	1
475	особенно ярко	1	1
476	самого начала	5	1
477	в русской	2	1
478	не имеет	2	1
479	если в	1	1
480	здесь на	1	1
481	к этим	1	1
482	которого он	1	1
483	говорить о	3	1
484	на самый	1	1
485	не сделано	1	1
486	но только	1	1
487	того чтобы	22	1
488	техникой и	2	1
489	его от	1	1
490	правда в	1	1
491	и без	1	1
492	это то	3	1
493	что самое	5	1
494	правда некоторые	1	1
495	для мысли	1	1
496	своей природе	1	1
497	он хочет	1	1
498	жизни на	1	1
499	потому что	24	1
500	движения и	1	1
501	в сознании	1	1
502	эти три	2	1
503	только с	2	1
504	из формальных	1	1
505	мы и	1	1
506	что на	1	1
507	точном смысле	2	1
508	и из	3	1
509	за его	1	1
510	однако это	1	1
511	если только	1	1
512	может показаться	1	1
513	составляет его	1	1
514	которое как	1	1
515	уже о	1	1
516	все то	12	1
517	есть только	2	1
518	этой истории	1	1
519	лежит в	2	1
520	поэтом и	2	1
521	из техники	1	1
522	что при	2	1
523	и материал	1	1
524	ничего общего	1	1
525	значение это	1	1
526	и о	4	1
527	сторону и	1	1
528	ни одно	2	1
529	которая могла	2	1
530	характер и	1	1
531	то чтобы	2	1
532	с самого	5	1
533	в точном	1	1
534	в тематической	1	1
535	важное место	1	1
536	и критические	1	1
537	дано в	1	1
538	слова а	1	1
539	что у	4	1
540	и всегда	1	1
541	остается только	1	1
542	что дело	1	1
543	что от	1	1
544	думает что	1	1
545	все остальные	1	1
546	понятно что	3	1
547	в словах	2	1
548	мире в	2	1
549	действительность и	1	1
550	воли и	2	1
551	о ней	2	1
552	не теряя	1	1
553	создается впечатление	1	1
554	что самая	2	1
555	событий или	1	1
556	в другом	1	1
557	другими словами	1	1
558	что каждый	1	1
559	и просто	1	1
560	можно сказать	2	1
561	а также	1	1
562	может не	1	1
563	происходит не	1	1
564	как наиболее	1	1
565	как они	1	1
566	которая сама	1	1
567	и всю	1	1
568	они понимали	1	1
569	было совершенно	1	1
570	вся эта	1	1
571	и во	1	1
572	должно было	2	1
573	творчества в	1	1
574	эти два	1	1
575	на одном	1	1
576	и ни	1	1
577	вслед за	3	1
578	с а	1	1
579	видим что	2	1
580	она дает	2	1
581	этого ряда	1	1
582	к нему	1	1
583	в двух	4	1
584	не решается	1	1
585	от этой	1	1
586	романа и	1	1
587	мы видим	6	1
588	согласиться с	1	1
589	два основных	1	1
590	могло быть	1	1
591	и действительно	1	1
592	в стороне	1	1
593	очень много	1	1
594	в предисловии	1	1
595	именно на	1	1
596	с которыми	1	1
597	так что	7	1
598	которые мы	1	1
599	и физиология	1	1
600	и событий	1	1
601	в сторону	3	1
602	и исследования	1	1
603	себя в	4	1
604	слова в	1	1
605	в виде	3	1
606	от других	1	1
607	из них	4	1
608	мы знаем	2	1
609	был бы	3	1
610	себе в	1	1
611	никто не	4	1
612	понимании форма	1	1
613	нет она	1	1
614	от тех	1	1
615	с этими	1	1
616	так как	12	1
617	как его	1	1
618	но что	1	1
619	у него	6	1
620	художник не	1	1
621	в руки	2	1
622	он один	1	1
623	а самое	1	1
624	действительно в	2	1
625	литературе нет	1	1
626	исходили из	1	1
627	но вся	2	1
628	и поэтических	1	1
629	материал и	2	1
630	ней и	1	1
631	даже не	2	1
632	на ее	2	1
633	не один	1	1
634	но ни	1	1
635	здесь дело	1	1
636	что они	6	1
637	эти две	1	1
638	такого понимания	1	1
639	с историей	1	1
640	во второй	1	1
641	а с	2	1
642	и господствующий	1	1
643	когда его	2	1
644	что не	4	1
645	что для	5	1
646	смысла и	4	1
647	а на	2	1
648	остается еще	1	1
649	к таким	2	1
650	однако и	1	1
651	его собственной	1	1
652	там где	1	1
653	известна только	1	1
654	ритм мелодика	1	1
655	несмотря на	1	1
656	как материал	1	1
657	которые будут	1	1
658	здесь эта	1	1
659	бессмысленной и	1	1
660	к его	1	1
661	если взять	2	1
662	требует от	1	1
663	приводит в	1	1
664	из которых	3	1
665	по поводу	4	1
666	с такой	2	1
667	в той	3	1
668	мы условно	3	1
669	во все	3	1
670	и основной	1	1
671	и смысла	1	1
672	на какой-то	1	1
673	автором на	1	1
674	ней не	1	1
675	это значит	1	1
676	критики и	2	1
677	форма и	1	1
678	тех пор	2	1
679	к следующему	1	1
680	дело здесь	1	1
681	в это	2	1
682	или хотя	1	1
683	весь этот	1	1
684	в гораздо	1	1
685	но даже	1	1
686	весь ход	1	1
687	в смысле	1	1
688	искусством и	1	1
689	не является	2	1
690	только одна	2	1
691	и для	3	1
692	не оказывает	1	1
693	или в	1	1
694	что оно	3	1
695	том что	22	1
696	чтобы понять	1	1
697	это уже	1	1
698	ее и	2	1
699	для нас	7	1
700	романа в	1	1
701	из себя	1	1
702	которую он	2	1
703	и смысл	2	1
704	не должен	1	1
705	его жизнь	1	1
706	и психологии	1	1
707	только что	15	1
708	нам известна	1	1
709	направление и	1	1
710	к делу	3	1
711	до тех	2	1
712	нам в	2	1
713	гораздо больше	1	1
714	а о	1	1
715	с ней	1	1
716	сказать что	13	1
717	другой стороны	2	1
718	совершенно не	4	1
719	автора в	1	1
720	в отдельности	1	1
721	из этого	5	1
722	оказывает никакого	1	1
723	время не	1	1
724	и состоит	1	1
725	всем этом	1	1
726	просто не	1	1
727	этой действительности	1	1
728	ее в	4	1
729	и эта	2	1
730	это в	4	1
731	это понятие	1	1
732	к этому	4	1
733	этой цели	2	1
734	этой точки	1	1
735	событий в	3	1
