N	2gram	Vinokur_Ku_2	FransuaR
289	по линии	1	1
290	на них	1	1
291	знаем что	3	1
292	это действительно	1	1
293	время в	1	1
294	в чем	1	1
295	есть такие	1	1
296	глаза на	1	1
297	могло быть	1	1
298	мы будем	2	1
299	не говорят	3	1
300	только тогда	1	1
301	по отношению	1	1
302	в общем	1	1
303	для борьбы	1	1
304	так что	1	1
305	независимо от	1	1
306	как в	3	1
307	себя знать	1	1
308	более и	1	1
309	один только	1	1
310	однако не	4	1
311	перед нами	4	1
312	власть и	1	1
313	явление это	1	1
314	что по	1	1
315	это просто	2	1
316	конечно не	2	1
317	от этого	2	1
318	его значении	1	1
319	характер как	1	1
320	к чему	1	1
321	что читать	1	1
322	в которой	1	1
323	с самого	1	1
324	в целом	1	1
325	сущности и	1	1
326	что к	1	1
327	нами в	1	1
328	эпохи и	1	1
329	не могла	1	1
330	быть только	2	1
331	главным образом	3	1
332	он не	3	1
333	характерное явление	1	1
334	являются лишь	1	1
335	и новым	1	1
336	которая является	1	1
337	в силу	7	1
338	в корне	2	1
339	том чтобы	1	1
340	все из	1	1
341	свою силу	1	1
342	уже за	2	1
343	одной и	1	1
344	его от	1	1
345	и по	3	1
346	на этом	3	1
347	и свободу	1	1
348	породившей их	1	1
349	этом последнем	1	1
350	смысле в	1	1
351	могла бы	2	1
352	что все	5	1
353	в совершенно	1	1
354	нем есть	1	1
355	об этом	5	1
356	которое нужно	1	1
357	даже такой	2	1
358	первую очередь	1	1
359	это не	6	1
360	более сложных	1	1
361	есть несколько	1	1
362	кажется что	1	1
363	я считаю	1	1
364	само собою	1	1
365	самый характер	1	1
366	о которых	3	1
367	с этой	2	1
368	место и	1	1
369	не всегда	2	1
370	как сказано	1	1
371	так называемый	1	1
372	только во	1	1
373	проблемы как	1	1
374	не мог	1	1
375	литература и	2	1
376	но никто	1	1
377	таким же	2	1
378	в такой	1	1
379	не становится	1	1
380	то для	3	1
381	что вся	1	1
382	вторая часть	1	1
383	в первый	3	1
384	свой смысл	1	1
385	значение для	1	1
386	не менее	7	1
387	и той	1	1
388	эта не	4	1
389	не понимает	1	1
390	исключительно на	1	1
391	не в	8	1
392	творчества и	1	1
393	и новой	1	1
394	есть именно	1	1
395	том же	1	1
396	что этот	1	1
397	где нет	1	1
398	что эта	2	1
399	и вся	1	1
400	и есть	2	1
401	она не	2	1
402	из которых	3	1
403	случае в	1	1
404	стоит в	2	1
405	его литературное	1	1
406	значение на	1	1
407	как можно	2	1
408	все мы	1	1
409	после того	2	1
410	тогда когда	1	1
411	дело в	1	1
412	первая часть	1	1
413	работе и	1	1
414	не нуждается	1	1
415	для всего	1	1
416	традиция в	1	1
417	на язык	1	1
418	именно с	3	1
419	на тему	1	1
420	явление в	1	1
421	как традиция	1	1
422	я не	5	1
423	потому что	25	1
424	наша задача	1	1
425	то этот	1	1
426	ее можно	1	1
427	с тем	2	1
428	такие же	1	1
429	политической и	1	1
430	с и	1	1
431	и именно	1	1
432	не могут	5	1
433	далеко за	1	1
434	к тому	4	1
435	понять что	2	1
436	но также	4	1
437	или такие	1	1
438	указывает на	1	1
439	не есть	1	1
440	года были	1	1
441	слова с	1	1
442	для того	9	1
443	оно не	2	1
444	например очень	1	1
445	должен быть	5	1
446	некоторой степени	2	1
447	разговорная речь	2	1
448	даже самые	1	1
449	то она	1	1
450	как не	3	1
451	связи со	1	1
452	в буквальном	2	1
453	языка и	8	1
454	бы однако	1	1
455	здесь мы	2	1
456	если ты	1	1
457	и когда	1	1
458	например о	1	1
459	имею в	1	1
460	и которые	1	1
461	во многом	1	1
462	подойти к	1	1
463	именно этот	2	1
464	собственные имена	1	1
465	поэтому в	1	1
466	если бы	12	1
467	для этого	3	1
468	эта сторона	1	1
469	образом в	2	1
470	и здесь	5	1
471	на их	1	1
472	не нов	1	1
473	в память	2	1
474	настоящее время	1	1
475	подобные же	1	1
476	можно встретить	3	1
477	на точку	1	1
478	знает что	3	1
479	того или	2	1
480	с французским	1	1
481	с лишком	1	1
482	которых они	1	1
483	ее от	1	1
484	вся эта	2	1
485	самом процессе	1	1
486	что и	3	1
487	отметить что	1	1
488	лишь к	1	1
489	можно проследить	1	1
490	в свете	1	1
491	во французском	2	1
492	конце концов	3	1
493	того что	3	1
494	что здесь	1	1
495	как например	1	1
496	хотя бы	9	1
497	и дело	1	1
498	традиций в	1	1
499	исключительной ясностью	1	1
500	в какой	1	1
501	ясно что	5	1
502	и весьма	1	1
503	еще и	2	1
504	правда и	1	1
505	наше время	2	1
506	во введении	2	1
507	книги или	1	1
508	все они	2	1
509	по другим	1	1
510	в серьезных	1	1
511	и у	2	1
512	своего рода	4	1
513	в большинстве	1	1
514	ни одного	1	1
515	борьбы с	1	1
516	в виде	1	1
517	а это	2	1
518	большинстве случаев	2	1
519	мы знаем	4	1
520	одно из	1	1
521	и их	1	1
522	слова в	6	1
523	художественная литература	1	1
524	носит характер	2	1
525	к ним	1	1
526	до некоторой	2	1
527	была эпоха	1	1
528	известно что	1	1
529	свое выражение	1	1
530	как раз	3	1
531	роли и	1	1
532	в очень	1	1
533	цитаты из	1	1
534	имели бы	1	1
535	выходит за	2	1
536	значение которое	1	1
537	несколько примеров	1	1
538	что не	6	1
539	время совершенно	1	1
540	на этот	2	1
541	их следует	1	1
542	более того	1	1
543	не на	2	1
544	а не	10	1
545	и далее	2	1
546	только как	2	1
547	слов и	2	1
548	а по	1	1
549	только от	1	1
550	он и	2	1
551	если не	1	1
552	с помощью	7	1
553	все более	1	1
554	этой же	1	1
555	в частности	2	1
556	ни на	2	1
557	это те	1	1
558	по своему	1	1
559	слишком много	1	1
560	предисловии к	1	1
561	что за	2	1
562	есть язык	1	1
563	чем в	3	1
564	пишет в	1	1
565	и там	1	1
566	и двух	1	1
567	действительно было	1	1
568	жива и	1	1
569	имеет глубокое	1	1
570	не будь	1	1
571	материал для	2	1
572	этом случае	2	1
573	правды но	1	1
574	в средство	1	1
575	самое существенное	1	1
576	письме к	1	1
577	и где	2	1
578	в наше	2	1
579	французском языке	1	1
580	всего в	3	1
581	и для	2	1
582	и часто	1	1
583	и от	2	1
584	а все	1	1
585	это как	1	1
586	в настоящее	1	1
587	нас нет	1	1
588	и характерное	1	1
589	приобретает значение	1	1
590	для нас	4	1
591	всего можно	1	1
592	находит свое	1	1
593	бы в	1	1
594	не более	2	1
595	и как	1	1
596	же к	1	1
597	будто бы	2	1
598	но вот	2	1
599	за этим	2	1
600	но оно	2	1
601	в лучшем	3	1
602	с ними	2	1
603	первый раз	1	1
604	стороны того	1	1
605	со специфическими	3	1
606	в свою	2	1
607	имеет место	1	1
608	или иного	2	1
609	можно привести	1	1
610	в кругу	2	1
611	на это	3	1
612	эти слова	1	1
613	языками в	1	1
614	к этому	4	1
