N	2gram	Voloshinov_1	Myslijsy
121	в котором	3	4
122	того как	1	4
123	и его	19	4
124	для того	4	4
125	и это	3	4
126	по мере	2	4
127	в звуке	1	4
128	в его	6	4
129	образа в	1	4
130	а и	1	4
131	все равно	1	4
132	далеко не	4	4
133	и между	4	4
134	себя и	1	4
135	что для	1	4
136	быть только	1	4
137	для сознания	1	4
138	и потому	5	4
139	для понимания	1	4
140	все это	3	4
141	в смысле	6	4
142	и от	3	4
143	мы должны	3	4
144	слово в	3	4
145	другой стороны	6	4
146	была бы	1	4
147	и есть	3	3
148	в первом	3	3
149	действительности и	3	3
150	мысли то	1	3
151	говорить о	1	3
152	бы ни	1	3
153	и на	4	3
154	в чем	2	3
155	а только	1	3
156	ответ на	1	3
157	мысль в	1	3
158	более или	1	3
159	в целом	1	3
160	при этом	8	3
161	возможно только	1	3
162	в каждом	7	3
163	не будет	4	3
164	что все	2	3
165	и может	1	3
166	его в	3	3
167	звуком и	1	3
168	или менее	1	3
169	как бы	15	3
170	представить себе	1	3
171	одним и	1	3
172	место в	3	3
173	образом и	1	3
174	тем не	2	3
175	прибавить что	1	3
176	тому что	2	3
177	существует для	2	3
178	на него	1	3
179	образом в	1	3
180	того чтобы	5	3
181	ни о	2	3
182	могут быть	2	3
183	содержание в	1	3
184	свою очередь	2	3
185	в образе	1	3
186	из двух	1	3
187	или в	2	3
188	слово и	1	3
189	и вообще	2	3
190	со стороны	1	3
191	для говорящего	3	3
192	можно сказать	3	3
193	к другой	3	3
194	к нему	1	3
195	и следовательно	3	3
196	же и	2	3
197	только на	4	3
198	в начале	5	3
199	известным образом	1	3
200	прежде всего	13	3
201	друг друга	8	3
202	мы можем	2	3
203	само по	1	3
204	до сих	8	3
205	именно в	5	3
206	одной стороны	1	3
207	там где	2	3
208	так же	7	3
209	сих пор	8	3
210	все остальные	2	3
211	говорящего и	2	3
212	не существует	3	3
213	к одной	1	3
214	и все	5	3
215	в свою	2	3
216	не знает	2	3
217	в последнем	1	3
218	значение не	2	3
219	в которой	3	3
220	этот звук	1	3
221	то оно	1	3
222	к этому	5	3
223	в таком	2	3
224	а между	1	2
225	таком случае	2	2
226	самом деле	10	2
227	это и	3	2
228	и до	1	2
229	мы уже	2	2
230	той же	2	2
231	содержания в	2	2
232	бы например	1	2
233	этот предмет	1	2
234	не столько	4	2
235	из сказанного	1	2
236	все в	2	2
237	именно эти	2	2
238	оно ни	3	2
239	одним словом	2	2
240	что язык	2	2
241	явлений и	2	2
242	отношение к	1	2
243	за пределы	5	2
244	сама по	2	2
245	будет не	1	2
246	все же	8	2
247	и той	2	2
248	и слова	1	2
249	целый ряд	3	2
250	его к	2	2
251	звука и	1	2
252	как знак	2	2
253	со своей	1	2
254	та же	1	2
255	так или	1	2
256	в этой	1	2
257	и тот	4	2
258	иначе и	1	2
259	свое место	1	2
260	не могла	1	2
261	так сказать	6	2
262	и если	1	2
263	эта последняя	3	2
264	не как	2	2
265	слове или	1	2
266	из виду	2	2
267	из него	2	2
268	звук как	1	2
269	подобно тому	1	2
270	но все	3	2
271	могла бы	2	2
272	не дает	3	2
273	бы быть	1	2
274	на все	1	2
275	художественный образ	2	2
276	входит в	5	2
277	за собою	1	2
278	ни в	2	2
279	именно то	1	2
280	во время	1	2
281	точки зрения	34	2
282	в своей	3	2
283	что такое	2	2
284	а как	3	2
285	то для	1	2
286	мысли и	4	2
287	их в	1	2
288	что есть	1	2
289	она не	2	2
290	только не	1	2
291	в разных	1	2
292	природы в	1	2
293	слово так	1	2
294	такая же	1	2
295	этом отношении	3	2
296	от этого	2	2
297	от нее	2	2
298	в области	3	2
299	отказаться от	1	2
300	так например	1	2
301	ничего общего	5	2
302	на предмет	1	2
303	в ее	7	2
304	только при	3	2
305	языка и	13	2
306	произведения не	1	2
307	котором мы	1	2
308	можно только	1	2
309	и с	2	2
310	могла быть	1	2
311	о том	2	2
312	и та	2	2
313	его жизни	1	2
314	мысль не	1	2
315	должно было	1	2
316	от него	2	2
317	от них	1	2
318	в форме	1	2
319	язык есть	4	2
320	может стать	5	2
321	как ее	5	2
322	мы видим	1	2
323	одной из	3	2
324	в какой	3	2
325	к субъекту	1	2
326	но как	1	2
327	в природе	1	2
328	ему самому	1	2
329	от одной	1	2
330	связи с	11	2
331	в одном	1	2
332	себя от	2	2
333	но что	1	2
334	в других	1	2
335	принять и	1	2
336	и даже	2	2
337	самое слово	1	2
338	идеи в	1	2
339	ко всем	1	2
340	нет ни	2	2
341	к своему	2	2
342	нужно прибавить	2	2
343	что же	4	2
344	зрения и	2	2
345	быть не	1	2
346	с этой	2	2
347	сознании и	1	2
348	на слово	1	2
349	слова но	2	2
350	бы в	2	2
351	в большей	1	2
352	скажем что	1	2
353	и наконец	1	2
354	язык не	1	2
355	слове как	1	2
356	отношении к	4	2
357	в системе	1	2
358	лишь тогда	2	2
359	но этот	1	2
360	первом случае	3	2
361	жизни и	2	2
362	которая не	1	2
363	слова является	1	1
364	одним из	2	1
365	словом как	1	1
366	слово будет	1	1
367	не остается	2	1
368	все остальное	2	1
369	на самом	3	1
370	искать в	1	1
371	мысли к	1	1
372	отношения между	1	1
373	по преимуществу	5	1
374	языка между	2	1
375	в нашу	3	1
376	оно было	1	1
377	должна быть	2	1
378	слово же	1	1
379	его не	1	1
380	чего в	1	1
381	что между	1	1
382	которую мы	1	1
383	души мы	1	1
384	вопрос о	4	1
385	имеет свою	3	1
386	в сущности	3	1
387	на каждом	1	1
388	группы и	1	1
389	того же	6	1
390	и он	2	1
391	всех сторон	2	1
392	слова вообще	1	1
393	на них	1	1
394	он сам	1	1
395	не найдем	2	1
396	здесь не	1	1
397	но этого	1	1
398	бы то	8	1
399	может осуществиться	2	1
400	с его	1	1
401	что становится	1	1
402	только после	1	1
403	не без	1	1
404	субъекту и	1	1
405	так для	1	1
406	от его	1	1
407	он может	3	1
408	совсем не	1	1
409	нам его	1	1
410	знак и	5	1
411	в голове	1	1
412	мы же	1	1
413	его во	1	1
414	то значение	1	1
415	себе и	2	1
416	отличие от	5	1
417	жизни все	1	1
418	друг от	1	1
419	нет и	4	1
420	один и	3	1
421	чем же	4	1
422	в истории	3	1
423	его на	1	1
424	так называемая	4	1
425	поэтому всякое	1	1
426	стороны и	1	1
427	к новому	1	1
428	это был	1	1
429	еще и	1	1
430	такой который	1	1
431	мы тем	2	1
432	хотя и	1	1
433	могли бы	1	1
434	из сознания	1	1
435	может получить	2	1
436	довольно редким	1	1
437	но в	7	1
438	следует сказать	1	1
439	то в	2	1
440	и конечно	1	1
441	последняя в	1	1
442	явления и	1	1
443	существует лишь	2	1
444	формы в	2	1
445	все эти	7	1
446	если мы	11	1
447	тоже не	1	1
448	не те	1	1
449	бы только	1	1
450	во многих	1	1
451	как он	2	1
452	в единстве	2	1
453	как оно	2	1
454	мало слово	1	1
455	главным образом	1	1
456	между членами	1	1
457	если для	1	1
458	не внешнее	1	1
459	но именно	3	1
460	после этого	1	1
461	этого он	1	1
462	явления так	1	1
463	них уже	1	1
464	в понимании	2	1
465	есть та	1	1
466	первым и	2	1
467	в корне	3	1
468	и вот	1	1
469	мере своего	1	1
470	таких которые	1	1
471	будем говорить	1	1
472	в нее	1	1
473	ни был	1	1
474	общего и	1	1
475	здесь мы	4	1
476	мы его	1	1
477	касается до	1	1
478	где нет	1	1
479	в совершенно	1	1
480	конечно в	2	1
481	об этой	1	1
482	самого существа	1	1
483	лишь в	9	1
484	мы на	1	1
485	со всех	2	1
486	это не	1	1
487	понять его	1	1
488	то все	1	1
489	непосредственно примыкает	1	1
490	истории языка	2	1
491	и углубления	1	1
492	в тот	2	1
493	она и	1	1
494	в цвете	1	1
495	смысле совокупности	3	1
496	в общей	2	1
497	или наоборот	1	1
498	одна и	1	1
499	и вне	2	1
500	здесь можно	1	1
501	и различие	1	1
502	нисколько не	1	1
503	но нигде	1	1
504	мы как	1	1
505	сознания говорящего	4	1
506	места в	3	1
507	у штейнталя	1	1
508	но если	2	1
509	или точнее	1	1
510	не зависит	1	1
511	с точки	20	1
512	и языка	1	1
513	те действия	1	1
514	языка от	1	1
515	для многих	1	1
516	не будем	4	1
517	которые в	1	1
518	начнем с	1	1
519	другом и	2	1
520	друг другу	1	1
521	не поймет	1	1
522	речи в	3	1
523	и более	2	1
524	и относительно	2	1
525	в устах	1	1
526	или если	1	1
527	говорящего как	2	1
528	нам для	1	1
529	между прочим	1	1
530	и говорящий	1	1
531	она по	1	1
532	виду что	1	1
533	и должен	1	1
534	и сама	2	1
535	в процессе	14	1
536	действительно для	1	1
537	принадлежит к	1	1
538	не могло	2	1
539	он с	1	1
540	следовательно и	2	1
541	на отношения	1	1
542	на язык	3	1
543	внутреннего единства	1	1
544	ничего не	6	1
545	и другая	1	1
546	в более	1	1
547	даже из	1	1
548	здесь же	1	1
549	быть в	2	1
550	вещь и	1	1
551	и внешнего	4	1
552	тесной связи	1	1
553	с другом	1	1
554	допустить что	1	1
555	настоящего времени	5	1
556	логическое понятие	1	1
557	нигде нет	1	1
558	языке и	2	1
559	быть частью	1	1
560	понятие то	1	1
561	его за	1	1
562	отличается от	1	1
563	же самое	3	1
564	пониманием и	1	1
565	мы могли	1	1
566	другую в	1	1
567	особенности и	1	1
568	явлением не	1	1
569	вещь сколько	1	1
570	не мысль	1	1
571	должен быть	1	1
572	из всего	1	1
573	значения и	1	1
574	от друга	1	1
575	в виду	2	1
576	связи со	1	1
577	что само	2	1
578	только то	1	1
579	с самого	4	1
580	с языком	1	1
581	жизни это	1	1
582	на нее	1	1
583	и признаки	1	1
584	времени и	1	1
585	ясно что	5	1
586	особенно в	1	1
587	мог бы	2	1
588	на которую	1	1
589	в непосредственном	1	1
590	та и	1	1
591	в результате	9	1
592	поэтому содержание	1	1
593	способность слова	2	1
594	понятно что	3	1
595	для этого	1	1
596	это внутреннее	1	1
597	слово на	1	1
598	сводится к	3	1
599	и здесь	6	1
600	понимания но	1	1
601	и т.д	2	1
602	и т.п	10	1
603	другими словами	2	1
604	одного из	3	1
605	сознания есть	1	1
606	все его	1	1
607	единства и	1	1
608	принадлежит уже	1	1
609	как форма	1	1
610	в соответствующих	1	1
611	нет это	1	1
612	то эта	1	1
613	в которую	1	1
614	во всех	7	1
615	различие в	2	1
616	принадлежит природе	1	1
617	эти два	1	1
618	но нет	1	1
619	удовлетворительного ответа	1	1
620	от одного	3	1
621	примыкает к	1	1
622	сознание может	2	1
623	ее содержание	1	1
624	язык в	4	1
625	деле в	1	1
626	в художественной	1	1
627	в ту	1	1
628	внутреннего и	3	1
629	места и	1	1
630	значит что	1	1
631	тех пор	2	1
632	человечества но	1	1
633	в двух	2	1
634	знаков в	2	1
635	тот же	4	1
636	исследования мы	1	1
637	но более	1	1
638	между организмом	1	1
639	самого говорящего	1	1
640	между этими	2	1
641	и ее	3	1
642	менее совершенно	1	1
643	без этого	1	1
644	мысль моя	1	1
645	языка нужно	1	1
646	конечно не	5	1
647	принадлежащих к	1	1
648	это значение	1	1
649	мы прибавим	1	1
650	рано или	1	1
651	каким образом	1	1
652	самое делает	1	1
653	сознание есть	1	1
654	или даже	1	1
655	при помощи	1	1
656	от значения	1	1
657	языка но	1	1
658	первобытного человека	1	1
659	мы знаем	5	1
660	мир не	1	1
661	с первым	2	1
662	пока не	2	1
663	этом слове	1	1
664	сами по	1	1
665	той которая	1	1
666	в систему	3	1
667	актов в	1	1
668	случайных и	1	1
669	языка для	5	1
670	лишь для	3	1
671	к самому	1	1
672	не является	4	1
673	жизни в	4	1
674	или поздно	1	1
675	имеет и	1	1
676	одно понятие	1	1
677	на ее	1	1
678	или иначе	2	1
679	тем мы	1	1
680	них в	1	1
681	следовательно не	2	1
682	бы эти	1	1
683	и быть	1	1
684	на которые	1	1
685	мы еще	1	1
686	не входит	1	1
687	предмета но	1	1
688	себе то	1	1
689	к более	1	1
690	от сознания	1	1
691	превращается в	1	1
692	на этот	3	1
693	стремится к	1	1
694	принадлежит не	1	1
695	не означает	1	1
696	оно представляет	1	1
697	и непосредственно	1	1
698	его как	1	1
699	еще только	2	1
700	не об	2	1
701	под влиянием	1	1
702	и предмет	1	1
703	входить в	1	1
704	почти ничего	1	1
705	прибавить еще	1	1
706	к нескольким	1	1
707	в одной	2	1
708	оно само	1	1
709	общего с	3	1
710	какого бы	3	1
711	и определения	1	1
712	в данном	4	1
713	если оно	1	1
714	и уясняется	1	1
715	она есть	1	1
716	притом так	1	1
717	сознание слово	1	1
718	перехода от	1	1
719	восприятия то	1	1
720	находятся в	1	1
721	друг с	1	1
722	многих других	1	1
723	это значит	1	1
724	и там	1	1
725	находится под	1	1
726	на пути	1	1
727	есть деятельность	1	1
728	нельзя передать	1	1
729	и психическое	1	1
730	нашего знания	1	1
731	мышления в	1	1
732	ее содержания	1	1
733	формы и	3	1
734	этого сознания	2	1
735	сознания и	3	1
736	а все	1	1
737	в силах	1	1
738	человек и	1	1
739	друга не	1	1
740	перестать быть	1	1
741	оно ничего	1	1
742	на первый	2	1
743	вовсе нет	1	1
744	ни было	10	1
745	до тех	2	1
746	а можно	1	1
747	между ними	4	1
748	равно как	1	1
749	формы внутренней	1	1
750	с ними	1	1
751	они еще	3	1
752	есть и	1	1
753	мысль и	2	1
754	это так	2	1
755	ее в	1	1
756	него как	1	1
757	весь процесс	1	1
758	и эта	4	1
759	нас не	1	1
760	можно назвать	1	1
761	во всяком	5	1
762	гораздо более	1	1
