N	2gram	Tiupa_Anal_3	Istorich
159	перед нами	4	2
160	и как	4	2
161	и хотя	1	2
162	в этой	6	2
163	и до	1	2
164	он не	6	2
165	с этой	1	2
166	человека в	1	2
167	его не	3	2
168	живет в	1	2
169	было бы	3	2
170	смерть и	1	2
171	солнце и	1	2
172	вовсе не	1	2
173	в эту	1	2
174	и сейчас	1	2
175	своего рода	8	2
176	не будем	1	2
177	однако в	5	2
178	даже в	2	2
179	мотива в	1	2
180	тем самым	4	2
181	одна из	2	2
182	на него	1	2
183	не могло	1	2
184	или как	1	2
185	и далее	1	2
186	это далеко	1	2
187	зависимости от	1	2
188	к тому	6	2
189	что при	1	2
190	этим самым	1	2
191	в свое	2	2
192	здесь не	3	2
193	и сам	4	2
194	что у	1	2
195	ничего не	3	2
196	сводится к	2	2
197	можно сказать	4	2
198	как у	1	2
199	это указание	1	2
200	отметить что	1	2
201	в форме	2	2
202	того что	1	2
203	с чудовищем	1	2
204	мы знаем	1	2
205	всяком случае	2	2
206	их можно	1	2
207	что они	3	2
208	а с	1	2
209	и др	1	2
210	что не	3	2
211	а не	9	2
212	о чем	4	2
213	он становится	1	2
214	он и	3	2
215	в одно	1	2
216	может иметь	1	2
217	уже давно	1	2
218	к себе	1	2
219	все больше	1	2
220	и соответствующими	1	2
221	когда мы	2	2
222	отношению к	7	2
223	нам еще	1	2
224	и формы	1	2
225	что мы	2	2
226	под названием	1	2
227	мира и	2	2
228	обращается к	1	2
229	мы должны	1	2
230	не есть	4	2
231	с ними	1	2
232	героя в	1	2
233	жизни и	1	2
234	во всяком	2	2
235	могло и	1	1
236	с новыми	3	1
237	также что	1	1
238	речь идет	1	1
239	отношения к	2	1
240	таком случае	1	1
241	дарит ему	1	1
242	в связи	1	1
243	мере в	2	1
244	и есть	1	1
245	а от	1	1
246	в зависимости	1	1
247	есть не	2	1
248	со всех	1	1
249	при анализе	1	1
250	на первом	1	1
251	что если	1	1
252	ни у	1	1
253	он как	1	1
254	совпадает с	1	1
255	как то	1	1
256	оно есть	1	1
257	в полной	1	1
258	пребывание в	1	1
259	всех сторон	1	1
260	сторону и	1	1
261	так или	1	1
262	по этому	1	1
263	на них	1	1
264	мы читаем	1	1
265	так если	1	1
266	во всех	2	1
267	то мы	1	1
268	как правило	5	1
269	так для	1	1
270	не все	1	1
271	вступают в	1	1
272	отличие от	2	1
273	мифом и	1	1
274	лицом к	1	1
275	в истории	1	1
276	как говорит	3	1
277	идет о	1	1
278	более чем	2	1
279	как нам	5	1
280	этой стороны	1	1
281	в полном	1	1
282	хотя и	2	1
283	как уже	2	1
284	и к	4	1
285	в героической	1	1
286	в целом	3	1
287	учение о	1	1
288	прослеживается в	1	1
289	раз в	1	1
290	и тот	1	1
291	мы обратимся	1	1
292	она-то и	1	1
293	по имени	1	1
294	в случае	5	1
295	не имеют	1	1
296	во-вторых они	1	1
297	тем не	2	1
298	все другие	1	1
299	в силу	1	1
300	никак не	1	1
301	не друг	1	1
302	характер в	1	1
303	он так	1	1
304	свое время	2	1
305	подобно тому	3	1
306	в одну	1	1
307	однако все	1	1
308	а затем	1	1
309	другого человека	1	1
310	и может	1	1
311	этом он	2	1
312	в мире	5	1
313	то есть	10	1
314	того или	1	1
315	с героем	2	1
316	а позднее	1	1
317	они по	1	1
318	той стороне	1	1
319	невесту и	1	1
320	случае совершенно	1	1
321	в жизни	2	1
322	же образом	1	1
323	о которых	2	1
324	он же	1	1
325	его частей	1	1
326	не видно	2	1
327	имеются три	1	1
328	есть явление	1	1
329	пошел дальше	1	1
330	перейдем к	1	1
331	ключ к	3	1
332	обратимся к	1	1
333	из круга	1	1
334	в один	1	1
335	остается в	1	1
336	же есть	1	1
337	и становится	1	1
338	одно из	1	1
339	точки зрения	3	1
340	но если	1	1
341	от своего	1	1
342	где мы	1	1
343	не столько	3	1
344	на свою	1	1
345	самого героя	1	1
346	не от	2	1
347	от его	2	1
348	на языке	3	1
349	все это	3	1
350	по ту	1	1
351	того кто	1	1
352	и герой	1	1
353	одновременно в	1	1
354	чистом виде	2	1
355	не менее	4	1
356	все три	2	1
357	передний план	1	1
358	принадлежат к	1	1
359	между мифом	1	1
360	в основе	1	1
361	к изучению	1	1
362	не составляет	1	1
363	не случайно	8	1
364	того чтобы	1	1
365	казалось бы	1	1
366	под этим	1	1
367	этом мире	1	1
368	в противоречие	1	1
369	можно усмотреть	1	1
370	где уже	1	1
371	по своей	2	1
372	то у	1	1
373	со своим	1	1
374	что на	1	1
375	в тени	1	1
376	перед ним	1	1
377	в стиле	1	1
378	человека с	1	1
379	не могут	1	1
380	сравнении с	2	1
381	далеко за	1	1
382	похож на	1	1
383	заметил что	1	1
384	приобщения к	2	1
385	бы он	1	1
386	в наши	1	1
387	все еще	1	1
388	не единственный	1	1
389	бы ни	1	1
390	не живет	1	1
391	и о	1	1
392	с ее	3	1
393	с циклом	1	1
394	в ее	3	1
395	только при	1	1
396	выше с	1	1
397	него самого	1	1
398	идет не	1	1
399	приводит к	4	1
400	в живых	1	1
401	те же	2	1
402	не с	2	1
403	здесь как	1	1
404	в борьбе	2	1
405	отсюда и	1	1
406	и каждый	1	1
407	всех частей	2	1
408	жизнь и	3	1
409	для этого	1	1
410	другом а	1	1
411	об этом	2	1
412	образом в	1	1
413	своим собственным	1	1
414	а по	1	1
415	иное как	1	1
416	и здесь	2	1
417	в другом	1	1
418	одного из	1	1
419	все его	1	1
420	этих двух	1	1
421	должно было	1	1
422	восходит к	3	1
423	однако что	4	1
424	между тем	5	1
425	но дело	1	1
426	новая форма	1	1
427	наконец в	1	1
428	в описании	1	1
429	не должен	2	1
430	как объект	1	1
431	он есть	1	1
432	но с	2	1
433	не как	2	1
434	идет по	1	1
435	этот вопрос	1	1
436	дело с	3	1
437	в литературу	2	1
438	к противоположному	1	1
439	от них	1	1
440	тот или	2	1
441	есть в	1	1
442	одной из	1	1
443	его совесть	1	1
444	уже в	3	1
445	ним не	1	1
446	о ней	1	1
447	или даже	1	1
448	другой с	1	1
449	его и	1	1
450	глаза и	1	1
451	характерно что	1	1
452	для него	6	1
453	отношение к	1	1
454	можно с	1	1
455	к ним	1	1
456	при всей	1	1
457	ту сторону	1	1
458	случае не	1	1
459	на меня	2	1
460	и никогда	1	1
461	этим же	1	1
462	одежду и	1	1
463	указание на	2	1
464	для того	1	1
465	были бы	3	1
466	в особенности	3	1
467	и даже	8	1
468	между которыми	1	1
469	на примере	2	1
470	или иначе	1	1
471	именно в	3	1
472	я был	1	1
473	о своем	2	1
474	еще и	3	1
475	в самую	1	1
476	он только	1	1
477	чем речь	2	1
478	не знает	1	1
479	его как	3	1
480	на передний	1	1
481	как о	1	1
482	на эту	2	1
483	могут служить	1	1
484	или с	1	1
485	именно смерть	1	1
486	этим можно	1	1
487	несмотря на	2	1
488	мог быть	1	1
489	к лицу	1	1
490	вступает в	3	1
491	связанных с	1	1
492	противоречие с	1	1
493	не удается	1	1
494	этого момента	1	1
495	как кажется	1	1
496	в цикле	1	1
497	к другому	1	1
498	а если	1	1
499	в чистом	1	1
500	тому как	2	1
501	выше в	1	1
502	мыслится как	1	1
503	этого слова	2	1
504	своей жизни	1	1
505	о его	2	1
506	между прочим	1	1
507	б у	1	1
508	стадии его	1	1
509	не является	5	1
510	и для	2	1
511	как отец	1	1
512	однако и	3	1
513	живет и	1	1
514	а все	1	1
515	меня к	1	1
516	этих трех	1	1
517	бы в	1	1
518	тем более	1	1
519	он пошел	1	1
520	будто бы	1	1
521	в сравнении	2	1
522	же в	2	1
523	здесь только	1	1
524	может и	1	1
525	от лица	1	1
526	в свою	5	1
527	между ними	1	1
528	одного элемента	1	1
529	в иной	2	1
530	на этот	1	1
531	не что	1	1
532	оно не	1	1
533	в отдельности	1	1
534	себе не	1	1
535	но еще	1	1
536	к этой	1	1
537	все того	1	1
538	а того	1	1
539	в противоположность	2	1
540	в таком	1	1
