N	2gram	Bakhtin_Fr_7	StatiiOP
277	в других	1	2
278	даже и	1	2
279	здесь находим	1	2
280	еще и	1	2
281	превращается в	1	2
282	это прежде	2	2
283	однако и	1	2
284	нет никаких	1	2
285	что во	1	2
286	и потому	3	2
287	нет ни	2	2
288	находим и	1	2
289	и их	3	2
290	такого рода	1	2
291	по существу	8	2
292	в свое	2	2
293	между прочим	1	2
294	о котором	2	2
295	в этих	2	2
296	несмотря на	3	2
297	дело с	1	2
298	не знает	3	2
299	в своих	1	2
300	том числе	4	2
301	не смеет	1	1
302	до него	1	1
303	по адресу	2	1
304	не имел	1	1
305	и есть	3	1
306	почти не	1	1
307	и всем	2	1
308	здесь и	2	1
309	речи на	1	1
310	едва ли	1	1
311	том какое	1	1
312	мы называем	1	1
313	его не	1	1
314	в лучшем	1	1
315	все уже	1	1
316	в стихотворных	1	1
317	ренессанса и	2	1
318	так чтобы	1	1
319	первой книге	1	1
320	от друга	1	1
321	как я	4	1
322	но даже	1	1
323	это время	1	1
324	и самого	2	1
325	же нужно	1	1
326	на нем	1	1
327	и на	4	1
328	на них	3	1
329	бы еще	1	1
330	этот текст	1	1
331	время в	2	1
332	с его	2	1
333	при жизни	1	1
334	видит в	1	1
335	а только	2	1
336	тех же	1	1
337	чтобы найти	1	1
338	должны были	1	1
339	друг от	1	1
340	в настоящем	1	1
341	и таким	1	1
342	было написано	3	1
343	это тот	1	1
344	приходит на	1	1
345	в одной	2	1
346	перед нами	2	1
347	кроме того	3	1
348	странах европы	1	1
349	хотя и	4	1
350	что по	1	1
351	я должен	1	1
352	и к	5	1
353	не приходится	1	1
354	а во-вторых	1	1
355	за это	1	1
356	он в	1	1
357	в нашем	1	1
358	так в	1	1
359	но без	2	1
360	с их	1	1
361	им в	1	1
362	время этот	1	1
363	и до	6	1
364	другом случае	1	1
365	как он	2	1
366	всей его	1	1
367	время и	1	1
368	не как	1	1
369	в корне	1	1
370	и вот	2	1
371	в плане	5	1
372	даже прямо	1	1
373	значительной степени	2	1
374	том же	1	1
375	в одну	4	1
376	лет притом	1	1
377	для всей	1	1
378	содержит в	1	1
379	этой традиции	2	1
380	на все	1	1
381	с целью	1	1
382	это было	2	1
383	с неба	1	1
384	известно что	1	1
385	но их	2	1
386	распространены в	3	1
387	ведь в	1	1
388	здесь нет	2	1
389	которым он	3	1
390	в ином	1	1
391	по всему	1	1
392	для них	1	1
393	в них	7	1
394	является для	1	1
395	верхом и	2	1
396	далеко не	2	1
397	с тем	1	1
398	которой он	2	1
399	эпохи с	1	1
400	значение как	1	1
401	и некоторые	1	1
402	что значит	2	1
403	литература и	1	1
404	от своего	1	1
405	и при	1	1
406	интерес и	1	1
407	нас не	2	1
408	не интересует	1	1
409	место в	4	1
410	мы в	2	1
411	его современников	1	1
412	оказывается что	3	1
413	что я	1	1
414	одном из	4	1
415	ряда других	1	1
416	том чтобы	1	1
417	в прямом	1	1
418	что было	1	1
419	доказывает что	1	1
420	речи в	1	1
421	том и	2	1
422	и наоборот	1	1
423	не должно	3	1
424	каждой его	1	1
425	нет вообще	1	1
426	по себе	1	1
427	характерная черта	1	1
428	же мы	1	1
429	но они	1	1
430	на котором	1	1
431	одна из	4	1
432	в процессе	2	1
433	для кого	1	1
434	но только	1	1
435	правда в	1	1
436	в разных	2	1
437	никому не	2	1
438	того как	5	1
439	только и	1	1
440	к каждой	1	1
441	с одним	1	1
442	таким путем	1	1
443	явление в	2	1
444	есть такой	1	1
445	за исключением	1	1
446	и после	1	1
447	уже и	1	1
448	и делает	1	1
449	характерен для	1	1
450	ему не	1	1
451	ну а	1	1
452	но там	1	1
453	не могут	1	1
454	с полной	1	1
455	к тому	2	1
456	которым в	1	1
457	правда не	2	1
458	опираясь на	1	1
459	как мы	11	1
460	и о	1	1
461	в виду	4	1
462	проявляется в	3	1
463	ни одно	1	1
464	мысль о	1	1
465	и этим	1	1
466	на той	1	1
467	с самого	2	1
468	не подлежит	3	1
469	на том	2	1
470	и когда	1	1
471	эти факты	1	1
472	времени и	1	1
473	больше в	1	1
474	отсюда и	2	1
475	на которую	1	1
476	он к	1	1
477	и напрасно	1	1
478	свое дело	2	1
479	образом в	1	1
480	вот это	1	1
481	о нем	3	1
482	до последних	1	1
483	кого не	1	1
484	но к	1	1
485	и та	1	1
486	язык и	1	1
487	в глаза	1	1
488	притом в	1	1
489	утверждает что	1	1
490	после того	4	1
491	что его	1	1
492	все его	3	1
493	не просто	2	1
494	там же	1	1
495	времени в	1	1
496	это была	3	1
497	несомненно и	1	1
498	образом мы	1	1
499	и всю	1	1
500	для той	1	1
501	показывает как	1	1
502	во всей	2	1
503	в форме	3	1
504	в другой	1	1
505	них в	1	1
506	в свете	3	1
507	что тот	1	1
508	что только	1	1
509	тот же	2	1
510	в пире	1	1
511	как нечто	2	1
512	те которые	1	1
513	который в	1	1
514	бы ни	1	1
515	и из	1	1
516	себя в	1	1
517	уже не	2	1
518	если мы	1	1
519	в прозаических	1	1
520	еще одну	1	1
521	странным и	1	1
522	и обратно	2	1
523	и других	2	1
524	его и	1	1
525	до самых	1	1
526	не так	1	1
527	себе в	1	1
528	ведь это	1	1
529	слова в	1	1
530	в одном	3	1
531	и стремится	1	1
532	к ним	1	1
533	случаев это	1	1
534	трудно видеть	1	1
535	само собой	1	1
536	которое на	1	1
537	не были	1	1
538	также имеют	1	1
539	в период	1	1
540	здесь в	1	1
541	в ряде	3	1
542	без строгой	1	1
543	такое же	1	1
544	мира это	1	1
545	и др	2	1
546	но о	1	1
547	или о	1	1
548	обратиться к	1	1
549	связано с	2	1
550	притом не	1	1
551	них и	2	1
552	до конца	2	1
553	более того	1	1
554	не на	3	1
555	самое слово	1	1
556	к остальным	1	1
557	в руках	3	1
558	по тем	1	1
559	эпитетов характеризующих	1	1
560	чем на	1	1
561	о чем	1	1
562	в подобных	1	1
563	бы совершенно	1	1
564	ближе к	1	1
565	в одно	1	1
566	для этой	3	1
567	за каждым	1	1
568	именно поэтому	1	1
569	вместе с	5	1
570	чтобы и	1	1
571	мы говорим	1	1
572	есть такое	1	1
573	что именно	1	1
574	приводит в	1	1
575	из которых	2	1
576	без труда	2	1
577	xix века	1	1
578	на крайний	1	1
579	в течение	2	1
580	с некоторыми	1	1
581	и там	1	1
582	и всей	1	1
583	это были	1	1
584	в остальном	1	1
585	путь в	3	1
586	в последнем	1	1
587	в это	3	1
588	него в	1	1
589	несколько слов	1	1
590	нужно отметить	1	1
591	ни для	1	1
592	этом смысле	1	1
593	писал в	1	1
594	от той	1	1
595	и от	8	1
596	истории как	1	1
597	котором он	1	1
598	или в	2	1
599	обращается к	1	1
600	у них	2	1
601	бы в	2	1
602	эти особенности	1	1
603	не должен	1	1
604	конце концов	4	1
605	которым мы	1	1
606	бы оно	2	1
607	всеми его	1	1
608	одной из	2	1
609	но эта	1	1
610	с ней	1	1
611	от всех	1	1
612	то здесь	1	1
613	к его	1	1
614	в зрелом	1	1
615	не показано	1	1
616	оно не	2	1
617	из этого	1	1
618	бы думать	1	1
619	но эти	1	1
620	и другие	3	1
621	к этому	5	1
622	как на	1	1
623	они не	1	1
