N	2gram	Tiupa_Narr_1	Problemy
283	отличается от	1	2
284	указывает на	1	2
285	в конце	2	2
286	особенно в	2	2
287	говорили что	1	2
288	что у	4	2
289	что может	2	2
290	в образе	1	2
291	времени и	9	2
292	это вовсе	1	2
293	для этого	1	2
294	даже из	1	2
295	произведения как	1	2
296	со словами	2	2
297	из рассказа	1	2
298	в глаза	1	2
299	его жизни	3	2
300	автор как	1	2
301	в форме	2	2
302	того что	4	2
303	быть и	2	2
304	к различным	1	2
305	одного сознания	1	2
306	в стороне	1	2
307	и мысли	1	2
308	слова героя	1	2
309	не входит	1	2
310	уже в	1	2
311	и они	1	2
312	то и	1	2
313	а то	1	2
314	его и	2	2
315	и та	1	2
316	может служить	3	2
317	мы можем	2	2
318	каждый из	2	2
319	для героев	1	2
320	а с	1	2
321	что не	2	2
322	он только	1	2
323	они могут	2	2
324	в творчестве	1	2
325	так же	1	2
326	по своему	2	2
327	в первой	2	2
328	прямая речь	1	2
329	слов в	2	2
330	например в	1	2
331	установки и	1	2
332	своей жизни	1	2
333	между собой	2	2
334	человек и	1	2
335	для нас	1	2
336	еще более	1	2
337	хотя бы	2	2
338	ни было	1	2
339	отношении к	1	2
340	с ними	2	2
341	сказать что	2	2
342	была бы	1	2
343	себе но	1	2
344	который не	1	2
345	значение в	1	2
346	в таком	2	2
347	во всяком	2	2
348	обращено к	2	1
349	если б	1	1
350	и через	2	1
351	они еще	1	1
352	на самом	1	1
353	это и	1	1
354	так у	1	1
355	и есть	1	1
356	собственным голосом	1	1
357	между двумя	5	1
358	из другого	1	1
359	одним из	1	1
360	второй смысл	1	1
361	в повестях	1	1
362	и само	1	1
363	же как	1	1
364	всех его	2	1
365	этом не	1	1
366	ни единого	1	1
367	он как	1	1
368	вот я	2	1
369	принадлежит к	1	1
370	и тем	4	1
371	и чужого	2	1
372	ему в	2	1
373	в некотором	1	1
374	первого и	1	1
375	меньшей степени	2	1
376	более глубокий	1	1
377	бы то	1	1
378	тем как	1	1
379	установкой на	2	1
380	и главное	1	1
381	различия между	1	1
382	с одной	1	1
383	но как	3	1
384	точка зрения	5	1
385	перед глазами	1	1
386	которую она	1	1
387	если в	2	1
388	с отцом	1	1
389	человеческих отношений	1	1
390	глава четвертая	2	1
391	что автор	1	1
392	идет о	3	1
393	себя за	1	1
394	автору в	1	1
395	в рамках	1	1
396	в особом	1	1
397	что когда-то	1	1
398	конечно но	1	1
399	гораздо существеннее	1	1
400	глава вторая	2	1
401	впечатление что	1	1
402	к некоторым	1	1
403	к чему	3	1
404	роман а	1	1
405	отношения с	1	1
406	в ответ	1	1
407	тут и	1	1
408	в нашем	3	1
409	тоже не	1	1
410	следующей главе	1	1
411	в этой	6	1
412	речи но	1	1
413	все слова	1	1
414	слово это	2	1
415	такие определения	1	1
416	не могла	2	1
417	героя к	2	1
418	человек не	1	1
419	все они	1	1
420	что она	1	1
421	человеке в	1	1
422	чрезвычайно существенно	1	1
423	одному из	1	1
424	однако он	1	1
425	в корне	1	1
426	к каждому	1	1
427	и по	1	1
428	однако в	3	1
429	значительной степени	1	1
430	этом последнем	1	1
431	то ни	1	1
432	в мире	4	1
433	глубокий и	1	1
434	говорить не	1	1
435	с другими	1	1
436	видит в	1	1
437	деле в	1	1
438	и иных	2	1
439	и мы	1	1
440	люблю я	1	1
441	голосов как	1	1
442	выходя из	1	1
443	произведении и	1	1
444	что сама	1	1
445	к герою	1	1
446	все равно	2	1
447	их как	1	1
448	в ее	1	1
449	не всегда	3	1
450	и уже	1	1
451	о чем	4	1
452	его слово	1	1
453	нет своего	1	1
454	и тогда	2	1
455	не мог	6	1
456	и знает	1	1
457	является непосредственным	1	1
458	во второй	1	1
459	или точнее	1	1
460	к главному	1	1
461	неразрывно связано	1	1
462	как все	1	1
463	и третий	1	1
464	не становится	1	1
465	в книге	1	1
466	она в	2	1
467	что вся	1	1
468	оно живет	1	1
469	вечера когда	1	1
470	нельзя понять	1	1
471	в авторском	1	1
472	что еще	1	1
473	от его	1	1
474	стало быть	3	1
475	точку зрения	1	1
476	теми же	1	1
477	обращение к	1	1
478	при условии	1	1
479	по крайней	1	1
480	вернемся к	1	1
481	высказывания в	2	1
482	все для	1	1
483	того о	1	1
484	не раз	1	1
485	но они	3	1
486	речь самого	2	1
487	освободиться от	1	1
488	друг друга	2	1
489	само по	1	1
490	о них	3	1
491	он указывает	1	1
492	того чтобы	4	1
493	появляется в	1	1
494	это еще	1	1
495	не могло	2	1
496	для всего	1	1
497	не имеет	2	1
498	не речевой	1	1
499	не исчерпывается	1	1
500	этих двух	2	1
501	а во	4	1
502	и лишь	1	1
503	по своей	1	1
504	определения как	1	1
505	и после	2	1
506	связи с	2	1
507	с голосом	1	1
508	в сознании	4	1
509	только с	1	1
510	лишь одно	1	1
511	вследствие этой	1	1
512	ему не	1	1
513	развернуты в	1	1
514	тех событий	1	1
515	же самое	2	1
516	числе и	1	1
517	мере того	1	1
518	для его	1	1
519	из их	1	1
520	теперь на	1	1
521	у себя	2	1
522	установка человека	1	1
523	с ее	2	1
524	как не	1	1
525	для читателя	1	1
526	между сознаниями	1	1
527	голоса в	1	1
528	по убеждениям	1	1
529	так в	4	1
530	и про	2	1
531	на нее	1	1
532	не с	1	1
533	живет в	1	1
534	мог бы	1	1
535	и каждый	1	1
536	речь как	1	1
537	еще в	3	1
538	с героем	1	1
539	снята а	1	1
540	является в	1	1
541	поэтому в	1	1
542	был не	1	1
543	которая в	2	1
544	и вообще	1	1
545	поэтому их	1	1
546	голос в	1	1
547	определенным образом	1	1
548	за пределами	2	1
549	слово то	2	1
550	уже иначе	1	1
551	один голос	2	1
552	можно сказать	5	1
553	в значительной	1	1
554	нас в	2	1
555	рассказчика а	1	1
556	он его	1	1
557	не умеет	1	1
558	нем не	1	1
559	его личности	1	1
560	во втором	6	1
561	внутренней установки	1	1
562	на одном	1	1
563	крайней мере	1	1
564	человека как	1	1
565	она может	2	1
566	но тут	1	1
567	большей или	2	1
568	сюжета они	1	1
569	звучит как	1	1
570	один из	6	1
571	оно и	1	1
572	одной из	1	1
573	по данному	1	1
574	то в	4	1
575	еще и	1	1
576	голосом рассказчика	1	1
577	он уже	2	1
578	иной степени	1	1
579	всяком случае	2	1
580	между этими	1	1
581	место из	1	1
582	с которыми	1	1
583	в качестве	14	1
584	где они	2	1
585	прямо не	1	1
586	отражение в	1	1
587	раз в	2	1
588	вопроса о	1	1
589	к слову	1	1
590	с женой	1	1
591	или даже	1	1
592	в данной	1	1
593	глава первая	2	1
594	на своего	1	1
595	него нет	1	1
596	в прозе	3	1
597	сами по	2	1
598	я в	2	1
599	при всей	3	1
600	не о	2	1
601	рассказа от	1	1
602	не случайно	1	1
603	но уже	1	1
604	которые могут	1	1
605	человек как	1	1
606	не говорит	3	1
607	и сама	2	1
608	людей не	1	1
609	как будто	3	1
610	и делает	1	1
611	и строго	1	1
612	не было	3	1
613	не до	1	1
614	никого не	1	1
615	из двух	1	1
616	одной стороны	1	1
617	и т.п	8	1
618	он живет	1	1
619	не обязательно	1	1
620	а именно	1	1
621	том как	1	1
622	лица в	1	1
623	или меньшей	1	1
624	чем он	2	1
625	случаев в	1	1
626	его голос	1	1
627	один и	2	1
628	но о	1	1
629	слово но	2	1
630	что для	1	1
631	говорит о	1	1
632	равной степени	2	1
633	связано с	1	1
634	которых мы	1	1
635	суде и	1	1
636	однако и	4	1
637	его как	1	1
638	все время	1	1
639	одну из	1	1
640	а так	1	1
641	не то	1	1
642	время оно	1	1
643	и слово	1	1
644	в связи	2	1
645	с помощью	1	1
646	в диалогической	1	1
647	повестях белкина	1	1
648	в центре	3	1
649	вместе с	2	1
650	его объект	2	1
651	и потому	1	1
652	как это	3	1
653	в присутствии	2	1
654	со словом	1	1
655	из которых	1	1
656	над ним	1	1
657	глаз в	1	1
658	между голосами	1	1
659	из уст	2	1
660	же их	1	1
661	и всей	1	1
662	указание на	1	1
663	материал для	1	1
664	ли не	2	1
665	на другое	1	1
666	отсутствует но	1	1
667	понимает и	1	1
668	человека который	2	1
669	голоса и	1	1
670	о его	2	1
671	в начале	3	1
672	дистанцию между	1	1
673	не любил	1	1
674	которой он	1	1
675	нисколько не	1	1
676	случае он	1	1
677	рассказа но	2	1
678	нести в	2	1
679	в следующей	3	1
680	известной степени	1	1
681	которых он	1	1
682	фоне его	1	1
683	не знаем	1	1
684	не имея	1	1
685	и от	2	1
686	в пределе	1	1
687	тем более	1	1
688	о котором	1	1
689	в двух	1	1
690	она уже	1	1
691	обращается к	3	1
692	с установкой	2	1
693	в третьем	4	1
694	в большей	1	1
695	этот раз	1	1
696	же в	2	1
697	в равной	2	1
698	по поводу	1	1
699	от ее	1	1
700	от лица	1	1
701	за исключением	1	1
702	на более	1	1
703	героя тем	1	1
704	жизни а	3	1
705	как один	1	1
706	сознания а	1	1
707	сущности в	1	1
708	жизни и	6	1
709	все что	2	1
710	прямой речи	1	1
711	к этому	1	1
712	том числе	1	1
713	они не	1	1
