N	2gram	Losev_Dial_3	StatiiOP
408	основывается на	1	1
409	то второй	1	1
410	мы знаем	3	1
411	чем в	1	1
412	именно то	1	1
413	нисколько не	1	1
414	не употребляет	1	1
415	но я	1	1
416	или менее	1	1
417	мы как	2	1
418	вещи в	2	1
419	свое изложение	1	1
420	и при	1	1
421	как некую	1	1
422	к истории	2	1
423	особое и	1	1
424	почти не	1	1
425	они уже	1	1
426	от себя	4	1
427	и значит	3	1
428	это своеобразие	1	1
429	одном из	1	1
430	и той	1	1
431	дает в	1	1
432	творчества и	1	1
433	друг другу	1	1
434	это относится	1	1
435	и эти	2	1
436	того кто	3	1
437	бы быть	2	1
438	по себе	20	1
439	даже в	1	1
440	и очень	1	1
441	относительно которых	1	1
442	что есть	4	1
443	начиная от	1	1
444	вплоть до	1	1
445	а иногда	1	1
446	иной раз	2	1
447	что ему	1	1
448	не о	2	1
449	того как	1	1
450	своего существования	1	1
451	на него	1	1
452	для кого	1	1
453	что вы	1	1
454	иметь в	2	1
455	смысле что	1	1
456	его от	1	1
457	казалось бы	1	1
458	возможно и	1	1
459	в самой	1	1
460	на прочие	1	1
461	по своей	1	1
462	такая же	1	1
463	друг друга	3	1
464	вопрос с	1	1
465	е не	4	1
466	необходимость как	1	1
467	перед ним	1	1
468	в стиле	1	1
469	от их	1	1
470	процесса в	1	1
471	уже о	2	1
472	все то	1	1
473	зрения которая	1	1
474	нет ни	2	1
475	когда мы	2	1
476	же самое	1	1
477	а что	4	1
478	его с	1	1
479	что является	1	1
480	той или	2	1
481	тот и	1	1
482	всегда в	1	1
483	для себя	2	1
484	больше ничего	6	1
485	вещей в	1	1
486	такое сознание	1	1
487	можно и	3	1
488	и о	3	1
489	потому не	1	1
490	которого мы	1	1
491	вещи на	1	1
492	при его	3	1
493	на нем	1	1
494	и говорить	2	1
495	говоря уже	2	1
496	здесь не	1	1
497	в ее	1	1
498	только при	1	1
499	совершенно ясно	1	1
500	последнее время	1	1
501	он с	1	1
502	нет никакой	4	1
503	и этим	3	1
504	так в	2	1
505	вопрос что	1	1
506	не те	1	1
507	и необходимости	2	1
508	как с	2	1
509	до самого	1	1
510	и когда	2	1
511	и сам	1	1
512	эти факты	3	1
513	ясно что	7	1
514	чем у	1	1
515	она была	2	1
516	разного рода	2	1
517	основана на	1	1
518	о котором	1	1
519	и вообще	2	1
520	с ним	1	1
521	трактуется как	1	1
522	они вполне	1	1
523	но может	1	1
524	невозможно в	1	1
525	или только	4	1
526	в применении	1	1
527	вот почему	1	1
528	тех кто	1	1
529	чего она	1	1
530	и который	1	1
531	не выходит	1	1
532	знает что	1	1
533	он берет	1	1
534	то тут	1	1
535	жизни он	1	1
536	тем или	1	1
537	в кармане	2	1
538	эти два	1	1
539	что и	6	1
540	есть с	1	1
541	вообще и	1	1
542	сил и	1	1
543	именно в	2	1
544	у одного	1	1
545	в лучшем	1	1
546	и она	2	1
547	для самого	1	1
548	а кроме	1	1
549	же можно	2	1
550	но так	1	1
551	его в	1	1
552	менее в	1	1
553	абсолютном и	1	1
554	и две	1	1
555	как нечто	1	1
556	в обществе	1	1
557	на особого	1	1
558	но то	2	1
559	или сам	1	1
560	вопрос об	3	1
561	это же	3	1
562	же он	2	1
563	конечно не	4	1
564	факт как	1	1
565	ничто не	2	1
566	не можем	2	1
567	и они	2	1
568	ни одного	1	1
569	а это	1	1
570	я люблю	1	1
571	из них	3	1
572	только одно	2	1
573	процесс и	1	1
574	тогда он	1	1
575	можно насчитать	1	1
576	содержания и	1	1
577	в одном	1	1
578	переживает как	1	1
579	иногда и	1	1
580	но что	7	1
581	особенности это	1	1
582	относительно формы	1	1
583	того или	3	1
584	но совершенно	2	1
585	характерны для	1	1
586	в других	1	1
587	указание на	1	1
588	другое что	1	1
589	смерти и	1	1
590	даже и	7	1
591	из двух	3	1
592	то это	9	1
593	этот взгляд	1	1
594	а именно	2	1
595	еще и	2	1
596	эта вещь	1	1
597	говорит о	4	1
598	без рассмотрения	1	1
599	не говоря	2	1
600	полного их	1	1
601	о чем	1	1
602	если не	3	1
603	воплощение в	1	1
604	уже давно	1	1
605	нет ничего	9	1
606	в частности	2	1
607	внимания к	1	1
608	историю как	1	1
609	чтобы и	1	1
610	я уже	7	1
611	опытом и	1	1
612	что история	2	1
613	в историю	1	1
614	в данном	2	1
615	и этот	1	1
616	тому как	4	1
617	что же	11	1
618	когда она	1	1
619	по существу	2	1
620	это значит	24	1
621	из отдельных	1	1
622	должно быть	3	1
623	или другого	1	1
624	история была	1	1
625	бога и	1	1
626	личность как	2	1
627	привязан к	1	1
628	лучшем случае	1	1
629	но для	2	1
630	не больше	3	1
631	говорить что	4	1
632	исторический процесс	2	1
633	и времени	1	1
634	истории что	1	1
635	об отношении	1	1
636	своей собственной	1	1
637	для нас	2	1
638	особого рода	3	1
639	и все	6	1
640	собственно говоря	4	1
641	или нет	5	1
642	бы в	2	1
643	я хотел	1	1
644	но зато	1	1
645	хотя бы	4	1
646	разумеется если	1	1
647	на такой	1	1
648	очень хорошо	1	1
649	которым мы	1	1
650	не знает	3	1
651	понимать как	3	1
652	состоит из	1	1
653	или иного	2	1
654	одновременно и	1	1
655	есть и	12	1
656	среди прочих	1	1
657	историей он	1	1
658	жизни и	5	1
659	сказать по	1	1
660	также не	3	1
661	этой точки	2	1
662	только не	10	1
663	и эта	1	1
664	значат то	2	1
665	я могу	1	1
666	которая не	1	1
667	так же	4	1
668	все что	3	1
669	они не	2	1
