N	2gram	Tiupa_Disk_2	Analitik
246	строго говоря	1	2
247	с ним	1	2
248	и смерть	1	2
249	жизненная позиция	1	2
250	что в	5	2
251	легко прочитывается	1	2
252	произведения как	2	2
253	никак не	1	2
254	другому в	1	2
255	не позволяет	1	2
256	его в	3	2
257	и во	1	2
258	между тем	2	2
259	в его	3	2
260	или напротив	2	2
261	чем и	1	2
262	того что	1	2
263	с той	2	2
264	один из	1	2
265	с фигурой	2	2
266	грань между	1	2
267	себя в	6	2
268	для всех	1	2
269	в поэзии	1	2
270	не есть	1	2
271	по выражению	1	2
272	связывается с	1	2
273	одно из	4	2
274	и их	1	2
275	художественное восприятие	1	2
276	в одном	4	2
277	вовсе не	1	2
278	не о	2	2
279	присутствия в	3	2
280	представляют собой	1	2
281	очевидным образом	3	2
282	здесь в	3	2
283	в соответствии	2	2
284	превращается в	1	2
285	на этот	1	2
286	его как	1	2
287	о чем	2	2
288	и слово	1	2
289	должна была	1	2
290	один голос	1	2
291	вместе с	2	2
292	к его	4	2
293	при переходе	1	2
294	к своему	2	2
295	такого рода	9	2
296	в состоянии	1	2
297	текста так	1	2
298	текста на	1	2
299	высказывания и	1	2
300	и для	2	2
301	объекта и	2	2
302	в повествовании	1	2
303	внимание на	1	2
304	еще более	1	2
305	солидарности с	1	2
306	художественного времени	2	2
307	сказать что	1	2
308	другой стороны	2	2
309	речи и	1	2
310	эстетическая модальность	2	2
311	и адресата	2	2
312	также может	1	2
313	к этому	4	2
314	а между	1	1
315	также и	3	1
316	сакрального начала	1	1
317	самом деле	1	1
318	значении этого	2	1
319	переход от	1	1
320	и сюжет	1	1
321	идет о	2	1
322	в первом	1	1
323	к другому	1	1
324	отношения между	2	1
325	другой жизни	1	1
326	жизни здесь	1	1
327	и композиционного	1	1
328	есть не	1	1
329	в становлении	3	1
330	в каждый	1	1
331	это всегда	1	1
332	целого но	1	1
333	не вполне	1	1
334	своему герою	1	1
335	в полной	1	1
336	я не	1	1
337	из того	1	1
338	греческое слово	1	1
339	они были	1	1
340	но даже	1	1
341	родовую общность	1	1
342	упускать из	1	1
343	в чем	1	1
344	автора есть	1	1
345	в сюжете	1	1
346	тем как	1	1
347	там и	1	1
348	во внешнем	1	1
349	не требует	2	1
350	иных случаях	1	1
351	как другие	1	1
352	дискурса что	1	1
353	о смерти	1	1
354	рассмотренных выше	3	1
355	сил и	1	1
356	в противовес	5	1
357	тех же	1	1
358	речевое поведение	1	1
359	тут же	2	1
360	и надежды	1	1
361	и причастность	1	1
362	образ смерти	1	1
363	для русской	1	1
364	может реализоваться	1	1
365	однако не	1	1
366	немалой степени	1	1
367	в полном	2	1
368	которая состоит	1	1
369	применении к	1	1
370	когда он	1	1
371	одного текста	1	1
372	событие произведения	1	1
373	и наконец	3	1
374	адресата в	3	1
375	а со	1	1
376	рода фундамент	1	1
377	в концовке	2	1
378	со своей	1	1
379	себе как	1	1
380	в которой	1	1
381	другого как	1	1
382	все эти	3	1
383	бы не	1	1
384	из этих	3	1
385	речь персонажа	1	1
386	реализоваться и	1	1
387	но без	1	1
388	рассказ о	2	1
389	раз в	1	1
390	лица и	1	1
391	не приводит	1	1
392	но на	1	1
393	последнюю роль	1	1
394	так сказать	1	1
395	по словам	2	1
396	в нем	7	1
397	в лирике	7	1
398	время и	1	1
399	рассматривать его	1	1
400	в первую	2	1
401	в принципе	2	1
402	к одному	1	1
403	не к	2	1
404	не как	1	1
405	в силу	1	1
406	одном лице	1	1
407	силу своей	1	1
408	с начальной	1	1
409	из виду	3	1
410	свое время	2	1
411	настоящего времени	1	1
412	споре с	1	1
413	человека в	4	1
414	угадывается в	2	1
415	мысль об	1	1
416	самого автора	1	1
417	об этом	1	1
418	он ничего	1	1
419	а их	1	1
420	времени и	2	1
421	входит в	2	1
422	первую очередь	2	1
423	в глазах	1	1
424	это не	3	1
425	и адресат	1	1
426	не совпадает	1	1
427	я другой	1	1
428	лирики как	1	1
429	в объеме	1	1
430	для персонажа	1	1
431	в жизни	1	1
432	ни в	7	1
433	событием самого	1	1
434	в них	3	1
435	далеко не	2	1
436	этого не	1	1
437	ведет к	3	1
438	такой же	2	1
439	со всей	1	1
440	эстетического отношения	1	1
441	данного стихотворения	1	1
442	автором и	1	1
443	но если	1	1
444	рассказа о	1	1
445	в такой	1	1
446	отступающих от	1	1
447	на каждом	1	1
448	самого героя	1	1
449	лирический сюжет	1	1
450	актуальных для	1	1
451	эпических жанрах	1	1
452	его жизнь	1	1
453	вплоть до	1	1
454	обнаруживается в	1	1
455	для данного	3	1
456	не считает	1	1
457	обращение к	2	1
458	и более	1	1
459	мере в	1	1
460	ставит себя	1	1
461	том же	1	1
462	что ведет	1	1
463	что этот	1	1
464	краткие мгновения	1	1
465	ни одна	1	1
466	а вот	1	1
467	может трактоваться	1	1
468	адресата не	1	1
469	нас самих	1	1
470	виду что	1	1
471	вообще но	1	1
472	до известной	1	1
473	человеческого я	1	1
474	все три	1	1
475	с теми	1	1
476	одна из	1	1
477	в центр	1	1
478	которого он	1	1
479	и имеет	1	1
480	это еще	2	1
481	иное дело	1	1
482	каждый из	1	1
483	ситуации вследствие	1	1
484	что ни	2	1
485	в разных	1	1
486	жизни не	2	1
487	его речи	1	1
488	всего на	1	1
489	личного существования	1	1
490	как она	1	1
491	по своей	6	1
492	персонажа в	1	1
493	из значений	1	1
494	потому что	4	1
495	предстает в	1	1
496	приобретает особый	1	1
497	и несколько	1	1
498	личности в	2	1
499	одно и	2	1
500	в специальном	2	1
501	начиная с	1	1
502	всей их	1	1
503	места для	1	1
504	на границе	1	1
505	и другой	1	1
506	отличается от	1	1
507	и смертью	2	1
508	уже было	1	1
509	в своего	1	1
510	вовлечение адресата	1	1
511	частной жизни	2	1
512	указывает на	1	1
513	объект и	1	1
514	между автором	1	1
515	о них	1	1
516	в применении	1	1
517	для себя	2	1
518	сильно билось	1	1
519	но при	2	1
520	повседневного существования	1	1
521	в ее	1	1
522	здесь также	1	1
523	характер и	1	1
524	только то	1	1
525	см главу	1	1
526	однако эта	1	1
527	слова а	1	1
528	разговора с	1	1
529	что может	1	1
530	в образе	1	1
531	она была	1	1
532	привычно именуемых	1	1
533	поэтому в	1	1
534	сердце при	1	1
535	коммуникативное событие	3	1
536	о нем	1	1
537	является по	1	1
538	и здесь	1	1
539	новеллы и	1	1
540	предстает уже	1	1
541	в другом	3	1
542	всем протяжении	1	1
543	и внутреннее	1	1
544	и что	1	1
545	лирической поэзии	4	1
546	и большого	1	1
547	субъект объект	1	1
548	может не	1	1
549	заключительная фраза	1	1
550	восходит к	3	1
551	а напротив	1	1
552	скрывает под	1	1
553	с его	6	1
554	восприятии и	1	1
555	от них	1	1
556	на дорогу	1	1
557	складывается из	1	1
558	данного текста	1	1
559	рассмотренных ранее	1	1
560	и взаимодействия	1	1
561	свидетеля и	1	1
562	полной мере	1	1
563	для литературоведения	1	1
564	не будучи	1	1
565	к личности	1	1
566	слов и	1	1
567	о событии	1	1
568	целого состоит	1	1
569	потустороннего мира	1	1
570	другая жизнь	1	1
571	напряжением между	1	1
572	в немалой	1	1
573	воздействия на	1	1
574	как актанта	1	1
575	чужого в	1	1
576	менее в	1	1
577	лишь на	1	1
578	г.а гуковский	1	1
579	в какой	1	1
580	надо полагать	1	1
581	к их	2	1
582	одних и	1	1
583	и ее	3	1
584	живого голоса	1	1
585	в выходе	1	1
586	человека с	1	1
587	не последнюю	1	1
588	адресатом в	1	1
589	же и	1	1
590	на всем	1	1
591	дважды в	1	1
592	героя с	1	1
593	первого лица	1	1
594	и запечатлевается	1	1
595	опыта присутствия	1	1
596	текстом следует	1	1
597	мышления и	1	1
598	ориентированы на	1	1
599	между я	1	1
600	проникает в	1	1
601	в прозе	1	1
602	может служить	1	1
603	не говорит	1	1
604	когда бы	1	1
605	и напротив	1	1
606	к самому	1	1
607	между субъектом	1	1
608	своем значении	1	1
609	художественное целое	2	1
610	на примере	2	1
611	к судьбе	1	1
612	героев с	1	1
613	который не	2	1
614	как у	1	1
615	персонажей а	1	1
616	как субъект	2	1
617	еще и	1	1
618	шире своей	1	1
619	себя и	1	1
620	нового времени	5	1
621	текста акцентирует	1	1
622	чужой и	1	1
623	близко к	1	1
624	более того	1	1
625	в рассказе	4	1
626	не отдельных	1	1
627	существенно для	1	1
628	на смерть	1	1
629	возвращаясь к	1	1
630	по рассуждению	1	1
631	и своим	1	1
632	в ряду	2	1
633	что существенно	1	1
634	мира в	3	1
635	ближе к	1	1
636	мире в	3	1
637	было в	3	1
638	внимания к	1	1
639	иной жанровой	2	1
640	и читателем	1	1
641	и тех	1	1
642	однако для	1	1
643	это своего	1	1
644	для обозначения	1	1
645	самого себя	1	1
646	для человека	1	1
647	художественных построений	1	1
648	стороны и	2	1
649	да и	1	1
650	для реализации	1	1
651	я с	2	1
652	исходя из	1	1
653	перформативного высказывания	1	1
654	и называет	1	1
655	различных сторон	1	1
656	и мотивы	1	1
657	и там	1	1
658	с субъектом	1	1
659	что же	2	1
660	с этой	1	1
661	жанрах а	1	1
662	слова и	1	1
663	было сказано	1	1
664	своей коммуникативной	1	1
665	случается в	1	1
666	и действия	1	1
667	христианской культуры	1	1
668	и носит	1	1
669	других к	1	1
670	см ниже	1	1
671	коммуникативным событием	2	1
672	перед нами	3	1
673	к другим	1	1
674	но одновременно	3	1
675	не является	4	1
676	дистанция между	2	1
677	известной степени	1	1
678	освобождаясь от	1	1
679	лицо и	1	1
680	как на	3	1
681	его не	1	1
682	своей собственной	1	1
683	например не	1	1
684	себя самого	1	1
685	к чужому	1	1
686	в литературной	1	1
687	и как	3	1
688	трактоваться в	1	1
689	ни к	5	1
690	будто бы	1	1
691	действительной жизни	1	1
692	но это	3	1
693	событийного ряда	2	1
694	следит за	1	1
695	же в	1	1
696	в равной	1	1
697	в эпических	1	1
698	может и	2	1
699	а о	1	1
700	слово в	1	1
701	в романе	1	1
702	с ней	2	1
703	выведена из	1	1
704	обратим внимание	1	1
705	другой в	1	1
706	из этого	1	1
707	в свое	2	1
708	ее в	1	1
709	это в	2	1
710	художественной целостности	2	1
