N	3gram	Tiupa_Hudo_1	Narrotol
101	только то что	1	1
102	это была тихая	1	1
103	глядя на ее	1	1
104	из того что	1	1
105	лишь поименованное в	1	1
106	пожелает представить себе	1	1
107	малый отрезок времени	1	1
108	была тихая добродушная	1	1
109	деталями кадр внутреннего	1	1
110	точно так же	1	1
111	облекается в молчание	1	1
112	в искусстве слова	2	1
113	что может или	1	1
114	начале этой цепочки	1	1
115	по крайней мере	1	1
116	пределах кадрового единства	1	1
117	именно в этом	1	1
118	в том случае	1	1
119	темной родинкой и	1	1
120	читателю ракурс видения	1	1
121	тривиальная в общеязыковом	1	1
122	втором эпизоде в	1	1
123	может быть и	2	1
124	в кадры читательского	1	1
125	щеки на мягкую	1	1
126	не могло быть	2	1
127	заслоняется крупным планом	1	1
128	кадрового единства фразы	1	1
129	текста в целом	1	1
130	например так и	1	1
131	полные розовые щеки	1	1
132	при условии что	1	1
133	едва ли не	1	1
134	тихая добродушная жалостливая	1	1
135	в особенности в	1	1
136	родинкой и т.д	1	1
137	от друга местом	1	1
138	в самом начале	1	1
139	все что может	1	1
140	оказывается всего лишь	1	1
141	в кадры повествования	1	1
142	как и в	1	1
143	читателя находится или	1	1
144	что душевная характеристика	1	1
145	по сути своей	2	1
146	поле зрения читателя	1	1
147	то ни было	1	1
148	с одной стороны	2	1
149	даже самая тривиальная	1	1
150	барышня с кротким	1	1
151	крупным планом заключительного	1	1
152	на ее полные	1	1
153	же время они	1	1
154	однако все они	1	1
155	в значительной степени	1	1
156	в частности в	1	1
157	и потому что	1	1
158	в тексте а	1	1
159	в ходе чтения	1	1
160	а с другой	2	1
161	насыщенный деталями кадр	1	1
162	деталей в пределах	1	1
163	бахтин говорил о	1	1
164	в поле зрения	1	1
165	характеристика душечки постепенно	1	1
166	еще и потому	1	1
167	автором в кадры	1	1
168	но в контексте	1	1
169	в той или	2	1
170	в области же	1	1
171	тексте а не	1	1
172	бы место лишь	1	1
173	находится или движется	1	1
174	перерывом во времени	1	1
175	вводятся автором в	1	1
176	в самом общем	1	1
177	при всей своей	1	1
178	один отдельный кадр	1	1
179	было и не	1	1
180	казалось бы место	1	1
181	лишь в самом	1	1
182	кадра входит лишь	1	1
183	место лишь в	1	1
184	переносом в пространстве	1	1
185	содержит в себе	1	1
186	фразы устанавливает задаваемый	1	1
187	дело обстоит иначе	1	1
188	поэтому вслед за	1	1
189	я в мире	6	1
190	отрезок времени в	1	1
191	определений таков что	1	1
192	последовательно вводятся автором	1	1
193	состоит как раз	1	1
194	искусством непрямого говорения	1	1
195	а тот кто	1	1
196	имея в виду	1	1
197	кадры повествования а	1	1
198	самая тривиальная в	1	1
199	душевная характеристика душечки	1	1
200	так и его	1	1
201	или движется один	1	1
202	в пределах кадрового	1	1
203	с темной родинкой	1	1
204	кадров внутреннего зрения	3	1
205	поименованное в тексте	1	1
206	и в самом	1	1
207	смерти чиновника или	1	1
208	мысли м.м бахтина	1	1
209	подхваченная и усиленная	1	1
210	в конечном счете	5	1
211	кротким мягким взглядом	1	1
212	устанавливает задаваемый читателю	1	1
213	собственно говоря и	1	1
214	не все что	1	1
215	жалостливая барышня с	1	1
216	такого кадра входит	1	1
217	в русской литературе	2	1
218	том числе и	1	1
219	белую шею с	1	1
220	с кротким мягким	1	1
221	одного и того	2	1
222	на мягкую белую	1	1
223	и не происходит	1	1
224	шею с темной	1	1
225	друг от друга	1	1
226	в конце предыдущего	1	1
227	в этих случаях	1	1
228	действия и составом	1	1
229	в смерти чиновника	1	1
230	во втором случае	1	1
231	в рамках одного	1	1
232	местом временем действия	1	1
233	писал в.ф асмус	1	1
234	у себя в	1	1
235	души вдруг заслоняется	1	1
236	друга местом временем	1	1
237	к тому что	2	1
238	тот кто говорит	1	1
239	зрения читателя находится	1	1
240	а в то	1	1
241	движется один отдельный	1	1
242	ракурс видения в	1	1
243	или пожелает представить	1	1
244	кадр внутреннего зрения	1	1
245	единства фразы устанавливает	1	1
246	и составом участников	1	1
247	по себе а	1	1
248	и не могло	2	1
249	обратим внимание на	1	1
250	значении этого термина	2	1
251	не тот кто	1	1
252	в каждый малый	1	1
253	временем действия и	1	1
254	между тем это	1	1
255	текста но и	1	1
256	не входит в	1	1
