N	2gram	Ircho_Kome_2	KulturaY
115	в них	4	4
116	в каком	1	4
117	не было	3	4
118	в связи	3	4
119	как бы	2	4
120	в результате	1	4
121	этой области	1	4
122	сказать что	1	4
123	была бы	1	4
124	к этому	5	4
125	так же	1	4
126	того же	3	3
127	как не	2	3
128	слова эти	1	3
129	не все	1	3
130	как в	3	3
131	с этим	5	3
132	так в	2	3
133	выражение в	1	3
134	то и	1	3
135	главным образом	1	3
136	он не	2	3
137	на этом	2	3
138	что она	2	3
139	еще одно	1	3
140	о которых	1	3
141	этого не	1	3
142	чем в	2	3
143	то для	1	3
144	же время	3	3
145	и его	12	3
146	связи с	3	3
147	уже о	2	3
148	отличается от	1	3
149	всего в	2	3
150	как мы	4	3
151	в виду	2	3
152	в ней	3	3
153	а в	3	3
154	на это	2	3
155	сводится к	1	3
156	никак не	1	3
157	а также	1	3
158	знает что	1	3
159	что и	7	3
160	уже в	4	3
161	же в	4	3
162	до конца	1	3
163	у него	4	3
164	как раз	1	3
165	тем что	3	3
166	или иначе	3	3
167	именно в	1	3
168	в соответствии	1	3
169	на фоне	1	3
170	такие случаи	1	3
171	из которых	3	3
172	не знает	1	3
173	и это	2	3
174	точно так	1	3
175	гораздо более	1	3
176	также что	2	2
177	речь идет	3	2
178	отношения к	1	2
179	тех же	3	2
180	и есть	2	2
181	тем же	1	2
182	той же	3	2
183	но даже	1	2
184	о роли	1	2
185	думаю что	1	2
186	так или	3	2
187	меньше чем	2	2
188	конечном счете	1	2
189	ответ на	3	2
190	отличие от	2	2
191	не просто	1	2
192	наше время	1	2
193	в своем	6	2
194	что касается	3	2
195	этой цели	1	2
196	что само	1	2
197	от этого	2	2
198	за собой	2	2
199	и у	2	2
200	мне не	1	2
201	одно время	1	2
202	период новой	1	2
203	и если	2	2
204	строить свою	1	2
205	могла бы	3	2
206	в другом	1	2
207	том случае	1	2
208	на все	1	2
209	того или	1	2
210	же образом	1	2
211	но уже	1	2
212	рядом с	2	2
213	соответствии с	1	2
214	с тем	5	2
215	как и	4	2
216	не всегда	2	2
217	мы видели	1	2
218	и еще	2	2
219	в своей	3	2
220	таким же	1	2
221	бы привести	1	2
222	почти ни	1	2
223	в их	3	2
224	в отличие	2	2
225	касается женской	1	2
226	нельзя было	1	2
227	и более	1	2
228	тем самым	1	2
229	в устах	1	2
230	только для	1	2
231	тем меньше	1	2
232	как можно	1	2
233	что эта	1	2
234	это дает	1	2
235	может служить	1	2
236	того как	3	2
237	в самой	3	2
238	в наше	1	2
239	от каждого	1	2
240	да рядом	1	2
241	иметь в	1	2
242	свою очередь	1	2
243	говоря уже	2	2
244	роль в	2	2
245	что у	4	2
246	что для	4	2
247	когда в	2	2
248	по сравнению	1	2
249	одного из	1	2
250	после того	2	2
251	к нему	3	2
252	нуждается в	1	2
253	в глазах	2	2
254	приемов и	1	2
255	в современной	1	2
256	тех пор	3	2
257	с той	2	2
258	мне кажется	1	2
259	с ними	2	2
260	с одной	2	2
261	конечно не	1	2
262	за этим	1	2
263	следовало бы	1	2
264	большинстве случаев	1	2
265	при отсутствии	1	2
266	никогда не	1	2
267	и даже	1	2
268	на примере	1	2
269	а на	2	2
270	на этот	4	2
271	не на	1	2
272	однако и	1	2
273	и следовательно	1	2
274	он и	1	2
275	для этой	2	2
276	и вовсе	2	2
277	так называемых	2	2
278	в частности	4	2
279	представить себе	3	2
280	достаточно для	1	2
281	в той	2	2
282	как будто	4	2
283	быть не	1	2
284	материал для	1	2
285	ли не	7	2
286	с этой	3	2
287	больше внимания	1	2
288	сплошь да	1	2
289	и для	4	2
290	и от	4	2
291	всякого рода	1	2
292	о котором	1	2
293	и все	2	2
294	не более	2	2
295	будто бы	1	2
296	нам не	1	2
297	в свою	1	2
298	не говоря	2	2
299	только как	1	2
300	темы и	1	2
301	или иного	1	2
302	случае если	1	2
303	по поводу	3	2
304	мысль и	1	2
305	за ее	1	1
306	по адресу	4	1
307	ручаться что	1	1
308	и без	1	1
309	становится в	3	1
310	стали бы	2	1
311	мере в	1	1
312	за которым	1	1
313	в котором	3	1
314	по которым	2	1
315	усилия которые	1	1
316	сам автор	1	1
317	намеки на	1	1
318	на западе	1	1
319	едва ли	14	1
320	по его	1	1
321	которыми он	1	1
322	мы не	2	1
323	путь для	1	1
324	это что	1	1
325	на эти	1	1
326	время как	2	1
327	вместо того	1	1
328	один пример	1	1
329	эти жалобы	1	1
330	лиц здесь	1	1
331	же что	1	1
332	первого и	1	1
333	большей частью	1	1
334	мог бы	1	1
335	он был	2	1
336	ст сл	6	1
337	столь же	9	1
338	время в	1	1
339	бы то	2	1
340	дают нам	1	1
341	с его	5	1
342	только после	1	1
343	не без	1	1
344	то мы	1	1
345	как правило	3	1
346	предположить что	1	1
347	это видно	1	1
348	свою жизнь	1	1
349	по отношению	3	1
350	в общем	1	1
351	нет и	2	1
352	говорилось выше	1	1
353	эти внешние	1	1
354	и прекрасный	1	1
355	и нам	1	1
356	так что	5	1
357	меньше всего	4	1
358	идет о	2	1
359	же получает	1	1
360	в рамках	1	1
361	независимо от	5	1
362	общего с	1	1
363	что именно	2	1
364	как к	1	1
365	мы имели	1	1
366	помнить что	1	1
367	этом же	2	1
368	и как	1	1
369	что по	2	1
370	ясно почему	1	1
371	до тех	3	1
372	и к	2	1
373	вопрос приходится	1	1
374	под тем	2	1
375	г вот	1	1
376	в себя	1	1
377	себе как	1	1
378	не приходится	1	1
379	в которой	5	1
380	привести к	1	1
381	в целом	4	1
382	сказать о	2	1
383	чуть ли	2	1
384	из этих	4	1
385	ни одна	2	1
386	что автор	1	1
387	лишний раз	1	1
388	в себе	1	1
389	тому же	11	1
390	не могла	1	1
391	если содержание	1	1
392	сказать в	1	1
393	можно ручаться	1	1
394	мы можем	3	1
395	в первую	3	1
396	в принципе	2	1
397	признаки по	1	1
398	том чтобы	1	1
399	отца а	1	1
400	ознакомиться с	1	1
401	одно лишь	1	1
402	в каждом	3	1
403	больше всего	1	1
404	то ни	2	1
405	бы использовать	1	1
406	несколько лучше	1	1
407	связанных с	2	1
408	в ход	1	1
409	а по	1	1
410	этой традиции	1	1
411	первую очередь	3	1
412	за другой	1	1
413	всю свою	1	1
414	уж не	1	1
415	здесь нет	1	1
416	самый характер	1	1
417	вложены в	1	1
418	в последние	4	1
419	дни в	1	1
420	и уже	1	1
421	и целые	1	1
422	здесь была	1	1
423	и некоторые	1	1
424	и при	1	1
425	определенную роль	2	1
426	можно найти	1	1
427	в следующем	2	1
428	я взял	1	1
429	же это	1	1
430	бы к	2	1
431	место в	4	1
432	еще с	1	1
433	многочисленные доказательства	1	1
434	признать что	2	1
435	значение для	1	1
436	не раз	1	1
437	в одном	2	1
438	которые в	2	1
439	начнем с	1	1
440	нам в	1	1
441	их в	1	1
442	как от	1	1
443	вещей и	1	1
444	однако в	2	1
445	том же	1	1
446	бы быть	1	1
447	для нее	1	1
448	даже в	2	1
449	отец и	2	1
450	тому что	4	1
451	у вас	1	1
452	случае в	1	1
453	это такое?	1	1
454	самого начала	1	1
455	одна из	2	1
456	стихи эти	1	1
457	свою силу	1	1
458	первая половина	1	1
459	с и	4	1
460	до сих	2	1
461	его от	1	1
462	последние десятилетия	5	1
463	и ход	1	1
464	отнестись к	1	1
465	для постановки	1	1
466	буквальном смысле	1	1
467	ли в	1	1
468	уже упоминавшейся	1	1
469	не знали	1	1
470	в действительности	2	1
471	за отсутствием	1	1
472	среди них	1	1
473	но там	3	1
474	частый случай	1	1
475	все еще	1	1
476	союз с	1	1
477	так давно	1	1
478	приходит к	1	1
479	в театре	2	1
480	это время	3	1
481	то она	1	1
482	всего этого	1	1
483	в ее	2	1
484	на основе	1	1
485	с каким	1	1
486	полное право	1	1
487	не легко	1	1
488	это имело	1	1
489	с самого	2	1
490	то время	3	1
491	обращаясь к	1	1
492	что однако	1	1
493	не с	1	1
494	широкое значение	1	1
495	как источник	1	1
496	достаточной степени	1	1
497	в эпоху	1	1
498	отрицать что	2	1
499	покончить с	1	1
500	о том	6	1
501	быть более	1	1
502	внимание на	1	1
503	не приходит	2	1
504	единственный в	1	1
505	все его	1	1
506	пор пока	1	1
507	в чем	1	1
508	нас в	1	1
509	на протяжении	10	1
510	от них	1	1
511	различие в	1	1
512	я думаю	1	1
513	но нет	1	1
514	речь шла	1	1
515	этого периода	1	1
516	вслед за	2	1
517	в обеих	3	1
518	с отдельными	1	1
519	как например	1	1
520	показывают что	1	1
521	слов или	1	1
522	iv в	34	1
523	обе эти	1	1
524	одной из	4	1
525	дело с	3	1
526	гораздо чаще	1	1
527	что даже	1	1
528	в какой	2	1
529	под одной	1	1
530	и весьма	1	1
531	не идет	1	1
532	очень много	1	1
533	правда и	1	1
534	то он	1	1
535	впрочем и	2	1
536	по мнению	1	1
537	одних и	2	1
538	имело место	1	1
539	или его	2	1
540	что наши	2	1
541	в уста	2	1
542	тот или	1	1
543	нет не	1	1
544	внимание в	1	1
545	строя в	1	1
546	из положения	1	1
547	в большинстве	1	1
548	ни одного	1	1
549	ни было	2	1
550	не обходится	1	1
551	этого понятия	1	1
552	свидетельствует о	1	1
553	в понятие	1	1
554	так называемый	1	1
555	одно из	2	1
556	не так	1	1
557	для него	1	1
558	и их	3	1
559	почти всех	1	1
560	могло бы	1	1
561	говорить об	1	1
562	содержания и	1	1
563	мы находим	2	1
564	не для	2	1
565	у нее	2	1
566	отношение к	2	1
567	случаи жизни	1	1
568	тогда в	1	1
569	в других	2	1
570	мы употребляем	1	1
571	цитаты из	2	1
572	имели бы	1	1
573	возможно что	3	1
574	или иной	1	1
575	из примеров	1	1
576	да так	1	1
577	несколько месяцев	1	1
578	хоть и	5	1
579	что поэты	1	1
580	были найдены	1	1
581	интересующих нас	1	1
582	по всей	1	1
583	в середине	4	1
584	он передает	1	1
585	одной стороны	2	1
586	у других	2	1
587	жизнь в	1	1
588	и я	2	1
589	если эти	1	1
590	с которым	2	1
591	становится ясным	1	1
592	в одно	1	1
593	если не	2	1
594	на использовании	1	1
595	смысле исключения	2	1
596	более чем	4	1
597	все более	1	1
598	связь с	1	1
599	этой же	1	1
600	голову не	1	1
601	поскольку за	1	1
602	усомниться в	2	1
603	по своему	2	1
604	он говорит	1	1
605	в область	1	1
606	не был	1	1
607	сравнению с	1	1
608	слово как	1	1
609	наряду с	6	1
610	такого рода	1	1
611	ведет к	1	1
612	по содержанию	2	1
613	и там	1	1
614	поскольку он	1	1
615	когда он	1	1
616	то к	1	1
617	и богатство	1	1
618	в очень	1	1
619	в уже	2	1
620	войны и	3	1
621	в это	2	1
622	еще раз	1	1
623	употребляем это	1	1
624	листа с	1	1
625	сих пор	2	1
626	вместо него	1	1
627	и новой	4	1
628	которые были	1	1
629	не мог	1	1
630	собрании где	1	1
631	на сцену	3	1
632	отношений и	1	1
633	это как	1	1
634	в голову	2	1
635	дальше так	1	1
636	речь впереди	1	1
637	бы в	2	1
638	за три	1	1
639	тем более	1	1
640	не должен	1	1
641	основанное на	1	1
642	в этих	4	1
643	в достаточной	1	1
644	более широкое	1	1
645	в период	3	1
646	сообщения о	1	1
647	между ними	1	1
648	для каждой	1	1
649	и дает	2	1
650	можно привести	2	1
651	по сообщению	1	1
652	в искусстве	1	1
653	и другие	2	1
654	к подобным	1	1
655	их отношений	1	1
656	как на	1	1
