N	2gram	Bakhtin_Pr_1	Psycholo
404	что иное	1	1
405	чувство может	1	1
406	я не	2	1
407	и ее	2	1
408	которое в	1	1
409	к чистому	1	1
410	мы ее	1	1
411	поэзия как	1	1
412	в ней	4	1
413	свою очередь	1	1
414	все остальное	1	1
415	настоящая работа	1	1
416	еще не	7	1
417	и на	3	1
418	время в	1	1
419	бы то	3	1
420	остались бы	1	1
421	с его	2	1
422	во всех	11	1
423	тем как	5	1
424	как таковая	1	1
425	для искусства	1	1
426	по своему	1	1
427	а следовательно	1	1
428	исследовании которое	1	1
429	то он	1	1
430	коем случае	2	1
431	одном и	1	1
432	этому присоединяется	1	1
433	иметь дело	2	1
434	нет и	3	1
435	за пределы	12	1
436	каково бы	1	1
437	относится к	4	1
438	мере в	1	1
439	в м	6	1
440	же ее	1	1
441	дело идет	2	1
442	те мысли	1	1
443	зрения становится	1	1
444	в известной	3	1
445	эмоции и	1	1
446	звук в	1	1
447	могли бы	1	1
448	как уже	1	1
449	с понятием	1	1
450	и наконец	6	1
451	здесь форма	1	1
452	в непосредственной	1	1
453	вносит в	1	1
454	конечно не	5	1
455	можно сделать	2	1
456	от самого	1	1
457	при чтении	1	1
458	и социологические	1	1
459	вещи но	1	1
460	то в	1	1
461	содержание художественного	2	1
462	не даны	1	1
463	этих моментов	1	1
464	что нас	1	1
465	восприятия как	1	1
466	в тех	3	1
467	при исполнении	1	1
468	оно создает	1	1
469	форма совершенно	1	1
470	человек то	1	1
471	бы только	1	1
472	только один	1	1
473	имеются только	1	1
474	творчество и	3	1
475	можно определить	2	1
476	и те	2	1
477	художником и	1	1
478	не вещь	1	1
479	вследствие этого	3	1
480	а вовсе	1	1
481	широком смысле	1	1
482	нового метода	1	1
483	к выводу	1	1
484	к искусству	1	1
485	как оно	1	1
486	не следует	2	1
487	в первых	1	1
488	не отменяет	2	1
489	в лирике	2	1
490	личность художника	1	1
491	иначе это	1	1
492	не воспринимаем	1	1
493	именно то	1	1
494	момента в	2	1
495	эта последняя	1	1
496	и социальной	1	1
497	в понимании	1	1
498	он должен	2	1
499	к одному	1	1
500	за борт	1	1
501	в корне	2	1
502	этого мышления	1	1
503	значения но	1	1
504	ни было	3	1
505	работ в	1	1
506	эстетика не	6	1
507	науки и	1	1
508	основе своей	3	1
509	в нее	1	1
510	человека в	2	1
511	в одну	1	1
512	могла бы	1	1
513	музыки и	1	1
514	его сама	1	1
515	в мире	3	1
516	которое нужно	1	1
517	а как	3	1
518	поэзии с	1	1
519	особенно в	2	1
520	это не	5	1
521	произведения который	1	1
522	и доказательства	1	1
523	и мы	1	1
524	чувство и	1	1
525	эти моменты	2	1
526	на этот	1	1
527	война и	1	1
528	эстетического восприятия	1	1
529	зрения только	1	1
530	это положение	1	1
531	на материале	3	1
532	она и	1	1
533	ни одной	1	1
534	все равно	1	1
535	в общей	1	1
536	всеми другими	1	1
537	но лишь	2	1
538	самому к	1	1
539	различаем в	1	1
540	формой становится	1	1
541	и уже	1	1
542	и вне	1	1
543	чем в	2	1
544	автора и	1	1
545	как таковой	2	1
546	обратимся к	1	1
547	и становится	7	1
548	но я	1	1
549	места в	1	1
550	для него	1	1
551	но если	1	1
552	совершенно независимо	2	1
553	из общего	1	1
554	оказываются только	1	1
555	и при	2	1
556	эстетика должна	2	1
557	можно найти	1	1
558	о той	1	1
559	всех искусств	1	1
560	их значения	2	1
561	что вся	1	1
562	мы называем	1	1
563	значение слова	4	1
564	нему и	2	1
565	мышления который	1	1
566	почти совершенно	3	1
567	образом и	1	1
568	и более	2	1
569	не могли	2	1
570	однако в	1	1
571	не должна	4	1
572	мере и	1	1
573	и поэт	2	1
574	отношений это	1	1
575	же мы	1	1
576	случае мы	2	1
577	произведения это	2	1
578	вплоть до	1	1
579	и какие	1	1
580	в таких	2	1
581	как можно	1	1
582	иной раз	1	1
583	виду что	1	1
584	быть признан	1	1
585	как о	1	1
586	уже из	1	1
587	дело в	2	1
588	бытия и	1	1
589	материала в	10	1
590	особый вид	1	1
591	об отдельном	2	1
592	в самых	1	1
593	особый характер	1	1
594	та или	1	1
595	нам и	1	1
596	найти в	1	1
597	имеем дело	3	1
598	всего и	1	1
599	здесь совершенно	3	1
600	всякой эстетической	1	1
601	эстетический объект	37	1
602	вообще есть	1	1
603	искусства потому	1	1
604	явление в	1	1
605	всегда с	1	1
606	присоединяется еще	1	1
607	эстетический характер	2	1
608	дело обстоит	1	1
609	связи с	2	1
610	область искусства	1	1
611	здесь же	2	1
612	следует что	2	1
613	и искусства	2	1
614	так то	1	1
615	только отдельные	1	1
616	который позволил	1	1
617	области познания	2	1
618	есть совершенно	1	1
619	художественную форму	4	1
620	именно это	1	1
621	области теории	1	1
622	позволил бы	1	1
623	сравнительно с	1	1
624	стихотворения пушкина	1	1
625	как только	3	1
626	понимание но	1	1
627	научного обсуждения	1	1
628	анализа и	2	1
629	наук об	3	1
630	произведения которое	1	1
631	себя только	1	1
632	для его	1	1
633	и проблем	1	1
634	она же	1	1
635	формы к	1	1
636	поэтического языка	1	1
637	подход к	1	1
638	оно не	3	1
639	формы есть	4	1
640	и плохой	1	1
641	оно может	2	1
642	можно и	2	1
643	как не	1	1
644	на нем	1	1
645	отношения и	2	1
646	точками зрения	1	1
647	могут и	1	1
648	можно показать	1	1
649	языка и	1	1
650	характер и	1	1
651	зрения не	1	1
652	в пределах	6	1
653	эстетику и	1	1
654	идет речь	1	1
655	следовательно и	1	1
656	в произведение	1	1
657	как содержание	3	1
658	она овладевает	2	1
659	на нее	1	1
660	того и	1	1
661	здесь нет	2	1
662	произведения не	1	1
663	можно только	6	1
664	его она	1	1
665	том как	2	1
666	начинается в	1	1
667	по сравнению	1	1
668	строго говоря	1	1
669	поэтому в	2	1
670	и вообще	2	1
671	в коем	2	1
672	искусства особенно	1	1
673	мире в	1	1
674	выводу что	1	1
675	смысле и	1	1
676	и восприятия	1	1
677	художественной формой	1	1
678	совершенно понятной	1	1
679	произведения как	8	1
680	об эстетическом	1	1
681	художественные произведения	1	1
682	этими предметами	1	1
683	форма как	2	1
684	и содержание	3	1
685	можно сказать	2	1
686	область познания	1	1
687	а также	1	1
688	ли она	1	1
689	как форма	7	1
690	аналогии с	1	1
691	в значительной	2	1
692	и познания	2	1
693	в эстетической	1	1
694	искусстве есть	1	1
695	или иная	1	1
696	которого оно	1	1
697	содержание с	1	1
698	говорить об	1	1
699	во втором	1	1
700	к произведению	3	1
701	которые совершенно	1	1
702	уже только	1	1
703	во всей	1	1
704	вообще и	1	1
705	как художественное	1	1
706	резко отличается	1	1
707	поэтического произведения	3	1
708	содержание я	1	1
709	человека как	2	1
710	и мир	2	1
711	в самый	1	1
712	как отношение	2	1
713	но с	3	1
714	есть процесс	1	1
715	обе эти	1	1
716	в двух	2	1
717	художественного восприятия	2	1
718	одной из	3	1
719	нем не	1	1
720	и между	1	1
721	как нечто	3	1
722	и действительно	1	1
723	пытаются понять	1	1
724	должен быть	2	1
725	здесь с	1	1
726	иное как	1	1
727	к звуку	1	1
728	можно выразить	1	1
729	ее а	1	1
730	своим собственным	1	1
731	значение и	1	1
732	всех искусствах	2	1
733	в нашей	2	1
734	если в	1	1
735	каким образом	1	1
736	речь в	1	1
737	должно иметь	2	1
738	к содержанию	17	1
739	нас при	1	1
740	предмет и	1	1
741	который как	1	1
742	центр тяжести	2	1
743	цели и	2	1
744	содержания и	6	1
745	эстетической теории	1	1
746	его форма	1	1
747	сами по	1	1
748	прибавить что	1	1
749	и должна	3	1
750	объекта но	1	1
751	содержание и	2	1
752	произведения и	2	1
753	может служить	1	1
754	или это	1	1
755	которые могут	2	1
756	как такового	3	1
757	той стороной	1	1
758	явлений в	1	1
759	и оценки	2	1
760	для решения	1	1
761	отсутствует и	1	1
762	поэзии но	1	1
763	в других	4	1
764	в готовом	1	1
765	в особенности	2	1
766	она начинает	1	1
767	но вся	1	1
768	жизни в	1	1
769	без всякой	2	1
770	эстетике но	1	1
771	и содержания	3	1
772	для художника	1	1
773	выходит за	1	1
774	этой проблемы	1	1
775	понять значение	2	1
776	объяснение в	1	1
777	связаны с	2	1
778	именно в	1	1
779	оно будет	1	1
780	здесь в	2	1
781	один шаг	1	1
782	в свою	2	1
783	изучения искусства	2	1
784	такое же	1	1
785	мы еще	1	1
786	и др	8	1
787	могут иметь	1	1
788	я должен	2	1
789	вглубь не	1	1
790	и пр	2	1
791	моментов и	1	1
792	которых мы	4	1
793	это находит	1	1
794	она является	1	1
795	приходится иметь	2	1
796	его как	3	1
797	одну из	1	1
798	была бы	2	1
799	но никогда	1	1
800	входят и	1	1
801	и техники	1	1
802	искусства то	1	1
803	как ни	1	1
804	суть не	1	1
805	было в	1	1
806	слове как	1	1
807	в творчестве	1	1
808	художественное значение	1	1
809	свободно и	1	1
810	быть объяснено	1	1
811	с первого	1	1
812	мы говорим	1	1
813	творца в	1	1
814	для изобразительных	1	1
815	только с	1	1
816	и систематического	1	1
817	ни от	1	1
818	если так	1	1
819	этих работ	2	1
820	сравнению с	1	1
821	она есть	1	1
822	в той	1	1
823	лежат в	1	1
824	восприятия то	1	1
825	литературное произведение	1	1
826	что бы	1	1
827	на эту	1	1
828	совершенно разных	1	1
829	есть как	1	1
830	первом случае	1	1
831	и эстетика	1	1
832	и всей	1	1
833	быть только	5	1
834	слов в	1	1
835	для понимания	2	1
836	форма в	1	1
837	она на	1	1
838	какие угодно	1	1
839	должно быть	5	1
840	или хотя	1	1
841	всем что	1	1
842	произведения или	1	1
843	стороны слова	2	1
844	слова и	3	1
845	области между	1	1
846	быть признано	1	1
847	совершенно новое	1	1
848	этого метода	1	1
849	природу и	3	1
850	получает от	2	1
851	не к	6	1
852	но для	1	1
853	же значение	1	1
854	в более	4	1
855	восприятия и	1	1
856	общей философской	2	1
857	форм и	2	1
858	становится возможным	1	1
859	или в	2	1
860	его с	1	1
861	а к	2	1
862	полном согласии	1	1
863	задачей эстетики	1	1
864	форм в	1	1
865	место только	1	1
866	человека или	1	1
867	и смысл	1	1
868	нет искусства	1	1
869	теряет свою	1	1
870	мы должны	2	1
871	стороны в	1	1
872	хотя бы	4	1
873	а эта	1	1
874	к чисто	1	1
875	всего человека	2	1
876	между ними	4	1
877	как явление	2	1
878	только как	6	1
879	в их	10	1
880	понимается как	1	1
881	поэтического творчества	1	1
882	с ними	4	1
883	не что	1	1
884	при изучении	1	1
885	и познавательного	2	1
886	как области	1	1
887	эстетического анализа	13	1
888	языка то	1	1
889	в действительности	1	1
890	до степени	2	1
891	но эти	1	1
892	м жирмунский	1	1
893	это понятие	1	1
894	материалом и	1	1
895	от ее	2	1
896	и трагедии	1	1
897	слова это	1	1
