N	2gram	Bakhtin_Fr_1	Freidism
156	он дает	3	3
157	мысли и	4	3
158	тому чтобы	1	3
159	случае не	1	3
160	одна из	1	3
161	на него	2	3
162	представления и	1	3
163	к себе	2	3
164	не могут	3	3
165	она не	1	3
166	и этим	2	3
167	приводит к	2	3
168	на всех	4	3
169	и она	1	3
170	на другие	1	3
171	человека с	1	3
172	у него	1	3
173	в них	5	3
174	со стороны	1	3
175	и т.п	17	3
176	на этот	2	3
177	по своему	8	3
178	слова и	1	3
179	и от	2	3
180	но это	3	3
181	не является	3	3
182	ступенях развития	1	3
183	узком смысле	2	3
184	это как	4	3
185	не знает	6	3
186	от всех	3	3
187	жизни и	7	3
188	ни на	2	3
189	в искусстве	3	3
190	отношения к	2	2
191	в ослабленной	1	2
192	не остается	1	2
193	тех же	1	2
194	это и	1	2
195	когда человек	1	2
196	и до	4	2
197	уже указывали	1	2
198	объясняется и	1	2
199	для своего	2	2
200	большую роль	1	2
201	нам в	1	2
202	и дать	1	2
203	в ее	3	2
204	но как	3	2
205	с которыми	1	2
206	отличие от	5	2
207	или иное	1	2
208	значение для	1	2
209	чем же	1	2
210	что как	1	2
211	в своем	8	2
212	сознания в	1	2
213	от этого	1	2
214	в этот	1	2
215	в нашем	1	2
216	освобождение от	1	2
217	их в	2	2
218	но все	3	2
219	на всю	4	2
220	в совершенно	1	2
221	них не	1	2
222	на этой	3	2
223	всех областях	1	2
224	это было	2	2
225	это не	3	2
226	в свой	2	2
227	отсюда и	1	2
228	же объясняется	1	2
229	и смерти	1	2
230	поэтому они	1	2
231	этом мы	1	2
232	и уже	1	2
233	на две	1	2
234	жизни но	2	2
235	том что	6	2
236	в эту	1	2
237	во второй	2	2
238	и при	1	2
239	лежат в	1	2
240	не подозревает	1	2
241	в их	4	2
242	этот страх	1	2
243	мы говорили	1	2
244	в отличие	4	2
245	сих пор	4	2
246	внутреннего субъективного	1	2
247	иным как	1	2
248	освободиться от	1	2
249	как это	1	2
250	в отношении	6	2
251	его целом	1	2
252	в таких	2	2
253	на работу	1	2
254	что с	1	2
255	но для	3	2
256	в науке	1	2
257	в процессе	2	2
258	особенно большое	1	2
259	в самых	1	2
260	для всего	1	2
261	этом отношении	3	2
262	в области	7	2
263	все то	1	2
264	и символы	3	2
265	отличается от	1	2
266	половой жизни	2	2
267	они и	1	2
268	оно не	1	2
269	то или	1	2
270	речи мы	1	2
271	в виду	3	2
272	роль в	2	2
273	продолжает жить	1	2
274	даже самых	1	2
275	в глаза	1	2
276	это вовсе	1	2
277	и вообще	3	2
278	стремление к	2	2
279	в прошлое	2	2
280	о нем	3	2
281	и являются	1	2
282	в философских	1	2
283	до сих	4	2
284	единства и	1	2
285	этих двух	2	2
286	что и	1	2
287	во всей	3	2
288	мир в	3	2
289	как ее	1	2
290	внутренних переживаний	1	2
291	мы видим	2	2
292	проникнуть в	1	2
293	в какой	1	2
294	с одной	2	2
295	для всех	1	2
296	и у	6	2
297	уже в	1	2
298	только на	2	2
299	и они	1	2
300	из них	4	2
301	его и	1	2
302	а потому	1	2
303	в конце	1	2
304	с этими	1	2
305	рождения в	1	2
306	рядом с	5	2
307	и даже	8	2
308	влияние на	7	2
309	с другой	3	2
310	человека в	1	2
311	здесь в	8	2
312	до конца	2	2
313	одной стороны	2	2
314	это прежде	1	2
315	которых мы	1	2
316	более того	2	2
317	а не	1	2
318	что мы	2	2
319	речи и	2	2
320	внешнем мире	1	2
321	мы остановимся	4	2
322	для понимания	1	2
323	в развитии	1	2
324	внешнего мира	1	2
325	в основном	2	2
326	только для	1	2
327	это уже	4	2
328	и часто	2	2
329	формы и	7	2
330	для нас	4	2
331	ибо не	1	2
332	и ни	3	2
333	поэтому все	1	2
334	все они	1	2
335	да и	2	2
336	связанный с	3	2
337	из тех	2	2
338	есть и	1	2
339	в заключение	2	2
340	вполне понятно	2	2
341	и другие	8	2
342	в своих	5	2
343	к этому	1	2
344	как на	1	2
345	они не	1	2
346	можно говорить	3	1
347	но особенно	1	1
348	одним из	2	1
349	не видим	1	1
350	атмосферы и	1	1
351	а из	1	1
352	так у	1	1
353	и должны	1	1
354	жизни мы	1	1
355	между всеми	3	1
356	нам кажется	2	1
357	далее и	1	1
358	определить как	1	1
359	и существеннее	1	1
360	конечно с	1	1
361	человеческой души	1	1
362	ведь и	1	1
363	оно было	1	1
364	века в	5	1
365	их и	1	1
366	а как	1	1
367	всего того	2	1
368	на тех	2	1
369	смерти как	1	1
370	не умирает	1	1
371	и ставший	1	1
372	может даже	1	1
373	совершается процесс	1	1
374	ступени развития	1	1
375	память о	2	1
376	со смертью	1	1
377	оба эти	1	1
378	никак нельзя	1	1
379	жизни как	3	1
380	мы и	3	1
381	конечно и	3	1
382	в целом	2	1
383	и заставляет	1	1
384	единство с	1	1
385	но от	1	1
386	большей степени	1	1
387	жизни это	1	1
388	себя всякой	1	1
389	что по	1	1
390	время в	2	1
391	без всякого	1	1
392	но конечно	1	1
393	него они	1	1
394	и всего	1	1
395	жить и	3	1
396	же она	1	1
397	нет и	2	1
398	в свои	1	1
399	захватить в	1	1
400	и речи	1	1
401	только путем	1	1
402	в настоящем	1	1
403	его развития	5	1
404	конечно совершенно	1	1
405	которые не	1	1
406	этих явлениях	1	1
407	эти образы	1	1
408	и процессы	1	1
409	определения этих	1	1
410	остановиться на	1	1
411	это был	1	1
412	как уже	1	1
413	был связан	2	1
414	его к	2	1
415	живы в	1	1
416	в противоположность	2	1
417	но эта	2	1
418	еще на	1	1
419	лежит на	1	1
420	и основательно	1	1
421	время это	1	1
422	возврата и	1	1
423	говорили что	2	1
424	он в	1	1
425	более широкие	1	1
426	по преимуществу	1	1
427	имеем в	1	1
428	как он	1	1
429	на то	1	1
430	и оценками	1	1
431	но прежде	1	1
432	вообще не	1	1
433	по-видимому не	1	1
434	что было	1	1
435	из большого	1	1
436	это следовательно	1	1
437	природной и	2	1
438	особый род	1	1
439	всем своем	1	1
440	различные формы	2	1
441	глубже и	1	1
442	начала его	1	1
443	же это	1	1
444	родились из	1	1
445	человеческого тела	2	1
446	наиболее чистым	1	1
447	новое и	2	1
448	из него	1	1
449	его от	2	1
450	и вечно	1	1
451	конца и	1	1
452	в основу	1	1
453	это конечно	1	1
454	как они	1	1
455	а затем	2	1
456	всех этапах	2	1
457	они близки	1	1
458	и социальных	1	1
459	чистым и	1	1
460	из всех	2	1
461	общем можно	1	1
462	развития на	1	1
463	входит в	4	1
464	всех народов	1	1
465	говоря о	1	1
466	связанная с	2	1
467	мы встречаемся	1	1
468	части тела	1	1
469	не чем	1	1
470	тела в	11	1
471	во многом	2	1
472	о которых	1	1
473	пределы всего	1	1
474	вожделения и	1	1
475	далеко не	3	1
476	были в	2	1
477	под прикрытием	1	1
478	оно все	1	1
479	образы в	1	1
480	переходим к	1	1
481	он и	3	1
482	друга в	1	1
483	рода и	1	1
484	самых ранних	1	1
485	рождается и	1	1
486	особенно для	1	1
487	здесь она	1	1
488	момента в	1	1
489	на первый	1	1
490	были выработаны	1	1
491	из сферы	1	1
492	и культуры	1	1
493	наших дней	1	1
494	и без	2	1
495	почти не	1	1
496	телом и	1	1
497	мы называем	1	1
498	не к	2	1
499	жизни с	1	1
500	понятно что	2	1
501	далеки от	1	1
502	себе самой	1	1
503	и отталкивает	1	1
504	и последовательным	1	1
505	в одном	5	1
506	которые в	1	1
507	этой же	1	1
508	есть именно	1	1
509	смутная память	1	1
510	труден но	1	1
511	человеческое сознание	1	1
512	оно само	1	1
513	уже сказали	3	1
514	намека на	1	1
515	так называемого	1	1
516	называет его	2	1
517	обманывает и	1	1
518	раз и	2	1
519	между людьми	5	1
520	можно ли	1	1
521	главная задача	1	1
522	до известной	1	1
523	а иногда	2	1
524	отметить что	2	1
525	такова первая	2	1
526	друг друга	3	1
527	взглянуть на	3	1
528	образом в	2	1
529	направлениями и	1	1
530	нам предстоит	1	1
531	только уже	1	1
532	дело в	2	1
533	человек как	1	1
534	они являются	2	1
535	явление в	1	1
536	страшного и	2	1
537	внешней и	1	1
538	что на	1	1
539	тела и	6	1
540	и оригинальное	1	1
541	другие явления	1	1
542	и здесь	3	1
543	которую не	1	1
544	очень важных	1	1
545	смерти и	2	1
546	той или	5	1
547	уже на	1	1
548	и телесную	1	1
549	этот второй	1	1
550	на это	1	1
551	о том	2	1
552	наши дни	1	1
553	характер этого	1	1
554	в работе	1	1
555	и это	2	1
556	и которая	1	1
557	и глубину	1	1
558	своего развития	1	1
559	метода но	1	1
560	в словесных	1	1
561	но при	2	1
562	которая характерна	1	1
563	действия и	1	1
564	в дальнейшем	8	1
565	дано в	1	1
566	как с	1	1
567	котором мы	1	1
568	и сам	1	1
569	художественное творчество	1	1
570	времени и	6	1
571	он выводит	2	1
572	рождения и	1	1
573	культуры на	1	1
574	часть их	1	1
575	с собой	1	1
576	в результате	1	1
577	можно только	4	1
578	жизнь и	1	1
579	мы в	1	1
580	заключение что	1	1
581	в эпоху	9	1
582	из одного	1	1
583	остановимся на	1	1
584	на язык	1	1
585	по теории	1	1
586	ничего не	3	1
587	утверждает и	1	1
588	находится в	1	1
589	все его	1	1
590	из основных	2	1
591	и начало	2	1
592	единой цепи	1	1
593	на все	2	1
594	то есть	45	1
595	того он	1	1
596	нашей работы	6	1
597	и та	1	1
598	говорит об	1	1
599	близки к	1	1
600	утверждает что	1	1
601	под маской	1	1
602	основе своей	2	1
603	не ищет	1	1
604	особого рода	1	1
605	по их	1	1
606	свою концепцию	2	1
607	затем в	1	1
608	и во	3	1
609	в которую	1	1
610	на ее	1	1
611	от них	1	1
612	которые мы	1	1
613	или иными	1	1
614	но нет	1	1
615	позволит нам	2	1
616	в форме	3	1
617	на те	1	1
618	способность к	1	1
619	выше в	1	1
620	а его	2	1
621	слов и	1	1
622	искусства он	1	1
623	и следовательно	1	1
624	связанных как	1	1
625	важных явлений	1	1
626	не зная	1	1
627	тело и	5	1
628	к которому	1	1
629	бросается в	1	1
630	два основных	1	1
631	он еще	1	1
632	во всем	2	1
633	методов которые	1	1
634	и так	2	1
635	поэтому и	4	1
636	который в	1	1
637	назад в	1	1
638	всех его	2	1
639	особенно резко	1	1
640	т.п такова	1	1
641	что нам	1	1
642	бы ни	2	1
643	которые так	1	1
644	этого достаточно	1	1
645	образов в	2	1
646	есть в	5	1
647	к какому	2	1
648	этой борьбе	1	1
649	с нею	1	1
650	идеологии и	2	1
651	основных мотивов	1	1
652	то и	1	1
653	можно определить	1	1
654	на анализах	2	1
655	за пределами	1	1
656	которых можно	1	1
657	от других	1	1
658	смысла в	1	1
659	и других	3	1
660	резко выраженный	1	1
661	одно из	6	1
662	явлений он	1	1
663	моментов в	1	1
664	во внутреннее	1	1
665	золотого века	3	1
666	тем что	1	1
667	заключение нужно	1	1
668	даже и	3	1
669	и строго	1	1
670	и только	1	1
671	момент в	1	1
672	возникнуть как	1	1
673	находит его	1	1
674	же деле	3	1
675	оно это	2	1
676	связан с	3	1
677	представление о	1	1
678	или иной	5	1
679	он связан	1	1
680	точек зрения	1	1
681	которые с	1	1
682	на примере	1	1
683	и страшный	1	1
684	и чем	1	1
685	на них	2	1
686	именно в	1	1
687	стороны он	1	1
688	строится в	1	1
689	характерно для	3	1
690	он позволяет	1	1
691	понять этот	1	1
692	и шире	1	1
693	к человеку	1	1
694	в некоторых	2	1
695	только по	1	1
696	превращается в	5	1
697	самом же	3	1
698	а на	1	1
699	жизни остановимся	1	1
700	у других	2	1
701	однако и	1	1
702	в свете	2	1
703	так называемой	1	1
704	было для	1	1
705	там где	1	1
706	своего понимания	1	1
707	пр и	1	1
708	жизнь в	1	1
709	страшное и	1	1
710	эту эпоху	1	1
711	и вовсе	3	1
712	в мифологии	1	1
713	имея в	1	1
714	свести к	1	1
715	стадии своего	1	1
716	все основные	1	1
717	из мира	3	1
718	себе самому	2	1
719	и жажда	1	1
720	перейти в	1	1
721	из которых	1	1
722	именно для	1	1
723	целом ряде	1	1
724	мы подчеркнули	1	1
725	этих явлений	4	1
726	связаны с	3	1
727	типа как	1	1
728	обычного официального	1	1
729	отдельных мотивов	1	1
730	свое внимание	1	1
731	сохраняется в	1	1
732	в это	2	1
733	или хотя	1	1
734	в контексте	1	1
735	и формы	1	1
736	нужно отметить	3	1
737	закономерностью и	1	1
738	остается в	1	1
739	подразделить на	1	1
740	под влиянием	1	1
741	мира в	3	1
742	в книге	2	1
743	известной степени	1	1
744	являются не	1	1
745	было еще	2	1
746	но на	3	1
747	на время	3	1
748	в область	1	1
749	которого они	2	1
750	гораздо шире	1	1
751	мы нигде	1	1
752	в индивидуальном	1	1
753	совершенно иной	2	1
754	души в	1	1
755	находит свое	1	1
756	бы в	1	1
757	еще более	5	1
758	переживания а	1	1
759	его формы	2	1
760	же в	2	1
761	в том	16	1
762	отношении к	1	1
763	рождения но	1	1
764	нет ничего	3	1
765	весь мир	3	1
766	образы не	1	1
767	ведь именно	1	1
768	обычно не	1	1
769	роль играет	1	1
770	их с	1	1
771	говорили выше	1	1
772	имеет место	1	1
773	ним связанное	1	1
774	чем иным	1	1
775	очень далеки	1	1
776	это так	1	1
