N	2gram	Potebnia_M_3	Marksizm
722	душевной жизни	6	1
723	более глубокое	1	1
724	всю совокупность	2	1
725	если не	4	1
726	бы оно	1	1
727	но оно	6	1
728	слова от	1	1
729	говорит нам	1	1
730	на который	1	1
731	внутреннего и	1	1
732	него в	1	1
733	быть объяснено	1	1
734	как та	2	1
735	со словом	4	1
736	к самому	1	1
737	он говорит	2	1
738	находит в	2	1
739	оно существует	1	1
740	если оно	1	1
741	нужно прибавить	2	1
742	своего языка	1	1
743	притом так	1	1
744	что же	2	1
745	действие и	1	1
746	друг с	1	1
747	исходя из	1	1
748	и было	1	1
749	конечно если	1	1
750	своего содержания	1	1
751	душе а	2	1
752	быть не	2	1
753	нового значения	1	1
754	и другим	1	1
755	быть признано	1	1
756	в целом	3	1
757	на которой	3	1
758	но это	6	1
759	в душевной	1	1
760	это последнее	2	1
761	нее только	1	1
762	к вопросу	1	1
763	каждой из	3	1
764	и внешнего	1	1
765	слова но	2	1
766	прежде чем	2	1
767	прямо противоположно	1	1
768	об отношении	4	1
769	не подлежит	2	1
770	и самому	1	1
771	людьми и	1	1
772	о котором	1	1
773	хотя и	1	1
774	который ему	1	1
775	к одной	3	1
776	или нет	1	1
777	из своего	1	1
778	указания на	1	1
779	грамматических категорий	2	1
780	мы как	1	1
781	мы должны	4	1
782	потому что	46	1
783	по самой	1	1
784	однако на	1	1
785	только по	5	1
786	большого числа	1	1
787	к ее	1	1
788	то вопрос	1	1
789	жизни в	1	1
790	нам не	1	1
791	которая на	1	1
792	прибавить еще	1	1
793	но можно	1	1
794	следовательно к	1	1
795	других или	1	1
796	самой своей	1	1
797	забывать что	1	1
798	в последнем	3	1
799	это и	2	1
800	значение не	3	1
801	а может	1	1
802	ее в	1	1
803	по поводу	4	1
804	небо и	1	1
805	слово только	1	1
806	гораздо более	1	1
807	смысле что	1	1
808	еще слишком	1	1
