N	2gram	Tiupa_Anal_1	FransuaR
310	в отличие	6	1
311	всякий раз	3	1
312	которые в	2	1
313	времени не	1	1
314	как от	2	1
315	в аспекте	1	1
316	раз и	1	1
317	ему как	1	1
318	между людьми	1	1
319	вплоть до	1	1
320	в обоих	1	1
321	граница между	1	1
322	все пять	1	1
323	дело не	3	1
324	на него	1	1
325	текста но	3	1
326	в самых	1	1
327	ничего не	1	1
328	при всем	1	1
329	ему было	1	1
330	из древнейших	1	1
331	во всем	1	1
332	ему и	1	1
333	потому что	2	1
334	этом отношении	2	1
335	на известную	1	1
336	уже с	1	1
337	мы встречаем	1	1
338	смыслом в	1	1
339	что все	1	1
340	но все	1	1
341	же самое	2	1
342	мышления в	1	1
343	в полной	3	1
344	утверждать что	1	1
345	время они	1	1
346	и был	1	1
347	ни даже	1	1
348	также имеет	1	1
349	не будет	3	1
350	это единство	1	1
351	свою очередь	1	1
352	и сами	1	1
353	данном случае	2	1
354	понимая под	1	1
355	и от	1	1
356	как по	1	1
357	и рождается	1	1
358	всей своей	1	1
359	на том	1	1
360	природе своей	2	1
361	те же	1	1
362	по природе	3	1
363	в последующих	1	1
364	еще в	2	1
365	и всякого	1	1
366	если бы	3	1
367	о котором	1	1
368	собой и	1	1
369	по мере	1	1
370	не случайна	1	1
371	в прошлое	1	1
372	эпизод в	1	1
373	быть ни	1	1
374	и должно	1	1
375	в отдельных	1	1
376	но к	2	1
377	в самой	1	1
378	это вполне	1	1
379	и та	2	1
380	чего она	1	1
381	все прочие	2	1
382	и что	1	1
383	можно сказать	2	1
384	акта в	1	1
385	это была	1	1
386	и во	1	1
387	в конечном	4	1
388	от него	1	1
389	авторов в	1	1
390	на отдельные	1	1
391	что люди	1	1
392	его смысла	1	1
393	людей в	1	1
394	относительна и	1	1
395	этих слов	1	1
396	эти два	1	1
397	что и	3	1
398	на какие-то	1	1
399	в него	1	1
400	эпизода с	1	1
401	в современной	1	1
402	тех пор	1	1
403	быть и	1	1
404	не как	1	1
405	дело с	4	1
406	будто бы	3	1
407	целом с	1	1
408	к отцу	1	1
409	и ее	1	1
410	по этому	1	1
411	для всех	1	1
412	с двумя	2	1
413	как нечто	1	1
414	в виде	1	1
415	при помощи	2	1
416	к своим	1	1
417	для него	2	1
418	метафор например	1	1
419	которая и	1	1
420	как их	1	1
421	мы находим	1	1
422	в одном	1	1
423	второй части	1	1
424	рода которые	1	1
425	в соответствии	1	1
426	каждый из	2	1
427	одежду и	1	1
428	само собой	1	1
429	как сам	1	1
430	до сих	1	1
431	места из	1	1
432	не враждебна	1	1
433	текст в	2	1
434	а с	3	1
435	говорит о	1	1
436	выступает в	2	1
437	смысла и	3	1
438	и опять	1	1
439	человек в	3	1
440	что мы	3	1
441	в эпосе	1	1
442	на фоне	2	1
443	свою судьбу	1	1
444	к его	1	1
445	друзьями и	1	1
446	и потому	2	1
447	независимо от	1	1
448	к самому	1	1
449	над ним	1	1
450	это также	1	1
451	она есть	2	1
452	смысле этого	1	1
453	остается в	1	1
454	из этой	1	1
455	культуры в	2	1
456	этого слова	7	1
457	с этой	1	1
458	сих пор	1	1
459	мира в	2	1
460	тех или	2	1
461	оно и	1	1
462	они существенно	1	1
463	в связи	1	1
464	происходит в	1	1
465	сохраняется и	1	1
466	это как	2	1
467	которая в	3	1
468	для нас	1	1
469	романа в	2	1
470	не более	4	1
471	что самая	1	1
472	не должен	2	1
473	его уже	1	1
474	том случае	1	1
475	даже при	1	1
476	на роль	2	1
477	в свою	1	1
478	речи и	1	1
479	равно как	1	1
480	на это	1	1
481	в действительности	1	1
482	включает в	1	1
483	что в	5	1
484	а я	1	1
485	случае если	1	1
486	в таком	3	1
487	все что	1	1
