N	2gram	Vygotskiy__7	formyVre
236	что все	2	2
237	об этом	3	2
238	к другу	2	2
239	самим собой	2	2
240	ясно что	1	2
241	было бы	6	2
242	с необходимостью	2	2
243	на друга	1	2
244	чем в	4	2
245	человека мы	1	2
246	и всей	2	2
247	для него	3	2
248	в своей	3	2
249	с точки	21	2
250	место в	1	2
251	не к	1	2
252	оказывается что	2	2
253	в отличие	2	2
254	в которых	2	2
255	точку зрения	2	2
256	но он	2	2
257	друг другу	3	2
258	есть именно	1	2
259	том же	2	2
260	по себе	3	2
261	раз и	1	2
262	самого начала	7	2
263	тогда когда	5	2
264	никогда не	4	2
265	того и	2	2
266	в самой	3	2
267	но очень	1	2
268	к ней	2	2
269	в другую	3	2
270	и является	3	2
271	во всем	3	2
272	в каком	1	2
273	мы встречаем	1	2
274	есть только	2	2
275	числе и	1	2
276	той или	1	2
277	но по	1	2
278	всего этого	1	2
279	как по	1	2
280	с самого	7	2
281	здесь как	2	2
282	по природе	2	2
283	отсюда и	1	2
284	ту же	2	2
285	по сравнению	9	2
286	и вообще	1	2
287	с ним	3	2
288	или иной	1	2
289	на основе	1	2
290	связь между	6	2
291	во втором	3	2
292	там где	1	2
293	того что	14	2
294	в стороне	1	2
295	есть в	3	2
296	уже в	2	2
297	если мы	5	2
298	речи в	27	2
299	в данной	1	2
300	его и	2	2
301	никто не	2	2
302	мы находим	3	2
303	но повторяем	1	2
304	не для	1	2
305	отношение к	2	2
306	к ним	1	2
307	отличие от	2	2
308	тем что	9	2
309	само собой	2	2
310	не были	1	2
311	с другой	4	2
312	одних и	1	2
313	соответствии с	1	2
314	какое это	1	2
315	в соответствии	1	2
316	процесс в	1	2
317	одной стороны	5	2
318	принадлежит не	1	2
319	что мы	9	2
320	она проявляется	1	2
321	с помощью	13	2
322	но оно	1	2
323	в данном	5	2
324	сравнению с	8	2
325	в романах	1	2
326	слова и	10	2
327	но для	2	2
328	здесь в	1	2
329	не является	3	2
330	одна из	1	2
331	и может	1	2
332	как она	5	2
333	для нас	2	2
334	эти особенности	3	2
335	поэтому все	1	2
336	мы должны	6	2
337	ее в	8	2
338	была бы	1	2
339	совершенно не	2	2
340	в свою	2	2
341	нет но	1	2
342	в которой	11	2
343	и наиболее	2	1
344	одним из	2	1
345	начинается с	1	1
346	функции в	1	1
347	связана с	3	1
348	все остальное	1	1
349	он может	1	1
350	идет о	2	1
351	и есть	2	1
352	которое мы	2	1
353	тем же	5	1
354	высшей степени	1	1
355	когда это	1	1
356	объясняется и	1	1
357	в зависимости	1	1
358	конца так	2	1
359	из всех	5	1
360	мы имеем	1	1
361	бы в	5	1
362	при анализе	1	1
363	и ничего	2	1
364	с более	1	1
365	все последующее	1	1
366	нам в	1	1
367	именно к	1	1
368	его только	1	1
369	само слово	1	1
370	на себе	1	1
371	то новое	2	1
372	это отношение	2	1
373	я не	3	1
374	из того	3	1
375	начала в	1	1
376	зависимости от	1	1
377	и он	2	1
378	но ей	1	1
379	учение об	1	1
380	начало развития	2	1
381	и происходит	1	1
382	он сам	1	1
383	и решающее	1	1
384	место слияние	1	1
385	не оставляют	1	1
386	самом деле	6	1
387	данном случае	5	1
388	всего ряда	1	1
389	но как	1	1
390	мы нашли	5	1
391	внимательно к	1	1
392	эта особенность	1	1
393	менее всего	3	1
394	мышление как	1	1
395	его развития	1	1
396	нет как	1	1
397	всех ее	1	1
398	и поэтому	1	1
399	данный момент	1	1
400	ее отличиями	1	1
401	однако не	1	1
402	перед нами	2	1
403	а чисто	1	1
404	могли бы	5	1
405	нами в	4	1
406	и наконец	4	1
407	по пути	1	1
408	самом начале	3	1
409	слова он	2	1
410	и свою	1	1
411	к построению	1	1
412	психологическое значение	1	1
413	та же	1	1
414	что это	6	1
415	этот новый	1	1
416	применительно к	1	1
417	бы не	1	1
418	из этих	3	1
419	которые в	2	1
420	в этой	3	1
421	и тот	1	1
422	на то	4	1
423	не могла	2	1
424	как совершенно	3	1
425	к выводу	3	1
426	силу и	1	1
427	наш анализ	1	1
428	и лучше	1	1
429	оно было	1	1
430	о которой	1	1
431	нас этот	1	1
432	которая является	1	1
433	в понимании	1	1
434	с нашим	1	1
435	функции и	4	1
436	что еще	1	1
437	значение может	1	1
438	и свойства	1	1
439	протекают и	1	1
440	но вместе	1	1
441	которого и	1	1
442	изменению и	1	1
443	факт что	1	1
444	в первых	1	1
445	условные и	1	1
446	имеют в	1	1
447	в совершенно	1	1
448	есть все	1	1
449	определенном направлении	1	1
450	этому типу	1	1
451	знаем не	1	1
452	особенности в	2	1
453	свойств и	1	1
454	был на	1	1
455	для своей	1	1
456	это было	1	1
457	платона как	1	1
458	этого нового	1	1
459	ближе к	1	1
460	самый характер	1	1
461	о которых	2	1
462	в высшей	1	1
463	отличиями от	1	1
464	социального целого	1	1
465	которой он	1	1
466	но значение	1	1
467	должно быть	2	1
468	в один	1	1
469	и тогда	1	1
470	во время	2	1
471	этом случае	14	1
472	и при	2	1
473	таким же	1	1
474	осознания и	2	1
475	нас не	1	1
476	всяком случае	1	1
477	на месте	1	1
478	быть названы	1	1
479	целого но	1	1
480	но сами	1	1
481	не путем	1	1
482	должны были	2	1
483	и другого	2	1
484	остается вне	1	1
485	другом и	1	1
486	вещей и	1	1
487	специфические особенности	2	1
488	что этот	5	1
489	этом ее	1	1
490	для нее	3	1
491	это внутреннее	2	1
492	из которых	2	1
493	случае в	3	1
494	достигается лишь	1	1
495	ничего нового	1	1
496	она не	5	1
497	дело не	1	1
498	правда в	1	1
499	нас и	2	1
500	и сама	1	1
501	они же	1	1
502	как его	1	1
503	из ряда	1	1
504	и снова	1	1
505	целом оно	1	1
506	это с	1	1
507	находится в	2	1
508	момент является	1	1
509	следовательно и	1	1
510	внутреннего единства	1	1
511	оставляет никаких	1	1
512	того в	1	1
513	своей природе	4	1
514	по своей	10	1
515	легкомыслие и	1	1
516	как таковых	1	1
517	на природу	1	1
518	и после	1	1
519	это слово	1	1
520	эти три	2	1
521	эта проблема	1	1
522	с другом	2	1
523	у нас	2	1
524	такие же	1	1
525	к отдельным	1	1
526	в момент	4	1
527	поэтому не	1	1
528	про себя	1	1
529	как только	1	1
530	отличается от	3	1
531	должны быть	4	1
532	всего в	2	1
533	одну и	1	1
534	два момента	1	1
535	что оно	4	1
536	его с	3	1
537	для его	1	1
538	они и	1	1
539	свое значение	1	1
540	поставить вопрос	1	1
541	имеет более	1	1
542	и самое	1	1
543	значение чем	1	1
544	свою очередь	2	1
545	служит только	1	1
546	это само	1	1
547	и сами	1	1
548	их значение	1	1
549	были бы	3	1
550	уже с	1	1
551	в себя	1	1
552	степени и	1	1
553	не возникает	1	1
554	приводит к	4	1
555	в другом	1	1
556	и ту	1	1
557	с собой	3	1
558	вещи и	2	1
559	из всего	1	1
560	и которые	2	1
561	одном и	1	1
562	мы пользуясь	1	1
563	выводу что	2	1
564	образом в	2	1
565	и здесь	2	1
566	не был	1	1
567	что самая	1	1
568	и т.д	1	1
569	но к	1	1
570	о том	4	1
571	они оказываются	1	1
572	внимание на	2	1
573	находятся в	1	1
574	или на	1	1
575	новое что	1	1
576	всего на	1	1
577	образом все	2	1
578	которой мы	2	1
579	на ее	2	1
580	через ряд	1	1
581	от них	1	1
582	никаких сомнений	2	1
583	и только	4	1
584	тотчас же	1	1
585	а следовательно	1	1
586	наконец в	2	1
587	также в	1	1
588	могут совершаться	1	1
589	проявления и	1	1
590	речи о	4	1
591	и представляет	1	1
592	что он	8	1
593	мы увидим	1	1
594	быть найдены	1	1
595	колебаний и	1	1
596	жить и	1	1
597	эти по	1	1
598	по этому	4	1
599	точка зрения	1	1
600	к изменению	2	1
601	человека с	1	1
602	так что	4	1
603	проникнуть в	1	1
604	в большинстве	2	1
605	неразрывно связана	1	1
606	этого понятия	2	1
607	что во	1	1
608	является не	2	1
609	от других	1	1
610	при помощи	1	1
611	из них	1	1
612	человека на	1	1
613	с совершенно	1	1
614	не связанных	1	1
615	ведь это	2	1
616	основу нашего	1	1
617	моментов в	2	1
618	друга то	1	1
619	мы можем	3	1
620	бытия и	1	1
621	выступает с	1	1
622	ее на	1	1
623	на деле	2	1
624	по кругу	1	1
625	это развитие	1	1
626	и обратно	3	1
627	с другим	2	1
628	эта работа	1	1
629	в каких	1	1
630	являются только	1	1
631	приобретает известное	1	1
632	относящихся к	4	1
633	тот момент	1	1
634	сама по	1	1
635	к более	1	1
636	противоречие между	2	1
637	месте и	1	1
638	отражения и	1	1
639	быть тем	1	1
640	то и	4	1
641	бы друг	1	1
642	которых мы	2	1
643	котором совершается	1	1
644	с которым	1	1
645	также с	1	1
646	и внутренне	1	1
647	как ни	1	1
648	одну из	1	1
649	о чем	4	1
650	и первый	2	1
651	своей структуре	3	1
652	мы остановимся	3	1
653	и том	1	1
654	особенностей и	1	1
655	если не	1	1
656	единство но	1	1
657	все более	1	1
658	мы говорим	2	1
659	находим в	2	1
660	и приобретает	2	1
661	тот факт	1	1
662	рода и	1	1
663	по своему	9	1
664	другу и	2	1
665	она есть	1	1
666	в ранних	1	1
667	смысле этого	3	1
668	самого себя	1	1
669	и единственно	2	1
670	в словах	1	1
671	из этой	1	1
672	в ряду	1	1
673	друг с	2	1
674	каждой отдельной	3	1
675	дело здесь	1	1
676	этого слова	3	1
677	и наши	1	1
678	с аналогичной	1	1
679	мы также	1	1
680	общественной жизни	1	1
681	и оно	1	1
682	этом и	2	1
683	неразрывно связаны	1	1
684	этим объясняется	1	1
685	к другим	1	1
686	на одной	1	1
687	слова но	3	1
688	и от	4	1
689	она может	2	1
690	ее но	1	1
691	причем в	1	1
692	остается тем	1	1
693	в отдельных	1	1
694	но эти	1	1
695	огромную роль	1	1
696	связанных между	2	1
697	но зато	1	1
698	на одно	2	1
699	все они	1	1
700	видим в	1	1
701	сущности все	1	1
702	которой этот	1	1
703	но всегда	2	1
704	человека не	1	1
705	его к	2	1
706	этот вопрос	1	1
707	с ней	2	1
708	связей и	1	1
709	остается неизменным	1	1
710	к моменту	1	1
711	борьба и	1	1
712	начала не	1	1
713	включает в	1	1
714	к этой	2	1
715	в своих	2	1
716	все основные	1	1
717	во власть	2	1
718	гораздо более	4	1
