N	2gram	Potebnia_M_3	Formalny
353	и без	7	1
354	и поэзия	1	1
355	к своей	1	1
356	но тем	2	1
357	на деле	5	1
358	нам кажется	2	1
359	что слово	7	1
360	предмета с	1	1
361	из его	1	1
362	противном случае	1	1
363	оно было	1	1
364	собственном смысле	2	1
365	этого он	1	1
366	и должен	1	1
367	входящих в	2	1
368	поэзии и	1	1
369	той же	2	1
370	их и	1	1
371	есть не	7	1
372	могла быть	2	1
373	и языка	1	1
374	что если	1	1
375	между его	2	1
376	содержания в	2	1
377	из своих	1	1
378	что многие	1	1
379	но она	1	1
380	звук не	2	1
381	не вполне	1	1
382	из того	2	1
383	которое не	2	1
384	и со	1	1
385	и заставляет	1	1
386	же что	6	1
387	себе что	2	1
388	при таких	2	1
389	слово не	5	1
390	без всякого	1	1
391	последнее и	1	1
392	столько же	1	1
393	именно эти	2	1
394	очень немногое	1	1
395	не найдем	1	1
396	со словами	1	1
397	время в	3	1
398	бы то	1	1
399	общих чертах	1	1
400	именно тем	1	1
401	а тем	2	1
402	то он	2	1
403	внутренняя форма	15	1
404	только тогда	9	1
405	остается для	1	1
406	о необходимости	2	1
407	общего с	1	1
408	дает нам	3	1
409	значение его	1	1
410	в своем	5	1
411	к новому	1	1
412	в противном	1	1
413	и есть	3	1
414	и бессознательно	1	1
415	языке не	1	1
416	более или	3	1
417	в действительности	5	1
418	это определение	1	1
419	духа в	1	1
420	так или	2	1
421	же слово	2	1
422	бы не	4	1
423	которые в	1	1
424	думать что	5	1
425	что к	1	1
426	и тот	2	1
427	но он	1	1
428	как он	1	1
429	на то	2	1
430	но на	1	1
431	не могла	2	1
432	форма и	1	1
433	языке мы	1	1
434	было быть	1	1
435	и стало	1	1
436	в первых	1	1
437	тем не	3	1
438	она входит	1	1
439	них уже	1	1
440	он должен	1	1
441	к одному	5	1
442	речи в	1	1
443	языка нам	1	1
444	том чтобы	2	1
445	конечно такое	1	1
446	из виду	2	1
447	всего то	1	1
448	по некоторым	1	1
449	этом последнем	2	1
450	каким образом	1	1
451	смысле в	2	1
452	мы его	1	1
453	могла бы	2	1
454	тем в	1	1
455	вывести из	1	1
456	не об	1	1
457	в виде	2	1
458	или если	1	1
459	предмета а	3	1
460	понять его	1	1
461	связанным с	1	1
462	то увидим	1	1
463	кажется что	1	1
464	в них	5	1
465	языка для	1	1
466	от полноты	1	1
467	все равно	4	1
468	слово было	1	1
469	в самую	1	1
470	и вне	1	1
471	следует сказать	1	1
472	в данном	1	1
473	оно имеет	3	1
474	его слово	1	1
475	сложившихся в	1	1
476	здесь все	1	1
477	многие другие	2	1
478	или менее	3	1
479	в эту	1	1
480	можно только	2	1
481	места в	1	1
482	но если	1	1
483	том как	3	1
484	и при	4	1
485	нас не	1	1
486	смысле то	2	1
487	и понятия	3	1
488	языка от	1	1
489	знаем что	1	1
490	его отношение	1	1
491	что уже	2	1
492	вопрос о	1	1
493	не будем	1	1
494	впечатления от	1	1
495	друг другу	1	1
496	по крайней	5	1
497	образом из	1	1
498	положениях и	1	1
499	не должно	1	1
500	в словах	3	1
501	бы быть	2	1
502	любовь к	1	1
503	не менее	5	1
504	определений и	1	1
505	о значении	1	1
506	поэзии то	1	1
507	который был	1	1
508	только из	1	1
509	и притом	2	1
510	на него	3	1
511	сколько и	2	1
512	существовать в	1	1
513	и именно	1	1
514	тогда и	3	1
515	отличное от	2	1
516	иметь в	2	1
517	чем не	1	1
518	не могло	1	1
519	например не	2	1
520	все свои	1	1
521	к ней	5	1
522	во всем	1	1
523	впадаем в	1	1
524	далеко не	4	1
525	к работе	1	1
526	мы бы	1	1
527	здесь же	1	1
528	одним из	1	1
529	настоящего времени	1	1
530	и оно	3	1
531	представляется нам	1	1
532	уже о	1	1
533	нечто новое	1	1
534	содержание при	1	1
535	других случаях	1	1
536	понятия к	1	1
537	относиться к	1	1
538	поэтическом произведении	1	1
539	можно думать	3	1
540	языке и	1	1
541	сравнительно с	5	1
542	отличается от	1	1
543	для развития	2	1
544	на читателя	1	1
545	слова с	3	1
546	в каждом	3	1
547	него как	1	1
548	и безразлично	1	1
549	ничего общего	2	1
550	на предмет	2	1
551	должен быть	1	1
552	для себя	3	1
553	в язык	1	1
554	свою очередь	3	1
555	наоборот от	1	1
556	след в	1	1
557	говоря уже	1	1
558	данном случае	1	1
559	только при	2	1
560	уже потому	1	1
561	в собственном	2	1
562	то или	2	1
563	только то	1	1
564	в произведении	3	1
565	поэтическим произведением	1	1
566	образование в	1	1
567	и признаки	1	1
568	те же	6	1
569	ясно что	1	1
570	с самим	1	1
571	каждого из	2	1
572	во многом	2	1
573	этим в	1	1
574	когда в	2	1
575	это только	1	1
576	представлений и	1	1
577	в общих	1	1
578	на них	1	1
579	возможно и	1	1
580	можно сказать	3	1
581	образом в	3	1
582	можно играть	1	1
583	только потому	3	1
584	другому в	1	1
585	понять как	1	1
586	в порядке	1	1
587	это то	1	1
588	о том	2	1
589	и делается	1	1
590	языка вообще	1	1
591	явлений как	1	1
592	и та	2	1
593	до сих	3	1
594	с одной	7	1
595	вопросу о	1	1
596	образом мы	1	1
597	все в	2	1
598	это может	1	1
599	не сделать	1	1
600	этому поводу	1	1
601	не чувствует	1	1
602	материал не	1	1
603	в форме	2	1
604	крайней мере	5	1
605	искусства так	1	1
606	о единстве	1	1
607	отдельного слова	1	1
608	в художественной	1	1
609	что бы	1	1
610	как сущность	1	1
611	и следовательно	3	1
612	искусства поэтому	1	1
613	и мы	2	1
614	следует однако	2	1
615	к самим	1	1
616	и следует	2	1
617	как объект	1	1
618	следовательно в	1	1
619	происходит в	1	1
620	же речь	1	1
621	как из	1	1
622	в большей	2	1
623	такая же	2	1
624	тот же	1	1
625	что даже	4	1
626	в себе	16	1
627	это стремление	1	1
628	сторону от	1	1
629	то эти	1	1
630	от них	2	1
631	к звуку	2	1
632	так что	7	1
633	что язык	2	1
634	события и	1	1
635	например а	1	1
636	конечно не	1	1
637	могут иметь	1	1
638	не можем	3	1
639	указания на	1	1
640	поэзии есть	1	1
641	выражение что	1	1
642	отличны от	1	1
643	не сам	1	1
644	был бы	2	1
645	никто не	3	1
646	пока не	1	1
647	произведение действительно	1	1
648	не находит	1	1
649	и навсегда	1	1
650	искусства к	1	1
651	с определенным	1	1
652	ее не	1	1
653	могут вовсе	1	1
654	к ним	1	1
655	но что	2	1
656	сама по	2	1
657	этом рассказе	1	1
658	предмету но	1	1
659	это будет	1	1
660	со всем	1	1
661	точек зрения	1	1
662	имеет и	1	1
663	или иначе	1	1
664	за пределы	2	1
665	но нельзя	1	1
666	по своим	1	1
667	в свою	3	1
668	слово с	2	1
669	в природе	2	1
670	один и	1	1
671	вещь и	1	1
672	что будет	1	1
673	зависит от	6	1
674	на этот	1	1
675	стремится к	1	1
676	не на	1	1
677	если даже	1	1
678	и непосредственно	1	1
679	слова для	3	1
680	план и	1	1
681	слова слово	1	1
682	звуков если	1	1
683	если не	4	1
684	как материал	1	1
685	только теперь	1	1
686	в речи	2	1
687	связь с	3	1
688	слова от	1	1
689	его пониманию	1	1
690	и разложение	2	1
691	так же	3	1
692	он уже	1	1
693	и приобретает	1	1
694	оно только	1	1
695	к своему	2	1
696	в звуке	4	1
697	одной стороны	3	1
698	законам и	1	1
699	смысле этого	7	1
700	эти признаки	1	1
701	это различие	1	1
702	и там	1	1
703	да и	1	1
704	как средство	2	1
705	об особенностях	1	1
706	безразлично как	1	1
707	что каждое	2	1
708	этого слова	11	1
709	находится под	1	1
710	между людьми	2	1
711	звук слова	1	1
712	сих пор	3	1
713	каждое из	2	1
714	в смысле	4	1
715	виду что	1	1
716	под влиянием	1	1
717	к вопросу	1	1
718	это отличие	1	1
719	в более	1	1
720	мышления в	1	1
721	не существует	3	1
722	форма слова	4	1
723	стремлением к	1	1
724	лишь изредка	1	1
725	как для	1	1
726	а ради	1	1
727	в данное	1	1
728	для нас	20	1
729	собственно говоря	2	1
730	целый ряд	2	1
731	из себя	2	1
732	с языком	1	1
733	для его	1	1
734	вообще в	1	1
735	мы должны	4	1
736	же оно	1	1
737	мысль в	3	1
738	язык не	2	1
739	восприятием и	1	1
740	несмотря на	2	1
741	или не	1	1
742	же в	2	1
743	хотя в	1	1
744	не дает	2	1
745	входящий в	2	1
746	судить о	1	1
747	в системе	2	1
748	но оно	6	1
749	к самому	1	1
750	его к	2	1
751	одной из	2	1
752	нам не	1	1
753	и начинается	1	1
754	в какие	1	1
755	не говоря	3	1
756	признаков в	2	1
757	только как	5	1
758	лишь тогда	2	1
759	нет но	1	1
760	в последнем	3	1
761	выводы в	1	1
762	отдельное слово	5	1
763	новое содержание	1	1
764	значение не	3	1
765	образом они	1	1
766	звук как	2	1
767	каков будет	1	1
768	слово становится	1	1
769	слове именно	2	1
770	в каком	5	1
771	можно назвать	1	1
772	но эти	1	1
773	как на	5	1
774	увидим что	1	1
775	случае если	1	1
776	то оно	3	1
777	и эта	1	1
778	самого поэта	1	1
779	как число	1	1
780	становится чем-то	1	1
781	гораздо более	1	1
782	которая не	2	1
