N	2gram	Bakhtin_Pr_3	DiskursI
202	и что	5	2
203	самому себе	1	2
204	в значительной	1	2
205	это было	3	2
206	на протяжении	5	2
207	и требует	1	2
208	и во	3	2
209	в форме	2	2
210	котором он	1	2
211	и судия	1	2
212	большей или	1	2
213	и ее	2	2
214	уже в	3	2
215	слова в	7	2
216	в одном	5	2
217	как его	2	2
218	никогда не	8	2
219	никого не	1	2
220	к которому	2	2
221	чем он	1	2
222	героя и	9	2
223	более того	2	2
224	а сам	1	2
225	в рассказе	1	2
226	одну из	1	2
227	о чем	2	2
228	произведение в	1	2
229	к его	1	2
230	из уст	1	2
231	что же	8	2
232	и было	1	2
233	в начале	4	2
234	к другим	2	2
235	или в	1	2
236	своей собственной	1	2
237	в повесть	1	2
238	и все	19	2
239	будто бы	2	2
240	или меньшей	1	2
241	хотя в	1	2
242	может и	1	2
243	не говоря	1	2
244	что даже	2	2
245	героя в	5	2
246	речи как	1	2
247	это в	2	2
248	нем нет	1	1
249	можно говорить	1	1
250	в обычном	2	1
251	чтобы не	1	1
252	и то	3	1
253	самом деле	13	1
254	на самом	11	1
255	указывающие на	1	1
256	и пришел	1	1
257	это и	2	1
258	идет о	1	1
259	а непосредственно	1	1
260	не хочет	2	1
261	и до	1	1
262	из его	4	1
263	обойтись без	1	1
264	этом направлении	1	1
265	той же	2	1
266	человеком и	1	1
267	правильного понимания	1	1
268	и само	1	1
269	и лицо	1	1
270	смысле можно	1	1
271	во внутреннем	2	1
272	говорить о	3	1
273	но она	1	1
274	я не	7	1
275	но уже	1	1
276	и завершающей	1	1
277	которое не	1	1
278	они были	1	1
279	событий и	1	1
280	мы и	2	1
281	степени как	1	1
282	явлениях а	1	1
283	меньшей степени	1	1
284	себе вопрос	1	1
285	на них	5	1
286	он сам	5	1
287	я на	1	1
288	не могу	3	1
289	и главное	1	1
290	ее к	1	1
291	оно в	1	1
292	не то	2	1
293	этот тон	2	1
294	герой не	2	1
295	себе и	5	1
296	тут же	1	1
297	нет и	3	1
298	что они	6	1
299	форме и	1	1
300	независимо от	1	1
301	сострадания и	1	1
302	с их	1	1
303	в различные	1	1
304	обращения к	1	1
305	и точность	1	1
306	часто на	1	1
307	бы я	1	1
308	я к	2	1
309	всего как	1	1
310	в непосредственной	1	1
311	чем теперь	2	1
312	в которой	2	1
313	бы и	4	1
314	что это	5	1
315	он в	4	1
316	имеет громадное	1	1
317	по преимуществу	1	1
318	говорит не	1	1
319	жизнь как	1	1
320	это такая	1	1
321	на то	1	1
322	человек не	1	1
323	в общении	1	1
324	этот процесс	1	1
325	он не	15	1
326	с ней	1	1
327	литературных произведений	1	1
328	всех этих	2	1
329	он вдруг	1	1
330	к одному	3	1
331	собой не	1	1
332	из виду	1	1
333	к собственному	1	1
334	войти в	2	1
335	вследствие своей	1	1
336	одно и	1	1
337	и заключается	1	1
338	но все	5	1
339	введение в	1	1
340	совпадают с	1	1
341	и может	1	1
342	значение в	1	1
343	в мире	4	1
344	создает особый	1	1
345	не каждое	1	1
346	самим собой	6	1
347	на все	1	1
348	косвенной речи	1	1
349	и других	1	1
350	с другими	4	1
351	может стать	1	1
352	то все	2	1
353	этом смысле	4	1
354	приходит в	1	1
355	рассказчика и	1	1
356	оно стремится	3	1
357	здесь это	1	1
358	в жизни	2	1
359	событиях но	1	1
360	с этой	2	1
361	с тем	5	1
362	в слове	5	1
363	со своими	1	1
364	которой он	2	1
365	и вне	1	1
366	мы видели	3	1
367	фигурирует в	1	1
368	строгом смысле	1	1
369	слова и	10	1
370	как таковой	1	1
371	не мог	5	1
372	в этих	1	1
373	во время	2	1
374	бы на	1	1
375	к правде	2	1
376	дошли до	1	1
377	и при	1	1
378	что такое	2	1
379	таким же	1	1
380	а как	2	1
381	с точки	4	1
382	каждый тип	1	1
383	не столько	1	1
384	нельзя понять	1	1
385	должны были	1	1
386	вопрос на	1	1
387	поэтому в	1	1
388	которые в	2	1
389	его к	3	1
390	тем не	2	1
391	и эти	1	1
392	и более	1	1
393	том и	1	1
394	слов о	1	1
395	между двумя	2	1
396	другим на	2	1
397	раз и	3	1
398	характер в	1	1
399	если и	2	1
400	с миром	3	1
401	до конца	3	1
402	как можно	3	1
403	самого начала	8	1
404	для каждого	1	1
405	уст в	1	1
406	согласно его	1	1
407	какой он	1	1
408	после своего	1	1
409	образом в	1	1
410	о них	2	1
411	но только	2	1
412	появляется в	2	1
413	для всего	1	1
414	в отношениях	1	1
415	для всех	1	1
416	что-нибудь сделать	1	1
417	этих двух	1	1
418	не все	1	1
419	к концу	3	1
420	во всем	3	1
421	это слово	5	1
422	сам я	1	1
423	и теперь	1	1
424	на него	7	1
425	здесь же	1	1
426	входят в	2	1
427	как будто	7	1
428	этом отношении	1	1
429	и делает	2	1
430	что на	1	1
431	обобщающий образ	1	1
432	ни о	1	1
433	не могут	1	1
434	в речах	8	1
435	и должно	2	1
436	когда мы	1	1
437	про себя	3	1
438	об одном	1	1
439	нашего рассмотрения	1	1
440	всего в	1	1
441	и другим	1	1
442	его с	4	1
443	все еще	1	1
444	отказаться от	2	1
445	и это	4	1
446	и кому	1	1
447	чем не	2	1
448	на нем	1	1
449	здесь не	1	1
450	и от	5	1
451	мысль о	1	1
452	вообще по	1	1
453	с самого	8	1
454	обращаясь к	2	1
455	и сам	5	1
456	что каждый	1	1
457	начиная от	1	1
458	двумя пределами	2	1
459	те же	2	1
460	мне как	1	1
461	особенно в	2	1
462	мог бы	2	1
463	если бы	4	1
464	собой и	2	1
465	из одного	1	1
466	в позднейшем	1	1
467	вся ее	1	1
468	героя не	1	1
469	свое произведение	1	1
470	один голос	1	1
471	рассказу в	1	1
472	что его	3	1
473	должно было	1	1
474	а напротив	1	1
475	к нему	14	1
476	краткость и	1	1
477	нет у	1	1
478	отметить что	1	1
479	наконец в	3	1
480	в середине	1	1
481	а его	1	1
482	еще только	1	1
483	человека как	4	1
484	и мы	1	1
485	что здесь	1	1
486	в формах	1	1
487	он обращается	2	1
488	сюжетом но	1	1
489	согласиться с	1	1
490	с ними	6	1
491	одного сознания	1	1
492	пришел к	1	1
493	не средство	1	1
494	и действительно	1	1
495	и кончая	1	1
496	он уже	3	1
497	по мнению	1	1
498	всех его	1	1
499	самого говорящего	1	1
500	в уста	1	1
501	со всеми	2	1
502	я в	4	1
503	в большинстве	2	1
504	только на	4	1
505	все многообразие	1	1
506	в виде	4	1
507	сторону не	1	1
508	слова не	2	1
509	большинстве случаев	3	1
510	его и	3	1
511	но для	3	1
512	за ним	2	1
513	и их	1	1
514	всяком случае	5	1
515	которая может	1	1
516	для правильного	1	1
517	в прошлом	1	1
518	в конце	5	1
519	исторический роман	1	1
520	не о	4	1
521	друг друга	2	1
522	мы можем	1	1
523	не случайно	1	1
524	каждый из	2	1
525	как раз	4	1
526	или напротив	1	1
527	момент в	1	1
528	выходит за	2	1
529	с другим	11	1
530	до сих	1	1
531	может ли	1	1
532	что человек	1	1
533	стиль по	1	1
534	и создает	2	1
535	другим что	2	1
536	уходит в	1	1
537	и прежде	4	1
538	xix столетия	1	1
539	было бы	2	1
540	еще и	1	1
541	было и	2	1
542	или о	1	1
543	себя и	8	1
544	его из	1	1
545	говорит о	2	1
546	громадное значение	2	1
547	которое как	1	1
548	стремится к	6	1
549	ничем не	1	1
550	выражению как	1	1
551	невозможно ибо	1	1
552	на который	2	1
553	этом случае	2	1
554	несмотря на	1	1
555	к лицу	1	1
556	но оно	1	1
557	в творчестве	3	1
558	вместе с	4	1
559	человека к	1	1
560	требует от	1	1
561	приводит в	1	1
562	если оно	1	1
563	лицом к	1	1
564	в той	2	1
565	утверждение в	2	1
566	когда она	2	1
567	да и	4	1
568	остается неизменным	1	1
569	к чему	2	1
570	этого слова	7	1
571	быть и	2	1
572	установки и	1	1
573	сих пор	1	1
574	в основном	1	1
575	в чем	5	1
576	о мире	8	1
577	под названием	1	1
578	это уже	2	1
579	и часто	1	1
580	случаях когда	1	1
581	каким бы	1	1
582	понятно что	2	1
583	вопрос о	2	1
584	это как	3	1
585	которая в	1	1
586	а к	2	1
587	себя самого	11	1
588	нечто смешное	1	1
589	появилось в	1	1
590	у достоевского	13	1
591	мы должны	5	1
592	в большей	1	1
593	но это	4	1
594	или не	1	1
595	лежит в	2	1
596	отношении к	7	1
597	не являются	1	1
598	здесь только	1	1
599	не знает	6	1
600	отношением к	4	1
601	всех других	1	1
602	или во	1	1
603	другому что	1	1
604	который не	1	1
605	им и	3	1
606	причастности к	1	1
