N	2gram	Tiupa_Anal_2	FransuaR
495	это лишь	1	1
496	именно в	3	1
497	характерно для	1	1
498	превращается в	2	1
499	своего рассказа	1	1
500	из тех	1	1
501	на этот	2	1
502	извне то	1	1
503	которой он	1	1
504	мира в	1	1
505	должна была	2	1
506	идет уже	1	1
507	было в	1	1
508	на фоне	3	1
509	эти слова	1	1
510	одном лице	1	1
511	независимо от	1	1
512	и иной	2	1
513	есть на	1	1
514	в столь	2	1
515	первой строфе	1	1
516	тому как	3	1
517	в тех	1	1
518	и там	1	1
519	быть только	1	1
520	культуре и	1	1
521	в ряду	1	1
522	указание на	1	1
523	друг с	1	1
524	с тремя	1	1
525	как речь	1	1
526	этого слова	3	1
527	в контексте	5	1
528	еще раз	1	1
529	и действия	1	1
530	и тогда	1	1
531	к другим	1	1
532	и конца	1	1
533	это явление	1	1
534	всего в	2	1
535	самого автора	1	1
536	лицо и	1	1
537	частности в	2	1
538	речи как	1	1
539	от него	1	1
540	почти вовсе	1	1
541	еще более	2	1
542	тем более	1	1
543	другая в	1	1
544	ее в	1	1
545	же в	1	1
546	но если	1	1
547	как вы	1	1
548	вне своего	1	1
549	в системе	1	1
550	по поводу	3	1
551	может и	1	1
552	слово в	1	1
553	не знает	3	1
554	отношению к	4	1
555	из этого	1	1
556	ее нет	1	1
557	в свое	1	1
558	самом начале	3	1
559	как один	1	1
560	как на	1	1
561	и особенно	4	1
