N	2gram	Potebnia_M_1	FransuaR
197	только его	1	2
198	себе самом	1	2
199	для всего	1	2
200	как необходимо	1	2
201	находятся в	3	2
202	так что	16	2
203	как она	3	2
204	связи с	3	2
205	всех языках	1	2
206	превращается в	1	2
207	не могут	4	2
208	в области	1	2
209	о происхождении	8	2
210	должен быть	1	2
211	времени и	2	2
212	органы его	1	2
213	что дело	1	2
214	образом в	1	2
215	приблизился к	1	2
216	внимание на	1	2
217	и движения	1	2
218	и неудовольствия	4	2
219	между тем	5	2
220	и во	3	2
221	говорит он	4	2
222	тем более	2	2
223	на которой	1	2
224	но с	2	2
225	в народе	2	2
226	себя в	1	2
227	понятно что	1	2
228	переходит в	1	2
229	что если	3	2
230	нужно еще	1	2
231	никто не	3	2
232	как его	1	2
233	может быть	27	2
234	человека и	1	2
235	а на	1	2
236	что человек	5	2
237	и телесной	1	2
238	если мы	3	2
239	не на	1	2
240	а не	21	2
241	начиная с	1	2
242	историю и	1	2
243	и потому	5	2
244	влияния на	1	2
245	несколько слов	1	2
246	что мы	4	2
247	для нас	9	2
248	от него	4	2
249	в эту	1	2
250	бы в	4	2
251	в этих	7	2
252	еще более	2	2
253	вовсе нет	1	2
254	в том	26	2
255	все они	2	2
256	это все	1	2
257	другой стороны	5	2
258	что даже	2	2
259	и другие	1	2
260	того времени	1	2
261	всех тех	1	2
262	от этой	1	1
263	мы начнем	1	1
264	с утверждением	1	1
265	до него	1	1
266	переходит к	1	1
267	сам по	1	1
268	на самом	1	1
269	он может	1	1
270	общие для	1	1
271	как отдельное	1	1
272	то в	5	1
273	тем же	2	1
274	и всем	1	1
275	проявляются в	1	1
276	которую они	1	1
277	в мыслях	1	1
278	из его	1	1
279	с таким	1	1
280	в зависимости	1	1
281	в их	2	1
282	его не	1	1
283	полагает что	1	1
284	не во	1	1
285	из своих	1	1
286	чтобы не	2	1
287	основных признаков	1	1
288	духовные особенности	2	1
289	совпадает с	1	1
290	образом уже	1	1
291	не вполне	1	1
292	в последующих	1	1
293	и другая	1	1
294	жизни как	1	1
295	были в	1	1
296	в самих	1	1
297	ему в	1	1
298	то это	5	1
299	зависимости от	1	1
300	из ее	1	1
301	все виды	1	1
302	положительного и	1	1
303	а другие	1	1
304	столько же	3	1
305	еще не	6	1
306	на них	1	1
307	мысли и	9	1
308	на их	1	1
309	что его	1	1
310	в различных	1	1
311	выражения в	1	1
312	тем как	3	1
313	живых существ	2	1
314	бы не	6	1
315	основано на	1	1
316	весь характер	1	1
317	одним словом	2	1
318	для жизни	1	1
319	видели что	1	1
320	значение и	2	1
321	к слову	1	1
322	по отношению	13	1
323	себе и	1	1
324	что дух	2	1
325	друга и	1	1
326	происходят и	1	1
327	этих словах	1	1
328	эту борьбу	1	1
329	только ее	1	1
330	то должно	1	1
331	что к	2	1
332	бы при	1	1
333	переходят друг	1	1
334	и нет	1	1
335	там же	9	1
336	тела есть	1	1
337	что когда	1	1
338	что по	3	1
339	в ожидании	1	1
340	все языки	1	1
341	более или	1	1
342	в действительности	4	1
343	следующим образом	1	1
344	и хотя	1	1
345	времени с	1	1
346	и ощутимым	1	1
347	в которой	2	1
348	в целом	2	1
349	чем больше	1	1
350	в нашем	1	1
351	во многих	2	1
352	думать что	3	1
353	им в	1	1
354	бы только	2	1
355	его части	1	1
356	те места	1	1
357	если он	1	1
358	не могла	2	1
359	между этими	1	1
360	этот процесс	1	1
361	и если	2	1
362	жизнью и	1	1
363	и стало	1	1
364	связанные с	1	1
365	перестает быть	1	1
366	и появляется	1	1
367	он должен	2	1
368	не определяет	1	1
369	не как	1	1
370	по общему	2	1
371	из виду	1	1
372	кажется нам	1	1
373	из него	2	1
374	и по	6	1
375	но все	2	1
376	значительной степени	2	1
377	на нее	1	1
378	в каждом	4	1
379	касается до	1	1
380	для всех	5	1
381	тем в	1	1
382	друг в	1	1
383	различие между	1	1
384	удовольствие от	1	1
385	их и	2	1
386	зрения на	1	1
387	его в	1	1
388	и других	4	1
389	в глазах	3	1
390	он есть	2	1
391	не совпадает	1	1
392	и основные	1	1
393	должен был	1	1
394	нам по	1	1
395	и тем	3	1
396	здесь нет	1	1
397	в жизни	3	1
398	это совершается	1	1
399	бессильны перед	1	1
400	что природа	2	1
401	далеко не	1	1
402	на основании	2	1
403	с тем	5	1
404	со своими	1	1
405	несмотря на	5	1
406	чем в	2	1
407	обратимся к	1	1
408	и того	2	1
409	себе все	1	1
410	восприятия и	3	1
411	или менее	1	1
412	из общего	1	1
413	даже при	1	1
414	таким же	2	1
415	представлений но	1	1
416	в следующем	1	1
417	что от	1	1
418	и языка	4	1
419	не столько	1	1
420	в которых	1	1
421	могло бы	3	1
422	царства природы	1	1
423	признать что	1	1
424	одном из	1	1
425	не понимает	1	1
426	времени не	1	1
427	и эти	1	1
428	или что	1	1
429	не могли	2	1
430	общего и	1	1
431	где нет	1	1
432	от состояния	1	1
433	или если	1	1
434	для нее	2	1
435	по себе	10	1
436	в отношении	1	1
437	не менее	6	1
438	эта мысль	2	1
439	говорит если	1	1
440	это чувство	1	1
441	что с	1	1
442	в смысле	4	1
443	дело в	2	1
444	того как	6	1
445	народов в	1	1
446	на него	3	1
447	слов об	1	1
448	которого он	1	1
449	зависят от	2	1
450	но только	1	1
451	связанными с	1	1
452	вообще можно	1	1
453	не имеет	5	1
454	ничего не	1	1
455	и весь	1	1
456	можно видеть	1	1
457	ровно ничего	1	1
458	развивается в	1	1
459	духа а	1	1
460	перехода к	1	1
461	и части	1	1
462	как будто	2	1
463	только отдельные	1	1
464	от их	1	1
465	могут быть	9	1
466	и вполне	1	1
467	все особенности	1	1
468	все действия	1	1
469	по характеру	1	1
470	но едва	1	1
471	и другим	1	1
472	его с	2	1
473	свое значение	1	1
474	нем есть	2	1
475	на это	1	1
476	если же	5	1
477	где он	1	1
478	и это	3	1
479	и о	2	1
480	откуда он	1	1
481	а язык	1	1
482	здесь не	1	1
483	всего этого	1	1
484	же не	1	1
485	совершенно ясно	1	1
486	только то	2	1
487	действия и	1	1
488	то время	1	1
489	дано в	1	1
490	его самого	2	1
491	если они	1	1
492	продолжает жить	1	1
493	можно было	1	1
494	мог бы	2	1
495	начинается там	1	1
496	само себя	1	1
497	без сомнения	3	1
498	последующее развитие	1	1
499	остановимся на	1	1
500	стремление к	2	1
501	связанная с	1	1
502	связанное с	2	1
503	о нем	1	1
504	по значению	1	1
505	каждый раз	4	1
506	язык и	5	1
507	одного из	2	1
508	утверждает что	2	1
509	на что	2	1
510	мысль не	1	1
511	после того	1	1
512	с xiii	1	1
513	нас в	1	1
514	это была	1	1
515	каждом из	1	1
516	общей природы	1	1
517	если природа	1	1
518	от них	1	1
519	судить о	3	1
520	в языке	33	1
521	что и	6	1
522	это не	7	1
523	есть с	1	1
524	в другой	3	1
525	вслед за	1	1
526	в лице	1	1
527	то все	2	1
528	эти последние	1	1
529	том как	3	1
530	части его	1	1
531	с ними	1	1
532	этот вопрос	2	1
533	как воздух	1	1
534	ее проявлениях	1	1
535	как нечто	1	1
536	словом и	2	1
537	разнообразие и	1	1
538	по времени	2	1
539	в природе	6	1
540	таких же	1	1
541	их не	1	1
542	по этому	2	1
543	с двумя	1	1
544	уже не	2	1
545	до появления	1	1
546	поэтому его	1	1
547	но самое	1	1
548	или даже	3	1
549	понятий в	2	1
550	есть когда	1	1
551	мир в	1	1
552	одно из	3	1
553	для него	4	1
554	ни в	1	1
555	и должна	1	1
556	ее не	1	1
557	к ним	2	1
558	из одной	1	1
559	мы можем	2	1
560	человек как	1	1
561	жизни народа	2	1
562	явления природы	1	1
563	ее на	1	1
564	в других	2	1
565	и духовные	1	1
566	для того	3	1
567	для сохранения	1	1
568	а потому	10	1
569	богатство и	1	1
570	чувствует себя	1	1
571	человеческой мысли	1	1
572	и стремление	2	1
573	иначе чем	1	1
574	себе представить	7	1
575	влияние на	2	1
576	народного творчества	1	1
577	о влиянии	1	1
578	к которому	3	1
579	случаев в	1	1
580	еще и	1	1
581	такое же	1	1
582	по всей	1	1
583	движения в	1	1
584	себя и	1	1
585	на ней	1	1
586	что для	3	1
587	притом не	4	1
588	к сожалению	1	1
589	не было	4	1
590	чтобы убедиться	1	1
591	света и	1	1
592	на этот	2	1
593	ничем не	1	1
594	общее понятие	2	1
595	его как	1	1
596	в друга	1	1
597	речи это	1	1
598	а так	4	1
599	что из	1	1
600	и слово	1	1
601	под влиянием	2	1
602	в связи	1	1
603	в строении	2	1
604	и об	1	1
605	стороны в	1	1
606	освобождаются от	1	1
607	связь с	2	1
608	оживает в	1	1
609	исторического развития	1	1
610	xviii в	2	1
611	места где	1	1
612	не из	3	1
613	над ним	1	1
614	он говорит	1	1
615	видит в	1	1
616	огня в	1	1
617	что за	1	1
618	смысле этого	1	1
619	что же	2	1
620	и там	1	1
621	есть как	2	1
622	и двумя	1	1
623	да и	1	1
624	которым он	1	1
625	этого слова	1	1
626	слова и	4	1
627	свободы в	1	1
628	только для	3	1
629	дух в	1	1
630	между прочим	2	1
631	что касается	1	1
632	нем самом	5	1
633	тем и	1	1
634	потому не	1	1
635	не существует	2	1
636	на небе	1	1
637	не подлежит	1	1
638	действительно есть	1	1
639	существенный признак	1	1
640	имеет дело	1	1
641	он по	1	1
642	этой системы	1	1
643	воздуха и	1	1
644	из себя	5	1
645	в круг	1	1
646	тела а	1	1
647	и необходимо	1	1
648	нисколько не	2	1
649	из образа	1	1
650	их с	1	1
651	природе и	1	1
652	по одному	1	1
653	жизни а	1	1
654	всех других	1	1
655	отношению к	13	1
656	на груди	1	1
657	и отрицательного	1	1
658	сущности в	1	1
659	но эти	2	1
660	это так	1	1
661	к этой	3	1
662	по поводу	3	1
663	этим явлениям	1	1
664	в противоположность	1	1
665	как на	3	1
666	в таком	5	1
