N	2gram	Vygotskiy__3	Narrotol
313	предполагает в	1	1
314	им в	3	1
315	по форме	2	1
316	в интересующей	1	1
317	и как	5	1
318	по пути	4	1
319	его к	3	1
320	более или	1	1
321	самое важное	1	1
322	не выбирает	1	1
323	то в	3	1
324	за собой	1	1
325	для которого	1	1
326	даже если	1	1
327	в которой	1	1
328	бы и	1	1
329	так или	1	1
330	это открытие	1	1
331	бы не	1	1
332	с их	2	1
333	говорит не	2	1
334	менее едва	1	1
335	раз когда	1	1
336	или иному	2	1
337	в плане	2	1
338	что ни	1	1
339	ясно не	1	1
340	постольку поскольку	2	1
341	на этом	3	1
342	лишь с	1	1
343	поскольку она	1	1
344	что является	2	1
345	здесь мы	2	1
346	и характер	2	1
347	конечно в	2	1
348	которой является	1	1
349	оно становится	2	1
350	в единую	1	1
351	входит в	5	1
352	есть не	1	1
353	окружающими его	2	1
354	которая как	1	1
355	этом смысле	2	1
356	приходит в	1	1
357	включая в	1	1
358	в новое	2	1
359	здесь нет	1	1
360	и ошибок	1	1
361	обычно с	1	1
362	в это	1	1
363	поведения и	1	1
364	ни в	9	1
365	напротив все	1	1
366	но мы	1	1
367	исходили из	1	1
368	к которым	4	1
369	пространственных и	1	1
370	и особенно	2	1
371	он имеет	2	1
372	совершенно на	1	1
373	в развитии	24	1
374	должно быть	2	1
375	собой как	1	1
376	не мог	4	1
377	между ними	3	1
378	одного и	4	1
379	и конец	1	1
380	и видит	1	1
381	на первый	2	1
382	или менее	3	1
383	есть в	1	1
384	в ходе	1	1
385	его людьми	2	1
386	в следующем	2	1
387	в такой	1	1
388	это делает	1	1
389	всяком случае	4	1
390	эти момента	2	1
391	одним и	2	1
392	в которых	3	1
393	от себя	1	1
394	опыта здесь	1	1
395	начинает означать	1	1
396	к новой	1	1
397	что было	1	1
398	их в	3	1
399	не могли	3	1
400	содержание и	1	1
401	связи с	9	1
402	раз и	1	1
403	в отношении	6	1
404	между людьми	1	1
405	случае в	1	1
406	каждого отдельного	1	1
407	можно ли	2	1
408	на рубеже	1	1
409	но они	2	1
410	дело не	1	1
411	на котором	2	1
412	в основе	16	1
413	время как	4	1
414	жизни будет	1	1
415	что иное	1	1
416	это еще	1	1
417	вытекает из	2	1
418	виде в	2	1
419	того и	2	1
420	жизни не	1	1
421	до их	1	1
422	что дети	1	1
423	слове и	1	1
424	а лишь	1	1
425	ничто не	1	1
426	не по	1	1
427	эти три	1	1
428	в каком	2	1
429	как показывают	2	1
430	составляет его	1	1
431	к той	2	1
432	обоих этих	1	1
433	не могут	4	1
434	восприятия а	1	1
435	же самое	1	1
436	не встречается	1	1
437	мысли о	1	1
438	не предполагает	1	1
439	раскрыть его	1	1
440	гласит что	1	1
441	как мы	8	1
442	тем и	4	1
443	говорит сам	1	1
444	но по	2	1
445	с ее	5	1
446	что все	1	1
447	в виду	1	1
448	на другой	1	1
449	среднее звено	1	1
450	то время	4	1
451	начало и	1	1
452	приводит к	4	1
453	всего следует	1	1
454	как содержание	1	1
455	по аналогии	1	1
456	собой по	1	1
457	ясно что	2	1
458	особенно в	1	1
459	связи которые	1	1
460	еще в	2	1
461	когда в	3	1
462	по сравнению	4	1
463	может послужить	1	1
464	фаза в	1	1
465	благодаря этому	6	1
466	все необходимые	1	1
467	собой и	1	1
468	всегда имеет	1	1
469	не на	1	1
470	при такой	1	1
471	в детском	4	1
472	настолько что	1	1
473	другими словами	1	1
474	что перед	4	1
475	говорит об	2	1
476	означает что	1	1
477	или на	1	1
478	таким же	2	1
479	утверждает что	1	1
480	может не	1	1
481	аналогии с	1	1
482	том или	1	1
483	возникает и	1	1
484	и во	2	1
485	этот момент	2	1
486	во всей	1	1
487	без которого	1	1
488	в другой	1	1
489	от этих	2	1
490	выше в	1	1
491	все время	2	1
492	у детей	2	1
493	говорит в	1	1
494	обнаруживают себя	1	1
495	происходит в	1	1
496	с той	2	1
497	что только	1	1
498	связь и	2	1
499	этот вопрос	3	1
500	которым он	1	1
501	по мнению	1	1
502	мы будем	2	1
503	деле не	1	1
504	это означает	1	1
505	так что	2	1
506	того же	6	1
507	и детей	1	1
508	бы возникнуть	5	1
509	не можем	3	1
510	в большинстве	1	1
511	затем следует	1	1
512	в нашей	2	1
513	является не	2	1
514	по выражению	1	1
515	в ситуацию	1	1
516	и их	3	1
517	в одном	2	1
518	не для	1	1
519	не о	1	1
520	но что	1	1
521	которым приводит	1	1
522	которые могут	1	1
523	случае с	1	1
524	не говорит	1	1
525	тем что	8	1
526	или ином	1	1
527	образом что	2	1
528	бы это	1	1
529	для того	7	1
530	интересующей нас	2	1
531	другого в	2	1
532	является их	1	1
533	сверху вниз	1	1
534	до сих	1	1
535	которые по	1	1
536	а именно	1	1
537	в ряде	4	1
538	чем он	1	1
539	чем за	1	1
540	но о	1	1
541	однако чтобы	1	1
542	что не	1	1
543	связано с	1	1
544	и своего	1	1
545	на этот	2	1
546	ничем не	1	1
547	у человека	2	1
548	с которым	1	1
549	для исследования	1	1
550	перед человеком	2	1
551	и с	1	1
552	на эту	1	1
553	что мы	7	1
554	о детях	1	1
555	в речи	2	1
556	с помощью	42	1
557	не видит	1	1
558	позволяет нам	1	1
559	уже давно	1	1
560	нет никаких	4	1
561	по контрасту	1	1
562	вместе с	14	1
563	и потому	2	1
564	поведения а	1	1
565	опирается на	1	1
566	и временных	1	1
567	к жизни	2	1
568	сравнению с	3	1
569	перехода от	1	1
570	более сложного	1	1
571	это так	2	1
572	объектов и	1	1
573	что же	1	1
574	в мир	1	1
575	знаков и	1	1
576	многих других	1	1
577	слова и	6	1
578	и от	2	1
579	сих пор	1	1
580	все это	6	1
581	и оно	1	1
582	этом и	2	1
583	с начальным	1	1
584	тому или	2	1
585	является ли	1	1
586	которых он	2	1
587	в связи	6	1
588	не подлежит	1	1
589	речи как	4	1
590	или в	2	1
591	том виде	2	1
592	только у	1	1
593	включают в	1	1
594	в другое	1	1
595	когда он	3	1
596	в этих	2	1
597	на других	1	1
598	мы должны	6	1
599	повествование о	1	1
600	именно он	1	1
601	или не	1	1
602	соединяется с	1	1
603	к ее	1	1
604	не обладает	1	1
605	в психологии	1	1
606	неотделимый от	1	1
607	в последнем	1	1
608	с такой	1	1
609	не что	1	1
610	бы его	1	1
611	что при	1	1
612	который не	1	1
613	имеет в	1	1
614	в действительности	1	1
615	собой это	1	1
616	к другим	2	1
617	этой точки	2	1
618	к этому	3	1
619	во всяком	4	1
