N	2gram	Bakhtin_sl_2	FransuaR
156	в значительной	6	3
157	между тем	3	3
158	нуждается в	2	3
159	что и	3	3
160	во всей	1	3
161	в свете	3	3
162	и следовательно	1	3
163	или меньшей	1	3
164	еще не	7	3
165	только в	5	3
166	поэтому и	4	3
167	так и	15	3
168	же и	2	3
169	одно из	1	3
170	мы находим	1	3
171	в конце	1	3
172	тем что	1	3
173	характерны для	1	3
174	в других	1	3
175	для того	2	3
176	связан с	3	3
177	сказать что	3	3
178	там где	6	3
179	для этой	1	3
180	во франции	2	3
181	в частности	1	3
182	не может	20	3
183	вместе с	2	3
184	как в	13	3
185	во все	1	3
186	как бы	7	3
187	хотя он	1	3
188	весь этот	1	3
189	в более	2	3
190	и от	3	3
191	но это	3	3
192	а в	4	3
193	слово в	11	3
194	они не	2	3
195	том числе	1	3
196	как известно	1	2
197	одним из	2	2
198	например в	5	2
199	он также	1	2
200	наших дней	1	2
201	того же	1	2
202	это и	2	2
203	xvi веков	1	2
204	из самых	1	2
205	по преимуществу	1	2
206	и этот	1	2
207	мы не	2	2
208	и стиль	1	2
209	на тему	1	2
210	хотя бы	3	2
211	на них	2	2
212	быть в	1	2
213	не был	2	2
214	но конечно	1	2
215	но не	6	2
216	из важнейших	2	2
217	что он	2	2
218	к новому	3	2
219	все же	6	2
220	лежит на	2	2
221	в целом	1	2
222	он в	1	2
223	выражение в	1	2
224	в дальнейшем	2	2
225	эпохи и	2	2
226	говорят о	1	2
227	на его	2	2
228	как он	2	2
229	и еще	1	2
230	в корне	1	2
231	в плане	5	2
232	на этом	3	2
233	значительной степени	6	2
234	лишь в	3	2
235	далеко не	2	2
236	характер и	1	2
237	в один	1	2
238	точки зрения	8	2
239	его современников	1	2
240	в условиях	1	2
241	но он	2	2
242	не менее	4	2
243	как о	2	2
244	дело в	2	2
245	значение этого	1	2
246	и форм	2	2
247	этом отношении	3	2
248	не слышит	1	2
249	числе и	1	2
250	той или	5	2
251	и это	1	2
252	момент в	1	2
253	сочетается с	1	2
254	следовательно и	1	2
255	и сам	1	2
256	здесь нет	1	2
257	не исчерпывается	1	2
258	поэтому в	1	2
259	даны в	1	2
260	путем перевода	1	2
261	можно сказать	1	2
262	но здесь	4	2
263	тона и	1	2
264	образом в	1	2
265	с другой	5	2
266	нас в	1	2
267	язык и	7	2
268	в языке	2	2
269	это не	5	2
270	к нему	3	2
271	включает в	2	2
272	но как	2	2
273	и ее	1	2
274	конечно не	5	2
275	с нею	1	2
276	уже в	2	2
277	слова в	13	2
278	него и	1	2
279	в системе	1	2
280	в форме	2	2
281	даже и	4	2
282	рядом с	3	2
283	не были	1	2
284	или иной	5	2
285	влияние на	2	2
286	именно в	2	2
287	характерно для	1	2
288	и образов	1	2
289	романа в	5	2
290	в подлинном	1	2
291	и прямые	1	2
292	средние века	1	2
293	с помощью	4	2
294	все то	1	2
295	материал и	3	2
296	с этим	2	2
297	смысл в	1	2
298	этого слова	1	2
299	слова и	8	2
300	время это	2	2
301	такой образ	1	2
302	всем этим	2	2
303	из различных	1	2
304	речи так	1	2
305	здесь только	1	2
306	одной из	1	2
307	в последнем	1	2
308	одновременно и	3	2
309	мы увидим	2	2
310	отношению к	4	2
311	ко всему	1	2
312	эти элементы	1	2
313	и другие	2	2
314	все что	2	2
315	новое время	2	1
316	отношения к	4	1
317	и т	35	1
318	в средние	1	1
319	стиля не	1	1
320	мировоззрения и	1	1
321	все те	1	1
322	собственном смысле	3	1
323	с таким	2	1
324	культурной и	1	1
325	и литературы	1	1
326	важно для	1	1
327	есть не	1	1
328	разнообразнейшие формы	1	1
329	на тех	1	1
330	социальной и	1	1
331	что уже	1	1
332	мы говорили	1	1
333	не была	3	1
334	почти все	2	1
335	требует от	2	1
336	все здесь	1	1
337	и такой	1	1
338	великие мастера	1	1
339	конечно и	2	1
340	на мир	2	1
341	мы ее	1	1
342	подчеркнуть что	2	1
343	единым и	1	1
344	к общему	1	1
345	смысл и	2	1
346	литературы и	1	1
347	меньше чем	2	1
348	между собой	1	1
349	за свое	1	1
350	их целом	2	1
351	тем как	1	1
352	а следовательно	1	1
353	бытовые и	1	1
354	для жизни	1	1
355	можно истолковать	1	1
356	видели что	1	1
357	противопоставляет себя	2	1
358	как роман	1	1
359	то он	1	1
360	почти до	2	1
361	поэтому речь	1	1
362	к слову	1	1
363	франции в	2	1
364	менее всего	2	1
365	иметь дело	2	1
366	оно до	1	1
367	связи и	2	1
368	иной степени	3	1
369	в одной	1	1
370	и выражения	1	1
371	от содержания	1	1
372	все остальные	1	1
373	перед нами	3	1
374	они дают	1	1
375	сознания в	1	1
376	характер ее	1	1
377	этой цели	1	1
378	к художественному	1	1
379	бы и	3	1
380	остается вне	4	1
381	сущности и	1	1
382	бы две	1	1
383	жестов и	2	1
384	но его	1	1
385	удельный вес	6	1
386	если он	1	1
387	но на	1	1
388	материал из	2	1
389	все они	2	1
390	оно было	2	1
391	художественном образе	2	1
392	в xvii	2	1
393	моменты которые	1	1
394	и чистого	2	1
395	романа все	1	1
396	речи в	1	1
397	раз это	1	1
398	но прежде	2	1
399	характер в	1	1
400	и существенно	2	1
401	смертью с	1	1
402	целом как	1	1
403	и по	1	1
404	всех своих	1	1
405	его именно	2	1
406	или иных	1	1
407	без исключения	1	1
408	больше всего	1	1
409	как они	1	1
410	сервантес и	1	1
411	самого автора	2	1
412	на все	1	1
413	а как	1	1
414	его в	4	1
415	оставляет в	2	1
416	это было	1	1
417	с другими	4	1
418	существенными моментами	1	1
419	и отдельные	1	1
420	моменты в	1	1
421	и тем	1	1
422	особое отношение	1	1
423	даже по	1	1
424	все равно	1	1
425	в контексте	3	1
426	этого не	1	1
427	и уже	1	1
428	несмотря на	1	1
429	чем в	2	1
430	должно быть	1	1
431	и прямо	2	1
432	такой же	1	1
433	остается в	5	1
434	и клеветы	1	1
435	этот материал	1	1
436	на первый	1	1
437	идеологии она	1	1
438	все элементы	1	1
439	этом случае	6	1
440	и при	2	1
441	и их	5	1
442	при изучении	1	1
443	мысль и	1	1
444	или точнее	1	1
445	определяется и	1	1
446	в отношении	4	1
447	первый план	1	1
448	бытовой и	1	1
449	с точки	3	1
450	языке но	2	1
451	то его	1	1
452	мысли и	1	1
453	направлен на	1	1
454	нему и	1	1
455	от его	1	1
456	и нельзя	1	1
457	мы касаемся	1	1
458	но эта	2	1
459	которые в	2	1
460	не в	9	1
461	она в	1	1
462	своего времени	1	1
463	по ту	1	1
464	и более	2	1
465	в прошлом	2	1
466	уже сказали	1	1
467	замкнутым и	1	1
468	слов о	2	1
469	и единого	1	1
470	для нее	1	1
471	по себе	5	1
472	литературного сознания	2	1
473	в историческом	2	1
474	и вся	1	1
475	лишь косвенно	1	1
476	новый тон	1	1
477	его целом	1	1
478	он остается	1	1
479	о значении	1	1
480	них не	1	1
481	различными формами	1	1
482	самого начала	1	1
483	этими двумя	1	1
484	человеческого слова	1	1
485	эти формы	4	1
486	ничего не	1	1
487	и притом	1	1
488	ее с	1	1
489	на себе	1	1
490	у этой	1	1
491	которого и	1	1
492	героев и	1	1
493	только не	1	1
494	никогда не	7	1
495	слово и	5	1
496	но почему	1	1
497	элемент в	1	1
498	века это	1	1
499	от эпохи	1	1
500	с одним	2	1
501	очень мало	1	1
502	по своей	1	1
503	фигурируют в	1	1
504	слове и	2	1
505	выделения например	1	1
506	прежде чем	1	1
507	у золя	1	1
508	слова его	5	1
509	слова обычно	1	1
510	входят в	2	1
511	поэтому такая	1	1
512	притом в	2	1
513	совершенно отсутствует	1	1
514	одно и	1	1
515	никаких определенных	1	1
516	в направлении	1	1
517	на границе	2	1
518	наконец в	4	1
519	языке и	1	1
520	конца в	1	1
521	отличается от	2	1
522	глубокое и	1	1
523	здесь они	1	1
524	что оно	4	1
525	лишь попутно	1	1
526	на самый	1	1
527	вырождается в	2	1
528	историческое значение	1	1
529	жанров и	1	1
530	понимание его	1	1
531	смысл с	1	1
532	всегда в	1	1
533	в применении	1	1
534	с образом	1	1
535	глубокие и	1	1
536	оно может	2	1
537	и образ	2	1
538	свою очередь	2	1
539	людей в	1	1
540	научной работы	1	1
541	необходимо еще	2	1
542	с каким	1	1
543	языка и	9	1
544	своей направленностью	1	1
545	в собственном	3	1
546	как по	1	1
547	и задач	1	1
548	в себя	2	1
549	с самого	1	1
550	в пределах	13	1
551	и образа	1	1
552	дано в	1	1
553	на том	1	1
554	например о	1	1
555	и специфическое	1	1
556	различных видов	1	1
557	таких образов	1	1
558	не с	3	1
559	здесь как	2	1
560	стиль этого	1	1
561	свободной и	1	1
562	разговорного языка	1	1
563	историческом аспекте	1	1
564	эти три	1	1
565	громадное значение	2	1
566	с ним	7	1
567	находит для	1	1
568	не оказывать	1	1
569	от наивной	1	1
570	и грубее	1	1
571	за пределами	1	1
572	и что	1	1
573	в толпе	2	1
574	такими же	1	1
575	для изучения	1	1
576	и тщательно	1	1
577	нем не	1	1
578	например те	1	1
579	есть художественное	1	1
580	отметить что	3	1
581	и только	1	1
582	в бытовой	3	1
583	язык в	6	1
584	вообще и	1	1
585	способность к	1	1
586	ее требования	1	1
587	всего этого	1	1
588	литературных и	1	1
589	нем и	2	1
590	все время	1	1
591	и об	1	1
592	и она	1	1
593	вообще в	1	1
594	в него	7	1
595	на те	1	1
596	на почве	4	1
597	того что	1	1
598	существенно и	2	1
599	быть и	3	1
600	самые основы	1	1
601	к различным	2	1
602	всякого рода	1	1
603	важное значение	1	1
604	осознании и	1	1
605	дело с	4	1
606	в узком	4	1
607	и две	1	1
608	своеобразие этого	1	1
609	от современной	1	1
610	и часто	3	1
611	это очень	2	1
612	и непосредственность	1	1
613	между этими	1	1
614	xix и	1	1
615	здесь с	1	1
616	вопрос об	1	1
617	самое содержание	1	1
618	с одной	5	1
619	в качестве	1	1
620	для всех	4	1
621	что часто	1	1
622	в новое	4	1
623	в виде	2	1
624	клеветы на	1	1
625	слова не	4	1
626	xvii веке	1	1
627	и обратно	1	1
628	языка но	4	1
629	характерно что	1	1
630	и художественно	2	1
631	это остается	1	1
632	всяком случае	2	1
633	не для	1	1
634	с этими	1	1
635	ту сторону	1	1
636	много и	1	1
637	и оценки	1	1
638	присутствовал при	1	1
639	эти явления	1	1
640	одном слове	1	1
641	именно как	2	1
642	особый язык	4	1
643	точном смысле	2	1
644	точек зрения	3	1
645	с другим	1	1
646	для правильного	1	1
647	а именно	2	1
648	самом языке	1	1
649	от этих	1	1
650	человека но	1	1
651	с той	1	1
652	что не	1	1
653	говорит о	1	1
654	с очень	1	1
655	и самый	1	1
656	связано с	3	1
657	притом не	1	1
658	превращается в	1	1
659	них и	2	1
660	не раскрыв	1	1
661	и интонации	1	1
662	с большей	1	1
663	более того	2	1
664	не на	1	1
665	однако и	1	1
666	слов и	3	1
667	отнюдь не	1	1
668	не всегда	2	1
669	к трем	1	1
670	и слово	2	1
671	мира в	1	1
672	сложный и	1	1
673	понимание и	1	1
674	разложения и	2	1
675	но оно	2	1
676	в последней	1	1
677	и особенно	2	1
678	как это	3	1
679	из форм	1	1
680	только его	1	1
681	его на	1	1
682	к своему	9	1
683	не могут	5	1
684	которые как	1	1
685	влияния на	1	1
686	если на	1	1
687	применении к	1	1
688	быть только	1	1
689	да и	1	1
690	слова все	3	1
691	пародия на	1	1
692	дело здесь	1	1
693	всего может	1	1
694	материал для	2	1
695	поэтому когда	1	1
696	поэтому они	1	1
697	несколько слов	2	1
698	здесь эти	1	1
699	в формах	1	1
700	как предмет	4	1
701	и благородными	1	1
702	ведь и	2	1
703	вокруг него	2	1
704	от нас	2	1
705	в смысле	4	1
706	нисколько не	1	1
707	тех или	1	1
708	здесь конечно	1	1
709	в точном	2	1
710	или в	2	1
711	имеет дело	2	1
712	и выражений	1	1
713	этих произведений	1	1
714	узком смысле	4	1
715	в результате	2	1
716	мира и	5	1
717	это как	1	1
718	это может	1	1
719	как для	3	1
720	ни к	2	1
721	на языке	1	1
722	же в	1	1
723	к самому	1	1
724	пор не	2	1
725	с ними	5	1
726	в свою	3	1
727	мира он	1	1
728	не отделяет	1	1
729	не знает	2	1
730	другой стороны	1	1
731	речи и	3	1
732	но этот	1	1
733	на различные	1	1
734	свои слова	1	1
735	речи как	2	1
736	также не	1	1
737	вносит в	1	1
738	велико и	1	1
739	в таком	4	1
740	во всяком	3	1
741	гораздо более	1	1
