N	2gram	Propp_Isto_5	Problemy
131	это не	6	3
132	в жизни	1	3
133	а за	1	3
134	такой же	2	3
135	в их	1	3
136	даже в	2	3
137	в одно	2	3
138	она не	2	3
139	на него	8	3
140	ничего не	2	3
141	во всем	2	3
142	уже говорили	1	3
143	могут быть	6	3
144	не менее	4	3
145	он с	1	3
146	и этим	2	3
147	в себя	3	3
148	не за	1	3
149	если бы	2	3
150	и даже	1	3
151	с ним	4	3
152	говорят что	1	3
153	там в	1	3
154	и здесь	7	3
155	в различных	2	3
156	что и	6	3
157	и только	1	3
158	наконец в	1	3
159	здесь в	1	3
160	в формах	2	3
161	его в	9	3
162	тот же	1	3
163	и рассказ	1	3
164	и ее	1	3
165	себя в	6	3
166	уже не	11	3
167	героя с	1	3
168	в виде	9	3
169	тем что	10	3
170	или иной	1	3
171	него в	1	3
172	ни на	1	3
173	по существу	2	3
174	но для	2	3
175	все же	10	3
176	и для	2	3
177	не знает	1	3
178	другой стороны	8	3
179	того же	2	3
180	есть и	1	3
181	героя в	9	3
182	ту же	2	2
183	человека и	2	2
184	тем же	1	2
185	из его	1	2
186	почти всегда	1	2
187	и о	1	2
188	вопрос о	2	2
189	героя но	2	2
190	время как	1	2
191	на себя	3	2
192	мы и	2	2
193	то это	3	2
194	для наших	1	2
195	мы здесь	4	2
196	не нужно	1	2
197	быть в	1	2
198	этих случаях	8	2
199	да он	1	2
200	в голове	2	2
201	герой не	3	2
202	нужно быть	1	2
203	отношение к	1	2
204	как в	6	2
205	с этим	5	2
206	целый ряд	1	2
207	и как	3	2
208	его к	3	2
209	сливается с	1	2
210	та же	1	2
211	что это	5	2
212	в целом	3	2
213	нами в	1	2
214	но на	1	2
215	и еще	1	2
216	на том	3	2
217	но все	5	2
218	а затем	7	2
219	об этом	2	2
220	из них	2	2
221	знает что	1	2
222	входит в	5	2
223	на почве	1	2
224	известно что	1	2
225	он является	1	2
226	и вы	1	2
227	одна и	1	2
228	для чего	1	2
229	художественного творчества	1	2
230	том что	8	2
231	которую он	1	2
232	и при	2	2
233	почти нет	1	2
234	что такое	1	2
235	в которых	3	2
236	пока наконец	1	2
237	что этот	2	2
238	и герой	2	2
239	того как	4	2
240	одна из	2	2
241	в процессе	1	2
242	и всегда	1	2
243	тем не	4	2
244	из истории	1	2
245	что на	1	2
246	перед ним	1	2
247	должны быть	1	2
248	указывает на	1	2
249	как человек	3	2
250	здесь мы	5	2
251	в конце	1	2
252	без всякого	1	2
253	особенно в	2	2
254	то время	1	2
255	что у	4	2
256	что может	1	2
257	в образе	5	2
258	для этого	1	2
259	с человеком	1	2
260	не был	1	2
261	все его	2	2
262	голосом в	1	2
263	от них	2	2
264	в форме	3	2
265	и следует	1	2
266	тело и	1	2
267	того что	2	2
268	но так	2	2
269	и так	1	2
270	и выходит	1	2
271	конечно не	1	2
272	уже в	2	2
273	и они	2	2
274	то и	1	2
275	имеется и	3	2
276	а то	1	2
277	его и	2	2
278	ведь это	1	2
279	это место	1	2
280	мы можем	2	2
281	уже и	2	2
282	вид что	3	2
283	он это	1	2
284	как же	1	2
285	а с	1	2
286	и др	3	2
287	что не	1	2
288	и пр	3	2
289	превращается в	7	2
290	в руках	1	2
291	они могут	1	2
292	так же	5	2
293	ним как	1	2
294	по своему	1	2
295	например в	5	2
296	чтобы сделать	1	2
297	для нас	5	2
298	хотя бы	1	2
299	сказать что	2	2
300	нет но	1	2
301	себе но	1	2
302	ее в	2	2
303	в своих	1	2
304	уже после	2	2
305	в таком	1	2
306	во всяком	1	2
307	относится и	1	1
308	функции в	1	1
309	на самом	1	1
310	он может	2	1
311	так у	1	1
312	но тем	1	1
313	и должны	1	1
314	и сюжет	1	1
315	и меня	1	1
316	и есть	1	1
317	между двумя	1	1
318	проникает в	1	1
319	но те	1	1
320	и могут	1	1
321	одним из	2	1
322	есть не	1	1
323	он знает	1	1
324	же как	4	1
325	выходит из	1	1
326	именно к	1	1
327	и тем	4	1
328	их к	1	1
329	ему в	3	1
330	в некотором	2	1
331	и заставляет	1	1
332	он получает	1	1
333	другим в	1	1
334	на них	2	1
335	от себя	2	1
336	служит для	1	1
337	то мы	1	1
338	его так	1	1
339	одним словом	1	1
340	уже нет	1	1
341	с одной	7	1
342	землю и	2	1
343	то он	1	1
344	но как	1	1
345	силы и	1	1
346	если в	3	1
347	уже как	1	1
348	к сожалению	1	1
349	выражения как	2	1
350	вследствие чего	1	1
351	себя за	1	1
352	одно очень	1	1
353	что как	1	1
354	пределах одной	1	1
355	категории а	1	1
356	сюда относятся	1	1
357	однако почти	1	1
358	себе не	1	1
359	увидим что	1	1
360	них он	1	1
361	и отчасти	1	1
362	впечатление что	1	1
363	можно в	1	1
364	не сделал	1	1
365	в этой	3	1
366	его но	1	1
367	все они	1	1
368	существа и	1	1
369	и если	1	1
370	что она	1	1
371	наконец он	1	1
372	in der	1	1
373	и социальной	1	1
374	он должен	1	1
375	не изучены	1	1
376	и по	2	1
377	на этом	3	1
378	но дело	1	1
379	и представляя	1	1
380	что все	4	1
381	и характер	1	1
382	этом он	1	1
383	они должны	1	1
384	форма есть	1	1
385	связанных с	1	1
386	даром и	1	1
387	мотив а	1	1
388	с целью	1	1
389	из своего	1	1
390	с другими	4	1
391	как к	1	1
392	и мы	2	1
393	героя может	1	1
394	их одна	1	1
395	за ней	2	1
396	рассмотрения в	1	1
397	выходя из	1	1
398	стоит на	1	1
399	в ином	3	1
400	с водой	1	1
401	из нее	2	1
402	нет в	1	1
403	это положение	1	1
404	его цель	1	1
405	к которым	2	1
406	в ее	4	1
407	не всегда	4	1
408	и уже	1	1
409	несмотря на	2	1
410	о чем	2	1
411	очень важное	1	1
412	и тогда	1	1
413	же я	1	1
414	этого места	1	1
415	о герое	2	1
416	это только	1	1
417	в книге	3	1
418	который делает	1	1
419	бы привести	1	1
420	еще нет	1	1
421	она в	1	1
422	от его	1	1
423	героя то	1	1
424	важно не	1	1
425	превратиться в	1	1
426	и эти	1	1
427	без всяких	2	1
428	же может	1	1
429	изнутри в	1	1
430	героем и	2	1
431	что есть	1	1
432	лишь косвенно	1	1
433	стоит в	1	1
434	но они	1	1
435	в таких	3	1
436	что с	1	1
437	эти две	1	1
438	виду что	1	1
439	почти никогда	1	1
440	меня не	1	1
441	этими двумя	1	1
442	друг друга	3	1
443	тогда когда	2	1
444	в основе	1	1
445	материала в	1	1
446	само по	1	1
447	о них	1	1
448	иметь в	1	1
449	того чтобы	3	1
450	нем в	1	1
451	не могло	1	1
452	не имеет	1	1
453	и соответственно	1	1
454	находятся в	1	1
455	этих двух	1	1
456	явление в	1	1
457	развивается в	1	1
458	с новой	1	1
459	связи с	8	1
460	чтобы спасти	1	1
461	в сознании	1	1
462	им и	2	1
463	приведем два	1	1
464	формы для	1	1
465	особое внимание	1	1
466	такие же	1	1
467	языка в	1	1
468	очень часто	1	1
469	приведенных нами	1	1
470	его за	1	1
471	числе и	1	1
472	мере того	1	1
473	они друг	1	1
474	он узнает	1	1
475	его с	1	1
476	как стремление	1	1
477	когда они	2	1
478	на это	1	1
479	где он	1	1
480	приведем еще	1	1
481	здесь еще	3	1
482	некоторой степени	1	1
483	слов но	1	1
484	о существовании	1	1
485	и говорит	1	1
486	так в	2	1
487	много примеров	1	1
488	идет речь	1	1
489	людей он	1	1
490	здесь происходит	1	1
491	на нее	2	1
492	здесь он	2	1
493	здесь как	2	1
494	живет в	5	1
495	мы приведем	2	1
496	мог бы	1	1
497	во многом	1	1
498	не чужда	2	1
499	еще в	2	1
500	случаев и	1	1
501	и вообще	3	1
502	мы рассмотрим	1	1
503	него являются	1	1
504	же он	1	1
505	автор не	1	1
506	с полным	1	1
507	и хочет	1	1
508	и неожиданно	1	1
509	за пределами	1	1
510	но мы	3	1
511	которых может	1	1
512	после того	3	1
513	можно сказать	2	1
514	от него	1	1
515	же наоборот	1	1
516	его трудно	1	1
517	которых они	1	1
518	с вами	1	1
519	во втором	1	1
520	на одном	2	1
521	говорит он	1	1
522	сюда же	3	1
523	это лишь	1	1
524	и увидит	1	1
525	формы его	1	1
526	может иметь	1	1
527	и самые	1	1
528	в каких	1	1
529	что здесь	3	1
530	на которой	2	1
531	один из	2	1
532	и мучает	1	1
533	мы видим	8	1
534	одной из	1	1
535	вступить в	1	1
536	то в	2	1
537	и действительно	5	1
538	еще и	1	1
539	он уже	1	1
540	еще раньше	1	1
541	всяком случае	1	1
542	но то	1	1
543	изнутри и	2	1
544	именно на	2	1
545	в эти	1	1
546	в качестве	7	1
547	наших целей	1	1
548	прямо не	1	1
549	вопроса о	1	1
550	со своим	1	1
551	он начинает	1	1
552	него и	5	1
553	следует за	2	1
554	здесь же	1	1
555	или даже	1	1
556	героя мы	1	1
557	за ним	4	1
558	мы знаем	8	1
559	него нет	1	1
560	там на	1	1
561	целом его	1	1
562	вкратце можно	1	1
563	но уже	3	1
564	не говорит	1	1
565	во всей	1	1
566	как будто	1	1
567	в других	2	1
568	о которых	2	1
569	не было	1	1
570	были бы	1	1
571	нет например	1	1
572	из двух	2	1
573	связан с	2	1
574	одной стороны	7	1
575	мы это	1	1
576	он живет	3	1
577	и из	3	1
578	не обязательно	1	1
579	а именно	4	1
580	том как	2	1
581	случаев в	1	1
582	только один	3	1
583	такое же	2	1
584	на ней	2	1
585	что для	1	1
586	говорит о	2	1
587	и приносит	1	1
588	вопрос почему	1	1
589	связано с	5	1
590	может превратиться	1	1
591	от этого	4	1
592	ей не	1	1
593	потом в	1	1
594	одну из	1	1
595	не то	1	1
596	мы остановимся	1	1
597	совершенно очевидно	1	1
598	но есть	2	1
599	и ты	1	1
600	не при	1	1
601	в связи	4	1
602	на этой	4	1
603	человек в	1	1
604	материал и	1	1
605	вместе с	22	1
606	это те	1	1
607	и потому	2	1
608	как это	1	1
609	знаем о	2	1
610	в европе	3	1
611	из которых	2	1
612	над ним	3	1
613	к своему	1	1
614	не знал	2	1
615	быть это	1	1
616	где же	1	1
617	даже с	1	1
618	всякого сомнения	1	1
619	в это	2	1
620	нас интересует	1	1
621	из своей	1	1
622	является для	1	1
623	в основном	4	1
624	силу и	2	1
625	н я	1	1
626	которой он	2	1
627	к другим	1	1
628	но с	1	1
629	которых он	1	1
630	здесь конечно	1	1
631	не знаем	3	1
632	и от	1	1
633	в другой	3	1
634	в другое	1	1
635	души в	1	1
636	это может	1	1
637	места в	1	1
638	его функции	1	1
639	же в	2	1
640	есть уже	1	1
641	входящий в	2	1
642	е в	3	1
643	все еще	4	1
644	две стороны	1	1
645	они входят	1	1
646	же относится	1	1
647	к иному	1	1
648	из этого	1	1
649	но оно	3	1
650	строится на	2	1
651	можно назвать	1	1
652	жизни и	2	1
653	а я	1	1
654	на ту	1	1
655	все что	1	1
656	и другие	1	1
657	этой точки	1	1
658	до некоторой	1	1
659	к этому	2	1
660	два примера	1	1
661	как на	1	1
662	том числе	1	1
663	они не	3	1
