N	2gram	Vygotskiy__7	Literetu
123	того же	1	2
124	и то	7	2
125	самом деле	6	2
126	к своей	1	2
127	отношения между	4	2
128	от всякой	2	2
129	та же	1	2
130	в сущности	9	2
131	из того	3	2
132	к общему	2	2
133	как правило	1	2
134	а только	1	2
135	относится к	2	2
136	отнюдь не	1	2
137	целом но	1	2
138	мысль в	1	2
139	говорится в	4	2
140	все эти	6	2
141	не оставляет	1	2
142	из этих	3	2
143	тому же	1	2
144	в нем	2	2
145	не к	1	2
146	подобно тому	1	2
147	на этом	1	2
148	для всей	1	2
149	поэзии и	2	2
150	самим собой	2	2
151	здесь как	2	2
152	для нее	3	2
153	было бы	6	2
154	для них	1	2
155	в слове	11	2
156	что такое	1	2
157	а как	1	2
158	всяком случае	1	2
159	с точки	21	2
160	мы в	3	2
161	что я	1	2
162	тем не	3	2
163	даже в	2	2
164	раз и	1	2
165	дело не	1	2
166	мышления и	9	2
167	и является	3	2
168	в сознании	6	2
169	как будто	1	2
170	этом отношении	3	2
171	могут быть	2	2
172	к тому	7	2
173	в себя	1	2
174	но при	1	2
175	сказано в	1	2
176	ту же	2	2
177	или иной	1	2
178	в другом	1	2
179	о том	4	2
180	с одной	5	2
181	не могло	1	2
182	между тем	1	2
183	во втором	3	2
184	и только	4	2
185	по этому	4	2
186	только на	3	2
187	то и	4	2
188	что не	2	2
189	нет я	1	2
190	по выражению	1	2
191	что для	2	2
192	для него	3	2
193	себе в	5	2
194	тем что	9	2
195	одной стороны	5	2
196	за пределы	1	2
197	этого не	1	2
198	одну из	1	2
199	не тот	1	2
200	все более	1	2
201	оказывается не	1	2
202	если оно	1	2
203	тому как	1	2
204	можно было	2	2
205	не является	3	2
206	в сферу	1	2
207	своей собственной	1	2
208	все они	1	2
209	своей внутренней	2	2
210	в равной	1	2
211	не есть	4	2
212	о своем	2	2
213	отношению к	5	2
214	ко всему	2	2
215	по поводу	1	2
216	которая не	1	2
217	стороны к	1	1
218	в объективном	1	1
219	как известно	2	1
220	же как	8	1
221	разрастается в	1	1
222	переходит к	4	1
223	на самом	3	1
224	очередь при	1	1
225	только потому	3	1
226	идет о	2	1
227	показать что	4	1
228	мыслительного процесса	1	1
229	между двумя	3	1
230	к другому	3	1
231	оно было	1	1
232	уже обобщает	1	1
233	когда это	1	1
234	и этот	1	1
235	который в	1	1
236	есть не	3	1
237	мы не	7	1
238	все последующее	1	1
239	и средствах	1	1
240	вопрос о	6	1
241	нам в	1	1
242	на глазах	1	1
243	ему в	1	1
244	и самой	1	1
245	зависимости от	1	1
246	и он	2	1
247	для героини	1	1
248	ним и	1	1
249	он сам	1	1
250	в чем	3	1
251	только после	1	1
252	во внешнем	1	1
253	глаза на	1	1
254	но как	1	1
255	всем его	2	1
256	к которой	1	1
257	в сторону	1	1
258	по тем	2	1
259	ответ на	2	1
260	этой проблеме	1	1
261	отношение к	2	1
262	и будет	1	1
263	ту сторону	1	1
264	что они	10	1
265	всех ее	1	1
266	в центре	1	1
267	в одной	3	1
268	как к	3	1
269	однако не	1	1
270	перед нами	2	1
271	и жить	1	1
272	мы можем	3	1
273	и слова	6	1
274	могли бы	5	1
275	вы могли	1	1
276	и как	1	1
277	имеет в	3	1
278	есть ли	1	1
279	то в	2	1
280	за собой	1	1
281	еще на	1	1
282	смогли бы	1	1
283	в которой	11	1
284	состоит как	1	1
285	в нашем	4	1
286	если мы	5	1
287	в последнее	2	1
288	что к	1	1
289	говорят о	1	1
290	на то	4	1
291	вследствие этого	1	1
292	так сказать	1	1
293	вытекающее из	1	1
294	строгой и	1	1
295	его внутренняя	1	1
296	и лучше	1	1
297	а скорее	1	1
298	он не	3	1
299	ключ к	1	1
300	в понимании	1	1
301	внутреннюю сторону	4	1
302	едва ли	4	1
303	обреченным на	1	1
304	в начале	5	1
305	в зависимости	1	1
306	чтобы в	1	1
307	какой бы	1	1
308	целого ряда	1	1
309	и по	3	1
310	так например	1	1
311	но все	1	1
312	в одну	2	1
313	оно и	1	1
314	а затем	2	1
315	и с	5	1
316	а по	2	1
317	большинстве случаев	2	1
318	что перед	1	1
319	это было	1	1
320	образом если	1	1
321	в глазах	1	1
322	может стать	1	1
323	и мы	1	1
324	элементы не	1	1
325	в природу	1	1
326	из первых	1	1
327	и находит	1	1
328	в них	1	1
329	соответствии с	1	1
330	их как	1	1
331	в ее	6	1
332	мы имеем	1	1
333	с тем	5	1
334	и уже	1	1
335	что начало	1	1
336	другой к	1	1
337	должно быть	2	1
338	иначе говоря	1	1
339	такой же	3	1
340	в один	1	1
341	словами то	1	1
342	с более	1	1
343	в этих	2	1
344	во второй	5	1
345	и одно	1	1
346	представить себе	3	1
347	в отношении	2	1
348	что от	1	1
349	когда ребенок	2	1
350	основе всех	1	1
351	в которых	2	1
352	в памяти	2	1
353	остается вне	1	1
354	если бы	5	1
355	по ту	1	1
356	быть не	1	1
357	вовсе не	2	1
358	по одним	1	1
359	во внутреннем	1	1
360	удивительно поэтому	1	1
361	что есть	1	1
362	между людьми	1	1
363	случае в	3	1
364	значение слова	13	1
365	она не	5	1
366	не имеет	2	1
367	самого начала	7	1
368	тогда когда	5	1
369	ее с	1	1
370	во время	2	1
371	и сама	1	1
372	на него	1	1
373	к изучению	3	1
374	говорить о	1	1
375	в деятельности	1	1
376	но только	3	1
377	это мы	2	1
378	момент является	1	1
379	на котором	3	1
380	и соответственно	1	1
381	имеем дело	1	1
382	при наличии	1	1
383	а во	1	1
384	другой стороны	1	1
385	для нас	2	1
386	о нем	1	1
387	самой этой	1	1
388	в каком	1	1
389	с другом	2	1
390	перед ним	1	1
391	в момент	4	1
392	отличается от	3	1
393	от реального	1	1
394	и говорит	1	1
395	имеет место	4	1
396	что при	2	1
397	одним и	2	1
398	на вопрос	5	1
399	в ситуации	7	1
400	оказывается одновременно	1	1
401	как мы	14	1
402	но по	1	1
403	толстого что	1	1
404	свою очередь	2	1
405	служит только	1	1
406	и от	4	1
407	последнее время	3	1
408	по сути	1	1
409	мысль о	1	1
410	за счет	2	1
411	с самого	7	1
412	или в	2	1
413	он говорит	1	1
414	больше в	1	1
415	на путь	1	1
416	мог бы	3	1
417	участия в	1	1
418	быть может	1	1
419	равной мере	1	1
420	собой и	1	1
421	в словах	1	1
422	другой не	1	1
423	является простой	1	1
424	и здесь	2	1
425	не был	1	1
426	и т.д	1	1
427	и внутреннее	1	1
428	частности для	1	1
429	никак не	5	1
430	и что	6	1
431	очевидно что	3	1
432	означает не	1	1
433	можно сказать	5	1
434	пор пока	1	1
435	это должно	1	1
436	в пользу	4	1
437	на основе	1	1
438	самому себе	1	1
439	как теперь	1	1
440	не умеет	1	1
441	к нему	3	1
442	во всех	6	1
443	ее от	2	1
444	от них	1	1
445	этому поводу	3	1
446	и во	4	1
447	же самом	1	1
448	да в	1	1
449	во всей	2	1
450	что же	2	1
451	и других	2	1
452	наконец в	2	1
453	как внутренняя	1	1
454	из моментов	1	1
455	существует как	1	1
456	не мешает	1	1
457	в литературе	1	1
458	одной из	4	1
459	есть мысль	1	1
460	в какой	6	1
461	гораздо более	4	1
462	может оказаться	1	1
463	самым к	1	1
464	но ее	1	1
465	не сказать	1	1
466	менее их	1	1
467	со всеми	2	1
468	в новых	1	1
469	точной характеристике	1	1
470	не можем	4	1
471	значения слов	3	1
472	в большинстве	2	1
473	в значении	1	1
474	языка как	1	1
475	в виде	1	1
476	от других	1	1
477	за ним	1	1
478	для новой	1	1
479	к мысли	4	1
480	не так	1	1
481	слова в	5	1
482	в котором	4	1
483	в одном	1	1
484	никто не	2	1
485	не для	1	1
486	себя от	2	1
487	так как	14	1
488	отношении к	1	1
489	и бесконечно	1	1
490	как такового	2	1
491	раннего детства	1	1
492	до тех	1	1
493	это речь	1	1
494	никем не	2	1
495	перейти к	4	1
496	процесс в	1	1
497	представляют собой	1	1
498	из двух	3	1
499	нужно было	4	1
500	что и	3	1
501	другого и	1	1
502	до сих	3	1
503	не поддается	1	1
504	может и	2	1
505	нельзя сказать	1	1
506	именно в	6	1
507	с той	1	1
508	на неудачу	1	1
509	а с	1	1
510	не переставая	1	1
511	во внешней	4	1
512	себя и	2	1
513	не удивительно	2	1
514	в соответствии	1	1
515	на основании	2	1
516	в употреблении	1	1
517	до конца	5	1
518	нарастает и	1	1
519	только от	1	1
520	и п	1	1
521	мы знаем	2	1
522	принадлежности к	1	1
523	если не	1	1
524	проходит через	1	1
525	совпадают в	1	1
526	и ближе	1	1
527	в акте	1	1
528	речь не	5	1
529	в той	4	1
530	одновременно с	1	1
531	в ответ	1	1
532	эту мысль	1	1
533	в первой	3	1
534	по существу	1	1
535	ней не	1	1
536	как речь	1	1
537	в состоянии	1	1
538	тех пор	1	1
539	с ее	2	1
540	особую и	1	1
541	тенденцию к	3	1
542	от коллектива	1	1
543	в ранг	1	1
544	и о	3	1
545	той мере	2	1
546	сих пор	3	1
547	только для	1	1
548	при условии	1	1
549	о его	3	1
550	лучшем случае	2	1
551	общественной жизни	1	1
552	поэтому что	1	1
553	этом и	2	1
554	но для	2	1
555	мыслится уже	1	1
556	из ряда	1	1
557	себя с	1	1
558	фразы и	1	1
559	из которых	2	1
560	совершается в	3	1
561	и состоит	3	1
562	при таком	1	1
563	а к	1	1
564	в отдельных	1	1
565	и все	1	1
566	находит свое	3	1
567	но зато	1	1
568	только что	5	1
569	отношению ко	1	1
570	могли быть	1	1
571	законов сцепления	1	1
572	и развитием	1	1
573	целый ряд	4	1
574	ее развития	2	1
575	в лучшем	2	1
576	от первого	1	1
577	в свою	2	1
578	в моем	1	1
579	в ходе	12	1
580	между ними	3	1
581	с ней	2	1
582	сказать что	8	1
583	а внутри	1	1
584	только как	1	1
585	состоит из	1	1
586	была бы	1	1
587	осмысленной речи	2	1
588	совершенно не	2	1
589	для любого	1	1
590	и прозы	2	1
591	из этого	2	1
592	в работах	2	1
593	в действительности	2	1
594	понимания ее	1	1
595	пути к	1	1
596	но эти	1	1
597	к этой	2	1
598	друга как	1	1
599	к действительности	2	1
600	однако мы	1	1
601	вместе с	12	1
602	к этому	2	1
603	значение в	2	1
604	и особенно	1	1
605	все что	6	1
606	от ее	2	1
607	том числе	1	1
608	они не	1	1
609	к построению	1	1
