N	2gram	Vygotskiy__7	DiskursI
175	исходя из	1	2
176	об этом	3	2
177	области речевого	1	2
178	и тем	6	2
179	к области	1	2
180	соответствии с	1	2
181	иначе говоря	1	2
182	и без	1	2
183	мысли и	11	2
184	возможно только	2	2
185	по мере	7	2
186	не менее	4	2
187	что с	5	2
188	дело не	1	2
189	внутренней речи	67	2
190	не могло	1	2
191	нельзя не	2	2
192	как формы	1	2
193	имеем дело	1	2
194	своей природе	4	2
195	и его	12	2
196	в момент	4	2
197	отличается от	3	2
198	же самое	5	2
199	числе и	1	2
200	не есть	4	2
201	и он	2	2
202	как мы	14	2
203	с ее	2	2
204	данном случае	5	2
205	языка и	1	2
206	что делает	2	2
207	приводит к	4	2
208	но зато	1	2
209	в другом	1	2
210	и вообще	1	2
211	а по	2	2
212	о нем	1	2
213	во всяком	2	2
214	и что	6	2
215	одного из	2	2
216	самому себе	1	2
217	это было	1	2
218	и во	4	2
219	в форме	1	2
220	них в	1	2
221	в литературе	1	2
222	и представляет	1	2
223	дело с	1	2
224	в какой	6	2
225	и ее	2	2
226	точка зрения	1	2
227	есть в	3	2
228	уже в	2	2
229	в равной	1	2
230	по выражению	1	2
231	к мысли	4	2
232	слова в	5	2
233	в одном	1	2
234	как его	1	2
235	заметить что	1	2
236	никогда не	4	2
237	из двух	3	2
238	на ее	2	2
239	здесь в	1	2
240	к которому	1	2
241	в соответствии	1	2
242	его как	1	2
243	одну из	1	2
244	о чем	4	2
245	принадлежности к	1	2
246	к его	2	2
247	сути дела	2	2
248	одновременно с	1	2
249	что же	2	2
250	в ряду	1	2
251	в особом	1	2
252	в начале	5	2
253	к другим	1	2
254	рассматривать как	1	2
255	за его	1	2
256	или в	2	2
257	о котором	1	2
258	своей собственной	1	2
259	и все	1	2
260	может и	2	2
261	одновременно и	2	2
262	речи как	6	2
263	они не	1	2
264	к этому	2	2
265	том числе	1	2
266	зрения как	2	1
267	как известно	2	1
268	можно говорить	2	1
269	случае по	1	1
270	между мыслью	5	1
271	в словесной	1	1
272	сам по	1	1
273	и то	7	1
274	не находя	1	1
275	самом деле	6	1
276	на самом	3	1
277	и пришел	1	1
278	переход от	1	1
279	это и	4	1
280	но этому	1	1
281	идет о	2	1
282	и до	2	1
283	этом направлении	1	1
284	той же	8	1
285	речевой деятельности	6	1
286	правильного понимания	1	1
287	смысле можно	2	1
288	во внутреннем	1	1
289	говорить о	1	1
290	но она	1	1
291	мышлением в	1	1
292	я не	3	1
293	из того	3	1
294	они были	1	1
295	мы и	2	1
296	к общему	2	1
297	что оба	1	1
298	вещь в	1	1
299	он сам	1	1
300	может функционировать	1	1
301	для выявления	1	1
302	значении и	1	1
303	говорим только	1	1
304	ее к	1	1
305	а только	1	1
306	только потому	3	1
307	и всякий	1	1
308	конечном счете	2	1
309	мы называем	1	1
310	нет и	3	1
311	из важнейших	3	1
312	что они	10	1
313	речи но	11	1
314	как говорит	5	1
315	что во	1	1
316	высказывание не	1	1
317	с их	1	1
318	исключает возможность	1	1
319	в образовании	1	1
320	в меру	7	1
321	тем же	5	1
322	в непосредственной	1	1
323	сложный процесс	1	1
324	ситуации в	4	1
325	в которой	11	1
326	общение с	1	1
327	что это	6	1
328	было он	1	1
329	не был	1	1
330	в нашем	4	1
331	из этих	3	1
332	и те	1	1
333	учение о	3	1
334	что к	1	1
335	значение так	1	1
336	на то	4	1
337	в случае	2	1
338	этот процесс	1	1
339	что она	8	1
340	этом пути	1	1
341	развития человеческого	1	1
342	в определенном	2	1
343	время и	1	1
344	он не	3	1
345	является следствием	1	1
346	с ней	2	1
347	они в	1	1
348	всех этих	1	1
349	в первую	1	1
350	в понимании	1	1
351	он вдруг	1	1
352	чем у	3	1
353	не к	1	1
354	собой не	1	1
355	только самим	1	1
356	в понятии	1	1
357	новое и	1	1
358	содержит в	3	1
359	как нельзя	1	1
360	мы обратимся	1	1
361	одно и	3	1
362	и заключается	3	1
363	но все	1	1
364	сказать словами	1	1
365	положения что	1	1
366	мы его	1	1
367	распространяется на	1	1
368	и может	1	1
369	есть все	1	1
370	значение в	2	1
371	в поведении	1	1
372	природе она	1	1
373	самим собой	2	1
374	на все	1	1
375	для своей	1	1
376	говорить не	1	1
377	при помощи	1	1
378	речью и	2	1
379	и других	2	1
380	первую очередь	1	1
381	с другими	3	1
382	от одного	2	1
383	может стать	1	1
384	действительности в	2	1
385	то все	1	1
386	этом смысле	1	1
387	обе стороны	2	1
388	к словесному	1	1
389	не самой	1	1
390	собой феномен	1	1
391	для них	1	1
392	же образом	1	1
393	о которых	2	1
394	их как	1	1
395	нет как	1	1
396	с этой	5	1
397	с тем	5	1
398	в слове	11	1
399	со своими	1	1
400	которой он	1	1
401	участники которого	1	1
402	и вне	1	1
403	мы видели	3	1
404	оно имеет	2	1
405	представляя собой	1	1
406	мы не	7	1
407	слова и	10	1
408	протекает в	1	1
409	как таковой	1	1
410	не мог	2	1
411	в этих	2	1
412	во время	2	1
413	и при	2	1
414	что такое	1	1
415	таким же	1	1
416	заключать в	1	1
417	а как	1	1
418	с точки	21	1
419	чем по	1	1
420	равной мере	1	1
421	от его	1	1
422	должны были	2	1
423	коммуникативной функции	1	1
424	в памяти	2	1
425	достигается лишь	1	1
426	процесса и	2	1
427	поэтому в	1	1
428	которые в	2	1
429	его к	2	1
430	что было	2	1
431	тем не	3	1
432	возникающих в	1	1
433	том и	3	1
434	как сущности	2	1
435	между двумя	3	1
436	раз и	1	1
437	если их	1	1
438	стилю но	1	1
439	до конца	5	1
440	тем самым	8	1
441	в цепи	1	1
442	она могла	1	1
443	самого начала	7	1
444	не имеет	2	1
445	особенности как	1	1
446	в центр	2	1
447	не по	4	1
448	которого и	1	1
449	достигает своего	2	1
450	образом в	2	1
451	но только	3	1
452	в структуре	1	1
453	для всего	1	1
454	при наличии	1	1
455	речи не	5	1
456	этих двух	2	1
457	те свойства	1	1
458	чисто внешним	1	1
459	нашего понимания	1	1
460	и является	3	1
461	во всем	3	1
462	это слово	1	1
463	на него	1	1
464	их нельзя	1	1
465	целом и	1	1
466	как будто	1	1
467	этом отношении	3	1
468	и делает	2	1
469	что на	2	1
470	в каком	1	1
471	перед ним	1	1
472	такие же	1	1
473	и оно	1	1
474	ни о	1	1
475	разрыв между	2	1
476	не могут	4	1
477	и должно	1	1
478	про себя	1	1
479	об одном	2	1
480	всего в	2	1
481	согласно которому	1	1
482	его с	3	1
483	но также	3	1
484	одним и	2	1
485	если же	2	1
486	но сама	1	1
487	т.е в	1	1
488	однако по	1	1
489	в работе	1	1
490	и это	1	1
491	своего развития	1	1
492	основываясь на	1	1
493	значения и	3	1
494	но по	1	1
495	развития как	2	1
496	специфическое отношение	1	1
497	и сами	1	1
498	здесь не	1	1
499	более поздней	1	1
500	анна каренина	1	1
501	и от	4	1
502	мысль о	1	1
503	с самого	7	1
504	своей мысли	1	1
505	по аналогии	1	1
506	он говорит	1	1
507	здесь как	2	1
508	мог бы	3	1
509	речи хотя	2	1
510	во второй	5	1
511	той ситуации	1	1
512	мыслью и	6	1
513	если бы	5	1
514	собой и	1	1
515	в словах	1	1
516	из одного	1	1
517	была определена	1	1
518	деятельности в	2	1
519	к языку	1	1
520	возникают и	1	1
521	начала на	1	1
522	развития в	3	1
523	но имеют	1	1
524	есть само	1	1
525	означает не	1	1
526	что его	2	1
527	понятие и	1	1
528	нас в	2	1
529	должно было	2	1
530	в конечном	2	1
531	и вследствие	1	1
532	к нему	3	1
533	всей нашей	1	1
534	речевого акта	1	1
535	с устной	1	1
536	речевую форму	1	1
537	как учение	1	1
538	наконец в	2	1
539	в середине	2	1
540	которых возникает	1	1
541	и мы	1	1
542	хорошо известны	1	1
543	что здесь	1	1
544	известном смысле	2	1
545	которое было	2	1
546	которая однако	1	1
547	собой скорее	2	1
548	пришел к	1	1
549	этом состоит	1	1
550	второе значение	1	1
551	которое мы	2	1
552	мере развития	4	1
553	со всеми	2	1
554	вопроса о	2	1
555	в большинстве	2	1
556	только на	3	1
557	этого понятия	2	1
558	то и	4	1
559	в виде	1	1
560	если в	4	1
561	за счет	2	1
562	слова не	1	1
563	большинстве случаев	2	1
564	в известном	2	1
565	особую и	1	1
566	его и	2	1
567	но для	2	1
568	за ним	1	1
569	возможности для	1	1
570	до самых	1	1
571	очевидно что	3	1
572	что означает	1	1
573	иногда не	1	1
574	и их	5	1
575	всяком случае	1	1
576	в прозе	1	1
577	а понимание	1	1
578	или отсутствие	1	1
579	в прошлом	1	1
580	в конце	4	1
581	друг друга	4	1
582	мы можем	3	1
583	как раз	3	1
584	в исследование	1	1
585	таков был	1	1
586	представляют собой	1	1
587	момент в	3	1
588	значение чем	1	1
589	своем значении	2	1
590	исследований и	1	1
591	представление о	7	1
592	но эти	1	1
593	между которыми	2	1
594	в области	4	1
595	с другим	2	1
596	до сих	3	1
597	а именно	1	1
598	и создает	1	1
599	в каких	1	1
600	с той	1	1
601	было бы	6	1
602	свои особые	1	1
603	себя и	2	1
604	же речь	1	1
605	к более	1	1
606	связано с	1	1
607	только по	3	1
608	от этого	1	1
609	которое как	1	1
610	отношения в	1	1
611	ничем не	1	1
612	было сказано	3	1
613	речи это	4	1
614	этом случае	14	1
615	в одно	1	1
616	несмотря на	2	1
617	в связи	1	1
618	с помощью	13	1
619	но оно	1	1
620	исходить из	2	1
621	и речью	2	1
622	вместе с	12	1
623	как это	5	1
624	самых сложных	1	1
625	не удается	1	1
626	т.е по	1	1
627	если оно	1	1
628	наряду с	2	1
629	в той	4	1
630	и другой	3	1
631	в современной	2	1
632	остается неизменным	1	1
633	к чему	1	1
634	этого слова	3	1
635	только о	2	1
636	аналогии с	1	1
637	сих пор	3	1
638	в основном	3	1
639	о его	3	1
640	того положения	1	1
641	поэтому что	1	1
642	в чем	3	1
643	в смысле	6	1
644	и собственно	2	1
645	это отнюдь	1	1
646	ближе к	1	1
647	в начальной	1	1
648	и часто	1	1
649	значения слова	9	1
650	при таком	1	1
651	разговор двух	1	1
652	понятно что	1	1
653	в результате	1	1
654	вопрос о	6	1
655	а к	1	1
656	то при	1	1
657	о коммуникативной	1	1
658	развития и	2	1
659	от того	1	1
660	мы должны	6	1
661	природа самого	1	1
662	но это	3	1
663	в новых	1	1
664	могли быть	1	1
665	отношении к	1	1
666	значения эти	1	1
667	речь или	1	1
668	в период	2	1
669	функций и	2	1
670	на более	1	1
671	для каждой	1	1
672	первоначально не	1	1
673	речи и	30	1
674	от целого	1	1
675	и состоит	3	1
676	и другие	1	1
677	не совпадают	4	1
678	всем своим	1	1
679	в таком	1	1
680	другое в	1	1
