N	2gram	Propp_Isto_7	Komedia
304	и все	6	2
305	с уже	1	2
306	е в	2	2
307	не будет	2	2
308	а о	1	2
309	его дочери	2	2
310	только как	1	2
311	другой стороны	8	2
312	что ты	1	2
313	из этого	1	2
314	в свое	1	2
315	к этой	1	2
316	за лет	1	2
317	это в	1	2
318	в таком	1	2
319	и наиболее	1	1
320	формы и	1	1
321	например в	3	1
322	за меня	2	1
323	свою жену	1	1
324	к другому	1	1
325	которую они	1	1
326	свое место	2	1
327	видеть в	3	1
328	в зависимости	1	1
329	если я	1	1
330	мы имеем	12	1
331	а совершенно	1	1
332	это совершенно	1	1
333	этому же	1	1
334	вопрос о	3	1
335	оружия в	1	1
336	него замуж	2	1
337	начинается с	4	1
338	на глазах	2	1
339	еще до	1	1
340	из дальнейшего	1	1
341	хозяина в	1	1
342	требует от	1	1
343	дочь которая	1	1
344	весь дом	1	1
345	я не	1	1
346	нет ли	1	1
347	ему в	1	1
348	зависимости от	1	1
349	собой в	1	1
350	в большинстве	1	1
351	все эти	2	1
352	только гипотеза	1	1
353	я на	1	1
354	в чем	5	1
355	сделать ее	1	1
356	только после	2	1
357	тем как	1	1
358	но не	6	1
359	и приобрел	1	1
360	заметим что	1	1
361	к которой	2	1
362	и всякий	1	1
363	не входит	1	1
364	если в	2	1
365	ответ на	6	1
366	должны были	3	1
367	очевидно что	1	1
368	его принять	1	1
369	себе и	3	1
370	которые не	2	1
371	в поисках	1	1
372	в одной	2	1
373	ты с	1	1
374	независимо от	1	1
375	одной ночи	1	1
376	опасность и	1	1
377	по содержанию	1	1
378	не сделает	2	1
379	перед нами	2	1
380	там не	1	1
381	на земле	2	1
382	и как	1	1
383	что по	2	1
384	и наконец	3	1
385	поздно и	1	1
386	самом начале	1	1
387	более или	1	1
388	в действительности	2	1
389	от этого	1	1
390	в этот	1	1
391	роль играет	1	1
392	вопрос почему	1	1
393	из этих	3	1
394	право на	5	1
395	еще один	2	1
396	отца на	1	1
397	им в	2	1
398	имеем в	5	1
399	т д	16	1
400	отец а	1	1
401	в первую	7	1
402	том чтобы	3	1
403	быть с	1	1
404	замуж не	1	1
405	в нее	1	1
406	в каждом	1	1
407	же не	1	1
408	ссылаясь на	1	1
409	то чтобы	2	1
410	как дочь	1	1
411	если ты	1	1
412	сына или	1	1
413	дошедшего до	1	1
414	них не	1	1
415	себя не	1	1
416	спать в	1	1
417	известно что	2	1
418	чтобы узнать	2	1
419	приходит в	1	1
420	нам по	2	1
421	и тем	2	1
422	ведь она	1	1
423	в огонь	1	1
424	чаще всего	3	1
425	участие в	2	1
426	во многом	1	1
427	от которого	1	1
428	он является	1	1
429	для своего	1	1
430	главную роль	1	1
431	этого не	2	1
432	оставили без	1	1
433	со своими	1	1
434	не всегда	4	1
435	как должен	1	1
436	а потом	2	1
437	можно считать	1	1
438	такой же	1	1
439	и видит	1	1
440	достаточной степени	1	1
441	ст в	1	1
442	отвечает своим	1	1
443	от своего	1	1
444	при изучении	1	1
445	человек и	1	1
446	как все	1	1
447	это делает	1	1
448	гостей а	1	1
449	доме и	1	1
450	не столько	3	1
451	за своим	1	1
452	не от	2	1
453	знаем что	3	1
454	ведущая к	1	1
455	что я	1	1
456	еще из	1	1
457	что игры	1	1
458	образом и	1	1
459	которые в	1	1
460	руки а	1	1
461	такую же	1	1
462	но он	2	1
463	друг другу	1	1
464	известно нам	1	1
465	отправляется в	1	1
466	с мужем	1	1
467	не самым	1	1
468	она стремится	1	1
469	некоторых случаях	1	1
470	случае в	1	1
471	на три	1	1
472	как можно	1	1
473	ее отца	2	1
474	то чего	1	1
475	того как	3	1
476	и остается	1	1
477	он с	1	1
478	людям и	1	1
479	смысл его	1	1
480	почему в	1	1
481	находятся в	1	1
482	и весь	1	1
483	и по	3	1
484	дочери и	2	1
485	но очень	1	1
486	предполагать что	1	1
487	во всем	2	1
488	вот что	1	1
489	же он	1	1
490	со своим	4	1
491	в сознании	1	1
492	не нуждается	1	1
493	ли это	1	1
494	в бою	1	1
495	смертельную опасность	1	1
496	из рассмотрения	1	1
497	мою дочь	1	1
498	мы встречаем	1	1
499	один раз	1	1
500	сына а	2	1
501	как только	2	1
502	всего в	1	1
503	затем он	2	1
504	указывает на	1	1
505	видно и	2	1
506	что при	2	1
507	здесь мы	5	1
508	и ими	1	1
509	ты хочешь	1	1
510	приходит к	3	1
511	он отправляется	1	1
512	выходят за	1	1
513	здесь также	1	1
514	и от	2	1
515	можно сделать	1	1
516	и может	1	1
517	дом мы	1	1
518	обращаясь к	1	1
519	и когда	2	1
520	что у	4	1
521	не объясняет	1	1
522	с собой	7	1
523	чтобы дать	1	1
524	те же	1	1
525	живет в	1	1
526	мог бы	1	1
527	на которую	1	1
528	которые он	1	1
529	когда в	1	1
530	эта цель	1	1
531	не его	2	1
532	для этого	1	1
533	из одного	3	1
534	своего отца	4	1
535	он вспоминает	1	1
536	ясно с	1	1
537	этого объяснения	1	1
538	сводится к	1	1
539	того он	1	1
540	и та	1	1
541	никак не	1	1
542	в риме	1	1
543	чтобы доказать	1	1
544	после того	4	1
545	хотя есть	1	1
546	все его	2	1
547	в пользу	1	1
548	там же	2	1
549	геракла у	1	1
550	мы понимаем	1	1
551	восходит к	2	1
552	все на	1	1
553	три раза	1	1
554	в одиссее	1	1
555	которых в	1	1
556	от них	1	1
557	этом и	2	1
558	ее на	4	1
559	принимал участие	1	1
560	того в	1	1
561	вслед за	1	1
562	и подобных	1	1
563	в середине	1	1
564	в ту	1	1
565	и она	3	1
566	случаях эта	1	1
567	развития но	1	1
568	что здесь	7	1
569	но так	1	1
570	на которой	1	1
571	и посылает	1	1
572	он стал	2	1
573	мы видим	10	1
574	с появлением	1	1
575	первой ночи	5	1
576	ли он	4	1
577	в ситуации	1	1
578	только в	6	1
579	это тем	1	1
580	в угоду	1	1
581	и рассказ	1	1
582	необходимость такой	1	1
583	в твоей	1	1
584	и кончая	1	1
585	во времени	1	1
586	жены в	1	1
587	по этому	2	1
588	а после	2	1
589	и у	2	1
590	только на	2	1
591	больше не	1	1
592	есть вполне	1	1
593	свою жизнь	1	1
594	от царя	5	1
595	этому вопросу	1	1
596	в ином	12	1
597	свою дочь	5	1
598	не сам	1	1
599	там на	2	1
600	и их	1	1
601	не находит	2	1
602	видно еще	1	1
603	обращает на	1	1
604	как его	1	1
605	не случайно	3	1
606	в некоторых	1	1
607	этим же	1	1
608	дочь за	3	1
609	без внимания	1	1
610	образом что	1	1
611	из двух	1	1
612	женится на	2	1
613	а именно	6	1
614	эти две	1	1
615	после смерти	3	1
616	а с	1	1
617	показывает что	8	1
618	мы еще	1	1
619	говорит о	2	1
620	ты должен	1	1
621	с семьей	3	1
622	превращается в	3	1
623	другие исследователи	1	1
624	ей не	1	1
625	был в	2	1
626	в руках	2	1
627	а так	1	1
628	нет даже	1	1
629	ребенка и	1	1
630	и ему	1	1
631	у лукиана	1	1
632	человек в	1	1
633	в городе	1	1
634	эти слова	1	1
635	своего мужа	1	1
636	он уже	1	1
637	и потому	1	1
638	не удается	1	1
639	незадолго до	1	1
640	мы опять	1	1
641	видит в	2	1
642	в ответ	3	1
643	в тех	5	1
644	и там	2	1
645	некоторое время	1	1
646	на левой	1	1
647	образом на	1	1
648	с тобой	1	1
649	она на	1	1
650	в состоянии	4	1
651	ему все	2	1
652	что из	2	1
653	можно сказать	1	1
654	происходит с	1	1
655	в основном	2	1
656	а то	1	1
657	отдельно от	1	1
658	здесь прежде	1	1
659	в достаточной	1	1
660	другой и	1	1
661	она должна	1	1
662	задолго до	1	1
663	еще одна	3	1
664	его видит	1	1
665	а что	1	1
666	или в	8	1
667	в другой	3	1
668	соглашается отдать	1	1
669	это как	2	1
670	его происхождение	1	1
671	отличаются от	1	1
672	то не	4	1
673	на первый	4	1
674	для нас	6	1
675	или менее	1	1
676	же что	2	1
677	всякого рода	1	1
678	в этих	13	1
679	его тем	1	1
680	за него	4	1
681	превратился в	2	1
682	все они	1	1
683	по традиции	1	1
684	бы на	1	1
685	но вот	2	1
686	к самому	1	1
687	этот дом	1	1
688	с сыном	1	1
689	сведения о	1	1
690	с ней	3	1
691	на смену	1	1
692	свадебной церемонии	1	1
693	к женщине	2	1
694	сказать что	2	1
695	и только	1	1
696	да не	1	1
697	обычно не	1	1
698	но этот	1	1
699	всем этом	1	1
700	об этих	1	1
701	жизни и	1	1
702	и эта	2	1
703	предполагают что	2	1
704	во сне	2	1
705	можно назвать	1	1
706	как на	1	1
707	этой точки	3	1
708	они не	2	1
