N	2gram	Losev_Dial_2	Vladivir
106	несмотря на	2	4
107	мы знаем	1	4
108	в этих	3	4
109	по крайней	9	4
110	мы должны	2	4
111	не есть	47	4
112	и о	1	4
113	здесь не	1	4
114	эти последние	1	4
115	можно сказать	5	4
116	все существующее	1	4
117	о том	5	4
118	конечно не	6	4
119	вовсе не	13	4
120	для меня	1	4
121	крайней мере	9	4
122	что пишет	1	4
123	именно в	2	4
124	так же	2	4
125	в это	3	4
126	с этой	1	4
127	но это	7	4
128	ко всему	1	4
129	это время	3	4
130	говоря о	1	3
131	и вот	4	3
132	что можно	1	3
133	быть в	4	3
134	во всех	2	3
135	но не	6	3
136	не то	5	3
137	отличие от	1	3
138	его на	1	3
139	как в	2	3
140	что касается	1	3
141	и как	10	3
142	более или	2	3
143	так или	2	3
144	из этих	1	3
145	в очень	2	3
146	всех этих	3	3
147	таким образом	4	3
148	те же	1	3
149	только одно	2	3
150	в них	1	3
151	должно быть	7	3
152	или менее	2	3
153	с точки	8	3
154	что я	2	3
155	но он	4	3
156	к такому	1	3
157	только и	2	3
158	же время	5	3
159	в области	2	3
160	когда мы	3	3
161	и это	5	3
162	вот и	2	3
163	что и	5	3
164	мы будем	1	3
165	уже не	3	3
166	я в	1	3
167	уже в	4	3
168	в виде	2	3
169	а это	1	3
170	на этих	1	3
171	сказать о	1	3
172	даже и	1	3
173	или иначе	2	3
174	наконец в	1	3
175	не говоря	2	3
176	конце концов	1	3
177	нет ничего	1	3
178	из трех	1	3
179	в данном	3	3
180	да и	6	3
181	по существу	1	3
182	своей жизни	1	3
183	тем более	1	3
184	хотя бы	4	3
185	но вот	2	3
186	в таком	4	3
187	точно так	1	3
188	это в	1	3
189	я и	2	2
190	также что	2	2
191	сам по	3	2
192	этого последнего	2	2
193	и есть	4	2
194	очень много	1	2
195	и до	1	2
196	что эти	2	2
197	мы уже	8	2
198	его не	2	2
199	еще на	2	2
200	жизни по	1	2
201	что если	3	2
202	есть нечто	8	2
203	время как	7	2
204	и бытия	3	2
205	как я	2	2
206	ему в	1	2
207	но то	1	2
208	не был	1	2
209	по своему	5	2
210	только тогда	7	2
211	а он	1	2
212	в общем	2	2
213	а уже	1	2
214	себе и	3	2
215	есть его	1	2
216	и евгений	1	2
217	в самом	5	2
218	в последнее	1	2
219	во многих	1	2
220	как он	4	2
221	на то	1	2
222	не могла	1	2
223	а к	1	2
224	три года	1	2
225	же это	4	2
226	на земле	1	2
227	и по	4	2
228	на этом	2	2
229	будем говорить	2	2
230	но дело	1	2
231	но все	2	2
232	это значит	8	2
233	и может	6	2
234	на все	2	2
235	заключается в	4	2
236	это не	10	2
237	он все	1	2
238	с тем	2	2
239	мы не	1	2
240	еще в	1	2
241	нисколько не	4	2
242	на первый	1	2
243	и при	2	2
244	ли он	1	2
245	в их	2	2
246	говорил о	1	2
247	жизни с	2	2
248	их в	2	2
249	ним в	1	2
250	даже в	3	2
251	и очень	1	2
252	вижу ее	1	2
253	она не	8	2
254	иной раз	5	2
255	не имеет	1	2
256	тогда когда	6	2
257	того как	2	2
258	и притом	7	2
259	это нисколько	1	2
260	тогда и	1	2
261	было у	1	2
262	в самых	1	2
263	само по	2	2
264	того и	2	2
265	на меня	1	2
266	не о	1	2
267	меня и	1	2
268	уже и	2	2
269	как будто	7	2
270	больше того	1	2
271	уже о	2	2
272	начиная с	1	2
273	и часто	2	2
274	ему все	1	2
275	к тому	2	2
276	будто бы	3	2
277	которая есть	2	2
278	вы не	2	2
279	можно и	1	2
280	в виду	5	2
281	говоря уже	2	2
282	не могу	6	2
283	без всякого	4	2
284	данном случае	2	2
285	последнее время	1	2
286	ничего не	3	2
287	в чем	3	2
288	в сущности	2	2
289	и во	1	2
290	нас в	1	2
291	или как	3	2
292	к нему	4	2
293	которой мы	1	2
294	и всякая	2	2
295	и можно	2	2
296	разницы между	1	2
297	и она	2	2
298	в каких	2	2
299	на другие	1	2
300	себя в	2	2
301	он сам	1	2
302	его и	1	2
303	ни с	4	2
304	в новом	1	2
305	мы находим	3	2
306	друг друга	1	2
307	бытия и	1	2
308	но уже	1	2
309	ее на	1	2
310	любил и	1	2
311	у которого	1	2
312	и из	3	2
313	как у	1	2
314	здесь в	1	2
315	тут же	4	2
316	и прежде	2	2
317	что не	6	2
318	был в	2	2
319	не на	2	2
320	с которым	1	2
321	своем месте	1	2
322	в бытии	2	2
323	уже давно	1	2
324	нет никаких	1	2
325	в частности	2	2
326	к его	1	2
327	и потому	5	2
328	только его	1	2
329	или по	2	2
330	в той	3	2
331	это за	3	2
332	с бытием	1	2
333	у вас	1	2
334	является как	1	2
335	есть просто	3	2
336	и от	3	2
337	собственно говоря	2	2
338	у достоевского	1	2
339	же в	2	2
340	сколько угодно	1	2
341	есть и	6	2
342	же и	9	2
343	можно назвать	1	2
344	в своих	2	2
345	гораздо более	1	2
346	смысле слова	1	1
347	как известно	2	1
348	от этой	1	1
349	и т	17	1
350	не должны	1	1
351	например в	2	1
352	вообще все	1	1
353	в тех	2	1
354	бытия а	1	1
355	и др	1	1
356	частности к	1	1
357	тех же	1	1
358	мере в	2	1
359	есть сама	4	1
360	между двумя	1	1
361	от самого	1	1
362	по преимуществу	1	1
363	он всегда	2	1
364	действительности и	1	1
365	по его	1	1
366	поэзии и	4	1
367	есть не	7	1
368	народного просвещения	1	1
369	не важно	2	1
370	этого нет	3	1
371	для выяснения	1	1
372	ответить на	1	1
373	эти шесть	1	1
374	теории как	1	1
375	говорить о	5	1
376	но она	1	1
377	что иное	3	1
378	трактует о	1	1
379	оно есть	3	1
380	на тему	1	1
381	но даже	1	1
382	и ни	1	1
383	следовательно в	2	1
384	думаю что	3	1
385	литературы и	1	1
386	которые он	1	1
387	иное как	3	1
388	бы то	1	1
389	я никогда	1	1
390	не без	1	1
391	самом деле	4	1
392	слишком много	1	1
393	мысли если	1	1
394	но как	5	1
395	а только	3	1
396	не все	1	1
397	если в	2	1
398	с собою	1	1
399	не просто	12	1
400	нет и	1	1
401	что они	6	1
402	но без	3	1
403	во что	1	1
404	меньше всего	1	1
405	тем больше	1	1
406	нет надобности	1	1
407	независимо от	4	1
408	общего с	1	1
409	что именно	1	1
410	интереснее всего	1	1
411	чем мы	1	1
412	природы и	1	1
413	когда он	1	1
414	что по	2	1
415	скажу только	2	1
416	его дела	1	1
417	это просто	1	1
418	духа и	1	1
419	себе не	3	1
420	мало ли	1	1
421	с г	1	1
422	в противоположность	2	1
423	и отчасти	1	1
424	идея и	2	1
425	думать так	1	1
426	к чему	1	1
427	себе как	3	1
428	та же	4	1
429	бы и	2	1
430	отношения с	1	1
431	он в	1	1
432	часто даже	1	1
433	времени не	1	1
434	тому же	1	1
435	мы констатировали	1	1
436	если он	1	1
437	и идея	1	1
438	так сказать	1	1
439	что должна	1	1
440	теми же	1	1
441	к выводу	1	1
442	что она	14	1
443	земли на	1	1
444	больше всего	1	1
445	главным образом	1	1
446	времена и	1	1
447	т д	15	1
448	после этого	3	1
449	и любезно	1	1
450	одному из	1	1
451	и еще	1	1
452	свою собственную	1	1
453	и совершенно	2	1
454	земная и	1	1
455	них нет	1	1
456	не к	1	1
457	сердце и	1	1
458	мир как	1	1
459	свое время	1	1
460	всех своих	1	1
461	в глубину	3	1
462	это конечно	4	1
463	от нее	1	1
464	несомненно есть	1	1
465	то ни	1	1
466	что все	1	1
467	об этой	2	1
468	и никакого	1	1
469	говорил что	2	1
470	его личности	2	1
471	в свое	1	1
472	он есть	3	1
473	либерализм и	1	1
474	в природу	1	1
475	остановиться на	1	1
476	всего прочего	1	1
477	в жизни	2	1
478	я немедленно	1	1
479	из нее	1	1
480	на которую	1	1
481	все равно	5	1
482	далеко не	1	1
483	к осени	1	1
484	для своего	1	1
485	но лишь	1	1
486	мы имеем	3	1
487	всю жизнь	1	1
488	со своими	1	1
489	во внимание	3	1
490	между собою	3	1
491	должно остаться	1	1
492	чем в	1	1
493	сейчас мы	1	1
494	года и	1	1
495	все бытие	1	1
496	но я	3	1
497	можно только	2	1
498	во время	2	1
499	но если	1	1
500	эта была	1	1
501	один факт	1	1
502	вещь есть	1	1
503	взгляд на	2	1
504	есть живое	1	1
505	на месте	1	1
506	просто в	1	1
507	еще с	1	1
508	далее в	2	1
509	бы мы	1	1
510	последовательность и	1	1
511	вот эта	1	1
512	не раз	2	1
513	но эта	1	1
514	не будем	1	1
515	нам в	1	1
516	же тут	1	1
517	имеем не	1	1
518	без всяких	1	1
519	вы конечно	1	1
520	уже сказали	1	1
521	вещей и	3	1
522	что этот	3	1
523	этот конец	1	1
524	важно что	3	1
525	что сущность	2	1
526	что с	2	1
527	с теми	1	1
528	самого начала	2	1
529	дело не	2	1
530	что такое	3	1
531	часов и	1	1
532	и сама	1	1
533	на него	2	1
534	как о	1	1
535	путь и	1	1
536	но только	3	1
537	может только	2	1
538	только не	2	1
539	и всегда	1	1
540	это то	1	1
541	оно станет	1	1
542	и сроки	1	1
543	этих последних	2	1
544	во всем	1	1
545	именно его	1	1
546	окажется ни	1	1
547	в каком	4	1
548	ему не	1	1
549	у меня	3	1
550	свое собственное	1	1
551	и здесь	1	1
552	христианином и	1	1
553	в порядке	1	1
554	во все	2	1
555	что самая	1	1
556	заметил что	1	1
557	должны быть	3	1
558	было уже	1	1
559	долго не	1	1
560	однако необходимо	1	1
561	философа и	1	1
562	землю на	1	1
563	ясность и	1	1
564	оно может	1	1
565	не забудем	1	1
566	своего развития	1	1
567	нас от	1	1
568	у себя	1	1
569	не будет	2	1
570	ровно никаких	2	1
571	ни стало	1	1
572	в собственном	1	1
573	чтобы быть	1	1
574	нет никакой	4	1
575	только то	4	1
576	но мы	2	1
577	с самого	2	1
578	всей своей	1	1
579	второе но	1	1
580	есть все	1	1
581	не окажется	1	1
582	от того	4	1
583	слова а	1	1
584	стремиться к	1	1
585	его самого	1	1
586	на нее	1	1
587	за то	1	1
588	стороны не	1	1
589	времени и	9	1
590	ясно что	4	1
591	жизнь а	1	1
592	здесь как	1	1
593	вечное и	1	1
594	здесь нет	1	1
595	во многом	1	1
596	еще не	4	1
597	когда в	1	1
598	том как	2	1
599	совершенно невозможно	2	1
600	быть может	1	1
601	содержатся в	1	1
602	спор и	1	1
603	по теории	1	1
604	человека которого	1	1
605	выводу что	1	1
606	против этого	1	1
607	пор пока	1	1
608	все дело	1	1
609	до полной	1	1
610	обычно называют	1	1
611	и должно	2	1
612	и возможно	1	1
613	может не	4	1
614	и та	6	1
615	то уже	2	1
616	и остался	1	1
617	то как	3	1
618	не содержит	1	1
619	сам а	1	1
620	все его	3	1
621	вне всякой	1	1
622	а напротив	1	1
623	– само	1	1
624	но ничего	1	1
625	и хочет	1	1
626	тотчас же	1	1
627	что бы	2	1
628	не знаю	2	1
629	это несомненно	1	1
630	таков например	1	1
631	говорит в	1	1
632	– то	2	1
633	но тут	3	1
634	в литературе	1	1
635	значит что	12	1
636	что здесь	2	1
637	как из	2	1
638	но с	1	1
639	интереса к	1	1
640	или за	1	1
641	ни тем	1	1
642	мне кажется	1	1
643	когда сам	1	1
644	в какой	2	1
645	жизнь с	1	1
646	пор не	1	1
647	как нечто	4	1
648	поэтому и	1	1
649	и кончая	1	1
650	об идеях	1	1
651	всех его	1	1
652	и ее	1	1
653	не мешает	5	1
654	и тем	1	1
655	со всеми	1	1
656	к которой	1	1
657	человека с	1	1
658	с какой	1	1
659	себе ровно	1	1
660	своей последней	1	1
661	с нею	3	1
662	если мы	2	1
663	их понимание	4	1
664	только на	1	1
665	ни одного	1	1
666	существу своему	1	1
667	и везде	1	1
668	мы тут	1	1
669	хотя в	2	1
670	или даже	1	1
671	при помощи	1	1
672	в душе	7	1
673	уже с	1	1
674	из них	3	1
675	она действительно	1	1
676	время во	1	1
677	следует что	2	1
678	и их	3	1
679	религии но	2	1
680	точка зрения	1	1
681	в одном	4	1
682	и творчества	1	1
683	т п	2	1
684	в прошлом	1	1
685	содержание и	1	1
686	к ним	1	1
687	как раз	5	1
688	тем что	2	1
689	этом отношении	1	1
690	до тех	1	1
691	время может	1	1
692	мир на	1	1
693	от меня	1	1
694	это будет	1	1
695	чему же	1	1
696	ты не	1	1
697	даже не	1	1
698	жизнь она	1	1
699	живой и	2	1
700	до сих	2	1
701	и опять	1	1
702	а эти	1	1
703	было и	1	1
704	же о	1	1
705	получается что	1	1
706	и нераздельно	1	1
707	определенная и	1	1
708	смысла и	2	1
709	то и	1	1
710	в подлинном	1	1
711	ничем не	1	1
712	мы и	1	1
713	что несмотря	1	1
714	человеческой жизни	2	1
715	забудем что	1	1
716	ни о	2	1
717	философской мысли	1	1
718	что мы	2	1
719	вещей а	2	1
720	если это	1	1
721	все более	1	1
722	все то	1	1
723	живое тело	1	1
724	ни на	2	1
725	его как	1	1
726	вещей но	1	1
727	если она	2	1
728	в разной	2	1
729	поэтому если	2	1
730	раз он	1	1
731	над ним	1	1
732	вас в	1	1
733	не могут	4	1
734	в церковь	1	1
735	она есть	9	1
736	есть только	4	1
737	перед нами	2	1
738	столкновение с	1	1
739	это есть	8	1
740	та которая	2	1
741	кротость и	1	1
742	подлинном смысле	1	1
743	не что	3	1
744	общения с	3	1
745	чувства и	1	1
746	тех пор	3	1
747	расхождение с	1	1
748	отнеслись к	1	1
749	смерти к	1	1
750	сих пор	2	1
751	которые я	1	1
752	оба они	1	1
753	но для	1	1
754	в смысле	5	1
755	тут тоже	2	1
756	даже постоянно	1	1
757	чем та	1	1
758	совершенно отчетливо	1	1
759	этом смысле	1	1
760	при всем	1	1
761	и надо	2	1
762	вопрос в	1	1
763	тем и	1	1
764	и другим	1	1
765	и человек	2	1
766	нельзя сказать	4	1
767	мира и	1	1
768	в другое	2	1
769	развития и	1	1
770	время и	2	1
771	из себя	1	1
772	разной степени	1	1
773	от всего	2	1
774	тех слов	1	1
775	с обычной	1	1
776	по самой	1	1
777	прочего и	1	1
778	есть уже	2	1
779	бы на	1	1
780	о всем	1	1
781	личности и	6	1
782	этих элементов	1	1
783	и поэтического	1	1
784	есть бытие	3	1
785	в целях	3	1
786	быть и	4	1
787	которая на	1	1
788	уже содержит	1	1
789	только как	3	1
790	существует в	1	1
791	а ведь	1	1
792	была бы	3	1
793	равно как	1	1
794	же самой	1	1
795	уже после	1	1
796	по одному	4	1
797	любви к	1	1
798	и никому	1	1
799	религии и	1	1
800	пока не	1	1
801	время не	3	1
802	но эти	1	1
803	ее в	2	1
804	жизнь человека	1	1
805	совершенно нет	1	1
806	они не	3	1
