N	2gram	Propp_Isto_6	Problemy
127	во всех	1	3
128	в одной	2	3
129	с этим	2	3
130	когда он	3	3
131	его к	1	3
132	нет здесь	1	3
133	в целом	1	3
134	все эти	8	3
135	ее как	1	3
136	него и	3	3
137	одно и	1	3
138	знает что	1	3
139	было бы	2	3
140	нет в	3	3
141	с тем	4	3
142	такой же	3	3
143	как ты	1	3
144	вот я	1	3
145	в котором	1	3
146	к одному	1	3
147	самого героя	1	3
148	не как	1	3
149	ничего не	2	3
150	или как	2	3
151	к концу	3	3
152	только с	1	3
153	с ее	1	3
154	не могу	1	3
155	в ее	1	3
156	с человеком	1	3
157	там в	3	3
158	под влиянием	1	3
159	сводится к	2	3
160	время не	1	3
161	что и	4	3
162	это не	4	3
163	в форме	2	3
164	в него	3	3
165	того что	2	3
166	но так	3	3
167	человека с	1	3
168	уже не	7	3
169	уже в	1	3
170	его и	1	3
171	а с	2	3
172	своего собственного	1	3
173	он только	1	3
174	другого человека	1	3
175	и от	3	3
176	мы должны	2	3
177	только что	2	3
178	том что	10	3
179	сказать что	3	3
180	другой стороны	8	3
181	например в	7	2
182	в движение	1	2
183	из его	2	2
184	и этот	1	2
185	а как	1	2
186	овладеть им	1	2
187	она в	2	2
188	героя но	1	2
189	время как	3	2
190	кто же	1	2
191	в ней	5	2
192	двойника не	1	2
193	и происходит	2	2
194	в которых	2	2
195	мы наблюдали	3	2
196	что его	1	2
197	в голове	1	2
198	друг на	1	2
199	с которыми	1	2
200	отличие от	1	2
201	не просто	1	2
202	однако в	2	2
203	в своем	2	2
204	им в	1	2
205	мы можем	7	2
206	хотя и	1	2
207	и как	2	2
208	знаю что	1	2
209	увидим что	2	2
210	в этот	1	2
211	бы с	1	2
212	раз в	1	2
213	как он	6	2
214	вообще не	3	2
215	при этом	3	2
216	этот процесс	1	2
217	их в	3	2
218	и по	4	2
219	на этом	1	2
220	а затем	1	2
221	что все	1	2
222	чтобы все	1	2
223	он есть	1	2
224	кажется что	2	2
225	ни в	2	2
226	но уже	1	2
227	если я	1	2
228	глаза и	1	2
229	мы с	1	2
230	в этих	2	2
231	не удастся	1	2
232	своего рода	2	2
233	что сам	1	2
234	тому чтобы	1	2
235	между двумя	1	2
236	другим на	1	2
237	тому что	1	2
238	вопрос о	3	2
239	что с	1	2
240	если и	1	2
241	не менее	1	2
242	этими двумя	1	2
243	но что	1	2
244	подобно тому	1	2
245	этих двух	1	2
246	к ней	1	2
247	по своей	1	2
248	такая же	1	2
249	мире и	1	2
250	ли это	1	2
251	очень часто	5	2
252	есть только	1	2
253	бы он	1	2
254	и он	4	2
255	здесь еще	4	2
256	из их	1	2
257	так в	6	2
258	приводит к	1	2
259	он так	1	2
260	с собой	2	2
261	можно было	2	2
262	здесь он	1	2
263	те же	1	2
264	жизнь и	1	2
265	для этого	1	2
266	о том	7	2
267	на вопрос	1	2
268	переходит в	1	2
269	быть и	1	2
270	на которой	1	2
271	вне себя	1	2
272	за исключением	1	2
273	одной из	1	2
274	что даже	1	2
275	со своим	1	2
276	в жизни	1	2
277	героя мы	1	2
278	мы знаем	2	2
279	совсем другое	2	2
280	это место	2	2
281	друг друга	1	2
282	не случайно	1	2
283	уже и	1	2
284	связан с	6	2
285	что на	1	2
286	совпадает с	1	2
287	такое же	1	2
288	от другого	1	2
289	на этот	1	2
290	на друга	1	2
291	одна и	1	2
292	он тут	1	2
293	мы видели	11	2
294	вступает в	1	2
295	вместе с	8	2
296	нет ни	2	2
297	смысле этого	1	2
298	тому как	1	2
299	когда она	1	2
300	у ивана	1	2
301	из этого	3	2
302	с этой	2	2
303	но для	2	2
304	или в	3	2
305	что оно	4	2
306	обращается к	2	2
307	будто бы	1	2
308	еще очень	2	2
309	меня в	3	2
310	в последнем	2	2
311	но эти	2	2
312	это в	1	2
313	мысль и	1	2
314	именно как	1	1
315	ту же	2	1
316	одним из	1	1
317	так я	1	1
318	и через	3	1
319	с кем	1	1
320	не имел	1	1
321	силы и	1	1
322	нам кажется	2	1
323	он находится	1	1
324	здесь и	2	1
325	и до	2	1
326	что эти	2	1
327	все те	1	1
328	и больше	2	1
329	этого он	1	1
330	отношения к	1	1
331	несколько иной	1	1
332	этом направлении	1	1
333	есть не	1	1
334	со всех	1	1
335	человеком и	2	1
336	или наоборот	1	1
337	мы не	6	1
338	которую мы	1	1
339	они приносят	1	1
340	они были	1	1
341	но даже	1	1
342	то это	5	1
343	сказать о	1	1
344	иван не	1	1
345	зависимости от	2	1
346	себе что	1	1
347	того же	2	1
348	здесь с	1	1
349	всех сторон	1	1
350	а другие	1	1
351	будто что-то	1	1
352	он был	2	1
353	бы она	1	1
354	все больше	2	1
355	он вообще	1	1
356	сказать хотя	1	1
357	то он	2	1
358	в главное	1	1
359	тех же	1	1
360	не все	1	1
361	в качестве	3	1
362	вступают в	1	1
363	тут же	1	1
364	в главе	1	1
365	когда например	1	1
366	иногда они	1	1
367	независимо от	3	1
368	за этим	1	1
369	тем более	1	1
370	как нам	1	1
371	и пр	1	1
372	что касается	2	1
373	перед нами	2	1
374	кроме того	3	1
375	свои функции	1	1
376	оттого что	3	1
377	ни один	1	1
378	а во-вторых	1	1
379	еще далеко	1	1
380	в этой	2	1
381	он заставляет	1	1
382	самая распространенная	1	1
383	вы меня	1	1
384	доказывающих что	1	1
385	много примеров	1	1
386	герой есть	1	1
387	в такую	1	1
388	все так	1	1
389	раз когда	1	1
390	чтобы они	2	1
391	на тот	2	1
392	на третий	1	1
393	был и	1	1
394	и если	1	1
395	в живых	1	1
396	не друг	1	1
397	характер в	1	1
398	свое время	1	1
399	чтобы в	1	1
400	из него	2	1
401	отворил дверь	1	1
402	так например	3	1
403	мы обратимся	1	1
404	они на	1	1
405	его до	1	1
406	о таком	1	1
407	человека в	2	1
408	здесь мы	4	1
409	к господину	1	1
410	что этот	2	1
411	об этом	1	1
412	них не	1	1
413	на все	1	1
414	бы два	1	1
415	с целью	1	1
416	мире как	1	1
417	это когда	1	1
418	пока он	1	1
419	и соответствующие	2	1
420	например герой	1	1
421	приходит в	2	1
422	стоит на	2	1
423	был очень	1	1
424	по всему	2	1
425	когда лежал	1	1
426	с водой	2	1
427	тех которые	2	1
428	она и	1	1
429	ни одной	2	1
430	далеко не	3	1
431	проводится через	1	1
432	она действительно	1	1
433	здесь можно	7	1
434	перейдем к	1	1
435	меня но	1	1
436	такою же	1	1
437	в один	1	1
438	перед собой	1	1
439	этих трех	1	1
440	ему во	1	1
441	том как	3	1
442	несколько слов	1	1
443	таким же	3	1
444	и ее	3	1
445	можно найти	1	1
446	я его	2	1
447	в чужие	1	1
448	и третий	1	1
449	случае в	1	1
450	еще нет	4	1
451	еще с	1	1
452	они уже	1	1
453	которые в	2	1
454	развивается и	2	1
455	другом и	1	1
456	тем не	1	1
457	и эти	5	1
458	по ту	1	1
459	без всяких	2	1
460	и более	1	1
461	есть еще	2	1
462	черта также	1	1
463	заставляет его	1	1
464	нас к	5	1
465	и очень	1	1
466	приводят к	3	1
467	начиная от	2	1
468	третий день	1	1
469	и оставляет	1	1
470	в таких	1	1
471	она не	3	1
472	ту сторону	1	1
473	которых он	2	1
474	считает что	1	1
475	или какое-нибудь	1	1
476	на котором	3	1
477	правда в	1	1
478	одна из	2	1
479	в основе	1	1
480	к изучению	1	1
481	на того	1	1
482	как здесь	1	1
483	того чтобы	1	1
484	это еще	3	1
485	отметим еще	1	1
486	в форму	2	1
487	как она	1	1
488	шла с	1	1
489	его он	1	1
490	здесь же	4	1
491	эти три	3	1
492	и при	1	1
493	это перенесение	3	1
494	перед ним	1	1
495	вот в	1	1
496	но кто	1	1
497	не могут	1	1
498	когда мы	2	1
499	случаях когда	3	1
500	сравнительно с	1	1
501	отличается от	2	1
502	об одном	2	1
503	за что	2	1
504	мысли о	1	1
505	для того	1	1
506	оно не	1	1
507	время он	1	1
508	приведем еще	1	1
509	раньше что	1	1
510	оно может	2	1
511	приходит к	3	1
512	не совсем	1	1
513	на нем	1	1
514	в некоторых	2	1
515	здесь не	2	1
516	данном случае	3	1
517	из приведенных	1	1
518	в особенности	1	1
519	него самого	1	1
520	ее но	1	1
521	но мы	2	1
522	то время	3	1
523	и может	1	1
524	мы наблюдаем	1	1
525	собственно не	1	1
526	людей он	1	1
527	его самого	1	1
528	здесь как	1	1
529	строятся на	1	1
530	я знаю	1	1
531	если бы	3	1
532	другом а	1	1
533	форме в	1	1
534	ними и	1	1
535	но здесь	4	1
536	находится в	1	1
537	можно бы	1	1
538	же было	1	1
539	каждый раз	1	1
540	приближается к	1	1
541	соединение с	1	1
542	тех кто	1	1
543	и поэтому	1	1
544	никак не	1	1
545	или на	1	1
546	образом в	1	1
547	его тело	1	1
548	после того	2	1
549	их на	1	1
550	должно было	1	1
551	нет у	1	1
552	в приведенных	5	1
553	это может	1	1
554	это из	1	1
555	от них	1	1
556	он прямо	1	1
557	ним с	1	1
558	на одном	1	1
559	не видел	2	1
560	и только	3	1
561	бы поставить	1	1
562	выше в	1	1
563	появиться в	1	1
564	в середине	1	1
565	но она	1	1
566	по двум	1	1
567	известно что	2	1
568	что здесь	3	1
569	один из	3	1
570	но с	1	1
571	его уже	1	1
572	же все	1	1
573	ее к	3	1
574	видели что	3	1
575	и встречает	1	1
576	этот вопрос	1	1
577	меня и	3	1
578	и часто	1	1
579	и действительно	3	1
580	еще и	1	1
581	те которые	1	1
582	очень много	1	1
583	всех его	2	1
584	между этими	1	1
585	бы ни	1	1
586	не происходит	3	1
587	с одной	7	1
588	из которого	1	1
589	есть в	1	1
590	говорит то	1	1
591	эти черты	1	1
592	то и	2	1
593	чтобы он	1	1
594	оно в	1	1
595	есть уже	1	1
596	ним не	1	1
597	наблюдали раньше	1	1
598	или даже	1	1
599	в ином	6	1
600	и других	3	1
601	другой с	1	1
602	характерно что	1	1
603	больше и	3	1
604	себе в	4	1
605	другую сторону	1	1
606	случае не	1	1
607	отметить что	2	1
608	и вместе	1	1
609	ее на	2	1
610	в других	4	1
611	другой и	1	1
612	в очень	4	1
613	и из	1	1
614	до сих	4	1
615	главное и	1	1
616	уже при	1	1
617	а именно	9	1
618	и создает	1	1
619	при всей	1	1
620	другим он	1	1
621	бог послал	1	1
622	же есть	1	1
623	превращается в	7	1
624	их можно	2	1
625	потом в	1	1
626	выше и	1	1
627	о чем	2	1
628	все оно	1	1
629	мы сейчас	1	1
630	чрезвычайно много	1	1
631	или с	1	1
632	что из	2	1
633	есть ее	1	1
634	трудно сказать	1	1
635	него в	2	1
636	приводит в	1	1
637	из которых	3	1
638	над ним	1	1
639	который на	1	1
640	он говорит	1	1
641	в данном	3	1
642	если оно	1	1
643	лицом к	1	1
644	не удалось	1	1
645	живых и	2	1
646	мы сразу	1	1
647	самого себя	2	1
648	некоторое время	1	1
649	в мир	1	1
650	или другого	1	1
651	нам еще	2	1
652	эти вопросы	1	1
653	еще раз	1	1
654	сейчас же	1	1
655	этом случае	6	1
656	и некоторые	2	1
657	можно сказать	2	1
658	сих пор	4	1
659	о его	1	1
660	остается в	1	1
661	очень яркий	1	1
662	под названием	2	1
663	не является	1	1
664	еще одна	1	1
665	к матери	1	1
666	сейчас увидим	1	1
667	может но	1	1
668	между ними	1	1
669	своей собственной	1	1
670	бы ему	1	1
671	который является	1	1
672	ее во	1	1
673	главным образом	3	1
674	не должен	1	1
675	на более	3	1
676	уже давно	2	1
677	же в	1	1
678	но вот	2	1
679	давно уже	1	1
680	к лицу	1	1
681	друга но	1	1
682	здесь только	1	1
683	ты не	1	1
684	может и	1	1
685	в свою	1	1
686	тысяч лет	1	1
687	они все	1	1
688	есть своего	1	1
689	является и	3	1
690	для героя	1	1
691	в свое	2	1
692	себе не	1	1
693	души человеческой	1	1
694	переносит в	2	1
695	того или	1	1
696	и другие	3	1
697	в своих	3	1
698	и эта	3	1
699	к этому	3	1
700	как на	3	1
701	и вновь	1	1
