N	2gram	Bakhtin_Fr_1	Komedia
488	как раз	3	1
489	ее на	1	1
490	протяжении всего	2	1
491	о которых	1	1
492	в очень	1	1
493	мы употребляем	1	1
494	на стороне	1	1
495	не укладывается	2	1
496	его считали	1	1
497	и даже	8	1
498	или иной	5	1
499	и произведения	1	1
500	на примере	1	1
501	на ее	1	1
502	три основных	2	1
503	и создает	1	1
504	и образов	1	1
505	что не	2	1
506	говорит о	1	1
507	к человеку	1	1
508	имел он	1	1
509	у нас	1	1
510	в любой	1	1
511	до конца	2	1
512	и самый	2	1
513	выше и	1	1
514	не на	1	1
515	а не	1	1
516	однако и	1	1
517	другой стороны	1	1
518	находились в	1	1
519	там где	1	1
520	речи и	2	1
521	жизнь в	1	1
522	среди других	1	1
523	несмотря на	2	1
524	связь с	5	1
525	этой же	1	1
526	всех трех	1	1
527	в разной	2	1
528	не одно	1	1
529	до настоящего	1	1
530	он говорит	1	1
531	целом ряде	1	1
532	там они	1	1
533	именно в	1	1
534	образом на	2	1
535	в состоянии	3	1
536	для подготовки	1	1
537	еще раз	2	1
538	получил в	1	1
539	времени к	1	1
540	за ним	1	1
541	которые были	1	1
542	о мире	1	1
543	в более	3	1
544	это уже	4	1
545	в несравненно	1	1
546	было еще	2	1
547	при таком	2	1
548	жизни см	1	1
549	в новой	1	1
550	в результате	1	1
551	это как	4	1
552	и как	1	1
553	разной степени	2	1
554	в искусстве	3	1
555	все более	1	1
556	в системе	3	1
557	на фоне	3	1
558	и начало	2	1
559	нет ничего	3	1
560	между ними	4	1
561	из тех	2	1
562	не знает	6	1
563	сказать что	6	1
564	какой мере	1	1
565	жизни мы	1	1
566	для внутреннего	1	1
567	отношении является	1	1
568	и эта	3	1
569	как на	1	1
570	все что	1	1
