N	2gram	Tiupa_Hudo_1	Myshleni
108	сама по	2	4
109	в самом	5	4
110	все эти	2	4
111	с их	2	4
112	отношение между	1	4
113	при этом	13	4
114	подобно тому	1	4
115	и по	2	4
116	это не	2	4
117	мышления и	1	4
118	не имеет	1	4
119	казалось бы	1	4
120	могут быть	4	4
121	же самое	1	4
122	не есть	1	4
123	от друга	1	4
124	в пределах	3	4
125	еще не	3	4
126	и т.д	3	4
127	не означает	1	4
128	в качестве	24	4
129	так что	1	4
130	то время	1	4
131	не могут	1	4
132	точек зрения	1	4
133	с другой	7	4
134	именно в	2	4
135	к которому	4	4
136	и составляет	3	4
137	зависит от	1	4
138	вместе с	1	4
139	тому как	1	4
140	с этой	1	4
141	в целом	3	4
142	мы видим	1	4
143	в результате	1	4
144	бы в	1	4
145	тем более	1	4
146	в системе	2	4
147	в свою	3	4
148	речи как	1	4
149	этой точки	1	4
150	это и	1	3
151	между двумя	2	3
152	в первом	1	3
153	отношения между	1	3
154	говорить о	3	3
155	как я	1	3
156	внимание и	1	3
157	по своему	2	3
158	но как	2	3
159	если в	1	3
160	оно является	1	3
161	сознания в	3	3
162	как уже	2	3
163	и как	3	3
164	в действительности	1	3
165	то в	2	3
166	обратное влияние	1	3
167	как с	1	3
168	на этом	1	3
169	самого процесса	1	3
170	и может	1	3
171	и тем	2	3
172	в научном	1	3
173	и того	2	3
174	в этих	3	3
175	в их	5	3
176	и более	2	3
177	нас к	1	3
178	из которых	1	3
179	не менее	3	3
180	в центр	1	3
181	вытекает из	2	3
182	по своей	7	3
183	и является	1	3
184	и его	12	3
185	связи с	1	3
186	этот закон	1	3
187	свою очередь	2	3
188	в себя	2	3
189	переход к	1	3
190	в чем	2	3
191	этих двух	2	3
192	к нему	3	3
193	что и	2	3
194	способность к	2	3
195	своей природе	2	3
196	одной из	2	3
197	между тем	4	3
198	с одной	2	3
199	речь в	1	3
200	в известной	1	3
201	в одном	2	3
202	а в	12	3
203	его мысли	1	3
204	еще и	1	3
205	на которые	1	3
206	говорит о	1	3
207	прежде всего	4	3
208	не на	3	3
209	в частности	13	3
210	требует от	1	3
211	к жизни	2	3
212	этом случае	1	3
213	той мере	1	3
214	есть ситуация	1	3
215	задолго до	2	3
216	одного и	2	3
217	одной стороны	2	3
218	к его	2	3
219	ее в	2	3
220	значение в	1	3
221	они не	1	3
222	ту же	1	2
223	отношения к	2	2
224	одним из	1	2
225	же по	1	2
226	такое же	1	2
227	исходит из	1	2
228	есть не	1	2
229	совпадает с	2	2
230	принадлежит к	3	2
231	на свою	1	2
232	я не	2	2
233	на их	1	2
234	столь же	1	2
235	в различных	1	2
236	во всех	3	2
237	а тем	1	2
238	отличие от	7	2
239	в центре	1	2
240	и к	3	2
241	тому же	1	2
242	если он	1	2
243	в случае	1	2
244	на его	1	2
245	что она	2	2
246	из виду	2	2
247	те же	1	2
248	не совпадает	1	2
249	в жизни	2	2
250	в них	2	2
251	в своей	5	2
252	в котором	1	2
253	к предмету	1	2
254	как совокупность	1	2
255	в отличие	7	2
256	значение для	1	2
257	отношений между	1	2
258	друг другу	1	2
259	все это	2	2
260	более сложные	1	2
261	их в	3	2
262	он еще	1	2
263	но только	1	2
264	ничто не	1	2
265	до того	1	2
266	и здесь	1	2
267	в момент	2	2
268	и другим	1	2
269	он оказывается	1	2
270	в виду	5	2
271	на основе	2	2
272	в истории	1	2
273	на нее	1	2
274	не с	2	2
275	а этот	1	2
276	именно потому	1	2
277	это происходит	1	2
278	говорим о	1	2
279	и поэтому	1	2
280	сказанного выше	1	2
281	его в	2	2
282	на отдельные	1	2
283	тем или	1	2
284	вслед за	1	2
285	речи есть	1	2
286	происходит в	1	2
287	есть процесс	1	2
288	по типу	1	2
289	со всеми	1	2
290	с которыми	1	2
291	в единстве	1	2
292	же в	1	2
293	но с	1	2
294	является не	1	2
295	что ничто	1	2
296	не дает	1	2
297	из них	1	2
298	никто не	2	2
299	вовсе не	2	2
300	к ним	1	2
301	не говорит	1	2
302	как будто	1	2
303	образом что	1	2
304	представляют собой	1	2
305	и даже	1	2
306	а с	2	2
307	себя и	2	2
308	только к	1	2
309	что для	1	2
310	у нас	1	2
311	языка не	1	2
312	о чем	2	2
313	всю полноту	1	2
314	и потому	2	2
315	мы говорим	1	2
316	всем остальным	1	2
317	в область	1	2
318	и от	1	2
319	только для	1	2
320	в более	1	2
321	и другими	1	2
322	или иным	3	2
323	речи с	1	2
324	совершенно иной	2	2
325	самой себе	1	2
326	и другие	2	2
327	образом с	1	2
328	отдает себе	1	2
329	другой стороны	5	2
330	имеет место	2	2
331	из этого	2	2
332	жизни и	1	2
333	в своих	1	2
334	по поводу	1	2
335	все что	1	2
336	и наиболее	1	1
337	говоря о	3	1
338	также и	1	1
339	например в	3	1
340	связи между	1	1
341	на деле	3	1
342	здесь и	1	1
343	к другому	1	1
344	нас на	1	1
345	из его	1	1
346	его смысле	1	1
347	и больше	2	1
348	которыми он	1	1
349	несколько иной	1	1
350	знания о	2	1
351	речевой деятельности	1	1
352	мы имеем	6	1
353	и о	3	1
354	и последующих	1	1
355	устанавливает между	1	1
356	целого это	1	1
357	из дальнейшего	1	1
358	но она	2	1
359	что иное	1	1
360	себе этот	1	1
361	в полной	1	1
362	это отношение	3	1
363	и ее	3	1
364	собой в	1	1
365	иное как	1	1
366	бы то	1	1
367	что его	1	1
368	является таким	1	1
369	с его	6	1
370	как правило	2	1
371	в ее	5	1
372	в собственном	1	1
373	более чем	1	1
374	даже сказать	1	1
375	как к	2	1
376	перед нами	1	1
377	чего нет	1	1
378	ином отношении	1	1
379	неизмеримо более	1	1
380	к числу	1	1
381	более или	5	1
382	в себе	9	1
383	ним как	1	1
384	именно эта	1	1
385	она вытекает	1	1
386	привести к	1	1
387	что это	1	1
388	зрения не	1	1
389	в нашем	2	1
390	фразы в	1	1
391	еще один	2	1
392	имеем в	3	1
393	и те	1	1
394	на то	1	1
395	но на	1	1
396	роли в	4	1
397	к миру	1	1
398	говоря только	1	1
399	характеризуется тем	1	1
400	свою собственную	1	1
401	не как	2	1
402	ни были	1	1
403	можно даже	1	1
404	или иных	2	1
405	одно и	3	1
406	сейчас только	1	1
407	значительной степени	1	1
408	в каждом	1	1
409	здесь мы	1	1
410	единое целое	2	1
411	об этом	2	1
412	полной мере	1	1
413	глубокий и	1	1
414	мыслится как	1	1
415	лишь в	4	1
416	том в	1	1
417	входит в	4	1
418	две другие	1	1
419	восприятия в	1	1
420	и непосредственное	1	1
421	этом смысле	3	1
422	должен был	1	1
423	речи для	1	1
424	мог бы	3	1
425	ни в	5	1
426	самые различные	1	1
427	рядом с	1	1
428	моего сознания	1	1
429	случае мы	1	1
430	в слове	3	1
431	нигде не	1	1
432	как сказано	1	1
433	ключ к	1	1
434	этого уровня	1	1
435	на первый	1	1
436	места в	1	1
437	в понимании	1	1
438	смысле можно	1	1
439	место в	4	1
440	не столько	3	1
441	что говорит	1	1
442	от его	1	1
443	не путем	1	1
444	всегда остается	1	1
445	образом и	2	1
446	которые в	1	1
447	который всегда	1	1
448	тем не	3	1
449	смысловых единиц	1	1
450	и предполагает	1	1
451	однако в	4	1
452	том же	1	1
453	форму в	1	1
454	совершенно особого	1	1
455	с которой	1	1
456	другом но	1	1
457	от нас	1	1
458	принципиально иной	1	1
459	же самую	1	1
460	дело не	2	1
461	отличается от	2	1
462	и притом	3	1
463	это всегда	1	1
464	которого он	1	1
465	двоякого рода	2	1
466	иметь в	1	1
467	окружающих этот	1	1
468	в структуре	3	1
469	не могло	2	1
470	он мог	1	1
471	на котором	1	1
472	мое внимание	1	1
473	единого целого	1	1
474	в самой	2	1
475	не принадлежат	2	1
476	внутренней и	2	1
477	что речь	1	1
478	и систематизации	1	1
479	действительно существует	1	1
480	входят в	1	1
481	и делает	1	1
482	в каком	2	1
483	перед ним	1	1
484	языка в	4	1
485	деятельности и	1	1
486	что можно	3	1
487	начиная с	2	1
488	с логической	1	1
489	те и	1	1
490	предметов в	1	1
491	числе и	1	1
492	является одним	1	1
493	для такого	2	1
494	виды деятельности	1	1
495	но из	1	1
496	для себя	2	1
497	из всего	1	1
498	с ее	5	1
499	не существует	1	1
500	только при	1	1
501	от внешней	1	1
502	они ни	1	1
503	мысль о	1	1
504	даже самое	1	1
505	только то	1	1
506	действия и	1	1
507	всей своей	2	1
508	вопрос что	1	1
509	с языком	3	1
510	совершается как	1	1
511	и совершенно	1	1
512	видно из	1	1
513	в окружающей	1	1
514	строго говоря	1	1
515	для этого	1	1
516	это существенно	1	1
517	сводится к	7	1
518	одновременно из	1	1
519	что каждый	2	1
520	и сделать	1	1
521	после того	1	1
522	может не	1	1
523	вопросу о	1	1
524	на всех	2	1
525	в которую	1	1
526	и осмысленного	1	1
527	путь к	1	1
528	во втором	4	1
529	нуждается в	1	1
530	ничто в	1	1
531	не более	1	1
532	другого в	1	1
533	во внутренней	2	1
534	уже до	1	1
535	его то	1	1
536	эти последние	1	1
537	логической точки	1	1
538	один из	2	1
539	с ними	1	1
540	определенную позицию	1	1
541	языка на	1	1
542	внутреннее единство	1	1
543	что даже	1	1
544	могло быть	2	1
545	может оказаться	2	1
546	связаны с	1	1
547	который в	2	1
548	во времени	4	1
549	потребности и	2	1
550	между этими	1	1
551	не происходит	1	1
552	состоит не	1	1
553	язык а	1	1
554	теперь в	1	1
555	без этого	1	1
556	есть в	2	1
557	оказывается в	3	1
558	одном и	1	1
559	себя в	7	1
560	основе которых	1	1
561	сознание как	1	1
562	что не	1	1
563	и обладает	1	1
564	или даже	3	1
565	языка но	1	1
566	за ним	1	1
567	речи по	1	1
568	представить себе	1	1
569	мы находим	1	1
570	тогда как	13	1
571	в прошлом	1	1
572	в конце	1	1
573	с этими	1	1
574	отношении к	2	1
575	в систему	1	1
576	это было	1	1
577	как раз	3	1
578	деле его	1	1
579	в форме	4	1
580	разница в	1	1
581	со стороны	2	1
582	себе а	1	1
583	или иной	7	1
584	функцией в	1	1
585	к совокупности	1	1
586	между которыми	1	1
587	и т.п	4	1
588	или иначе	4	1
589	из предыдущих	1	1
590	и прежде	1	1
591	такого понимания	1	1
592	целого а	1	1
593	он обнаруживает	1	1
594	в воображении	3	1
595	приводящую к	1	1
596	не было	1	1
597	более того	1	1
598	с которым	1	1
599	же точно	1	1
600	одну из	1	1
601	означало бы	1	1
602	разговор с	1	1
603	другие в	1	1
604	если не	1	1
605	в связи	1	1
606	стороны в	1	1
607	этих моментов	1	1
608	нет никаких	1	1
609	нее как	1	1
610	до этого	1	1
611	природе и	1	1
612	в одной	1	1
613	он говорит	1	1
614	в данном	4	1
615	для обозначения	1	1
616	в европейской	1	1
617	одновременно с	1	1
618	зрения и	1	1
619	когда же	1	1
620	есть как	2	1
621	или менее	5	1
622	чем состоит	1	1
623	иначе говоря	4	1
624	этого слова	2	1
625	этой внутренней	1	1
626	но для	1	1
627	самое существенное	1	1
628	двумя важнейшими	1	1
629	к вопросу	1	1
630	языка происходит	1	1
631	тех или	2	1
632	в следующей	1	1
633	только мы	1	1
634	известной степени	3	1
635	и для	2	1
636	тем и	1	1
637	отношений и	1	1
638	к кому	1	1
639	имеет дело	1	1
640	и постепенное	1	1
641	особого рода	5	1
642	от него	1	1
643	той или	4	1
644	в равной	2	1
645	между ними	4	1
646	дело с	1	1
647	две стороны	1	1
648	была бы	3	1
649	это на	1	1
650	или иного	3	1
651	не что	1	1
652	оно не	1	1
653	начале этой	1	1
654	чем это	2	1
655	и состоит	3	1
656	к действительности	3	1
657	и это	2	1
658	того или	3	1
659	том числе	2	1
660	которая не	1	1
