N	3gram	Tiupa_Narr_1	Hudozhes
86	серым точно больничным	1	1
87	сердцем и головой	1	1
88	пыли чернильница символически	1	1
89	у нее тревожно	1	1
90	надежда на будущее	1	1
91	накануне поразившую гурова	1	1
92	полю быстро весело	2	1
93	сумасшедшем доме или	2	1
94	же как и	1	1
95	мягкую белую шею	1	1
96	это за человек	1	1
97	искренне попросту по-человечески	1	1
98	целый день душа	1	1
99	бы желая разгадать	1	1
100	розовые щеки на	1	1
101	и все же	2	1
102	сострадание хотелось быть	1	1
103	гребенки как сияние	1	1
104	цензура зачеркнет хоть	1	1
105	что повествователь наделяет	1	1
106	бог знает куда	1	1
107	в сумасшедшем доме	2	1
108	что он уже	1	1
109	чем матерью а	1	1
110	добродушная жалостливая барышня	1	1
111	помнила что он	1	1
112	широкое небо залитое	1	1
113	и пережил их	1	1
114	слова ничего не	1	1
115	в городе с	1	1
116	окружают гурова в	1	1
117	принимает на себя	1	1
118	редко и не	1	1
119	зачеркнет хоть одно	1	1
120	взглядом очень здоровая	1	1
121	в четвертом эпизоде	1	1
122	а о чем	1	1
123	сне или в	1	1
124	дамы с собачкой	2	1
125	одеялом с забором	1	1
126	при этом что	1	1
127	ни один человек	1	1
128	в том случае	1	1
129	бы то ни	1	1
130	так она подхваченная	1	1
131	серым длинным с	1	1
132	мысль накануне поразившую	1	1
133	в этом отношении	3	1
134	присутствия в мире	2	1
135	рода ключом к	1	1
136	что не только	1	1
137	необходимым и значимым	1	1
138	не любил бывать	1	1
139	все об одном	1	1
140	жизни в данном	1	1
141	же надежда на	1	1
142	том числе и	1	1
143	с этого момента	1	1
144	глазами белая зубчатая	1	1
145	если бы она	1	1
146	и головой запылившаяся	1	1
147	разве было что-нибудь	1	1
148	этом один из	1	1
149	а с другой	1	1
150	точно так же	1	1
151	с гвоздями абсурдная	1	1
152	отмечалось интерпретаторами вместе	1	1
153	как будто он	1	1
154	бы постепенно снята	1	1
155	при всей его	1	1
156	прежде всего тем	1	1
157	была бы постепенно	1	1
158	пережил их одиннадцать	1	1
159	самоактуализации личности героя	1	1
160	тем как это	1	1
161	к жизни и	1	1
162	серых предметов которые	1	1
163	не то что	1	1
164	темной родинкой и	1	1
165	и то что	1	1
166	том случае если	1	1
167	перед глазами белая	1	1
168	один человек не	1	1
169	говорила редко и	1	1
170	щеки на мягкую	1	1
171	длинным с гвоздями	1	1
172	и он свободен	1	1
173	свою жизнь находился	1	1
174	быстро весело постукивая	2	1
175	жениха и про	1	1
176	и его и	1	1
177	полные розовые щеки	1	1
178	в значительной степени	1	1
179	в конечном итоге	1	1
180	будто он прямо	1	1
181	робела говорила редко	1	1
182	едва ли не	1	1
183	что это за	1	1
184	человеке в футляре	1	1
185	много-много лет назад	1	1
186	номера вместе с	1	1
187	в самом начале	1	1
188	вихрем носилась пыль	1	1
189	в его жизни	1	1
190	или в арестантских	2	1
191	катя не мигая	1	1
192	возила и его	1	1
193	в строгом значении	1	1
194	ним искренне попросту	1	1
195	солдатским сукном покрывающим	1	1
196	отношениях к анне	1	1
197	что душевная характеристика	1	1
198	в своей человечности	1	1
199	в третьем эпизоде	2	1
200	сказать что повествователь	1	1
201	как бы удостоверяя	1	1
202	уже не мог	2	1
203	в следующем эпизоде	1	1
204	глубокое сострадание хотелось	1	1
205	все та же	1	1
206	небо залитое солнцем	1	1
207	барышня с кротким	1	1
208	и про чертог	2	1
209	по полю быстро	2	1
210	грустные минуты он	1	1
211	может идти куда	1	1
212	будущее какая была	1	1
213	в душе героя	1	1
214	всего тем что	1	1
215	у него сжалось	2	1
216	во сне или	1	1
217	горькую мысль накануне	1	1
218	мы тем не	1	1
219	успокаивал себя всякими	1	1
220	с ним искренне	1	1
221	концентрирует в себе	1	1
222	разгадать что это	1	1
223	жизни и смерти	1	1
224	в грустные минуты	1	1
225	имеем дело с	2	1
226	с забором серым	1	1
227	нечего там чего	1	1
228	по обыкновению поднимались	1	1
229	всю свою жизнь	1	1
230	бодрого здорового настроения	1	1
231	любил бывать дома	1	1
232	гурова в городе	1	1
233	белую шею с	1	1
234	он уже не	1	1
235	а по причине	1	1
236	на фоне его	1	1
237	чувствовал глубокое сострадание	1	1
238	один из серых	1	1
239	сисой всю свою	1	1
240	героя сердцем и	1	1
241	и в жизни	1	1
242	поговорил с ним	1	1
243	их одиннадцать душ	1	1
244	глядела на своего	1	1
245	уже не помнила	1	1
246	а он уже	1	1
247	за все время	1	1
248	лишь в том	1	1
249	во втором эпизоде	2	1
250	две богатые дамы	1	1
251	ненавязчивые повторы и	1	1
252	к анне сергеевне?	1	1
253	с кротким мягким	1	1
254	с другой стороны	1	1
255	и т.п в	1	1
256	не помнила что	1	1
257	белая зубчатая стена	1	1
258	известном смысле можно	1	1
259	сидишь в сумасшедшем	2	1
260	жизнь бы отдал	1	1
261	гостиничного номера вместе	1	1
262	как птица может	1	1
263	об этом и	1	1
264	человек не поговорил	1	1
265	бы не было	1	1
266	чернильница символически аргументирует	1	1
267	было как будто	1	1
268	то что хотела	1	1
269	казалось бы место	1	1
270	снята а так	1	1
271	кто видит в	1	1
272	места времени и	1	1
273	весело постукивая палочкой	2	1
274	в чеховском тексте	1	1
275	жизнь находился при	1	1
276	слово то не	1	1
277	содержит в себе	1	1
278	забором серым длинным	1	1
279	случайное и бессмысленное	1	1
280	день душа дрожит	1	1
281	обыкновению поднимались из-за	1	1
282	выросла перед глазами	1	1
283	и переклички все	1	1
284	рассказа тем самым	1	1
285	желая разгадать что	1	1
286	больничным одеялом с	1	1
287	к страстям господним	1	1
288	это была тихая	1	1
289	как бы желая	1	1
290	человек идет по	1	1
291	определений таков что	1	1
292	когда-то много-много лет	1	1
293	прежде в грустные	1	1
294	мог выговорить ни	1	1
295	не могло быть	1	1
296	к такого рода	1	1
297	постепенно снята а	1	1
298	что в принципе	1	1
299	она возила и	1	1
300	покрывающим пол гостиничного	1	1
301	глядя на ее	1	1
302	похоже было как	1	1
303	чернильница при этом	1	1
304	хоть одно слово	1	1
305	в своего рода	2	1
306	в первом случае	3	1
307	запылившаяся чернильница при	1	1
308	преосвященного как бы	1	1
309	то не печатайте	1	1
310	переклички все случайное	1	1
311	зрелого чеховского творчества	1	1
312	епархиального архиерея который	1	1
313	простой обыкновенный человек	1	1
314	таков в частности	1	1
315	доме или в	2	1
316	в прозе чехова	2	1
317	пол гостиничного номера	1	1
318	таковы у чехова	1	1
319	точно сидишь в	2	1
320	с темной родинкой	1	1
321	вдруг выросла перед	1	1
322	абсурдная серая от	1	1
323	и в самом	1	1
324	птица может идти	1	1
325	там чего уж	1	1
326	кротким мягким взглядом	1	1
327	мигая глядела на	1	1
328	которые окружают гурова	1	1
329	что он архиерей	1	1
330	которому казалось бы	1	1
331	архиереях и пережил	1	1
332	и представлялось ему	1	1
333	не мигая глядела	1	1
334	жалостливая барышня с	1	1
335	поразившую гурова живешь	1	1
336	все случайное и	1	1
337	смысле можно сказать	1	1
338	и не то	1	1
339	при архиереях и	1	1
340	братьев и сестер	1	1
341	но все же	1	1
342	другой день была	1	1
343	от пыли чернильница	1	1
344	по сути дела	1	1
345	он успокаивал себя	1	1
346	из-за гребенки как	1	1
347	повествователь наделяет обновленного	1	1
348	можно сказать что	2	1
349	повторы и переклички	1	1
350	и смерти каждого	1	1
351	свободен теперь как	3	1
352	таков что душевная	1	1
353	на мягкую белую	1	1
354	ничего не понимал	1	1
355	предметов которые окружают	1	1
356	точно больничным одеялом	1	1
357	из серых предметов	1	1
358	друг от друга	1	1
359	поговорить отвести душу	1	1
360	если бы не	1	1
361	серым солдатским сукном	1	1
362	и братьев и	1	1
363	прямо родился монахом	1	1
364	аргументирует горькую мысль	1	1
365	не мог выговорить	1	1
366	назад она возила	1	1
367	в смерти чиновника	1	1
368	находился при архиереях	1	1
369	была тихая добродушная	1	1
370	при этом один	1	1
371	не поговорил с	1	1
372	из этих двух	2	1
373	было что-нибудь красивое	1	1
374	тихая добродушная жалостливая	1	1
375	в том числе	1	1
376	происходит и с	1	1
377	головой запылившаяся чернильница	1	1
378	значении этого термина	1	1
379	сукном покрывающим пол	1	1
380	его и братьев	1	1
381	живешь точно сидишь	1	1
382	приказал долго жить	1	1
383	каждого из нас	1	1
384	и в конечном	1	1
385	обыкновенный человек идет	1	1
386	о приезде матери	1	1
387	в его отношениях	1	1
388	минуты он успокаивал	1	1
389	рассказываемой жизни и	1	1
390	с серым солдатским	1	1
391	он прямо родился	1	1
392	в ответ на	1	1
393	мы имеем дело	2	1
394	он чувствовал глубокое	1	1
395	идти куда угодно	1	1
396	внешнего и внутреннего	1	1
397	интерпретаторами вместе с	1	1
398	в арестантских ротах	2	1
399	в своем воображении	1	1
400	теперь как птица	3	1
401	на ее полные	1	1
402	его отношениях к	1	1
403	а так она	1	1
404	что-нибудь красивое поэтическое	1	1
405	вновь как и	1	1
406	гвоздями абсурдная серая	1	1
407	смерти каждого из	1	1
408	день была пасха	1	1
409	на своего дядю	1	1
410	обратим внимание на	1	1
411	говорит о своей	1	1
412	шею с темной	1	1
413	своего рода ключом	1	1
